,ANF
2023-05-10,1174395990
2023-05-11,1194353046
2023-05-12,1226079648
2023-05-15,1251153898
2023-05-16,1180536623
2023-05-17,1239896071
2023-05-18,1234778877
2023-05-19,1169790515
2023-05-22,1164673322
2023-05-23,1177466306
2023-05-24,1543345667
2023-05-25,1461470565
2023-05-26,1532599560
2023-05-30,1606798871
2023-05-31,1587865254
2023-06-01,1551021458
2023-06-02,1627267646
2023-06-05,1617033259
2023-06-06,1674857549
2023-06-07,1727052927
2023-06-08,1788459253
2023-06-09,1752127176
2023-06-12,1759802967
2023-06-13,1790506130
2023-06-14,1821209294
2023-06-15,1854471054
2023-06-16,1846283543
2023-06-20,1854471054
2023-06-21,1888244533
2023-06-22,1904107834
2023-06-23,1889779691
2023-06-26,1902572676
2023-06-27,1917412538
2023-06-28,1878010145
2023-06-29,1936857875
2023-06-30,1928158645
2023-07-03,1908201589
2023-07-05,1848330421
2023-07-06,1817627258
2023-07-07,1818650697
2023-07-10,1807392870
2023-07-11,1831955401
2023-07-12,1806369431
2023-07-13,1738822472
2023-07-14,1786412375
2023-07-17,1914853941
2023-07-18,1901549237
2023-07-19,1894896885
2023-07-20,1859076528
2023-07-21,1845260105
2023-07-24,1904107834
2023-07-25,1929182084
2023-07-26,1980865742
2023-07-27,1993658727
2023-07-28,2045854104
2023-07-31,2034251267
2023-08-01,2028601996
2023-08-02,1998814928
2023-08-03,2002923489
2023-08-04,2014735602
2023-08-07,2026034145
2023-08-08,2036819118
2023-08-09,2050685511
2023-08-10,2069174036
2023-08-11,2025520575
2023-08-14,2124126039
2023-08-15,2127721030
2023-08-16,2154940247
2023-08-17,2111286786
2023-08-18,2218622942
2023-08-21,2144668844
2023-08-22,2114368207
2023-08-23,2612017658
2023-08-24,2591474853
2023-08-25,2576067750
2023-08-28,2542685691
2023-08-29,2635641884
2023-08-30,2685458186
2023-08-31,2760439425
2023-09-01,2798957184
2023-09-05,2816932138
2023-09-06,2823608550
2023-09-07,2804606455
2023-09-08,2738355909
2023-09-11,2742464470
2023-09-12,2683917476
2023-09-13,2600719116
2023-09-14,2632560463
2023-09-15,2691107458
2023-09-18,2613558369
2023-09-19,2597637695
2023-09-20,2580689881
2023-09-21,2532927859
2023-09-22,2600205545
2023-09-25,2658238970
2023-09-26,2713704543
2023-09-27,2802038605
2023-09-28,2878560553
2023-09-29,2894994798
2023-10-02,2994627402
2023-10-03,2849800626
2023-10-04,2831312102
2023-10-05,2801011465
2023-10-06,2825149260
2023-10-09,2921186874
2023-10-10,3069608640
2023-10-11,3158456272
2023-10-12,3170781955
2023-10-13,3101449988
2023-10-16,3221111827
2023-10-17,3234464651
2023-10-18,3247817474
2023-10-19,3115316381
2023-10-20,3127642064
2023-10-23,3079880043
2023-10-24,3202109733
2023-10-25,3162564833
2023-10-26,3073717201
2023-10-27,3015683777
2023-10-30,3064725443
2023-10-31,3126935102
2023-11-01,3194286056
2023-11-02,3254953326
2023-11-03,3367547668
2023-11-06,3407135633
2023-11-07,3486311563
2023-11-08,3491966987
2023-11-09,3431813845
2023-11-10,3443124692
2023-11-13,3413305186
2023-11-14,3531040822
2023-11-15,3588623317
2023-11-16,3546464705
2023-11-17,3782450106
2023-11-20,3716641541
2023-11-21,3806100059
2023-11-22,3743376271
2023-11-24,3769082742
2023-11-27,3927948731
2023-11-28,3996327943
2023-11-29,3914067237
2023-11-30,3901728131
2023-12-01,4004039884
2023-12-04,3970107343
2023-12-05,3996327943
2023-12-06,3965480178
2023-12-07,4007124661
2023-12-08,4043627849
2023-12-11,4196838415
2023-12-12,4294008874
2023-12-13,4305833851
2023-12-14,4309432757
2023-12-15,4327427286
2023-12-18,4455959640
2023-12-19,4676521159
2023-12-20,4621509312
2023-12-21,4791172019
2023-12-22,4759810124
2023-12-26,4707368924
2023-12-27,4698628724
2023-12-28,4627678865
2023-12-29,4535649700
2024-01-02,4676521159
2024-01-03,4563412688
2024-01-04,4755697089
2024-01-05,4654927724
2024-01-08,4946953232
2024-01-09,4833330631
2024-01-10,4972145573
2024-01-11,5060575832
2024-01-12,4976258608
2024-01-16,5084225785
2024-01-17,5114045291
2024-01-18,4988597714
2024-01-19,5198362516
2024-01-22,5381392587
2024-01-23,5275481928
2024-01-24,5253888492
2024-01-25,5267769987
2024-01-26,5336663328
2024-01-29,5401443635
2024-01-30,5433833788
2024-01-31,5238978739
2024-02-01,5479591306
2024-02-02,5628174707
2024-02-05,5509062435
2024-02-06,5386408814
2024-02-07,5380198504
2024-02-08,5554087182
2024-02-09,5698476888
2024-02-12,5948441863
2024-02-13,6047289296
2024-02-14,6171495495
2024-02-15,6199959415
2024-02-16,6256887256
2024-02-20,6023483108
2024-02-21,6067990329
2024-02-22,6273448083
2024-02-23,6356252215
2024-02-26,6531693471
2024-02-27,6509439860
2024-02-28,6520825429
2024-02-29,6611909974
2024-03-01,6798736798
2024-03-04,7105629614
2024-03-05,7242773958
2024-03-06,6986081148
2024-03-07,6612945026
2024-03-08,6139926419
2024-03-11,6031245996
2024-03-12,6239291378
2024-03-13,6519272851
2024-03-14,6487703776
2024-03-15,6515132644
2024-03-18,6770272877
2024-03-19,6783728549
2024-03-20,6988668777
2024-03-21,7111839924
2024-03-22,6985046096
2024-03-25,6270860454
2024-03-26,6312262520
2024-03-27,6280693444
2024-03-28,6486151198
2024-04-01,6823060512
2024-04-02,6800289375
2024-04-03,6765615145
2024-04-04,6363497577
2024-04-05,6251194472
2024-04-08,6180293434
2024-04-09,6009509911
2024-04-10,5916872788
2024-04-11,6027623315
2024-04-12,5787491331
2024-04-15,5839761439
2024-04-16,5997606817
2024-04-17,5872883092
2024-04-18,5657592348
2024-04-19,5711415034
2024-04-22,5943266605
2024-04-23,6195301683
2024-04-24,5956204750
2024-04-25,5974835680
2024-04-26,6317955304
2024-04-29,6489256353
2024-04-30,6288973858
2024-05-01,6231528491
2024-05-02,6463897587
2024-05-03,6663662557
2024-05-06,6695749158
2024-05-07,6646066679
2024-05-08,6655382144
2024-05-09,6848419277
2024-05-10,6712827511
2024-05-13,6853077010
2024-05-14,7054394557
2024-05-15,7125295595
2024-05-16,7022307956
2024-05-17,7225178080
2024-05-20,7495844088
2024-05-21,7475143055
2024-05-22,7342656443
2024-05-23,7549666774
2024-05-24,7771685354
2024-05-28,7886576088
2024-05-29,9804526805
2024-05-30,9236283446
2024-05-31,8946468983
2024-06-03,9090858689
2024-06-04,8779825666
2024-06-05,8937671044
2024-06-06,9094481370
2024-06-07,9066534975
2024-06-10,9580955648
2024-06-11,9615112352
2024-06-12,9954091769
2024-06-13,9875427844
2024-06-14,9629085550
2024-06-17,9620287611
2024-06-18,9588718535
2024-06-20,9085683431
2024-06-21,9030825693
2024-06-24,8793281338
2024-06-25,8965617439
2024-06-26,8974932903
2024-06-27,8928873105
2024-06-28,9203679319
2024-07-01,9553009253
2024-07-02,9489353576
2024-07-03,9302526752
2024-07-05,8877638048
2024-07-08,9239388601
2024-07-09,9276132935
2024-07-10,9010124660
2024-07-11,8994081359
2024-07-12,8965617439
2024-07-15,8659759674
2024-07-16,8802079277
2024-07-17,8062017343
2024-07-18,8124120443
2024-07-19,8203301894
2024-07-22,8198644162
2024-07-23,8352866859
2024-07-24,7972485375
2024-07-25,7842068867
2024-07-26,7896926604
2024-07-29,7817227627
2024-07-30,7555877084
2024-07-31,7632470906
2024-08-01,7362839950
2024-08-02,6841691442
2024-08-05,6960204856
2024-08-06,7148066732
2024-08-07,6808569789
2024-08-08,7301254377
2024-08-09,7601419357
