,LUV
2023-03-06,20053440000
2023-03-07,19821780000
2023-03-08,20136600000
2023-03-09,19649520000
2023-03-10,19465380000
2023-03-13,18449640000
2023-03-14,18134820000
2023-03-15,17659620000
2023-03-16,18105120000
2023-03-17,17837820000
2023-03-20,17867520000
2023-03-21,18437760000
2023-03-22,17867520000
2023-03-23,17594280000
2023-03-24,17600220000
2023-03-27,17909100000
2023-03-28,18194220000
2023-03-29,18675360000
2023-03-30,18901080000
2023-03-31,19361300000
2023-04-03,18855550000
2023-04-04,18873400000
2023-04-05,18790100000
2023-04-06,18796050000
2023-04-10,19141150000
2023-04-11,19462450000
2023-04-12,19182800000
2023-04-13,19164950000
2023-04-14,18843650000
2023-04-17,19224450000
2023-04-18,19075700000
2023-04-19,19307750000
2023-04-20,19164950000
2023-04-21,19129250000
2023-04-24,19135199999
2023-04-25,18617550000
2023-04-26,18385500000
2023-04-27,17778600000
2023-04-28,18022550000
2023-05-01,18201050000
2023-05-02,17826200000
2023-05-03,18320050000
2023-05-04,17427550000
2023-05-05,17647700000
2023-05-08,17606050000
2023-05-09,17629850000
2023-05-10,17397800000
2023-05-11,17237150000
2023-05-12,17034850000
2023-05-15,17284750000
2023-05-16,16981300000
2023-05-17,17778600000
2023-05-18,17826200000
2023-05-19,17540600000
2023-05-22,17445400000
2023-05-23,17540600000
2023-05-24,17219300000
2023-05-25,17397800000
2023-05-26,17641750000
2023-05-30,17731000000
2023-05-31,17772650000
2023-06-01,17320450000
2023-06-02,17891650000
2023-06-05,17850000000
2023-06-06,18082050000
2023-06-07,18320050000
2023-06-08,18201050000
2023-06-09,18218900000
2023-06-12,18718700000
2023-06-13,19307750000
2023-06-14,19974150000
2023-06-15,20212150000
2023-06-16,20378750000
2023-06-20,20509650000
2023-06-21,20438250000
2023-06-22,20396600000
2023-06-23,20188350000
2023-06-26,20230000000
2023-06-27,20973750000
2023-06-28,21104650000
2023-06-29,21390250000
2023-06-30,21581160000
2023-07-03,22075840000
2023-07-05,22183120000
2023-07-06,22111600000
2023-07-07,22403640000
2023-07-10,22892359999
2023-07-11,23351280000
2023-07-12,22975800000
2023-07-13,22075840000
2023-07-14,21670560000
2023-07-17,21616920000
2023-07-18,21897040000
2023-07-19,22260600000
2023-07-20,22099680000
2023-07-21,22201000000
2023-07-24,22171200000
2023-07-25,21175880000
2023-07-26,21610960000
2023-07-27,19679920000
2023-07-28,20085200000
2023-07-31,20359359999
2023-08-01,19924280000
2023-08-02,19888520000
2023-08-03,19226960000
2023-08-04,19507080000
2023-08-07,19650120000
2023-08-08,20109040000
2023-08-09,20043480000
2023-08-10,20168640000
2023-08-11,20085200000
2023-08-14,19983880000
2023-08-15,19739520000
2023-08-16,19620320000
2023-08-17,19209080000
2023-08-18,19161400000
2023-08-21,19024320000
2023-08-22,18774000000
2023-08-23,18815720000
2023-08-24,18607120000
2023-08-25,18607120000
2023-08-28,18529640000
2023-08-29,18958760000
2023-08-30,18851480000
2023-08-31,18833600000
2023-09-01,18726320000
2023-09-05,18338920000
2023-09-06,17862120000
2023-09-07,17540280000
2023-09-08,17599880000
2023-09-11,17528360000
2023-09-12,17450880000
2023-09-13,17158840000
2023-09-14,17248240000
2023-09-15,17695240000
2023-09-18,17331680000
2023-09-19,17230360000
2023-09-20,16997920000
2023-09-21,16854880000
2023-09-22,16717800000
2023-09-25,16390000000
2023-09-26,15829760000
2023-09-27,15978760000
2023-09-28,16223120000
2023-09-29,16133720000
2023-10-02,16205240000
2023-10-03,15978760000
2023-10-04,16211200000
2023-10-05,16282720000
2023-10-06,16139679999
2023-10-09,15794000000
2023-10-10,15883400000
2023-10-11,15615200000
2023-10-12,15168200000
2023-10-13,15120520000
2023-10-16,15263560000
2023-10-17,15370840000
2023-10-18,14721200000
2023-10-19,14524520000
2023-10-20,14423200000
2023-10-23,14476840000
2023-10-24,14244400000
2023-10-25,14065600000
2023-10-26,13940440000
2023-10-27,13314640000
2023-10-30,13415960000
2023-10-31,13249080000
2023-11-01,13249080000
2023-11-02,13803360000
2023-11-03,14125200000
2023-11-06,14023880000
2023-11-07,14041760000
2023-11-08,14298040000
2023-11-09,13916600000
2023-11-10,13803360000
2023-11-13,13761640000
2023-11-14,14482800000
2023-11-15,14864240000
2023-11-16,14476840000
2023-11-17,14786760000
2023-11-20,14977480000
2023-11-21,14679480000
2023-11-22,14727160000
2023-11-24,14822520000
2023-11-27,14566240000
2023-11-28,14792720000
2023-11-29,15096679999
2023-11-30,15239720000
2023-12-01,15907240000
2023-12-04,16270800000
2023-12-05,16193320000
2023-12-06,16682040000
2023-12-07,17379360000
2023-12-08,17325720000
2023-12-11,17486640000
2023-12-12,18064760000
2023-12-13,17373400000
2023-12-14,17736960000
2023-12-15,17289960000
2023-12-18,17266120000
2023-12-19,17593920000
2023-12-20,17325720000
2023-12-21,17641600000
2023-12-22,17582000000
2023-12-26,17373400000
2023-12-27,17409160000
2023-12-28,17510480000
2023-12-29,17212480000
2024-01-02,17002560000
2024-01-03,16304070000
2024-01-04,16674210000
2024-01-05,17402550000
2024-01-08,17384640000
2024-01-09,17504040000
2024-01-10,17736870000
2024-01-11,17814480000
2024-01-12,17056290000
2024-01-16,17145840000
2024-01-17,16781670000
2024-01-18,17927910000
2024-01-19,17904030000
2024-01-22,18005520000
2024-01-23,18572670000
2024-01-24,18572670000
2024-01-25,18142830000
2024-01-26,17963730000
2024-01-29,18035370000
2024-01-30,18023430000
2024-01-31,17844330000
2024-02-01,18017460000
2024-02-02,18130890000
2024-02-05,17760750000
2024-02-06,18524910000
2024-02-07,18351780000
2024-02-08,19301010000
2024-02-09,19396530000
2024-02-12,19575630000
2024-02-13,19420410000
2024-02-14,20148750000
2024-02-15,20423370000
2024-02-16,20256210000
2024-02-20,20214420000
2024-02-21,20620380000
2024-02-22,20441280000
2024-02-23,20166660000
2024-02-26,20387550000
2024-02-27,20608440000
2024-02-28,20578590000
2024-02-29,20459190000
2024-03-01,20274120000
2024-03-04,20363670000
2024-03-05,20542769999
2024-03-06,20632320000
2024-03-07,20793510000
2024-03-08,20453220000
2024-03-11,20166660000
2024-03-12,17169720000
2024-03-13,16883160000
2024-03-14,16781670000
2024-03-15,16924950000
2024-03-18,16721970000
2024-03-19,16817490000
2024-03-20,17217480000
2024-03-21,17121960000
2024-03-22,16984650000
2024-03-25,17020470000
2024-03-26,16960770000
2024-03-27,17474190000
2024-03-28,17426430000
2024-04-01,17420460000
2024-04-02,16913009999
2024-04-03,16733910000
2024-04-04,16698090000
2024-04-05,16918980000
2024-04-08,17104050000
2024-04-09,17342850000
2024-04-10,16692120000
2024-04-11,17026440000
2024-04-12,16441380000
2024-04-15,16620480000
2024-04-16,16745850000
2024-04-17,17181660000
2024-04-18,17348820000
2024-04-19,17539860000
2024-04-22,17748810000
2024-04-23,17587620000
2024-04-24,17492100000
2024-04-25,16274220000
2024-04-26,16136910000
2024-04-29,16023480000
2024-04-30,15486180000
2024-05-01,15324990000
2024-05-02,15766770000
2024-05-03,15611550000
2024-05-06,16369740000
2024-05-07,16119000000
2024-05-08,16226460000
2024-05-09,16286160000
2024-05-10,16333920000
2024-05-13,16704060000
2024-05-14,16793610000
2024-05-15,16578690000
2024-05-16,16704060000
2024-05-17,16632420000
2024-05-20,16835400000
2024-05-21,16698090000
2024-05-22,16644360000
2024-05-23,15910050000
2024-05-24,16023480000
2024-05-28,15832440000
2024-05-29,15229470000
2024-05-30,15587670000
2024-05-31,16023480000
2024-06-03,16530930000
2024-06-04,16596600000
2024-06-05,16990620000
2024-06-06,16626450000
2024-06-07,16566750000
2024-06-10,17730900000
2024-06-11,16745850000
2024-06-12,16978680000
2024-06-13,16960770000
2024-06-14,16942860000
2024-06-17,17175690000
2024-06-18,16972710000
2024-06-20,16751820000
2024-06-21,16930920000
2024-06-24,17008530000
2024-06-25,17020470000
2024-06-26,16984650000
2024-06-27,16996590000
2024-06-28,17080170000
2024-07-01,16781670000
2024-07-02,16889130000
2024-07-03,17062259999
2024-07-05,16083180000
2024-07-08,16327950000
2024-07-09,16399590000
2024-07-10,16495110000
2024-07-11,16101090000
2024-07-12,16435410000
2024-07-15,16542870000
2024-07-16,17139870000
2024-07-17,16907040000
2024-07-18,16363770000
2024-07-19,16226460000
2024-07-22,16513020000
2024-07-23,16280820000
2024-07-24,15939390000
2024-07-25,16819919999
2024-07-26,16310770000
2024-07-29,15759690000
2024-07-30,16196960000
2024-07-31,16137060000
2024-08-01,15789640000
2024-08-02,15004950000
2024-08-05,14196300000
2024-08-06,14579660000
2024-08-07,14567680000
2024-08-08,15106780000
2024-08-09,15172669999
