,AXP
2023-03-06,133041580000
2023-03-07,130262760000
2023-03-08,129898690000
2023-03-09,127885160000
2023-03-10,123115099999
2023-03-13,117119090000
2023-03-14,121785130000
2023-03-15,118738830000
2023-03-16,119422390000
2023-03-17,116294360000
2023-03-20,117943820000
2023-03-21,122268080000
2023-03-22,120923250000
2023-03-23,120930680000
2023-03-24,118716540000
2023-03-27,121198160000
2023-03-28,118293030000
2023-03-29,121547370000
2023-03-30,120670630000
2023-03-31,122062999999
2023-04-03,121197200000
2023-04-04,120294400000
2023-04-05,119199200000
2023-04-06,117534200000
2023-04-10,119243599999
2023-04-11,119754200000
2023-04-12,117874600000
2023-04-13,120102000000
2023-04-14,120782800000
2023-04-17,121145400000
2023-04-18,121656000000
2023-04-19,122062999999
2023-04-20,120827200000
2023-04-21,121197200000
2023-04-24,118836600000
2023-04-25,115528800000
2023-04-26,115232800000
2023-04-27,117252999999
2023-04-28,119391600000
2023-05-01,117896800000
2023-05-02,113405000000
2023-05-03,112635400000
2023-05-04,110119400000
2023-05-05,112961000000
2023-05-08,113249600000
2023-05-09,113501200000
2023-05-10,110023200000
2023-05-11,109512600000
2023-05-12,109468200000
2023-05-15,111000000000
2023-05-16,109823400000
2023-05-17,112546600000
2023-05-18,113575200000
2023-05-19,113182999999
2023-05-22,115077400000
2023-05-23,112894400000
2023-05-24,111532800000
2023-05-25,111799200000
2023-05-26,116357600000
2023-05-30,116927400000
2023-05-31,117334400000
2023-06-01,120412800000
2023-06-02,124734400000
2023-06-05,123898200000
2023-06-06,127146800000
2023-06-07,126947000000
2023-06-08,126643599999
2023-06-09,127072800000
2023-06-12,128493599999
2023-06-13,129603599999
2023-06-14,129107800000
2023-06-15,128619400000
2023-06-16,127435400000
2023-06-20,125363400000
2023-06-21,124260799999
2023-06-22,124512400000
2023-06-23,124371800000
2023-06-26,123661400000
2023-06-27,124460600000
2023-06-28,125637200000
2023-06-29,127339200000
2023-06-30,127514399999
2023-07-03,128422080000
2023-07-05,128517240000
2023-07-06,125128080000
2023-07-07,124293600000
2023-07-10,125691720000
2023-07-11,127836479999
2023-07-12,127609560000
2023-07-13,127543680000
2023-07-14,126921479999
2023-07-17,128385479999
2023-07-18,130325280000
2023-07-19,129651840000
2023-07-20,129644520000
2023-07-21,124601040000
2023-07-24,122822280000
2023-07-25,121878000000
2023-07-26,122793000000
2023-07-27,119755200000
2023-07-28,121094760000
2023-07-31,123620160000
2023-08-01,124183800000
2023-08-02,122061000000
2023-08-03,121812120000
2023-08-04,121080120000
2023-08-07,122214720000
2023-08-08,121416840000
2023-08-09,119916240000
2023-08-10,119711280000
2023-08-11,120977640000
2023-08-14,121570560000
2023-08-15,118518120000
2023-08-16,117676320000
2023-08-17,117544560000
2023-08-18,117288360000
2023-08-21,117764160000
2023-08-22,116446560000
2023-08-23,116710080000
2023-08-24,115502280000
2023-08-25,115890240000
2023-08-28,116527080000
2023-08-29,117295680000
2023-08-30,117244439999
2023-08-31,115648680000
2023-09-01,116841840000
2023-09-05,117120000000
2023-09-06,115656000000
2023-09-07,114762960000
2023-09-08,115238760000
2023-09-11,115531560000
2023-09-12,116022000000
2023-09-13,116490479999
2023-09-14,118422960000
2023-09-15,119865000000
2023-09-18,116849160000
2023-09-19,116644200000
2023-09-20,115092360000
2023-09-21,113247720000
2023-09-22,112054560000
2023-09-25,112164360000
2023-09-26,110619840000
2023-09-27,109726800000
2023-09-28,109968360000
2023-09-29,109207080000
2023-10-02,108373000000
2023-10-03,105161250000
2023-10-04,106306750000
2023-10-05,106640250000
2023-10-06,108257000000
2023-10-09,107894500000
2023-10-10,109424250000
2023-10-11,109844750000
2023-10-12,109678000000
2023-10-13,109547500000
2023-10-16,110772750000
2023-10-17,111932749999
2023-10-18,109859250000
2023-10-19,108474500000
2023-10-20,102638250000
2023-10-23,104827750000
2023-10-24,104704499999
2023-10-25,104052000000
2023-10-26,103921500000
2023-10-27,102449750000
2023-10-30,103870750000
2023-10-31,105871750000
2023-11-01,106176249999
2023-11-02,109366250000
2023-11-03,110751000000
2023-11-06,110917750000
2023-11-07,110910500000
2023-11-08,110932250000
2023-11-09,110468250000
2023-11-10,111925500000
2023-11-13,111896500000
2023-11-14,113759750000
2023-11-15,115586750000
2023-11-16,115311250000
2023-11-17,117856000000
2023-11-20,118791250000
2023-11-21,117660250000
2023-11-22,118747750000
2023-11-24,119204499999
2023-11-27,118929000000
2023-11-28,120103500000
2023-11-29,121386750000
2023-11-30,123808250000
2023-12-01,125976000000
2023-12-04,125606250000
2023-12-05,123743000000
2023-12-06,121444750000
2023-12-07,122249500000
2023-12-08,122111750000
2023-12-11,122082749999
2023-12-12,124004000000
2023-12-13,126556000000
2023-12-14,129673500000
2023-12-15,130869750000
2023-12-18,132501000000
2023-12-19,134668750000
2023-12-20,130971250000
2023-12-21,133972750000
2023-12-22,134538250000
2023-12-26,134821000000
2023-12-27,135618500000
2023-12-28,136155000000
2023-12-29,135821500000
2024-01-02,135771510000
2024-01-03,134336720000
2024-01-04,134927939999
2024-01-05,136312260000
2024-01-08,136420410000
2024-01-09,134661170000
2024-01-10,133363370000
2024-01-11,133406630000
2024-01-12,131250840000
2024-01-16,130479370000
2024-01-17,130501000000
2024-01-18,129628590000
2024-01-19,132065569999
2024-01-22,133392210000
2024-01-23,133723870000
2024-01-24,133976220000
2024-01-25,135598470000
2024-01-26,145231030000
2024-01-29,144820060000
2024-01-30,147192150000
2024-01-31,144733540000
2024-02-01,146521620000
2024-02-02,148821610000
2024-02-05,148482740000
2024-02-06,148273650000
2024-02-07,150746680000
2024-02-08,152282410000
2024-02-09,153190870000
2024-02-12,153039460000
2024-02-13,151172070000
2024-02-14,152058900000
2024-02-15,153234130000
2024-02-16,153255760000
2024-02-20,153205290000
2024-02-21,152051690000
2024-02-22,154286790000
2024-02-23,154697760000
2024-02-26,156428160000
2024-02-27,157163580000
2024-02-28,157199630000
2024-02-29,158201820000
2024-03-01,158374860000
2024-03-04,157834110000
2024-03-05,156601200000
2024-03-06,157502450000
2024-03-07,161085820000
2024-03-08,161049770000
2024-03-11,158756990000
2024-03-12,160530650000
2024-03-13,160646010000
2024-03-14,158958870000
2024-03-15,157509660000
2024-03-18,159319370000
2024-03-19,159838490000
2024-03-20,164323110000
2024-03-21,165195520000
2024-03-22,162917160000
2024-03-25,162967630000
2024-03-26,161835660000
2024-03-27,164207750000
2024-03-28,164164490000
2024-04-01,164106810000
2024-04-02,162607130000
2024-04-03,163400230000
2024-04-04,158324390000
2024-04-05,160393660000
2024-04-08,161583310000
2024-04-09,158504640000
2024-04-10,156925650000
2024-04-11,157322200000
2024-04-12,157322200000
2024-04-15,157466400000
2024-04-16,157423140000
2024-04-17,156940070000
2024-04-18,156817500000
2024-04-19,166579840000
2024-04-22,167993000000
2024-04-23,172290160000
2024-04-24,172405520000
2024-04-25,170949100000
2024-04-26,169896440000
2024-04-29,172261320000
2024-04-30,168735630000
2024-05-01,166882660000
2024-05-02,167632500000
2024-05-03,166385170000
2024-05-06,168951930000
2024-05-07,169189860000
2024-05-08,170329040000
2024-05-09,172419940000
2024-05-10,174698300000
2024-05-13,172066650000
2024-05-14,174143130000
2024-05-15,174265700000
2024-05-16,173991720000
2024-05-17,175073220000
2024-05-20,174698300000
2024-05-21,175260680000
2024-05-22,173104890000
2024-05-23,169766660000
2024-05-24,171727780000
2024-05-28,171057250000
2024-05-29,170112740000
2024-05-30,171035620000
2024-05-31,173040000000
2024-06-03,170790480000
2024-06-04,171057250000
2024-06-05,169211490000
2024-06-06,168245350000
2024-06-07,167755070000
2024-06-10,167589240000
2024-06-11,161886130000
2024-06-12,161532840000
2024-06-13,160198990000
2024-06-14,162095220000
2024-06-17,164582670000
2024-06-18,165332510000
2024-06-20,165981410000
2024-06-21,166103980000
2024-06-24,166889870000
2024-06-25,166255390000
2024-06-26,166320280000
2024-06-27,164676400000
2024-06-28,166947550000
2024-07-01,168577010000
2024-07-02,170134370000
2024-07-03,169946910000
2024-07-05,169889230000
2024-07-08,169081710000
2024-07-09,171417750000
2024-07-10,172268530000
2024-07-11,172138750000
2024-07-12,172052230000
2024-07-15,175924000000
2024-07-16,178735080000
2024-07-17,178971360000
2024-07-18,178427200000
2024-07-19,173544080000
2024-07-22,175241000000
2024-07-23,176780400000
2024-07-24,172548840000
2024-07-25,171968880000
2024-07-26,176057240000
2024-07-29,177489240000
2024-07-30,180775680000
2024-07-31,181176640000
2024-08-01,178054880000
2024-08-02,166312480000
2024-08-05,161758720000
2024-08-06,165481920000
2024-08-07,163820800000
2024-08-08,167214640000
2024-08-09,170300600000
