,SYY
2023-03-03,38718496513
2023-03-06,38764191041
2023-03-07,38393557649
2023-03-08,37997538409
2023-03-09,37728448412
2023-03-10,37129342381
2023-03-13,37494898603
2023-03-14,37906149353
2023-03-15,38068618785
2023-03-16,37824914637
2023-03-17,37032876156
2023-03-20,37616750677
2023-03-21,38180316520
2023-03-22,37601519168
2023-03-23,37180114079
2023-03-24,37895995014
2023-03-27,38606798779
2023-03-28,38769268211
2023-03-29,39292216695
2023-03-30,39063744056
2023-03-31,39210981979
2023-04-03,39591666936
2023-04-04,39378917446
2023-04-05,39232018989
2023-04-06,39140840637
2023-04-10,39363721054
2023-04-11,39672714361
2023-04-12,37904867411
2023-04-13,37818754522
2023-04-14,37221029765
2023-04-17,38132813293
2023-04-18,37874474627
2023-04-19,37869409163
2023-04-20,37687052457
2023-04-21,38274646286
2023-04-24,38244253502
2023-04-25,37975783907
2023-04-26,37469237503
2023-04-27,38031504012
2023-04-28,38872371042
2023-05-01,38912894755
2023-05-02,38396217423
2023-05-03,38153075149
2023-05-04,38269580822
2023-05-05,38887567435
2023-05-08,38538050416
2023-05-09,38487395775
2023-05-10,37175440589
2023-05-11,37312208118
2023-05-12,37808623594
2023-05-15,37712379777
2023-05-16,37190636981
2023-05-17,37129851413
2023-05-18,37074131308
2023-05-19,37043738524
2023-05-22,36370031807
2023-05-23,35863485403
2023-05-24,36096496749
2023-05-25,35716586946
2023-05-26,35822961690
2023-05-30,35215106006
2023-05-31,35432920959
2023-06-01,36106627677
2023-06-02,36795530786
2023-06-05,36744876146
2023-06-06,36912036459
2023-06-07,36820858106
2023-06-08,36511864800
2023-06-09,36744876146
2023-06-12,36638501401
2023-06-13,36856316355
2023-06-14,36891774603
2023-06-15,37180506053
2023-06-16,37175440589
2023-06-20,36714483361
2023-06-21,36775268930
2023-06-22,37099458628
2023-06-23,36699286969
2023-06-26,36658763257
2023-06-27,37170375125
2023-06-28,36912036459
2023-06-29,37043738524
2023-06-30,37585743176
2023-07-03,38036024847
2023-07-05,37520795825
2023-07-06,37470283176
2023-07-07,37546052150
2023-07-10,37414719262
2023-07-11,37374309143
2023-07-12,37293488904
2023-07-13,37020720598
2023-07-14,36924746565
2023-07-17,37081335777
2023-07-18,36611568140
2023-07-19,37455129381
2023-07-20,38066332437
2023-07-21,37985512198
2023-07-24,38293639358
2023-07-25,38147152675
2023-07-26,38111793821
2023-07-27,38137050146
2023-07-28,38419920981
2023-07-31,38546202604
2023-08-01,38470433630
2023-08-02,38202716589
2023-08-03,37490488236
2023-08-04,37273283844
2023-08-07,37465231911
2023-08-08,36929797830
2023-08-09,37141950956
2023-08-10,36404466278
2023-08-11,36348902364
2023-08-14,35838724607
2023-08-15,35970057495
2023-08-16,36409517543
2023-08-17,36096339118
2023-08-18,36101390383
2023-08-21,35899339786
2023-08-22,35459879738
2023-08-23,35520494917
2023-08-24,35308341790
2023-08-25,35237624081
2023-08-28,35500289857
2023-08-29,35601315156
2023-08-30,35404315824
2023-08-31,35182060167
2023-09-01,35505341122
2023-09-05,34681984940
2023-09-06,34575908377
2023-09-07,34934548186
2023-09-08,35333598115
2023-09-11,35444725943
2023-09-12,35333598115
2023-09-13,35313393055
2023-09-14,35899339786
2023-09-15,35874083461
2023-09-18,35773058163
2023-09-19,35616468950
2023-09-20,35656879070
2023-09-21,35116393723
2023-09-22,34666831145
2023-09-25,34747651384
2023-09-26,33454527565
2023-09-27,32939298543
2023-09-28,33601014247
2023-09-29,33363604796
2023-10-02,32871097418
2023-10-03,32417216049
2023-10-04,32780321145
2023-10-05,32099499090
2023-10-06,31746480247
2023-10-09,31988550311
2023-10-10,32412172922
2023-10-11,32316353522
2023-10-12,31615358962
2023-10-13,31902817163
2023-10-16,32477733565
2023-10-17,32709717376
2023-10-18,32871097418
2023-10-19,33113167482
2023-10-20,32997175577
2023-10-23,32780321145
2023-10-24,32941701187
2023-10-25,33153512493
2023-10-26,33017348082
2023-10-27,32523121702
2023-10-30,33052649966
2023-10-31,33531746968
2023-11-01,33108124356
2023-11-02,33108124356
2023-11-03,33799032663
2023-11-06,33698170137
2023-11-07,34071361485
2023-11-08,33804075789
2023-11-09,33632609494
2023-11-10,33960412706
2023-11-13,33904938316
2023-11-14,34782442298
2023-11-15,35554040626
2023-11-16,35639773774
2023-11-17,35750722553
2023-11-20,35942361353
2023-11-21,35957490732
2023-11-22,36325638954
2023-11-24,36386156470
2023-11-27,36260078312
2023-11-28,36224776428
2023-11-29,36164258912
2023-11-30,36396242723
2023-12-01,36713959682
2023-12-04,36814822209
2023-12-05,36920727861
2023-12-06,36840037840
2023-12-07,37409911115
2023-12-08,37233401694
2023-12-11,37283832957
2023-12-12,37122452915
2023-12-13,37994913770
2023-12-14,37419997368
2023-12-15,37087151030
2023-12-18,36744218440
2023-12-19,36966115998
2023-12-20,36940900367
2023-12-21,37082107904
2023-12-22,37082107904
2023-12-26,36981245377
2023-12-27,36829951587
2023-12-28,36834994714
2023-12-29,36880382851
2024-01-02,37530946147
2024-01-03,37813361222
2024-01-04,37883964990
2024-01-05,38151250686
2024-01-08,38131078181
2024-01-09,38115948802
2024-01-10,37838576853
2024-01-11,38050388159
2024-01-12,38201681949
2024-01-16,37773016211
2024-01-17,37657024306
2024-01-18,37924310001
2024-01-19,37929353127
2024-01-22,38131078181
2024-01-23,38085690044
2024-01-24,37818404348
2024-01-25,37959611885
2024-01-26,37899094369
2024-01-29,37909180622
2024-01-30,40758546999
2024-01-31,40814021388
2024-02-01,41535188453
2024-02-02,41091393336
2024-02-05,40768633251
2024-02-06,40551778819
2024-02-07,40178587471
2024-02-08,40002078049
2024-02-09,40118069955
2024-02-12,40365183145
2024-02-13,39911301775
2024-02-14,39840698007
2024-02-15,40032336807
2024-02-16,40092854323
2024-02-20,39875999891
2024-02-21,40183630597
2024-02-22,40566908198
2024-02-23,40758546999
2024-02-26,40768633251
2024-02-27,40919927041
2024-02-28,40682900104
2024-02-29,40834193894
2024-03-01,40324838134
2024-03-04,40097897449
2024-03-05,40133199334
2024-03-06,39926431154
2024-03-07,40279449997
2024-03-08,40627425714
2024-03-11,40355096892
2024-03-12,40410571282
2024-03-13,40607253209
2024-03-14,40360140018
2024-03-15,40808978262
2024-03-18,40677856977
2024-03-19,41015746441
2024-03-20,40935056420
2024-03-21,41172083358
2024-03-22,41146867726
2024-03-25,40788805757
2024-03-26,40798892009
2024-03-27,41323377148
2024-03-28,40940099546
2024-04-01,40632468840
2024-04-02,40561865072
2024-04-03,40319795008
2024-04-04,38605132056
2024-04-05,38665649572
2024-04-08,38700951456
2024-04-09,39089272183
2024-04-10,38811900235
2024-04-11,38615218308
2024-04-12,37949525633
2024-04-15,38151250686
2024-04-16,38242026960
2024-04-17,38045345033
2024-04-18,38146207560
2024-04-19,38695908330
2024-04-22,38993452783
2024-04-23,38811900235
2024-04-24,38978323404
2024-04-25,38867374625
2024-04-26,38867374625
2024-04-29,38943021520
2024-04-30,37480514884
2024-05-01,36840037840
2024-05-02,37445213000
2024-05-03,38005000022
2024-05-06,38065517538
2024-05-07,38231940707
2024-05-08,37631808674
2024-05-09,37899094369
2024-05-10,38057769605
2024-05-13,37752987677
2024-05-14,37917869704
2024-05-15,37957841104
2024-05-16,38092744581
2024-05-17,37927862554
2024-05-20,37503166425
2024-05-21,37633073476
2024-05-22,36338999388
2024-05-23,36408949339
2024-05-24,36448920739
2024-05-28,36209092337
2024-05-29,35709449832
2024-05-30,35799385483
2024-05-31,36383967214
2024-06-03,36568834940
2024-06-04,36324010113
2024-06-05,36094174561
2024-06-06,36304024413
2024-06-07,36304024413
2024-06-10,36099170986
2024-06-11,35834360458
2024-06-12,35539571380
2024-06-13,35494603555
2024-06-14,35319728678
2024-06-17,36443924314
2024-06-18,36314017263
2024-06-20,36348992238
2024-06-21,36648777741
2024-06-24,37263338022
2024-06-25,37203380922
2024-06-26,36114160261
2024-06-27,36209092337
2024-06-28,35669478431
2024-07-01,34915018249
2024-07-02,35269764427
2024-07-03,34999957475
2024-07-05,34850064723
2024-07-08,34805096898
2024-07-09,34555275645
2024-07-10,34795104048
2024-07-11,35819371183
2024-07-12,36059199585
2024-07-15,35874331859
2024-07-16,36488892140
2024-07-17,37498170000
2024-07-18,37153416671
2024-07-19,36783681218
2024-07-22,36783681218
2024-07-23,36563838515
2024-07-24,35574546356
2024-07-25,36034217460
2024-07-26,36124279279
2024-07-29,36327586822
2024-07-30,37904459960
2024-07-31,38008593092
2024-08-01,37592060565
2024-08-02,38038345415
2024-08-05,37001972818
2024-08-06,37284619890
2024-08-07,37314372214
2024-08-08,37463133830
2024-08-09,37502803595
