,UNM
2023-03-06,8930852896
2023-03-07,8952645128
2023-03-08,8716892800
2023-03-09,8415763775
2023-03-10,7997749143
2023-03-13,7258794368
2023-03-14,7894731320
2023-03-15,7500490032
2023-03-16,7609451191
2023-03-17,7260775480
2023-03-20,7645111208
2023-03-21,7837279072
2023-03-22,7530206712
2023-03-23,7448981120
2023-03-24,7528225600
2023-03-27,7748129032
2023-03-28,7684733448
2023-03-29,7787751272
2023-03-30,7728317912
2023-03-31,7800456624
2023-04-03,7729471680
2023-04-04,7707781836
2023-04-05,7741302504
2023-04-06,7658486736
2023-04-10,7749189719
2023-04-11,7820174663
2023-04-12,7859610744
2023-04-13,7873413372
2023-04-14,7893131412
2023-04-17,8066650163
2023-04-18,8129747891
2023-04-19,8169183972
2023-04-20,8129747891
2023-04-21,7981862591
2023-04-24,8039044908
2023-04-25,7973975376
2023-04-26,7944398316
2023-04-27,8137635108
2023-04-28,8321012880
2023-05-01,8248056132
2023-05-02,8076509184
2023-05-03,8652275952
2023-05-04,8466926376
2023-05-05,8711430072
2023-05-08,8829738312
2023-05-09,8737063524
2023-05-10,8703542856
2023-05-11,8577347400
2023-05-12,8670022188
2023-05-15,8800161252
2023-05-16,8782415016
2023-05-17,9062411184
2023-05-18,9153114168
2023-05-19,9139311540
2023-05-22,9166916796
2023-05-23,8975651808
2023-05-24,8851428156
2023-05-25,8987482632
2023-05-26,8971708200
2023-05-30,8888892432
2023-05-31,8567488380
2023-06-01,8573403791
2023-06-02,8851428156
2023-06-05,8689740228
2023-06-06,8888892432
2023-06-07,9009172476
2023-06-08,8971708200
2023-06-09,8971708200
2023-06-12,9001285260
2023-06-13,9068326596
2023-06-14,8920441296
2023-06-15,9003257064
2023-06-16,8951990160
2023-06-20,8981567220
2023-06-21,8991426240
2023-06-22,9103819068
2023-06-23,9026918712
2023-06-26,9135367932
2023-06-27,9273394212
2023-06-28,9245788956
2023-06-29,9356209980
2023-06-30,9353168640
2023-07-03,9411993600
2023-07-05,9406111104
2023-07-06,9468857728
2023-07-07,9610037632
2023-07-10,9492387712
2023-07-11,9506113536
2023-07-12,9331599488
2023-07-13,9304147840
2023-07-14,9268852864
2023-07-17,9508074368
2023-07-18,9470818560
2023-07-19,9449249408
2023-07-20,9621802624
2023-07-21,9551212672
2023-07-24,9592390144
2023-07-25,9561016832
2023-07-26,9598272640
2023-07-27,9551212672
2023-07-28,9576703488
2023-07-31,9531604352
2023-08-01,9535526016
2023-08-02,9649254272
2023-08-03,9880632448
2023-08-04,9866906624
2023-08-07,9882593280
2023-08-08,9747295872
2023-08-09,9598272640
2023-08-10,9529643520
2023-08-11,9657097600
2023-08-14,9690431744
2023-08-15,9594350976
2023-08-16,9570820992
2023-08-17,9625724288
2023-08-18,9566899328
2023-08-21,9619841792
2023-08-22,9484544384
2023-08-23,9500231040
2023-08-24,9566899328
2023-08-25,9604155136
2023-08-28,9645332608
2023-08-29,9694353408
2023-08-30,9664940928
2023-08-31,9645332608
2023-09-01,9702196736
2023-09-05,9582585984
2023-09-06,9527682688
2023-09-07,9394346112
2023-09-08,9439445248
2023-09-11,9496309376
2023-09-12,9511996032
2023-09-13,9455131904
2023-09-14,9602194304
2023-09-15,9515917696
2023-09-18,9498270208
2023-09-19,9637489280
2023-09-20,9633567616
2023-09-21,9798277504
2023-09-22,9796316672
2023-09-25,9847298304
2023-09-26,9694353408
2023-09-27,9688470912
2023-09-28,9784551680
2023-09-29,9645332608
2023-10-02,9558991342
2023-10-03,9368162018
2023-10-04,9372056494
2023-10-05,9438262586
2023-10-06,9652458766
2023-10-09,9705034192
2023-10-10,9757609618
2023-10-11,9773187522
2023-10-12,9757609618
2023-10-13,9724506572
2023-10-16,9888074564
2023-10-17,10061378746
2023-10-18,9967911322
2023-10-19,9821868472
2023-10-20,9529782772
2023-10-23,9449946014
2023-10-24,9414895730
2023-10-25,9379845446
2023-10-26,9449946014
2023-10-27,9366214780
2023-10-30,9496679726
2023-10-31,9521993820
2023-11-01,8267972548
2023-11-02,8314706260
2023-11-03,8493852155
2023-11-06,8507482822
2023-11-07,8495799394
2023-11-08,8423751588
2023-11-09,8447118444
2023-11-10,8460749110
2023-11-13,8412068160
2023-11-14,8238763978
2023-11-15,8287444928
2023-11-16,8193977504
2023-11-17,8295233880
2023-11-20,8238763978
2023-11-21,8295233880
2023-11-22,8320547973
2023-11-24,8406226446
2023-11-27,8396490255
2023-11-28,8211502646
2023-11-29,8248500168
2023-11-30,8373123400
2023-12-01,8388701304
2023-12-04,8431540539
2023-12-05,8279655976
2023-12-06,8244605692
2023-12-07,8301075594
2023-12-08,8340020354
2023-12-11,8713890050
2023-12-12,8824882616
2023-12-13,8700259384
2023-12-14,8579530628
2023-12-15,8480221489
2023-12-18,8614580912
2023-12-19,8715837288
2023-12-20,8661314624
2023-12-21,8717784526
2023-12-22,8750887572
2023-12-26,8782043380
2023-12-27,8797621284
2023-12-28,8819040902
2023-12-29,8805410236
2024-01-02,8799544140
2024-01-03,8905446750
2024-01-04,8891968236
2024-01-05,8826501168
2024-01-08,8799544140
2024-01-09,8726375064
2024-01-10,8699418036
2024-01-11,8714822052
2024-01-12,8734077072
2024-01-16,8710971048
2024-01-17,8741779080
2024-01-18,8832277674
2024-01-19,8870787714
2024-01-22,8986317834
2024-01-23,8990168838
2024-01-24,9067188918
2024-01-25,9101847954
2024-01-26,9128804982
2024-01-29,9047933898
2024-01-30,9211601568
2024-01-31,9307876668
2024-02-01,9067188918
2024-02-02,9115326468
2024-02-05,9146134500
2024-02-06,9151911006
2024-02-07,9101847954
2024-02-08,9117251970
2024-02-09,9190421046
2024-02-12,9329057190
2024-02-13,9246260604
2024-02-14,9327131688
2024-02-15,9377194740
2024-02-16,9382971246
2024-02-20,9479246346
2024-02-21,9431108796
2024-02-22,9511979880
2024-02-23,9546638916
2024-02-26,9473469840
2024-02-27,9473469840
2024-02-28,9504277872
2024-02-29,9521607390
2024-03-01,9492724860
2024-03-04,9556266426
2024-03-05,9719934096
2024-03-06,9743040120
2024-03-07,9895154778
2024-03-08,9704530080
2024-03-11,9694902570
2024-03-12,9798879678
2024-03-13,9873974256
2024-03-14,9945217830
2024-03-15,10033790922
2024-03-18,9995280882
2024-03-19,10089630480
2024-03-20,10203235098
2024-03-21,10149321042
2024-03-22,10037641926
2024-03-25,10230192126
2024-03-26,10234043130
2024-03-27,10339945740
2024-03-28,10332243732
2024-04-01,10372679274
2024-04-02,10416965820
2024-04-03,10451624856
2024-04-04,10278329676
2024-04-05,10345722246
2024-04-08,10257149154
2024-04-09,9941366826
2024-04-10,9837389718
2024-04-11,9675647550
2024-04-12,9685275060
2024-04-15,9617882490
2024-04-16,9702604578
2024-04-17,9658318032
2024-04-18,9779624658
2024-04-19,9889378272
2024-04-22,9974100360
2024-04-23,9972174858
2024-04-24,10006833894
2024-04-25,9889378272
2024-04-26,9771922650
2024-04-29,9821985702
2024-04-30,9762295140
2024-05-01,9987578874
2024-05-02,9952919838
2024-05-03,9939441324
2024-05-06,10047269436
2024-05-07,10103108994
2024-05-08,10124289516
2024-05-09,10141619034
2024-05-10,10222490118
2024-05-13,10187831082
2024-05-14,10193607588
2024-05-15,10105034496
2024-05-16,10160874054
2024-05-17,10222490118
2024-05-20,10091555982
2024-05-21,10157023050
2024-05-22,10189756584
2024-05-23,10081928472
2024-05-24,10141619034
2024-05-28,10066524456
2024-05-29,10089630480
2024-05-30,10207086102
2024-05-31,10370753772
2024-06-03,10363051764
2024-06-04,10070375460
2024-06-05,9977951364
2024-06-06,9924037308
2024-06-07,9966398352
2024-06-10,9883601766
2024-06-11,9629435502
2024-06-12,9610180482
2024-06-13,9577446948
2024-06-14,9334833696
2024-06-17,9475395342
2024-06-18,9511979880
2024-06-20,9692977068
2024-06-21,9791177670
2024-06-24,9814283694
2024-06-25,9785401164
2024-06-26,9710306586
2024-06-27,9764220642
2024-06-28,9841240722
2024-07-01,9858570240
2024-07-02,9914409798
2024-07-03,9748816626
2024-07-05,9590925462
2024-07-08,9662169036
2024-07-09,9748816626
2024-07-10,9866272248
2024-07-11,9916335300
2024-07-12,9997206384
2024-07-15,10195533090
2024-07-16,10326467226
2024-07-17,10380381282
2024-07-18,10312988712
2024-07-19,10311063210
2024-07-22,10364977266
2024-07-23,10388083290
2024-07-24,10316839716
2024-07-25,10278329676
2024-07-26,10251372648
2024-07-29,10163132232
2024-07-30,10307451748
2024-07-31,10924607573
2024-08-01,10740410296
2024-08-02,10235291990
2024-08-05,10028307421
2024-08-06,10032105303
2024-08-07,10032105303
2024-08-08,10081477769
2024-08-09,10184020583
