,DGX
2023-03-06,15716960000
2023-03-07,15424640000
2023-03-08,15313759999
2023-03-09,15107679999
2023-03-10,15042720000
2023-03-13,14902720000
2023-03-14,14996800000
2023-03-15,14879200000
2023-03-16,15008000000
2023-03-17,14731360000
2023-03-20,14885920000
2023-03-21,15221920000
2023-03-22,15043840000
2023-03-23,15163679999
2023-03-24,15686720000
2023-03-27,15616160000
2023-03-28,15544480000
2023-03-29,15509759999
2023-03-30,15600480000
2023-03-31,15845759999
2023-04-03,15979039999
2023-04-04,15814399999
2023-04-05,16050720000
2023-04-06,16002560000
2023-04-10,16058560000
2023-04-11,16114560000
2023-04-12,15956640000
2023-04-13,15979039999
2023-04-14,15942080000
2023-04-17,16026080000
2023-04-18,15915200000
2023-04-19,16077600000
2023-04-20,16111200000
2023-04-21,16260160000
2023-04-24,16413600000
2023-04-25,16408000000
2023-04-26,16446080000
2023-04-27,15793119999
2023-04-28,15546720000
2023-05-01,15621759999
2023-05-02,15468320000
2023-05-03,15295840000
2023-05-04,15165920000
2023-05-05,15289119999
2023-05-08,15089759999
2023-05-09,14968800000
2023-05-10,14832160000
2023-05-11,14658560000
2023-05-12,14641759999
2023-05-15,14828800000
2023-05-16,14622720000
2023-05-17,14800800000
2023-05-18,14663039999
2023-05-19,14726880000
2023-05-22,14741440000
2023-05-23,14682080000
2023-05-24,14788480000
2023-05-25,14861280000
2023-05-26,14982240000
2023-05-30,14994560000
2023-05-31,14856800000
2023-06-01,15013600000
2023-06-02,15182720000
2023-06-05,15032640000
2023-06-06,14912800000
2023-06-07,15108800000
2023-06-08,15195039999
2023-06-09,15069600000
2023-06-12,15202880000
2023-06-13,15311520000
2023-06-14,15260000000
2023-06-15,15366399999
2023-06-16,15523200000
2023-06-20,15460480000
2023-06-21,15529920000
2023-06-22,15544480000
2023-06-23,15846880000
2023-06-26,15835679999
2023-06-27,15966720000
2023-06-28,15895039999
2023-06-29,15807679999
2023-06-30,15742720000
2023-07-03,15584800000
2023-07-05,15478399999
2023-07-06,15620640000
2023-07-07,15568000000
2023-07-10,15653119999
2023-07-11,15712480000
2023-07-12,15786399999
2023-07-13,15767360000
2023-07-14,15729280000
2023-07-17,15669920000
2023-07-18,15720320000
2023-07-19,16027200000
2023-07-20,16083200000
2023-07-21,16169440000
2023-07-24,16130240000
2023-07-25,16231039999
2023-07-26,15258880000
2023-07-27,15048320000
2023-07-28,15062880000
2023-07-31,15143520000
2023-08-01,15075200000
2023-08-02,15093119999
2023-08-03,15309280000
2023-08-04,15192800000
2023-08-07,15300320000
2023-08-08,15111039999
2023-08-09,15158080000
2023-08-10,15021440000
2023-08-11,15121119999
2023-08-14,15137920000
2023-08-15,14955360000
2023-08-16,14824320000
2023-08-17,14810880000
2023-08-18,14952000000
2023-08-21,14883679999
2023-08-22,14826560000
2023-08-23,14943039999
2023-08-24,14920640000
2023-08-25,14827679999
2023-08-28,14833280000
2023-08-29,14828800000
2023-08-30,15084160000
2023-08-31,14728000000
2023-09-01,14618240000
2023-09-05,14250880000
2023-09-06,14239680000
2023-09-07,14236320000
2023-09-08,14226240000
2023-09-11,14191520000
2023-09-12,14249760000
2023-09-13,14350560000
2023-09-14,14263200000
2023-09-15,14136640000
2023-09-18,14088480000
2023-09-19,14063840000
2023-09-20,14001120000
2023-09-21,13834240000
2023-09-22,13829760000
2023-09-25,13921600000
2023-09-26,13952960000
2023-09-27,13820800000
2023-09-28,13815200000
2023-09-29,13648320000
2023-10-02,13541920000
2023-10-03,13555360000
2023-10-04,13728960000
2023-10-05,13774880000
2023-10-06,13918240000
2023-10-09,13980960000
2023-10-10,13862240000
2023-10-11,13745760000
2023-10-12,13509440000
2023-10-13,13720000000
2023-10-16,13754720000
2023-10-17,13808480000
2023-10-18,13752480000
2023-10-19,13756960000
2023-10-20,13857760000
2023-10-23,13602400000
2023-10-24,13840960000
2023-10-25,14052640000
2023-10-26,14701119999
2023-10-27,14300160000
2023-10-30,14493920000
2023-10-31,14571200000
2023-11-01,14843360000
2023-11-02,14708960000
2023-11-03,14997920000
2023-11-06,14995679999
2023-11-07,14882560000
2023-11-08,14948640000
2023-11-09,14743679999
2023-11-10,14875840000
2023-11-13,14823200000
2023-11-14,14983360000
2023-11-15,15170399999
2023-11-16,15112160000
2023-11-17,15107679999
2023-11-20,15103200000
2023-11-21,15043840000
2023-11-22,15204000000
2023-11-24,15180480000
2023-11-27,15154720000
2023-11-28,15200640000
2023-11-29,15150240000
2023-11-30,15369759999
2023-12-01,15251039999
2023-12-04,15398880000
2023-12-05,15107679999
2023-12-06,15111039999
2023-12-07,15144640000
2023-12-08,15221920000
2023-12-11,15337280000
2023-12-12,15613920000
2023-12-13,15805440000
2023-12-14,15373119999
2023-12-15,15123360000
2023-12-18,15211840000
2023-12-19,15282399999
2023-12-20,15094240000
2023-12-21,15236480000
2023-12-22,15314880000
2023-12-26,15317119999
2023-12-27,15408960000
2023-12-28,15417920000
2023-12-29,15442560000
2024-01-02,15631020000
2024-01-03,15504480000
2024-01-04,15602160000
2024-01-05,15759779999
2024-01-08,15717600000
2024-01-09,15774210000
2024-01-10,15218100000
2024-01-11,15070470000
2024-01-12,15018300000
2024-01-16,14857350000
2024-01-17,14842920000
2024-01-18,14899529999
2024-01-19,14715270000
2024-01-22,14508810000
2024-01-23,14405580000
2024-01-24,14181360000
2024-01-25,14446650000
2024-01-26,14478840000
2024-01-29,14356740000
2024-01-30,14300130000
2024-01-31,14255730000
2024-02-01,14115870000
2024-02-02,13875000000
2024-02-05,13739580000
2024-02-06,14014860000
2024-02-07,14143620000
2024-02-08,14045940000
2024-02-09,14068140000
2024-02-12,14431109999
2024-02-13,14192460000
2024-02-14,14176920000
2024-02-15,13956030000
2024-02-16,13764000000
2024-02-20,13741800000
2024-02-21,14067030000
2024-02-22,13912740000
2024-02-23,14105880000
2024-02-26,14008200000
2024-02-27,14033730000
2024-02-28,13948260000
2024-02-29,13862790000
2024-03-01,13839480000
2024-03-04,13909410000
2024-03-05,13820610000
2024-03-06,14088120000
2024-03-07,14140290000
2024-03-08,14123640000
2024-03-11,14366730000
2024-03-12,14401140000
2024-03-13,14364510000
2024-03-14,14110320000
2024-03-15,14239080000
2024-03-18,14223539999
2024-03-19,14325660000
2024-03-20,14176920000
2024-03-21,14300130000
2024-03-22,14352300000
2024-03-25,14350080000
2024-03-26,14304570000
2024-03-27,14547660000
2024-03-28,14775210000
2024-04-01,14959470000
2024-04-02,14684190000
2024-04-03,14695289999
2024-04-04,14596500000
2024-04-05,14499930000
2024-04-08,14434440000
2024-04-09,14735250000
2024-04-10,14609820000
2024-04-11,14432220000
2024-04-12,14266830000
2024-04-15,14279039999
2024-04-16,14143620000
2024-04-17,14094780000
2024-04-18,13976010000
2024-04-19,14256840000
2024-04-22,14439990000
2024-04-23,15173699999
2024-04-24,15268050000
2024-04-25,15031619999
2024-04-26,14902859999
2024-04-29,15484500000
2024-04-30,15337980000
2024-05-01,15268050000
2024-05-02,15133740000
2024-05-03,15249180000
2024-05-06,15056039999
2024-05-07,15200340000
2024-05-08,15111539999
2024-05-09,15335760000
2024-05-10,15364619999
2024-05-13,15626580000
2024-05-14,15446760000
2024-05-15,15626580000
2024-05-16,15809730000
2024-05-17,16021740000
2024-05-20,16002869999
2024-05-21,15910740000
2024-05-22,15746460000
2024-05-23,15544440000
2024-05-24,15682080000
2024-05-28,15419010000
2024-05-29,15339090000
2024-05-30,15465630000
2024-05-31,15758670000
2024-06-03,15663210000
2024-06-04,15714270000
2024-06-05,15838590000
2024-06-06,15833039999
2024-06-07,15799740000
2024-06-10,15703170000
2024-06-11,15624359999
2024-06-12,15410130000
2024-06-13,15376830000
2024-06-14,15301350000
2024-06-17,15209220000
2024-06-18,15240300000
2024-06-20,15340199999
2024-06-21,15424560000
2024-06-24,15565529999
2024-06-25,15351300000
2024-06-26,15384600000
2024-06-27,15244740000
2024-06-28,15193680000
2024-07-01,15216990000
2024-07-02,15167039999
2024-07-03,15639900000
2024-07-05,15589949999
2024-07-08,15420119999
2024-07-09,15357960000
2024-07-10,15589949999
2024-07-11,15928500000
2024-07-12,15996210000
2024-07-15,16049490000
2024-07-16,16494600000
2024-07-17,16481279999
2024-07-18,16299240000
2024-07-19,16207109999
2024-07-22,16355850000
2024-07-23,15646560000
2024-07-24,15974010000
2024-07-25,16011750000
2024-07-26,16160490000
2024-07-29,15777539999
2024-07-30,15860789999
2024-07-31,15795300000
2024-08-01,16391369999
2024-08-02,16658880000
2024-08-05,16182690000
2024-08-06,16304789999
2024-08-07,16220430000
2024-08-08,16656660000
2024-08-09,16573410000
