,SWK
2023-03-06,12724260179
2023-03-07,12573190440
2023-03-08,12571694700
2023-03-09,12339855000
2023-03-10,12073613280
2023-03-13,12006304980
2023-03-14,12022758120
2023-03-15,11936005200
2023-03-16,11998826280
2023-03-17,11620404060
2023-03-20,11762499360
2023-03-21,11916560580
2023-03-22,11449889700
2023-03-23,11288349780
2023-03-24,11105869500
2023-03-27,11430445080
2023-03-28,11481300240
2023-03-29,11653310340
2023-03-30,11630874240
2023-03-31,12052672920
2023-04-03,11891135280
2023-04-04,11545358310
2023-04-05,11147190890
2023-04-06,11120247230
2023-04-10,11596251890
2023-04-11,11780366900
2023-04-12,11692051570
2023-04-13,11867185360
2023-04-14,11888141540
2023-04-17,11922569550
2023-04-18,12115665780
2023-04-19,12019866100
2023-04-20,11949513210
2023-04-21,11974960000
2023-04-24,11952506950
2023-04-25,11624692420
2023-04-26,11564817620
2023-04-27,12326724450
2023-04-28,12923975580
2023-05-01,12989837860
2023-05-02,12796741630
2023-05-03,12953912980
2023-05-04,12900025660
2023-05-05,12793747890
2023-05-08,12605142270
2023-05-09,12230924770
2023-05-10,12147100050
2023-05-11,12042319150
2023-05-12,11793838730
2023-05-15,11838744830
2023-05-16,11787851250
2023-05-17,12239905990
2023-05-18,12444977180
2023-05-19,12215956070
2023-05-22,12236912250
2023-05-23,12174043710
2023-05-24,11868682230
2023-05-25,11609723720
2023-05-26,11780366900
2023-05-30,11597748760
2023-05-31,11222034390
2023-06-01,11397168180
2023-06-02,12084231510
2023-06-05,11870179100
2023-06-06,12265352780
2023-06-07,13009297170
2023-06-08,12922478710
2023-06-09,12663520200
2023-06-12,12769797970
2023-06-13,13316155520
2023-06-14,13335614830
2023-06-15,13693366760
2023-06-16,13606548300
2023-06-20,13379024060
2023-06-21,13259274460
2023-06-22,13052706400
2023-06-23,13144015470
2023-06-26,13398483370
2023-06-27,13877481770
2023-06-28,13789166440
2023-06-29,14161887070
2023-06-30,14027168770
2023-07-03,13854909510
2023-07-05,13556809500
2023-07-06,13383042660
2023-07-07,13508873820
2023-07-10,14031672330
2023-07-11,14563458780
2023-07-12,14392687920
2023-07-13,14487061290
2023-07-14,14431635660
2023-07-17,14564956770
2023-07-18,14807631150
2023-07-19,14840586929
2023-07-20,14618884410
2023-07-21,14549976870
2023-07-24,14445117570
2023-07-25,14431635660
2023-07-26,14552972850
2023-07-27,14732731650
2023-07-28,14833096980
2023-07-31,14870546730
2023-08-01,15576100020
2023-08-02,15167148750
2023-08-03,14851072860
2023-08-04,14747711550
2023-08-07,14792651250
2023-08-08,14588924610
2023-08-09,14526009030
2023-08-10,14278840679
2023-08-11,14126045700
2023-08-14,14087097960
2023-08-15,13934302980
2023-08-16,13696122570
2023-08-17,13405512510
2023-08-18,13439966280
2023-08-21,13429480350
2023-08-22,13401018540
2023-08-23,13667660760
2023-08-24,13393528590
2023-08-25,13365066780
2023-08-28,13621223070
2023-08-29,13982238660
2023-08-30,14233900980
2023-08-31,14138029620
2023-09-01,14148515550
2023-09-05,13877379360
2023-09-06,14036166300
2023-09-07,13824949710
2023-09-08,13630211010
2023-09-11,13624219050
2023-09-12,13377050700
2023-09-13,13077452700
2023-09-14,13123890390
2023-09-15,13177818030
2023-09-18,13040002950
2023-09-19,13084942650
2023-09-20,12899191890
2023-09-21,12643035600
2023-09-22,12538176300
2023-09-25,12535180320
2023-09-26,12301493880
2023-09-27,12418337100
2023-09-28,12547164240
2023-09-29,12520200420
2023-10-02,12102591760
2023-10-03,11756246530
2023-10-04,11787732460
2023-10-05,11616808840
2023-10-06,11721761940
2023-10-09,11832712360
2023-10-10,12236032130
2023-10-11,12604867309
2023-10-12,12414452400
2023-10-13,12212042850
2023-10-16,12340985230
2023-10-17,12565884730
2023-10-18,11916674840
2023-10-19,11823716380
2023-10-20,11682779360
2023-10-23,11709767300
2023-10-24,11900182210
2023-10-25,11582324250
2023-10-26,11579325590
2023-10-27,12299003990
2023-10-30,12630355920
2023-10-31,12751801650
2023-11-01,12741306340
2023-11-02,12972203160
2023-11-03,13324545710
2023-11-06,12996192440
2023-11-07,12853756090
2023-11-08,12841761450
2023-11-09,12631855250
2023-11-10,12754800309
2023-11-13,12607865970
2023-11-14,13351533650
2023-11-15,13546446550
2023-11-16,13508963300
2023-11-17,13757852080
2023-11-20,13724866820
2023-11-21,13383019580
2023-11-22,13454987420
2023-11-24,13705375530
2023-11-27,13558441190
2023-11-28,13553943200
2023-11-29,13712872180
2023-11-30,13628909700
2023-12-01,14060716740
2023-12-04,14113193290
2023-12-05,13697878880
2023-12-06,13900288430
2023-12-07,13966258950
2023-12-08,13921279050
2023-12-11,13924277710
2023-12-12,13883795800
2023-12-13,14471533160
2023-12-14,15216700170
2023-12-15,14787891790
2023-12-18,14585482240
2023-12-19,14558494300
2023-12-20,14416057950
2023-12-21,14531506360
2023-12-22,14717423280
2023-12-26,14814879730
2023-12-27,14802885090
2023-12-28,14858360300
2023-12-29,14708427300
2024-01-02,14753077000
2024-01-03,14137113500
2024-01-04,14170165199
2024-01-05,14348944850
2024-01-08,14698992400
2024-01-09,14653921900
2024-01-10,14748569950
2024-01-11,14556269150
2024-01-12,14347442500
2024-01-16,14167160500
2024-01-17,13950822100
2024-01-18,14194202800
2024-01-19,14257301500
2024-01-22,14440588200
2024-01-23,14168662850
2024-01-24,13955329150
2024-01-25,14279836750
2024-01-26,14225752150
2024-01-29,14491668100
2024-01-30,14315893150
2024-01-31,14016925500
2024-02-01,13800587100
2024-02-02,13615798050
2024-02-05,13264248150
2024-02-06,13421994900
2024-02-07,13474577150
2024-02-08,13411478450
2024-02-09,13361900900
2024-02-12,13671385000
2024-02-13,13086970850
2024-02-14,13318332750
2024-02-15,13465563050
2024-02-16,13273262250
2024-02-20,13289788100
2024-02-21,13321337450
2024-02-22,13321337450
2024-02-23,13391947900
2024-02-26,13068942650
2024-02-27,13295797500
2024-02-28,13216172950
2024-02-29,13414483150
2024-03-01,13456548949
2024-03-04,13462558350
2024-03-05,13364905600
2024-03-06,13534671150
2024-03-07,13689413200
2024-03-08,13743497800
2024-03-11,13815610600
2024-03-12,13729976650
2024-03-13,13839648200
2024-03-14,13459553650
2024-03-15,13243215250
2024-03-18,13240210550
2024-03-19,13620305100
2024-03-20,13904249250
2024-03-21,14394015350
2024-03-22,14224249800
2024-03-25,14186691050
2024-03-26,14043967800
2024-03-27,14581809100
2024-03-28,14712513550
2024-04-01,14341433100
2024-04-02,14195705150
2024-04-03,14458616400
2024-04-04,14263310900
2024-04-05,14333921350
2024-04-08,14309883750
2024-04-09,14601339650
2024-04-10,13958333850
2024-04-11,14019930199
2024-04-12,13743497800
2024-04-15,13645845050
2024-04-16,13548192300
2024-04-17,13420492550
2024-04-18,13418990199
2024-04-19,13418990199
2024-04-22,13423497250
2024-04-23,13632323900
2024-04-24,13561713450
2024-04-25,13345375050
2024-04-26,13477581850
2024-04-29,13665375600
2024-04-30,13731479000
2024-05-01,13806596500
2024-05-02,12768472650
2024-05-03,12890163000
2024-05-06,13071947350
2024-05-07,13114013150
2024-05-08,12902181800
2024-05-09,13244717600
2024-05-10,13497112400
2024-05-13,13551197000
2024-05-14,13791573000
2024-05-15,13729976650
2024-05-16,13489600650
2024-05-17,13539178200
2024-05-20,13455046600
2024-05-21,13246219950
2024-05-22,13095984950
2024-05-23,12920210000
2024-05-24,12939740550
2024-05-28,12757956200
2024-05-29,12460490900
2024-05-30,12822557250
2024-05-31,13095984950
2024-06-03,13068942650
2024-06-04,12472509700
2024-06-05,12682838700
2024-06-06,12543120150
2024-06-07,12388378100
2024-06-10,12322274700
2024-06-11,12573167150
2024-06-12,13067440300
2024-06-13,12903684150
2024-06-14,12552134250
2024-06-17,12673824600
2024-06-18,12639270550
2024-06-20,12628754100
2024-06-21,12670819900
2024-06-24,12730913900
2024-06-25,12299739450
2024-06-26,12248659550
2024-06-27,12236640750
2024-06-28,12002274150
2024-07-01,11680771250
2024-07-02,11927156650
2024-07-03,12000771800
2024-07-05,11955701300
2024-07-08,12212603150
2024-07-09,12146499750
2024-07-10,12481523800
2024-07-11,13059928550
2024-07-12,13282276350
2024-07-15,13058426200
2024-07-16,13527159400
2024-07-17,13447534850
2024-07-18,13126031950
2024-07-19,13062933250
2024-07-22,13183121250
2024-07-23,13234201150
2024-07-24,12978801650
2024-07-25,13456548949
2024-07-26,14336926050
2024-07-29,14502493420
2024-07-30,15949283700
2024-07-31,15884614280
2024-08-01,15264991000
2024-08-02,14833360220
2024-08-05,14394209740
2024-08-06,14476926440
2024-08-07,13997169579
2024-08-08,14203209360
2024-08-09,14251335440
