,MCD
2023-03-06,197810776000
2023-03-07,195245317000
2023-03-08,193929697000
2023-03-09,191225367000
2023-03-10,191517726999
2023-03-13,192285172000
2023-03-14,194346309999
2023-03-15,194667905999
2023-03-16,197759613000
2023-03-17,195296480000
2023-03-20,197883866000
2023-03-21,197496489000
2023-03-22,195786183000
2023-03-23,197065258000
2023-03-24,198315097000
2023-03-27,200149655999
2023-03-28,201618765000
2023-03-29,202780896000
2023-03-30,203036711000
2023-03-31,204003456000
2023-04-03,205849344000
2023-04-04,205951487999
2023-04-05,205761792000
2023-04-06,206396544000
2023-04-10,207045887999
2023-04-11,207556608000
2023-04-12,208154880000
2023-04-13,210905472000
2023-04-14,210839808000
2023-04-17,211080576000
2023-04-18,212247936000
2023-04-19,212510592000
2023-04-20,212313600000
2023-04-21,213086976000
2023-04-24,213918720000
2023-04-25,212685696000
2023-04-26,211408896000
2023-04-27,215027712000
2023-04-28,215779200000
2023-05-01,217114368000
2023-05-02,217471872000
2023-05-03,215392512000
2023-05-04,215348736000
2023-05-05,216399360000
2023-05-08,216465024000
2023-05-09,216443136000
2023-05-10,216377472000
2023-05-11,215078784000
2023-05-12,216063744000
2023-05-15,215888639999
2023-05-16,214611839999
2023-05-17,214108416000
2023-05-18,214538880000
2023-05-19,215633280000
2023-05-22,211109760000
2023-05-23,208935552000
2023-05-24,208607232000
2023-05-25,208315392000
2023-05-26,208694784000
2023-05-30,207877632000
2023-05-31,208016256000
2023-06-01,210029952000
2023-06-02,211518336000
2023-06-05,210438528000
2023-06-06,207600384000
2023-06-07,205674239999
2023-06-08,208505087999
2023-06-09,209241984000
2023-06-12,210540672000
2023-06-13,210526080000
2023-06-14,210445824000
2023-06-15,213488256000
2023-06-16,214283520000
2023-06-20,213801984000
2023-06-21,214881792000
2023-06-22,213991680000
2023-06-23,211518336000
2023-06-26,210920063999
2023-06-27,212532480000
2023-06-28,212853504000
2023-06-29,214845312000
2023-06-30,217003752000
2023-07-03,214407647999
2023-07-05,215905679999
2023-07-06,214465824000
2023-07-07,212415120000
2023-07-10,214153128000
2023-07-11,214334928000
2023-07-12,214967592000
2023-07-13,214683984000
2023-07-14,214480368000
2023-07-17,214291296000
2023-07-18,213665904000
2023-07-19,213891336000
2023-07-20,216072936000
2023-07-21,214967592000
2023-07-24,214749432000
2023-07-25,212604192000
2023-07-26,212160600000
2023-07-27,214662168000
2023-07-28,213818615999
2023-07-31,213215040000
2023-08-01,211666104000
2023-08-02,210611664000
2023-08-03,211629744000
2023-08-04,208720944000
2023-08-07,211906079999
2023-08-08,210582576000
2023-08-09,209600856000
2023-08-10,209142720000
2023-08-11,209884464000
2023-08-14,210022632000
2023-08-15,209651760000
2023-08-16,207542879999
2023-08-17,204968592000
2023-08-18,204881328000
2023-08-21,203645088000
2023-08-22,203841432000
2023-08-23,204975864000
2023-08-24,205324920000
2023-08-25,206946576000
2023-08-28,206292096000
2023-08-29,206226647999
2023-08-30,206699328000
2023-08-31,204452279999
2023-09-01,204299568000
2023-09-05,203005152000
2023-09-06,200299968000
2023-09-07,202401576000
2023-09-08,203048784000
2023-09-11,203441472000
2023-09-12,204132312000
2023-09-13,204903144000
2023-09-14,207077472000
2023-09-15,202328856000
2023-09-18,201957984000
2023-09-19,202256136000
2023-09-20,201579840000
2023-09-21,197231184000
2023-09-22,197958384000
2023-09-25,196184015999
2023-09-26,194685984000
2023-09-27,191719008000
2023-09-28,193137047999
2023-09-29,191573568000
2023-10-02,186567376585
2023-10-03,184207688330
2023-10-04,185163144924
2023-10-05,182571830829
2023-10-06,179669269509
2023-10-09,180899781789
2023-10-10,182057910994
2023-10-11,181623612542
2023-10-12,178199893081
2023-10-13,179734414277
2023-10-16,180914258404
2023-10-17,181782855308
2023-10-18,185322387690
2023-10-19,187023389960
2023-10-20,186827955656
2023-10-23,184395884326
2023-10-24,186219937824
2023-10-25,186770049196
2023-10-26,185177621539
2023-10-27,185126953387
2023-10-30,188304570392
2023-10-31,189766708514
2023-11-01,189621942363
2023-11-02,193154236438
2023-11-03,193892543806
2023-11-06,194645327789
2023-11-07,194471608408
2023-11-08,193617488119
2023-11-09,193197666283
2023-11-10,193834637345
2023-11-13,194855238707
2023-11-14,196512811131
2023-11-15,195716597303
2023-11-16,199864147518
2023-11-17,199596330139
2023-11-20,201970495009
2023-11-21,203012811293
2023-11-22,204069604193
2023-11-24,204511140952
2023-11-27,204004459425
2023-11-28,204185417113
2023-11-29,202947666526
2023-11-30,204004459425
2023-12-01,206986642127
2023-12-04,207109693355
2023-12-05,207406463964
2023-12-06,207638089805
2023-12-07,207587421652
2023-12-08,206675394904
2023-12-11,209295662229
2023-12-12,210938758039
2023-12-13,214203234735
2023-12-14,209925394985
2023-12-15,207934860414
2023-12-18,210077399443
2023-12-19,210439314819
2023-12-20,209179849309
2023-12-21,210917043116
2023-12-22,211141430650
2023-12-26,211981074323
2023-12-27,213204348296
2023-12-28,214138089967
2023-12-29,214623056572
2024-01-02,215621402834
2024-01-03,213697767237
2024-01-04,211774131641
2024-01-05,209777906022
2024-01-08,211890275677
2024-01-09,211142598445
2024-01-10,213479997170
2024-01-11,213523551183
2024-01-12,213029939030
2024-01-16,211302296495
2024-01-17,211353109511
2024-01-18,213675990231
2024-01-19,218154794619
2024-01-22,216615886142
2024-01-23,217806362511
2024-01-24,218089463599
2024-01-25,215744805872
2024-01-26,212151599758
2024-01-29,212187894769
2024-01-30,213886501296
2024-01-31,212485513862
2024-02-01,216376339068
2024-02-02,215628661836
2024-02-05,207585687343
2024-02-06,206627499046
2024-02-07,208572911649
2024-02-08,211912052684
2024-02-09,210126338130
2024-02-12,210104561124
2024-02-13,208413213599
2024-02-14,209182667838
2024-02-15,211861239668
2024-02-16,211977383704
2024-02-20,212434700846
2024-02-21,213349335129
2024-02-22,214808394582
2024-02-23,216136791993
2024-02-26,215679474852
2024-02-27,213240450096
2024-02-28,214278487417
2024-02-29,212166117762
2024-03-01,211040972414
2024-03-04,211193411461
2024-03-05,212354851821
2024-03-06,212637952909
2024-03-07,211316814499
2024-03-08,212362110823
2024-03-11,214009904334
2024-03-12,213639695219
2024-03-13,205328137643
2024-03-14,204507870389
2024-03-15,202627788806
2024-03-18,202221284680
2024-03-19,205335396645
2024-03-20,206482319001
2024-03-21,205814490794
2024-03-22,205161180591
2024-03-25,202250320689
2024-03-26,202250320689
2024-03-27,204718381454
2024-03-28,204667568438
2024-04-01,203411761049
2024-04-02,201611528491
2024-04-03,200014547996
2024-04-04,196058391770
2024-04-05,193590331005
2024-04-08,194221864201
2024-04-09,195586556624
2024-04-10,195027613450
2024-04-11,194991318439
2024-04-12,194098461162
2024-04-15,193256416901
2024-04-16,192675696721
2024-04-17,195956765738
2024-04-18,196704442970
2024-04-19,197437602197
2024-04-22,200043584005
2024-04-23,200987254298
2024-04-24,200892887268
2024-04-25,200058102010
2024-04-26,198236092445
2024-04-29,198570006548
2024-04-30,198199797434
2024-05-01,199208798746
2024-05-02,198374013487
2024-05-03,196225348822
2024-05-06,195484930592
2024-05-07,193081500000
2024-05-08,193796082000
2024-05-09,193406310000
2024-05-10,198495000000
2024-05-13,195838776000
2024-05-14,195362388000
2024-05-15,197679366000
2024-05-16,197419518000
2024-05-17,196603884000
2024-05-20,193348566000
2024-05-21,191904966000
2024-05-22,191832786000
2024-05-23,186173874000
2024-05-24,186303798000
2024-05-28,183005172000
2024-05-29,179995266000
2024-05-30,181944126000
2024-05-31,186866802000
2024-06-03,187487550000
2024-06-04,189631296000
2024-06-05,187660782000
2024-06-06,188187696000
2024-06-07,184932378000
2024-06-10,183200058000
2024-06-11,183539304000
2024-06-12,183683664000
2024-06-13,183120660000
2024-06-14,183034044000
2024-06-17,182983518000
2024-06-18,181020222000
2024-06-20,183192840000
2024-06-21,187227702000
2024-06-24,187942284000
2024-06-25,185776884000
2024-06-26,186101694000
2024-06-27,186347106000
2024-06-28,183943512000
2024-07-01,180442782000
2024-07-02,178854822000
2024-07-03,180450000000
2024-07-05,181236762000
2024-07-08,178898130000
2024-07-09,177432876000
2024-07-10,180803682000
2024-07-11,183914640000
2024-07-12,183265020000
2024-07-15,181554354000
2024-07-16,185697486000
2024-07-17,188389800000
2024-07-18,187321536000
2024-07-19,185704703999
2024-07-22,187335972000
2024-07-23,183373290000
2024-07-24,182882466000
2024-07-25,181503828000
2024-07-26,181893600000
2024-07-29,188745240000
2024-07-30,192369680000
2024-07-31,191618799999
2024-08-01,194037500000
2024-08-02,199770180000
2024-08-05,193859249961
2024-08-06,195021899961
2024-08-07,194523621390
2024-08-08,194931372000
2024-08-09,192573708000
