,LHX
2023-03-06,40685682000
2023-03-07,40291968000
2023-03-08,39548286000
2023-03-09,38874978000
2023-03-10,38680974000
2023-03-13,38296770000
2023-03-14,38532618000
2023-03-15,38188356000
2023-03-16,38471754000
2023-03-17,37136550000
2023-03-20,37477008000
2023-03-21,37621560000
2023-03-22,36554538000
2023-03-23,36286356000
2023-03-24,36733326000
2023-03-27,37001508000
2023-03-28,36508890000
2023-03-29,37020528000
2023-03-30,37035744000
2023-03-31,37128608000
2023-04-03,37641340000
2023-04-04,37291320000
2023-04-05,37348080000
2023-04-06,37274292000
2023-04-10,37692424000
2023-04-11,37633772000
2023-04-12,37768104000
2023-04-13,38121908000
2023-04-14,37936492000
2023-04-17,38313000000
2023-04-18,38678156000
2023-04-19,38509768000
2023-04-20,38383004000
2023-04-21,38224076000
2023-04-24,38244888000
2023-04-25,37711344000
2023-04-26,36806968000
2023-04-27,37461600000
2023-04-28,36922380000
2023-05-01,36839132000
2023-05-02,35866644000
2023-05-03,35323640000
2023-05-04,35140116000
2023-05-05,35518516000
2023-05-08,35429592000
2023-05-09,35734204000
2023-05-10,35762584000
2023-05-11,35355804000
2023-05-12,35333100000
2023-05-15,35355804000
2023-05-16,34807124000
2023-05-17,35159036000
2023-05-18,35160928000
2023-05-19,34888480000
2023-05-22,35229040000
2023-05-23,34943348000
2023-05-24,34566840000
2023-05-25,33372987999
2023-05-26,33821392000
2023-05-30,33363528000
2023-05-31,33284063999
2023-06-01,33471372000
2023-06-02,34476024000
2023-06-05,34532784000
2023-06-06,34911184000
2023-06-07,35406888000
2023-06-08,35806100000
2023-06-09,35681228000
2023-06-12,35781504000
2023-06-13,35779612000
2023-06-14,36123956000
2023-06-15,36587496000
2023-06-16,37001844000
2023-06-20,36950760000
2023-06-21,37155096000
2023-06-22,36723720000
2023-06-23,36307480000
2023-06-26,36273424000
2023-06-27,36638580000
2023-06-28,36277208000
2023-06-29,36986708000
2023-06-30,37059261000
2023-07-03,37432182000
2023-07-05,37326174000
2023-07-06,36866175000
2023-07-07,36849138000
2023-07-10,36847245000
2023-07-11,37364034000
2023-07-12,37091442000
2023-07-13,37568478000
2023-07-14,37044117000
2023-07-17,37475721000
2023-07-18,37161483000
2023-07-19,37638519000
2023-07-20,37844856000
2023-07-21,37854321000
2023-07-24,37986831000
2023-07-25,38153415000
2023-07-26,38344608000
2023-07-27,35921568000
2023-07-28,36394818000
2023-07-31,35870457000
2023-08-01,35535396000
2023-08-02,35194656000
2023-08-03,35054574000
2023-08-04,35294985000
2023-08-07,35573256000
2023-08-08,35130294000
2023-08-09,35429388000
2023-08-10,35287413000
2023-08-11,35578935000
2023-08-14,35296878000
2023-08-15,34522641000
2023-08-16,34558608000
2023-08-17,34405275000
2023-08-18,34354163999
2023-08-21,34248155999
2023-08-22,34113753000
2023-08-23,33746511000
2023-08-24,33667005000
2023-08-25,33782478000
2023-08-28,33712437000
2023-08-29,33553425000
2023-08-30,33657540000
2023-08-31,33712437000
2023-09-01,33555318000
2023-09-05,32644784999
2023-09-06,32216967000
2023-09-07,31914087000
2023-09-08,31791042000
2023-09-11,31968984000
2023-09-12,32010630000
2023-09-13,32020095000
2023-09-14,32476308000
2023-09-15,32695896000
2023-09-18,33152109000
2023-09-19,33343301999
2023-09-20,33061245000
2023-09-21,32926842000
2023-09-22,32856801000
2023-09-25,32968488000
2023-09-26,32839763999
2023-09-27,33165359999
2023-09-28,32623962000
2023-09-29,33013152000
2023-10-02,32527776000
2023-10-03,32095488000
2023-10-04,31052688000
2023-10-05,30578688000
2023-10-06,31073543999
2023-10-09,34167816000
2023-10-10,33667272000
2023-10-11,33525072000
2023-10-12,32952480000
2023-10-13,33604704000
2023-10-16,33938400000
2023-10-17,33805680000
2023-10-18,34042680000
2023-10-19,33729840000
2023-10-20,33388560000
2023-10-23,33534552000
2023-10-24,32804592000
2023-10-25,33320304000
2023-10-26,33219816000
2023-10-27,32408328000
2023-10-30,33058656000
2023-10-31,34016136000
2023-11-01,33885312000
2023-11-02,34708176000
2023-11-03,35203032000
2023-11-06,34461696000
2023-11-07,34675944000
2023-11-08,34410504000
2023-11-09,34272096000
2023-11-10,34539432000
2023-11-13,34857960000
2023-11-14,35570856000
2023-11-15,35538624000
2023-11-16,35314896000
2023-11-17,35206824000
2023-11-20,35356608000
2023-11-21,35750976000
2023-11-22,35612568000
2023-11-24,36215496000
2023-11-27,35629632000
2023-11-28,35853360000
2023-11-29,35769936000
2023-11-30,36177576000
2023-12-01,36913224000
2023-12-04,37783488000
2023-12-05,37542696000
2023-12-06,37720920000
2023-12-07,37290528000
2023-12-08,37125576000
2023-12-11,38122872000
2023-12-12,37978776000
2023-12-13,39451968000
2023-12-14,39171360000
2023-12-15,39506952000
2023-12-18,39778080000
2023-12-19,39838752000
2023-12-20,39167568000
2023-12-21,39349584000
2023-12-22,39529704000
2023-12-26,39762912000
2023-12-27,39795144000
2023-12-28,39990432000
2023-12-29,39975676000
2024-01-02,39816244000
2024-01-03,39823836000
2024-01-04,39389194000
2024-01-05,38948858000
2024-01-08,39174720000
2024-01-09,38624300000
2024-01-10,38618606000
2024-01-11,38514216000
2024-01-12,39440440000
2024-01-16,38926082000
2024-01-17,38821692000
2024-01-18,39047554000
2024-01-19,38874836000
2024-01-22,39254436000
2024-01-23,39115882000
2024-01-24,38766650000
2024-01-25,38840672000
2024-01-26,39708058000
2024-01-29,39905450000
2024-01-30,39994656000
2024-01-31,39558116000
2024-02-01,39759304000
2024-02-02,39288600000
2024-02-05,39315172000
2024-02-06,39423358000
2024-02-07,39774488000
2024-02-08,39725140000
2024-02-09,39827632000
2024-02-12,40097148000
2024-02-13,39474604000
2024-02-14,39892164000
2024-02-15,40100944000
2024-02-16,40233804000
2024-02-20,40205334000
2024-02-21,40579240000
2024-02-22,40507116000
2024-02-23,40702610000
2024-02-26,40188252000
2024-02-27,40188252000
2024-02-28,40463462000
2024-02-29,40173068000
2024-03-01,39821938000
2024-03-04,40989208000
2024-03-05,40584934000
2024-03-06,40920880000
2024-03-07,40431196000
2024-03-08,40731080000
2024-03-11,40732978000
2024-03-12,40541280000
2024-03-13,40943656000
2024-03-14,40495728000
2024-03-15,40400828000
2024-03-18,40034514000
2024-03-19,40127516000
2024-03-20,40285050000
2024-03-21,40455870000
2024-03-22,40226212000
2024-03-25,40178762000
2024-03-26,40072474000
2024-03-27,40332500000
2024-03-28,40446380000
2024-04-01,39584688000
2024-04-02,38946960000
2024-04-03,38770446000
2024-04-04,39780182000
2024-04-05,39660608000
2024-04-08,39573300000
2024-04-09,39127270000
2024-04-10,39002002000
2024-04-11,38413622000
2024-04-12,38457276000
2024-04-15,38571156000
2024-04-16,38024532000
2024-04-17,38225720000
2024-04-18,38354784000
2024-04-19,38994410000
2024-04-22,39504972000
2024-04-23,39417664000
2024-04-24,39423358000
2024-04-25,39356928000
2024-04-26,40719692000
2024-04-29,41197988000
2024-04-30,40626690000
2024-05-01,40190150000
2024-05-02,40112332000
2024-05-03,40283152000
2024-05-06,40759550000
2024-05-07,40979718000
2024-05-08,40960738000
2024-05-09,41659202000
2024-05-10,41680080000
2024-05-13,41866084000
2024-05-14,41970474000
2024-05-15,42152682000
2024-05-16,42152682000
2024-05-17,42433586000
2024-05-20,42443076000
2024-05-21,42752450000
2024-05-22,42765736000
2024-05-23,42346278000
2024-05-24,42372850000
2024-05-28,41541526000
2024-05-29,40852552000
2024-05-30,41598466000
2024-05-31,42672734000
2024-06-03,43018170000
2024-06-04,43025762000
2024-06-05,42543670000
2024-06-06,42143192000
2024-06-07,42116620000
2024-06-10,42025516000
2024-06-11,41797756000
2024-06-12,41560506000
2024-06-13,41604160000
2024-06-14,41275806000
2024-06-17,41886962000
2024-06-18,42221010000
2024-06-20,42534180000
2024-06-21,42801798000
2024-06-24,42798002000
2024-06-25,42611998000
2024-06-26,42416504000
2024-06-27,42359564000
2024-06-28,42625284000
2024-07-01,42128008000
2024-07-02,42439280000
2024-07-03,42625284000
2024-07-05,42528486000
2024-07-08,42894800000
2024-07-09,42887208000
2024-07-10,43135846000
2024-07-11,43718532000
2024-07-12,43851392000
2024-07-15,44515692000
2024-07-16,45631716000
2024-07-17,45219850000
2024-07-18,45126848000
2024-07-19,44559346000
2024-07-22,45175158000
2024-07-23,45531794000
2024-07-24,44987355000
2024-07-25,46148319000
2024-07-26,43519077000
2024-07-29,42640766000
2024-07-30,43202278000
2024-07-31,43041033000
2024-08-01,43483034000
2024-08-02,43667043000
2024-08-05,43080870000
2024-08-06,42864612000
2024-08-07,43029651000
2024-08-08,43748614000
2024-08-09,43314201000
