,ROST
2023-03-06,37996707600
2023-03-07,37138063140
2023-03-08,36860862960
2023-03-09,35684452440
2023-03-10,35214564330
2023-03-13,34950886110
2023-03-14,35048920320
2023-03-15,34582412700
2023-03-16,34900178760
2023-03-17,34501280940
2023-03-20,34528324860
2023-03-21,35204422860
2023-03-22,34687207890
2023-03-23,34355919870
2023-03-24,34254505170
2023-03-27,34017870870
2023-03-28,34866373860
2023-03-29,34639881030
2023-03-30,34862993370
2023-03-31,35877140370
2023-04-03,36722262870
2023-04-04,36688457970
2023-04-05,35988696540
2023-04-06,35907564780
2023-04-10,36049545360
2023-04-11,35539091370
2023-04-12,34781861610
2023-04-13,35221325310
2023-04-14,35359925400
2023-04-17,35217944820
2023-04-18,35052300810
2023-04-19,35244988740
2023-04-20,35843335470
2023-04-21,35941369680
2023-04-24,35971794090
2023-04-25,35170617960
2023-04-26,35393730300
2023-04-27,35681071950
2023-04-28,36079969770
2023-05-01,35556428250
2023-05-02,35226921870
2023-05-03,34964661690
2023-05-04,34574633730
2023-05-05,35115965640
2023-05-08,35247095730
2023-05-09,34994922480
2023-05-10,34278750450
2023-05-11,34473764430
2023-05-12,35139501810
2023-05-15,35099154090
2023-05-16,34608256830
2023-05-17,34897415490
2023-05-18,35432022780
2023-05-19,35223559560
2023-05-22,35176487220
2023-05-23,34255214280
2023-05-24,34113997259
2023-05-25,34409880540
2023-05-26,34756198470
2023-05-30,34719213060
2023-05-31,34840256220
2023-06-01,33925707900
2023-06-02,34732662300
2023-06-05,34665416100
2023-06-06,34857067770
2023-06-07,34292199690
2023-06-08,34712488440
2023-06-09,34729299990
2023-06-12,35764891470
2023-06-13,35785065330
2023-06-14,35721181440
2023-06-15,36272600280
2023-06-16,36259151040
2023-06-20,36070861680
2023-06-21,36057412440
2023-06-22,36299498760
2023-06-23,36534860460
2023-06-26,36181817910
2023-06-27,36622280520
2023-06-28,36427266540
2023-06-29,36605468970
2023-06-30,37701582030
2023-07-03,37365351030
2023-07-05,37193873220
2023-07-06,36760135230
2023-07-07,36131383260
2023-07-10,36844192980
2023-07-11,37321641000
2023-07-12,37496481120
2023-07-13,37483031880
2023-07-14,37516654980
2023-07-17,37069467750
2023-07-18,37627611210
2023-07-19,37866335220
2023-07-20,37725118200
2023-07-21,37667958930
2023-07-24,37893233700
2023-07-25,37829349810
2023-07-26,38155493880
2023-07-27,38155493880
2023-07-28,38535434910
2023-07-31,38322088480
2023-08-01,38104805180
2023-08-02,37362699140
2023-08-03,37636810380
2023-08-04,37636810380
2023-08-07,37927635720
2023-08-08,37834036760
2023-08-09,37783894460
2023-08-10,38068034160
2023-08-11,37904235980
2023-08-14,38148261840
2023-08-15,38111490820
2023-08-16,38519314860
2023-08-17,37793922920
2023-08-18,39685959040
2023-08-21,39833043120
2023-08-22,39375076780
2023-08-23,40742290160
2023-08-24,39732758520
2023-08-25,39779558000
2023-08-28,40090440260
2023-08-29,40454807640
2023-08-30,40665405300
2023-08-31,40718890420
2023-09-01,40682119400
2023-09-05,40317752020
2023-09-06,40097125900
2023-09-07,39919956440
2023-09-08,39899899520
2023-09-11,39575645980
2023-09-12,39578988800
2023-09-13,39050823240
2023-09-14,39378419600
2023-09-15,39502103940
2023-09-18,39334962940
2023-09-19,38876996600
2023-09-20,38425715900
2023-09-21,37817322660
2023-09-22,37325928120
2023-09-25,36660706940
2023-09-26,36620593100
2023-09-27,36409995440
2023-09-28,37376070420
2023-09-29,37757151900
2023-10-02,38265260540
2023-10-03,37409498620
2023-10-04,37436241180
2023-10-05,37345985040
2023-10-06,37566611160
2023-10-09,37797265740
2023-10-10,37807294200
2023-10-11,37997834940
2023-10-12,37840722400
2023-10-13,37452955280
2023-10-16,38907081980
2023-10-17,39445276000
2023-10-18,39191221680
2023-10-19,38863625320
2023-10-20,38663056120
2023-10-23,38245203620
2023-10-24,38713198420
2023-10-25,38622942280
2023-10-26,38205089780
2023-10-27,37703666780
2023-10-30,38126165300
2023-10-31,38548312030
2023-11-01,38551636020
2023-11-02,39329449680
2023-11-03,40303378750
2023-11-06,40599213860
2023-11-07,40938260840
2023-11-08,40815273210
2023-11-09,40675665630
2023-11-10,40994768670
2023-11-13,40672341640
2023-11-14,41483395200
2023-11-15,41207504030
2023-11-16,39937739850
2023-11-17,42819639180
2023-11-20,43022402570
2023-11-21,43451197280
2023-11-22,43537621020
2023-11-24,43574184910
2023-11-27,43574184910
2023-11-28,43311589700
2023-11-29,42945950800
2023-11-30,43338181620
2023-12-01,43923203859
2023-12-04,44092727350
2023-12-05,43956443760
2023-12-06,44019599570
2023-12-07,43763652340
2023-12-08,43903259920
2023-12-11,44970260710
2023-12-12,45023444550
2023-12-13,45794610230
2023-12-14,44737581410
2023-12-15,44521522060
2023-12-18,44887160960
2023-12-19,45163052130
2023-12-20,44744229390
2023-12-21,45166376120
2023-12-22,45345871579
2023-12-26,45538663000
2023-12-27,45674946590
2023-12-28,45937541800
2023-12-29,46000697609
2024-01-02,45764694320
2024-01-03,44797413230
2024-01-04,44963612730
2024-01-05,44707665500
2024-01-08,45143108190
2024-01-09,45173024100
2024-01-10,45192968040
2024-01-11,45462211230
2024-01-12,45399055420
2024-01-16,45565254920
2024-01-17,45073304400
2024-01-18,45694890530
2024-01-19,45748074370
2024-01-22,45947513770
2024-01-23,46163573120
2024-01-24,46113713270
2024-01-25,46805103190
2024-01-26,47120882240
2024-01-29,47513113060
2024-01-30,47370181490
2024-01-31,46628931720
2024-02-01,47569620890
2024-02-02,47759088320
2024-02-05,47449957250
2024-02-06,47253841840
2024-02-07,47616156750
2024-02-08,48550197940
2024-02-09,48487042130
2024-02-12,48334138590
2024-02-13,48177911060
2024-02-14,48028331510
2024-02-15,47995091609
2024-02-16,47892047920
2024-02-20,48015035550
2024-02-21,48138023180
2024-02-22,48829413100
2024-02-23,49205023970
2024-02-26,49141868160
2024-02-27,49733538380
2024-02-28,50009429550
2024-02-29,49514155040
2024-03-01,49736862370
2024-03-04,49846554040
2024-03-05,49583958829
2024-03-06,49234939880
2024-03-07,48536901980
2024-03-08,48443830260
2024-03-11,48487042130
2024-03-12,48693129510
2024-03-13,48892568910
2024-03-14,48536901980
2024-03-15,48237742880
2024-03-18,47968499690
2024-03-19,48673185570
2024-03-20,48856005020
2024-03-21,48925808810
2024-03-22,48320842630
2024-03-25,48061571410
2024-03-26,48054923430
2024-03-27,48925808810
2024-03-28,48782877240
2024-04-01,48227770910
2024-04-02,47759088320
2024-04-03,47041106480
2024-04-04,46439464290
2024-04-05,46379632470
2024-04-08,46625607730
2024-04-09,46509268079
2024-04-10,45967457710
2024-04-11,46515916060
2024-04-12,45202940010
2024-04-15,44425126350
2024-04-16,44484958170
2024-04-17,44139263210
2024-04-18,43810188200
2024-04-19,44322082660
2024-04-22,44465014230
2024-04-23,44238982910
2024-04-24,44079431390
2024-04-25,43926527850
2024-04-26,44411830390
2024-04-29,43564212940
2024-04-30,43062290450
2024-05-01,42487240180
2024-05-02,42440704320
2024-05-03,43491085160
2024-05-06,44036219520
2024-05-07,43737060420
2024-05-08,44129291240
2024-05-09,44830653130
2024-05-10,44368618520
2024-05-13,44408506400
2024-05-14,44162531140
2024-05-15,44209067000
2024-05-16,44654481660
2024-05-17,43986359670
2024-05-20,43567052160
2024-05-21,43825433400
2024-05-22,43563739580
2024-05-23,43679679880
2024-05-24,47081699540
2024-05-28,45594351119
2024-05-29,46077987800
2024-05-30,46323118720
2024-05-31,46296618080
2024-06-03,46780254760
2024-06-04,46687502520
2024-06-05,47813779720
2024-06-06,47750840700
2024-06-07,47793904240
2024-06-10,47952908080
2024-06-11,47893281640
2024-06-12,47830342619
2024-06-13,48247727700
2024-06-14,48340479940
2024-06-17,49814578040
2024-06-18,49254752020
2024-06-20,48817491460
2024-06-21,49453506820
2024-06-24,49440256500
2024-06-25,49178562680
2024-06-26,49271314920
2024-06-27,48390168640
2024-06-28,48138412560
2024-07-01,48111911920
2024-07-02,47833655200
2024-07-03,47701152000
2024-07-05,48214601900
2024-07-08,48592236020
2024-07-09,48638612140
2024-07-10,49036121740
2024-07-11,49953706400
2024-07-12,50261776340
2024-07-15,49052684640
2024-07-16,49314378460
2024-07-17,48893680800
2024-07-18,47866781000
2024-07-19,47535523000
2024-07-22,48005909359
2024-07-23,47628275240
2024-07-24,47068449220
2024-07-25,46743816380
2024-07-26,46677564780
2024-07-29,47008822780
2024-07-30,47287079500
2024-07-31,47446083340
2024-08-01,47363268840
2024-08-02,46455621920
2024-08-05,45070963480
2024-08-06,45375720840
2024-08-07,45160403140
2024-08-08,46117738760
2024-08-09,46256867119
