,AVB
2023-03-06,24417247206
2023-03-07,23865168635
2023-03-08,24277480479
2023-03-09,23897314982
2023-03-10,23135586320
2023-03-13,23533921492
2023-03-14,23789694602
2023-03-15,23750559919
2023-03-16,23125802649
2023-03-17,22573724077
2023-03-20,22734455813
2023-03-21,22513624385
2023-03-22,21774258399
2023-03-23,21533859628
2023-03-24,22045405849
2023-03-27,22168400569
2023-03-28,21988101491
2023-03-29,22670163119
2023-03-30,22818315850
2023-03-31,23827538565
2023-04-03,23688594213
2023-04-04,23576588051
2023-04-05,23580841450
2023-04-06,23845969958
2023-04-10,23906935337
2023-04-11,24145125655
2023-04-12,24115351865
2023-04-13,24112516266
2023-04-14,24082742476
2023-04-17,24672547073
2023-04-18,24573301107
2023-04-19,24848354212
2023-04-20,24560540911
2023-04-21,24574718906
2023-04-24,24539273919
2023-04-25,24328021792
2023-04-26,24252878418
2023-04-27,25187208295
2023-04-28,25572849761
2023-05-01,25757163698
2023-05-02,25272276265
2023-05-03,25208475287
2023-05-04,25275111864
2023-05-05,25484946192
2023-05-08,25571431962
2023-05-09,25423980813
2023-05-10,25541658172
2023-05-11,25571431962
2023-05-12,25545911571
2023-05-15,25330406045
2023-05-16,24851189811
2023-05-17,25119153918
2023-05-18,24943346779
2023-05-19,24987298564
2023-05-22,25055352940
2023-05-23,24831340618
2023-05-24,24393240569
2023-05-25,24169228246
2023-05-26,24347870985
2023-05-30,24489650936
2023-05-31,24666875874
2023-06-01,25051099542
2023-06-02,25690527121
2023-06-05,25734478906
2023-06-06,25955655629
2023-06-07,26386666680
2023-06-08,26427782866
2023-06-09,26698582572
2023-06-12,26587994211
2023-06-13,26807753135
2023-06-14,26960875482
2023-06-15,27013334064
2023-06-16,27285551569
2023-06-20,26966546680
2023-06-21,26850287120
2023-06-22,26227873135
2023-06-23,25714629712
2023-06-26,26373906485
2023-06-27,26641870592
2023-06-28,26478823648
2023-06-29,26660301986
2023-06-30,26845837436
2023-07-03,27020299210
2023-07-05,26970655616
2023-07-06,27291211396
2023-07-07,27101147349
2023-07-10,27277027512
2023-07-11,27540847756
2023-07-12,27563541971
2023-07-13,27760697960
2023-07-14,28071325022
2023-07-17,27526663872
2023-07-18,27381988255
2023-07-19,27577725855
2023-07-20,27912465520
2023-07-21,27994732048
2023-07-24,27868495479
2023-07-25,27298303338
2023-07-26,27197597761
2023-07-27,26435923185
2023-07-28,26400463475
2023-07-31,26757897354
2023-08-01,26647263058
2023-08-02,26399045086
2023-08-03,26153663891
2023-08-04,26218909758
2023-08-07,26645844670
2023-08-08,26302594675
2023-08-09,26286992402
2023-08-10,26264298187
2023-08-11,26563578142
2023-08-14,25919629804
2023-08-15,25594818858
2023-08-16,25522481049
2023-08-17,25390570927
2023-08-18,25433122579
2023-08-21,25189159773
2023-08-22,25203343657
2023-08-23,25623186626
2023-08-24,25652972783
2023-08-25,25736657699
2023-08-28,25855802325
2023-08-29,26086999636
2023-08-30,26262879799
2023-08-31,26072815752
2023-09-01,25722473815
2023-09-05,25499786834
2023-09-06,25441632910
2023-09-07,25704034766
2023-09-08,25428867414
2023-09-11,25464327124
2023-09-12,25665738278
2023-09-13,25530991380
2023-09-14,26021753769
2023-09-15,26082744471
2023-09-18,25811832285
2023-09-19,25708289931
2023-09-20,25911119473
2023-09-21,25461490347
2023-09-22,25196251715
2023-09-25,25189159773
2023-09-26,24817542009
2023-09-27,24458689742
2023-09-28,24295575074
2023-09-29,24359402553
2023-10-02,23885319551
2023-10-03,23788692641
2023-10-04,23915160215
2023-10-05,24193673073
2023-10-06,24440924284
2023-10-09,24754961741
2023-10-10,24723700094
2023-10-11,25211097595
2023-10-12,25101681830
2023-10-13,25068999198
2023-10-16,25333302217
2023-10-17,25475400614
2023-10-18,24931163753
2023-10-19,24590127600
2023-10-20,24101309115
2023-10-23,23706275571
2023-10-24,24057258612
2023-10-25,23471813216
2023-10-26,23841269048
2023-10-27,23103778368
2023-10-30,23112304272
2023-10-31,23551388318
2023-11-01,23285664316
2023-11-02,23861162824
2023-11-03,24344297374
2023-11-06,24031680900
2023-11-07,23785850673
2023-11-08,24013208109
2023-11-09,23640910308
2023-11-10,23900950375
2023-11-13,23487444040
2023-11-14,24422451492
2023-11-15,24293141951
2023-11-16,24131149778
2023-11-17,24020313028
2023-11-20,24322982614
2023-11-21,24263301287
2023-11-22,24514815450
2023-11-24,24635599087
2023-11-27,24423872476
2023-11-28,24465081011
2023-11-29,24274669159
2023-11-30,24574496777
2023-12-01,25284988762
2023-12-04,25256569082
2023-12-05,24975214256
2023-12-06,24865798491
2023-12-07,24921216865
2023-12-08,24973793272
2023-12-11,24925479817
2023-12-12,24843062747
2023-12-13,26143263080
2023-12-14,27203317121
2023-12-15,26698867812
2023-12-18,26975959686
2023-12-19,26941856071
2023-12-20,26458721521
2023-12-21,26522665800
2023-12-22,26613608774
2023-12-26,26747181267
2023-12-27,26926225247
2023-12-28,26941856071
2023-12-29,26603661886
2024-01-02,26701711759
2024-01-03,26009229677
2024-01-04,26051800296
2024-01-05,25921250396
2024-01-08,26186607259
2024-01-09,25983687305
2024-01-10,26068828544
2024-01-11,25932602561
2024-01-12,25902803127
2024-01-16,25563657189
2024-01-17,25312490533
2024-01-18,25187616715
2024-01-19,25603389768
2024-01-22,25715492400
2024-01-23,25484192032
2024-01-24,24979020677
2024-01-25,24991791863
2024-01-26,25187616715
2024-01-29,25298300326
2024-01-30,25321004657
2024-01-31,25401888834
2024-02-01,25279853057
2024-02-02,24841375673
2024-02-05,24121932199
2024-02-06,24513581901
2024-02-07,24608656285
2024-02-08,24766167578
2024-02-09,24780357785
2024-02-12,24742044227
2024-02-13,24422764579
2024-02-14,24578856851
2024-02-15,25230187334
2024-02-16,25133693929
2024-02-20,25023010318
2024-02-21,25296881305
2024-02-22,24991791863
2024-02-23,24889622376
2024-02-26,24637036698
2024-02-27,24743463248
2024-02-28,25027267380
2024-02-29,25120922743
2024-03-01,25278434037
2024-03-04,26276005561
2024-03-05,26073085606
2024-03-06,26144036639
2024-03-07,26256139271
2024-03-08,26528591238
2024-03-11,26207892569
2024-03-12,26085856792
2024-03-13,26427840771
2024-03-14,25880098797
2024-03-15,26084437772
2024-03-18,25904222148
2024-03-19,25848880342
2024-03-20,26064571482
2024-03-21,26222082776
2024-03-22,25992201429
2024-03-25,25827595032
2024-03-26,25637446264
2024-03-27,26065990503
2024-03-28,26331347366
2024-04-01,25729682607
2024-04-02,25521086570
2024-04-03,25566495231
2024-04-04,25566495231
2024-04-05,25695626111
2024-04-08,26419326647
2024-04-09,26799624184
2024-04-10,26407974482
2024-04-11,26386689172
2024-04-12,26078761689
2024-04-15,25644541367
2024-04-16,25397631772
2024-04-17,25677178842
2024-04-18,25829014053
2024-04-19,26128427412
2024-04-22,26517239073
2024-04-23,26771243771
2024-04-24,27151541308
2024-04-25,27148703267
2024-04-26,27167150535
2024-04-29,27106132647
2024-04-30,26900374651
2024-05-01,26667655263
2024-05-02,27309052601
2024-05-03,27360137345
2024-05-06,27696445241
2024-05-07,27797195708
2024-05-08,27656712663
2024-05-09,27974573291
2024-05-10,27939097774
2024-05-13,27953287981
2024-05-14,28024239014
2024-05-15,28161884018
2024-05-16,28103704171
2024-05-17,28222901906
2024-05-20,28012886849
2024-05-21,28163303039
2024-05-22,28039848241
2024-05-23,27523324721
2024-05-24,27719149572
2024-05-28,27280672188
2024-05-29,26761310626
2024-05-30,26958554498
2024-05-31,27341690076
2024-06-03,27594275754
2024-06-04,27944773857
2024-06-05,28164722059
2024-06-06,28134922625
2024-06-07,27984506435
2024-06-10,28286757836
2024-06-11,27983087415
2024-06-12,28204454638
2024-06-13,28367642014
2024-06-14,28648608104
2024-06-17,28607456505
2024-06-18,28720978158
2024-06-20,28654284187
2024-06-21,28932412236
2024-06-24,29290005443
2024-06-25,28989173063
2024-06-26,28930993216
2024-06-27,29274396215
2024-06-28,29358118434
2024-07-01,28993430125
2024-07-02,28976401877
2024-07-03,28515220162
2024-07-05,28844432955
2024-07-08,28823147645
2024-07-09,28922479092
2024-07-10,28908288885
2024-07-11,28786253108
2024-07-12,28651446146
2024-07-15,28835918831
2024-07-16,29162293583
2024-07-17,29517048748
2024-07-18,29607866070
2024-07-19,29426231426
2024-07-22,29695845351
2024-07-23,29542591120
2024-07-24,29240339719
2024-07-25,28781996046
2024-07-26,29299938587
2024-07-29,29561038389
2024-07-30,29329235775
2024-07-31,29155656326
2024-08-01,30309532828
2024-08-02,29881275334
2024-08-05,28978931167
2024-08-06,29701735890
2024-08-07,29522809770
2024-08-08,29592392150
2024-08-09,29886342204
