,MTB
2023-03-06,25515391840
2023-03-07,24186954400
2023-03-08,23546218160
2023-03-09,22415704479
2023-03-10,22093659040
2023-03-13,21320414520
2023-03-14,21374088760
2023-03-15,20948049480
2023-03-16,21395893920
2023-03-17,20547170000
2023-03-20,20414661720
2023-03-21,21394216600
2023-03-22,19735347120
2023-03-23,18848044840
2023-03-24,19277438760
2023-03-27,19780634760
2023-03-28,20007072960
2023-03-29,20530396800
2023-03-30,20059069880
2023-03-31,19829727940
2023-04-03,19692079080
2023-04-04,19433365560
2023-04-05,19471509220
2023-04-06,19498043940
2023-04-10,19478142900
2023-04-11,19600865980
2023-04-12,19294058280
2023-04-13,19328885100
2023-04-14,19335518780
2023-04-17,20839705720
2023-04-18,20851314660
2023-04-19,21494781620
2023-04-20,20698740020
2023-04-21,20579333780
2023-04-24,20647329000
2023-04-25,19902698420
2023-04-26,20005520460
2023-04-27,20579333780
2023-04-28,20862923600
2023-05-01,20181312980
2023-05-02,19469850800
2023-05-03,19040320020
2023-05-04,18852918560
2023-05-05,19665544360
2023-05-08,19275815660
2023-05-09,19358736660
2023-05-10,19048612120
2023-05-11,18781606500
2023-05-12,18479774060
2023-05-15,19053587380
2023-05-16,18731853900
2023-05-17,19897723160
2023-05-18,20323937100
2023-05-19,20168045620
2023-05-22,20443343340
2023-05-23,20562749580
2023-05-24,20148144580
2023-05-25,20081807780
2023-05-26,20498071200
2023-05-30,20768393660
2023-05-31,19761732720
2023-06-01,20116634600
2023-06-02,20828096780
2023-06-05,20247649780
2023-06-06,21078518200
2023-06-07,21554484740
2023-06-08,21328939620
2023-06-09,21048666640
2023-06-12,20788294700
2023-06-13,21012181400
2023-06-14,20216139800
2023-06-15,20692106340
2023-06-16,20425100720
2023-06-20,20265892400
2023-06-21,20257600300
2023-06-22,19501360780
2023-06-23,19216112540
2023-06-26,19763391140
2023-06-27,20202872440
2023-06-28,20166387200
2023-06-29,20599234820
2023-06-30,20532897840
2023-07-03,21145102050
2023-07-05,20824897680
2023-07-06,20790056790
2023-07-07,21329261040
2023-07-10,21480238230
2023-07-11,21808738050
2023-07-12,21815374410
2023-07-13,22114010610
2023-07-14,21699238110
2023-07-17,21792147150
2023-07-18,22357896840
2023-07-19,22912032900
2023-07-20,22985032860
2023-07-21,22872214740
2023-07-24,23192419110
2023-07-25,22873873830
2023-07-26,23300259960
2023-07-27,22931941980
2023-07-28,23235555450
2023-07-31,23204032740
2023-08-01,23011578300
2023-08-02,22966782870
2023-08-03,23197396380
2023-08-04,23205691830
2023-08-07,23484418950
2023-08-08,23142646410
2023-08-09,22414305900
2023-08-10,22414305900
2023-08-11,22547033100
2023-08-14,22044328830
2023-08-15,21101965710
2023-08-16,21282806520
2023-08-17,21359124660
2023-08-18,21183261120
2023-08-21,21301056509
2023-08-22,20854761300
2023-08-23,20992465770
2023-08-24,20955965790
2023-08-25,20834852220
2023-08-28,21087033900
2023-08-29,21267874710
2023-08-30,20975874870
2023-08-31,20746920450
2023-09-01,20864715840
2023-09-05,20541193290
2023-09-06,20206057110
2023-09-07,19797920970
2023-09-08,20204398020
2023-09-11,20931079440
2023-09-12,21503465490
2023-09-13,20932738530
2023-09-14,21392306460
2023-09-15,21452033700
2023-09-18,21019011210
2023-09-19,20970897600
2023-09-20,21007397580
2023-09-21,20949329430
2023-09-22,20617511430
2023-09-25,20836511310
2023-09-26,20451602430
2023-09-27,20662306860
2023-09-28,20980852140
2023-09-29,20979193050
2023-10-02,20286756025
2023-10-03,20045840413
2023-10-04,20338262122
2023-10-05,20496103385
2023-10-06,20738680484
2023-10-09,20818431859
2023-10-10,21089254237
2023-10-11,20886552825
2023-10-12,20549270968
2023-10-13,19969412012
2023-10-16,20379799296
2023-10-17,20667236544
2023-10-18,20158821528
2023-10-19,19873045767
2023-10-20,18902737371
2023-10-23,18528902800
2023-10-24,18462443321
2023-10-25,18552163618
2023-10-26,18784771795
2023-10-27,18100239160
2023-10-30,18615300123
2023-10-31,18733265699
2023-11-01,18630253506
2023-11-02,19680313278
2023-11-03,20361522939
2023-11-06,20155498554
2023-11-07,20117284353
2023-11-08,19828185619
2023-11-09,19497549710
2023-11-10,19663698408
2023-11-13,19416136848
2023-11-14,20486134463
2023-11-15,20816770372
2023-11-16,20514379742
2023-11-17,21056024497
2023-11-20,21090915724
2023-11-21,20843354164
2023-11-22,20780217658
2023-11-24,20871599442
2023-11-27,20723727101
2023-11-28,20810124424
2023-11-29,21222173195
2023-11-30,21295278622
2023-12-01,22049593711
2023-12-04,22328723524
2023-12-05,21949904492
2023-12-06,21737234159
2023-12-07,22061224120
2023-12-08,22039624789
2023-12-11,22167559287
2023-12-12,21891752448
2023-12-13,23013256159
2023-12-14,24101530131
2023-12-15,23719388126
2023-12-18,22783970956
2023-12-19,23154482553
2023-12-20,22257279584
2023-12-21,22631114154
2023-12-22,22682620250
2023-12-26,23071408204
2023-12-27,22908582480
2023-12-28,22993318316
2023-12-29,22775663521
2024-01-02,23095444071
2024-01-03,22357878282
2024-01-04,22640279598
2024-01-05,22955904597
2024-01-08,22935970387
2024-01-09,22675164466
2024-01-10,22731644729
2024-01-11,22474161177
2024-01-12,22107039466
2024-01-16,21826299335
2024-01-17,21754868414
2024-01-18,22073815782
2024-01-19,23155246703
2024-01-22,23583832229
2024-01-23,23557253282
2024-01-24,23701776308
2024-01-25,23595460518
2024-01-26,23509078939
2024-01-29,23715065781
2024-01-30,23876200650
2024-01-31,22940953940
2024-02-01,21882779598
2024-02-02,22175148019
2024-02-05,22090427624
2024-02-06,21972483545
2024-02-07,21673470387
2024-02-08,21864506572
2024-02-09,22148569071
2024-02-12,22713371703
2024-02-13,22048898019
2024-02-14,22618684203
2024-02-15,22876167755
2024-02-16,22975838808
2024-02-20,22818026308
2024-02-21,22778157887
2024-02-22,22921019729
2024-02-23,22940953940
2024-02-26,22538947361
2024-02-27,23045608545
2024-02-28,22945937492
2024-02-29,23213388150
2024-03-01,22743273019
2024-03-04,23248273018
2024-03-05,23897796045
2024-03-06,23529013150
2024-03-07,23816398018
2024-03-08,23711743413
2024-03-11,23726694071
2024-03-12,23794802624
2024-03-13,23786496702
2024-03-14,23313059203
2024-03-15,23344621703
2024-03-18,23411069071
2024-03-19,23191792755
2024-03-20,23786496702
2024-03-21,24228371702
2024-03-22,23613733545
2024-03-25,23638651308
2024-03-26,23460904597
2024-03-27,24053947360
2024-03-28,24160263150
2024-04-01,23791480255
2024-04-02,23364555913
2024-04-03,23098766440
2024-04-04,22942615124
2024-04-05,23042286176
2024-04-08,23351266439
2024-04-09,23382828939
2024-04-10,22402730256
2024-04-11,22455888150
2024-04-12,22352894729
2024-04-15,23412730255
2024-04-16,22823009861
2024-04-17,23097105255
2024-04-18,23140296045
2024-04-19,23818059202
2024-04-22,24200131571
2024-04-23,24396151308
2024-04-24,24578881571
2024-04-25,24402796044
2024-04-26,24316414465
2024-04-29,24173552623
2024-04-30,23985838808
2024-05-01,24274884860
2024-05-02,24298141439
2024-05-03,24349638150
2024-05-06,24791513150
2024-05-07,24637023018
2024-05-08,25127072360
2024-05-09,25359638149
2024-05-10,25525756570
2024-05-13,25547351965
2024-05-14,25758322360
2024-05-15,25680246702
2024-05-16,25494194070
2024-05-17,25547351965
2024-05-20,25293190781
2024-05-21,25479243412
2024-05-22,25421101965
2024-05-23,24836365123
2024-05-24,25027401307
2024-05-28,24721743413
2024-05-29,24196809202
2024-05-30,24562269729
2024-05-31,25183552623
2024-06-03,24635361834
2024-06-04,24338009860
2024-06-05,24259934202
2024-06-06,24138667755
2024-06-07,24389506571
2024-06-10,23896134860
2024-06-11,23394457229
2024-06-12,23861249992
2024-06-13,23754934203
2024-06-14,23618717097
2024-06-17,24052286176
2024-06-18,24389506571
2024-06-20,24555624992
2024-06-21,24504128281
2024-06-24,24849654597
2024-06-25,24509111834
2024-06-26,24472565781
2024-06-27,24527384860
2024-06-28,25143684202
2024-07-01,24887861834
2024-07-02,25205148018
2024-07-03,24773240123
2024-07-05,24334687492
2024-07-08,24618749992
2024-07-09,24884539465
2024-07-10,25313124991
2024-07-11,25738388149
2024-07-12,25783240123
2024-07-15,26306513149
2024-07-16,27097236833
2024-07-17,27351398017
2024-07-18,27804901306
2024-07-19,27451069070
2024-07-22,28384654596
2024-07-23,28600608543
2024-07-24,28519210517
2024-07-25,28823207227
2024-07-26,29054111832
2024-07-29,28602269727
2024-07-30,28839819069
2024-07-31,28600608543
2024-08-01,27716858543
2024-08-02,26959358544
2024-08-05,26573963807
2024-08-06,26630444070
2024-08-07,26539078938
2024-08-08,26939424333
2024-08-09,26949391438
