,GRMN
2024-02-13,23241716800
2024-02-14,23569848700
2024-02-15,23786684400
2024-02-16,23448958000
2024-02-20,23554497500
2024-02-21,25632666200
2024-02-22,25701746600
2024-02-23,26003013900
2024-02-26,25947365800
2024-02-27,25845664100
2024-02-28,26346497000
2024-02-29,26356091500
2024-03-01,26371442700
2024-03-04,26801276299
2024-03-05,26881870100
2024-03-06,26855005499
2024-03-07,27139002700
2024-03-08,27236866600
2024-03-11,28014021100
2024-03-12,28486070499
2024-03-13,28466881500
2024-03-14,28213586700
2024-03-15,27967967500
2024-03-18,28017858900
2024-03-19,28108047199
2024-03-20,28146425200
2024-03-21,28426584599
2024-03-22,28263478100
2024-03-25,28146425200
2024-03-26,28284586000
2024-03-27,28395882199
2024-03-28,28566664300
2024-04-01,28276910400
2024-04-02,27966048600
2024-04-03,28023615600
2024-04-04,27804861000
2024-04-05,28309531700
2024-04-08,28591610000
2024-04-09,28472638200
2024-04-10,28008264400
2024-04-11,28031291200
2024-04-12,27461377900
2024-04-15,27179299599
2024-04-16,27284839100
2024-04-17,27069922300
2024-04-18,27002760800
2024-04-19,26772492800
2024-04-22,27060327800
2024-04-23,27346243900
2024-04-24,27399973100
2024-04-25,27446026700
2024-04-26,27526620499
2024-04-29,27858590200
2024-04-30,27722348300
2024-05-01,31358663799
2024-05-02,31725173700
2024-05-03,31847983300
2024-05-06,32214493200
2024-05-07,32613624400
2024-05-08,32613624400
2024-05-09,32486977000
2024-05-10,32415977700
2024-05-13,32498490400
2024-05-14,32604029900
2024-05-15,32726839500
2024-05-16,32617462199
2024-05-17,32801676600
2024-05-20,32657759100
2024-05-21,32761379699
2024-05-22,31097693400
2024-05-23,31226259699
2024-05-24,31433500900
2024-05-28,31162936000
2024-05-29,31020937400
2024-05-30,31233935300
2024-05-31,31441176500
2024-06-03,31316447999
2024-06-04,31283826700
2024-06-05,31469960000
2024-06-06,31452689900
2024-06-07,31327961400
2024-06-10,31205151800
2024-06-11,30994072800
2024-06-12,31506419100
2024-06-13,31072747700
2024-06-14,30612211700
2024-06-17,30759967000
2024-06-18,30840560800
2024-06-20,30694724400
2024-06-21,30980640499
2024-06-24,31141828100
2024-06-25,30761885900
2024-06-26,30924992400
2024-06-27,31088098900
2024-06-28,31262718799
2024-07-01,30913479000
2024-07-02,30988316100
2024-07-03,30923073500
2024-07-05,31072747700
2024-07-08,30995991700
2024-07-09,30988316100
2024-07-10,31364420499
2024-07-11,31999576400
2024-07-12,32391032000
2024-07-15,32644326800
2024-07-16,33338968600
2024-07-17,33196970000
2024-07-18,32828541200
2024-07-19,32634732300
2024-07-22,33145159699
2024-07-23,33024269000
2024-07-24,33166267600
2024-07-25,33273726000
2024-07-26,34144906600
2024-07-29,33912585440
2024-07-30,34446551160
2024-07-31,32892672500
2024-08-01,32856178440
2024-08-02,32368310480
2024-08-05,31044920620
2024-08-06,31636508540
2024-08-07,31183213900
2024-08-08,32099406880
2024-08-09,32157029079
