,EQR
2018-07-13,23737806000
2018-07-16,23712044040
2018-07-17,23502268080
2018-07-18,23572193400
2018-07-19,23660520120
2018-07-20,23266730160
2018-07-23,23270410440
2018-07-24,23369778000
2018-07-25,23778289080
2018-07-26,23737806000
2018-07-27,23564832840
2018-07-30,23469145560
2018-07-31,24080072040
2018-08-01,24256725480
2018-08-02,24278807160
2018-08-03,24624753480
2018-08-06,24657876000
2018-08-07,24624753480
2018-08-08,24492263400
2018-08-09,24617392920
2018-08-10,24275126879
2018-08-13,24418657799
2018-08-14,24510664799
2018-08-15,24716760480
2018-08-16,24801406920
2018-08-17,24970699799
2018-08-20,24933897000
2018-08-21,24650515440
2018-08-22,24621073200
2018-08-23,24606352080
2018-08-24,24816128040
2018-08-27,24834529440
2018-08-28,25000142040
2018-08-29,24996461760
2018-08-30,24900774480
2018-08-31,24933897000
2018-09-04,24665236560
2018-09-05,24816128040
2018-09-06,25022223720
2018-09-07,24746202720
2018-09-10,24952298400
2018-09-11,25025904000
2018-09-12,24937577280
2018-09-13,25077427920
2018-09-14,24963339240
2018-09-17,25173115200
2018-09-18,24941257560
2018-09-19,24661556280
2018-09-20,24996461760
2018-09-21,24911815320
2018-09-24,24326650799
2018-09-25,24378174720
2018-09-26,23918139720
2018-09-27,23903418600
2018-09-28,24385535280
2018-10-01,24332107800
2018-10-02,24405796800
2018-10-03,24081565200
2018-10-04,23934187199
2018-10-05,23908396050
2018-10-08,24059458500
2018-10-09,24151569750
2018-10-10,23834707050
2018-10-11,23164137150
2018-10-12,23090448150
2018-10-15,23204666100
2018-10-16,23720489100
2018-10-17,23606271149
2018-10-18,23731542450
2018-10-19,23901027150
2018-10-22,23410995300
2018-10-23,23484684300
2018-10-24,24107356350
2018-10-25,24339476700
2018-10-26,23889973800
2018-10-29,24398427900
2018-10-30,24236312100
2018-10-31,23934187199
2018-11-01,23882604899
2018-11-02,23742595800
2018-11-05,24195783150
2018-11-06,24508961400
2018-11-07,24858984150
2018-11-08,24796348500
2018-11-09,24862668600
2018-11-12,25065313350
2018-11-13,25105842300
2018-11-14,25334278200
2018-11-15,24973202100
2018-11-16,25555345200
2018-11-19,25570083000
2018-11-20,25625349750
2018-11-21,25606927500
2018-11-23,25463233950
2018-11-26,25588505250
2018-11-27,25735883249
2018-11-28,25872207900
2018-11-29,25890630150
2018-11-30,26251706250
2018-12-03,26483826600
2018-12-04,26071168200
2018-12-06,26767529250
2018-12-07,26406453150
2018-12-10,26347501950
2018-12-11,26314341900
2018-12-12,25606927500
2018-12-13,25798518900
2018-12-14,25769043300
2018-12-17,24958464300
2018-12-18,25172162399
2018-12-19,25139002350
2018-12-20,25098473400
2018-12-21,24774241800
2018-12-24,23462577600
2018-12-26,24103671900
2018-12-27,24339476700
2018-12-28,24405796800
2018-12-31,24394523580
2019-01-02,23563018080
2019-01-03,23710841280
2019-01-04,23858664480
2019-01-07,24058225799
2019-01-08,24509086559
2019-01-09,24509086559
2019-01-10,24911904780
2019-01-11,24963642900
2019-01-14,24993207540
2019-01-15,25299940679
2019-01-16,25529066640
2019-01-17,25835799780
2019-01-18,25913406960
2019-01-22,26016883200
2019-01-23,25994709720
2019-01-24,25998405299
2019-01-25,26116663860
2019-01-28,26504699760
2019-01-29,26744912460
2019-01-30,26608176000
2019-01-31,26815128480
2019-02-01,26615567160
2019-02-04,26900126820
2019-02-05,26959256100
2019-02-06,26977734000
2019-02-07,27177295320
2019-02-08,27140339520
2019-02-11,27147730679
2019-02-12,26807737320
2019-02-13,27084905820
2019-02-14,27022080960
2019-02-15,27055341179
2019-02-19,27173599740
2019-02-20,26859475440
2019-02-21,27295553880
2019-02-22,27432290340
2019-02-25,27162513000
2019-02-26,27243815760
2019-02-27,27099688140
2019-02-28,27232729020
2019-03-01,27162513000
2019-03-04,27339900840
2019-03-05,27321422940
2019-03-06,27180990900
2019-03-07,27136643940
2019-03-08,27214251120
2019-03-11,27509897520
2019-03-12,27735327900
2019-03-13,27683589780
2019-03-14,27739023480
2019-03-15,27628156080
2019-03-18,27339900840
2019-03-19,27162513000
2019-03-20,27206859960
2019-03-21,27639242820
2019-03-22,27495115200
2019-03-25,27520984260
2019-03-26,27768588120
2019-03-27,27709458840
2019-03-28,27949671540
2019-03-29,27835108559
2019-04-01,27768243160
2019-04-02,28031185980
2019-04-03,27920083380
2019-04-04,27879345760
2019-04-05,28001558620
2019-04-08,27983041520
2019-04-09,27920083380
2019-04-10,28275611699
2019-04-11,28401527980
2019-04-12,28682987900
2019-04-15,28738539199
2019-04-16,28045999660
2019-04-17,27512707180
2019-04-18,27801573939
2019-04-22,27468266140
2019-04-23,27760836319
2019-04-24,27949710740
2019-04-25,28134881740
2019-04-26,28220060400
2019-04-29,27886752600
2019-04-30,28301535640
2019-05-01,28338569840
2019-05-02,28294128800
2019-05-03,28364493780
2019-05-06,28223763819
2019-05-07,27690471340
2019-05-08,27568258480
2019-05-09,27708988439
2019-05-10,28083033860
2019-05-13,28086737280
2019-05-14,28075627020
2019-05-15,28216356980
2019-05-16,28445969020
2019-05-17,28375604040
2019-05-20,28053406500
2019-05-21,28279315120
2019-05-22,28383010880
2019-05-23,28557071620
2019-05-24,28586698980
2019-05-28,28223763819
2019-05-29,28023779140
2019-05-30,28079330439
2019-05-31,28357086939
2019-06-03,28234874080
2019-06-04,27953414160
2019-06-05,28608919500
2019-06-06,28808904180
2019-06-07,28879269160
2019-06-10,28823717860
2019-06-11,28812607600
2019-06-12,28757056300
2019-06-13,28860752060
2019-06-14,28982964920
2019-06-17,29134805140
2019-06-18,28905193100
2019-06-19,29045923060
2019-06-20,29194059860
2019-06-21,28897786260
2019-06-24,28986668340
2019-06-25,28483003220
2019-06-26,28016372300
2019-06-27,28001558620
2019-06-28,28116364640
2019-07-01,28230275520
2019-07-02,28708566240
2019-07-03,29045965120
2019-07-05,28890242560
2019-07-08,29227641440
2019-07-09,29409317759
2019-07-10,29502009759
2019-07-11,29398194720
2019-07-12,29235056799
2019-07-15,29338871840
2019-07-16,29235056799
2019-07-17,29157195520
2019-07-18,29138657120
2019-07-19,28604751200
2019-07-22,28504643840
2019-07-23,28905073279
2019-07-24,28708566240
2019-07-25,28956980799
2019-07-26,29127534080
2019-07-29,29516840480
2019-07-30,29490886720
2019-07-31,29249887520
2019-08-01,29505717440
2019-08-02,29839408640
2019-08-05,28986642240
2019-08-06,29342579520
2019-08-07,29579871040
2019-08-08,29972885120
2019-08-09,30132315360
2019-08-12,30113776960
2019-08-13,29991423520
2019-08-14,29594701759
2019-08-15,30087823200
2019-08-16,30269499520
2019-08-19,30688467360
2019-08-20,30566113920
2019-08-21,30636559840
2019-08-22,30773744000
2019-08-23,30681052000
2019-08-26,30999912480
2019-08-27,31062943040
2019-08-28,31007327840
2019-08-29,31244619360
2019-08-30,31426295680
2019-09-03,31808186720
2019-09-04,31993570720
2019-09-05,31882340320
2019-09-06,32201200799
2019-09-09,31556064480
2019-09-10,31315065279
2019-09-11,31430003360
2019-09-12,31648756480
2019-09-13,31348434400
2019-09-16,31533818400
2019-09-17,31837848160
2019-09-18,31615387360
2019-09-19,31704371680
2019-09-20,31578310560
2019-09-23,31600556640
2019-09-24,31689540960
2019-09-25,31919417120
2019-09-26,32167831680
2019-09-27,31978740000
2019-09-30,32015830300
2019-10-01,31982426350
2019-10-02,31956445499
2019-10-03,32320177400
2019-10-04,32464927850
2019-10-07,32572562800
2019-10-08,32494620250
2019-10-09,32505754900
2019-10-10,32721024800
2019-10-11,32524312650
2019-10-14,32505754900
2019-10-15,32498331800
2019-10-16,32669063100
2019-10-17,32568851250
2019-10-18,32798967350
2019-10-21,32928871600
2019-10-22,32824948200
2019-10-23,32602255200
2019-10-24,32505754900
2019-10-25,32542870400
2019-10-28,32457504750
2019-10-29,32502043349
2019-10-30,32977121749
2019-10-31,32906602300
2019-11-01,32713601700
2019-11-04,32301619650
2019-11-05,31477655550
2019-11-06,31763444900
2019-11-07,31203000849
2019-11-08,31169596900
2019-11-11,31236404800
2019-11-12,30958038550
2019-11-13,31499924850
2019-11-14,31837675900
2019-11-15,32090061299
2019-11-18,32286773450
2019-11-19,32316465849
2019-11-20,32164292300
2019-11-21,31566732750
2019-11-22,31470232450
2019-11-25,31370020600
2019-11-26,31685502350
2019-11-27,31782002650
2019-11-29,31585290499
2019-12-02,30991442500
2019-12-03,31121346749
2019-12-04,31269808750
2019-12-05,31377443700
2019-12-06,31340328200
2019-12-09,31381155250
2019-12-10,31228981700
2019-12-11,30687095400
2019-12-12,30353055900
2019-12-13,30067266550
2019-12-16,30249132500
2019-12-17,29733227050
2019-12-18,29800034950
2019-12-19,29826015800
2019-12-20,29803746500
2019-12-23,29584765049
2019-12-24,29833438900
2019-12-26,29911381450
2019-12-27,30044997250
2019-12-30,29959631600
2019-12-31,30068415440
2020-01-02,29641096140
2020-01-03,30023825600
2020-01-06,30109289460
2020-01-07,29663391060
2020-01-08,29726560000
2020-01-09,29878908620
2020-01-10,30194753320
2020-01-13,30573766960
2020-01-14,30157595120
2020-01-15,30495734739
2020-01-16,30659230820
2020-01-17,30655515000
2020-01-21,30952780600
2020-01-22,30614640980
2020-01-23,30871032560
2020-01-24,30752126320
2020-01-27,30596061880
2020-01-28,30737263040
2020-01-29,30570051140
2020-01-30,31201740540
2020-01-31,30871032560
2020-02-03,30781852880
2020-02-04,31079118480
2020-02-05,30956496420
2020-02-06,31164582340
2020-02-07,31287204400
2020-02-10,31562175080
2020-02-11,31506437780
2020-02-12,31506437780
2020-02-13,31666218040
2020-02-14,32126979719
2020-02-18,32056379140
2020-02-19,31710807880
2020-02-20,32104684800
2020-02-21,32331349820
2020-02-24,31878019780
2020-02-25,31030812820
2020-02-26,30975075520
2020-02-27,29154323719
2020-02-28,27905808199
2020-03-02,29380988739
2020-03-03,29191481920
2020-03-04,30109289460
2020-03-05,29492463340
2020-03-06,28849626480
2020-03-09,27671711540
2020-03-10,29700549260
2020-03-11,27905808199
2020-03-12,26014455820
2020-03-13,27352151020
2020-03-16,22725955120
2020-03-17,24695339719
2020-03-18,22618196340
2020-03-19,22521585020
2020-03-20,20544768780
2020-03-23,19095598980
2020-03-24,19378001300
2020-03-25,20277229740
2020-03-26,22008801860
2020-03-27,23290759760
2020-03-30,23253601560
2020-03-31,22943469450
2020-04-01,21452571500
2020-04-02,20288853150
2020-04-03,20173596700
2020-04-06,22348597450
2020-04-07,22560520600
2020-04-08,24259623750
2020-04-09,25810008900
2020-04-13,24724367500
2020-04-14,25624111400
2020-04-15,24534752050
2020-04-16,24252187850
2020-04-17,25947573050
2020-04-20,24393469950
2020-04-21,23724238950
2020-04-22,24412059700
2020-04-23,23724238950
2020-04-24,23791162050
2020-04-27,24278213500
2020-04-28,24118341650
2020-04-29,24471546899
2020-04-30,24188982700
2020-05-01,23166546450
2020-05-04,23237187500
2020-05-05,23203725950
2020-05-06,22686930900
2020-05-07,23441674750
2020-05-08,23876674900
2020-05-11,23612700450
2020-05-12,22348597450
2020-05-13,21794622900
2020-05-14,21385648400
2020-05-15,21240648350
2020-05-18,22478725700
2020-05-19,21460007400
2020-05-20,21909879350
2020-05-21,21538084350
2020-05-22,21341033000
2020-05-26,22408084650
2020-05-27,22356033350
2020-05-28,22631161650
2020-05-29,22515905200
2020-06-01,22716674500
2020-06-02,22478725700
2020-06-03,22913725850
2020-06-04,22924879700
2020-06-05,24687188000
2020-06-08,25345265150
2020-06-09,24311675050
2020-06-10,24025392900
2020-06-11,22924879700
2020-06-12,23635008150
2020-06-15,23549495300
2020-06-16,24051418550
2020-06-17,23244623400
2020-06-18,23028982300
2020-06-19,22151546100
2020-06-22,22043725550
2020-06-23,21850392150
2020-06-24,21370776600
2020-06-25,21712828000
2020-06-26,21192315000
2020-06-29,21441417650
2020-06-30,21873334580
2020-07-01,22620791270
2020-07-02,22531542710
2020-07-06,22159673710
2020-07-07,21415935710
2020-07-08,21375030120
2020-07-09,21088690990
2020-07-10,21084972300
2020-07-13,21203970380
2020-07-14,21203970380
2020-07-15,21464278680
2020-07-16,21278344180
2020-07-17,21189095620
2020-07-20,20516012730
2020-07-21,20292891330
2020-07-22,20713103300
2020-07-23,20389577270
2020-07-24,20207361460
2020-07-27,19831773770
2020-07-28,20326359540
2020-07-29,19928459710
2020-07-30,20062332550
2020-07-31,19943334470
2020-08-03,19459904770
2020-08-04,19880116740
2020-08-05,19828055080
2020-08-06,19947053160
2020-08-07,20523450110
2020-08-10,20586667840
2020-08-11,20359827750
2020-08-12,20385858580
2020-08-13,19898710190
2020-08-14,20225954910
2020-08-17,20597823910
2020-08-18,20590386530
2020-08-19,20136706350
2020-08-20,20545762250
2020-08-21,20337515610
2020-08-24,20791195790
2020-08-25,21032910640
2020-08-26,20423045480
2020-08-27,21058941470
2020-08-28,21207689070
2020-08-31,20992005050
2020-09-01,21114721820
2020-09-02,21453122610
2020-09-03,21345280600
2020-09-04,21609307590
2020-09-08,21341561910
2020-09-09,21137033960
2020-09-10,20754008890
2020-09-11,20330078230
2020-09-14,21170502170
2020-09-15,20947380770
2020-09-16,21148190030
2020-09-17,20742852820
2020-09-18,20203642770
2020-09-21,19348344070
2020-09-22,19582621540
2020-09-23,19058286250
2020-09-24,18783103190
2020-09-25,19177284330
2020-09-28,19537997260
2020-09-29,18998787210
2020-09-30,19090396950
2020-10-01,19875137600
2020-10-02,20488797350
2020-10-05,20678474000
2020-10-06,20525988850
2020-10-07,20366065400
2020-10-08,20897903850
2020-10-09,20700788900
2020-10-12,20585495250
2020-10-13,19897452500
2020-10-14,19640831150
2020-10-15,19454873650
2020-10-16,19283792750
2020-10-19,18859809650
2020-10-20,18934192650
2020-10-21,18785426650
2020-10-22,18874686250
2020-10-23,19082958650
2020-10-26,18856090500
2020-10-27,18480456350
2020-10-28,17197349600
2020-10-29,17204787900
2020-10-30,17472566700
2020-11-02,18339128650
2020-11-03,19536694950
2020-11-04,18878405400
2020-11-05,19361894900
2020-11-06,19161060800
2020-11-09,22047121200
2020-11-10,22850457600
2020-11-11,22162414850
2020-11-12,21764465800
2020-11-13,22370687250
2020-11-16,23337666250
2020-11-17,23244687500
2020-11-18,22300023400
2020-11-19,22262831900
2020-11-20,22523172400
2020-11-23,22437631950
2020-11-24,22790951200
2020-11-25,22482261750
2020-11-27,22017368000
2020-11-30,21541316800
2020-12-01,21939265850
2020-12-02,22448789400
2020-12-03,23040134250
2020-12-04,23568253550
2020-12-07,23322789650
2020-12-08,23203776850
2020-12-09,22787232050
2020-12-10,22236797850
2020-12-11,21920670100
2020-12-14,21533878500
2020-12-15,22061997800
2020-12-16,21961580750
2020-12-17,22181010600
2020-12-18,21440899750
2020-12-21,21519001900
2020-12-22,21515282750
2020-12-23,21225189050
2020-12-24,21645453000
2020-12-28,22099189300
2020-12-29,21704959400
2020-12-30,21928108400
2020-12-31,22068758400
2021-01-04,21406100000
2021-01-05,21238574000
2021-01-06,21819330800
2021-01-07,21555012000
2021-01-08,21689032800
2021-01-11,21610854000
2021-01-12,21796994000
2021-01-13,22176719600
2021-01-14,22481989200
2021-01-15,22928725200
2021-01-19,22452206800
2021-01-20,22958507600
2021-01-21,23010626800
2021-01-22,22917556800
2021-01-25,22958507600
2021-01-26,23315896400
2021-01-27,22634624000
2021-01-28,23215380800
2021-01-29,22947339200
2021-02-01,23144647600
2021-02-02,23036686400
2021-02-03,23483422400
2021-02-04,23870593600
2021-02-05,24183308799
2021-02-08,24600262400
2021-02-09,24548143200
2021-02-10,24872026800
2021-02-11,25225692800
2021-02-12,25121454400
2021-02-16,25009770400
2021-02-17,24890640800
2021-02-18,24752897200
2021-02-19,24931591600
2021-02-22,24898086400
2021-02-23,25508625600
2021-02-24,25817617999
2021-02-25,24842244400
2021-02-26,24350834800
2021-03-01,24849690000
2021-03-02,24942760000
2021-03-03,25527239599
2021-03-04,25210801600
2021-03-05,25635200800
2021-03-08,26405820400
2021-03-09,26368592400
2021-03-10,26588237600
2021-03-11,26658970800
2021-03-12,27340243200
2021-03-15,27943336800
2021-03-16,27466818400
2021-03-17,27504046400
2021-03-18,27362580000
2021-03-19,26591960400
2021-03-22,26815328400
2021-03-23,26733426800
2021-03-24,26629188400
2021-03-25,26845110800
2021-03-26,27057310400
2021-03-29,26908398400
2021-03-30,27113152400
2021-03-31,26776153560
2021-04-01,27105108120
2021-04-05,26970535800
2021-04-06,26764939199
2021-04-07,27041560080
2021-04-08,26824749120
2021-04-09,26798582280
2021-04-12,26832225360
2021-04-13,26966797680
2021-04-14,26686438680
2021-04-15,27000440760
2021-04-16,27146227440
2021-04-19,27299490360
2021-04-20,27695731080
2021-04-21,27987304440
2021-04-22,27654611760
2021-04-23,27878898960
2021-04-26,27931232640
2021-04-27,27804136560
2021-04-28,27523777560
2021-04-29,27490134480
2021-04-30,27748064760
2021-05-03,27437800800
2021-05-04,27037821960
2021-05-05,26888297160
2021-05-06,27505086960
2021-05-07,27680778600
2021-05-10,27886375199
2021-05-11,27733112280
2021-05-12,26906987760
2021-05-13,27594801839
2021-05-14,27688254839
2021-05-17,27650873640
2021-05-18,27845255879
2021-05-19,27475182000
2021-05-20,27856470240
2021-05-21,28035900000
2021-05-24,28476998160
2021-05-25,28469521920
2021-05-26,28555498680
2021-05-27,28667642280
2021-05-28,28951739400
2021-06-01,29613386640
2021-06-02,29904960000
2021-06-03,29721792120
2021-06-04,29486290560
2021-06-07,29703101519
2021-06-08,29781602040
2021-06-09,29661982199
2021-06-10,30204009600
2021-06-11,30185319000
2021-06-14,30245128920
2021-06-15,29796554519
2021-06-16,29602172280
2021-06-17,29527409879
2021-06-18,29019025560
2021-06-21,29665720320
2021-06-22,29553576720
2021-06-23,29546100480
2021-06-24,29344242000
2021-06-25,29370408839
2021-06-28,29060144879
2021-06-29,28992858720
2021-06-30,28821716000
2021-07-01,29203510160
2021-07-02,29364462600
2021-07-06,29536644280
2021-07-07,29783687559
2021-07-08,30079390880
2021-07-09,30584706679
2021-07-12,30846722280
2021-07-13,30412525000
2021-07-14,30977730080
2021-07-15,31149911760
2021-07-16,31352038080
2021-07-19,30842979200
2021-07-20,31771263040
2021-07-21,31707630679
2021-07-22,31404441200
2021-07-23,31748804559
2021-07-26,31625282919
2021-07-27,31756290720
2021-07-28,31501761280
2021-07-29,31617796760
2021-07-30,31490532040
2021-08-02,31411927360
2021-08-03,31569136720
2021-08-04,31441872000
2021-08-05,31673942960
2021-08-06,31696401440
2021-08-09,31303378040
2021-08-10,30730686799
2021-08-11,30670797520
2021-08-12,30689512919
2021-08-13,30940299280
2021-08-16,30929070040
2021-08-17,30895382320
2021-08-18,30592192840
2021-08-19,30835493040
2021-08-20,30884153080
2021-08-23,30820520720
2021-08-24,30607165160
2021-08-25,30678283679
2021-08-26,30988959320
2021-08-27,31198571799
2021-08-30,31576622880
2021-08-31,31468073559
2021-09-01,32025792480
2021-09-02,32183001840
2021-09-03,32037021720
2021-09-07,31194828720
2021-09-08,31449358160
2021-09-09,30869180760
2021-09-10,30472414280
2021-09-13,30674540600
2021-09-14,30610908240
2021-09-15,30685769840
2021-09-16,30610908240
2021-09-17,30041960080
2021-09-20,30176710960
2021-09-21,30206655600
2021-09-22,30457441960
2021-09-23,30854208440
2021-09-24,30521074320
2021-09-27,29978327720
2021-09-28,30083133960
2021-09-29,30524817400
2021-09-30,30336665240
2021-10-01,30572850350
2021-10-04,31112702029
2021-10-05,31183932460
2021-10-06,31393874779
2021-10-07,31352636110
2021-10-08,31015228810
2021-10-11,31018977779
2021-10-12,31202677310
2021-10-13,31502594910
2021-10-14,31956220279
2021-10-15,31708788260
2021-10-18,31795014570
2021-10-19,31491348000
2021-10-20,31956220279
2021-10-21,31899985730
2021-10-22,32019952770
2021-10-25,31963718220
2021-10-26,32244890970
2021-10-27,32672273550
2021-10-28,32994684970
2021-10-29,32391100800
2021-11-01,31918730580
2021-11-02,31648804740
2021-11-03,31723784140
2021-11-04,31318895380
2021-11-05,31663800619
2021-11-08,31768771779
2021-11-09,32113677020
2021-11-10,32049944529
2021-11-11,32244890970
2021-11-12,32406096680
2021-11-15,32990936000
2021-11-16,32499820930
2021-11-17,32679771490
2021-11-18,32994684970
2021-11-19,32256137880
2021-11-22,31948722340
2021-11-23,32488574020
2021-11-24,32923454539
2021-11-26,31592570190
2021-11-29,32323619340
2021-11-30,31982463070
2021-12-01,30988986020
2021-12-02,32057442470
2021-12-03,31881240880
2021-12-06,32301125520
2021-12-07,32297376550
2021-12-08,32837228230
2021-12-09,32477327110
2021-12-10,32563553420
2021-12-13,32979689090
2021-12-14,32638532820
2021-12-15,33452059310
2021-12-16,33039672610
2021-12-17,32859722050
2021-12-20,32514816810
2021-12-21,32983438060
2021-12-22,33159639650
2021-12-23,33058417460
2021-12-27,33508293860
2021-12-28,33703240300
2021-12-29,33946923350
2021-12-30,33943174380
2021-12-31,33983564500
2022-01-03,34193849540
2022-01-04,34640705250
2022-01-05,33968544139
2022-01-06,34066176480
2022-01-07,33664381850
2022-01-10,33675647120
2022-01-11,34002339950
2022-01-12,34163808820
2022-01-13,34347808230
2022-01-14,34107482470
2022-01-18,33889687250
2022-01-19,33502912980
2022-01-20,33176220149
2022-01-21,33067322540
2022-01-24,33172465060
2022-01-25,32902098580
2022-01-26,32815731510
2022-01-27,32545365030
2022-01-28,33378995010
2022-01-31,33318913570
2022-02-01,33082342899
2022-02-02,34546828000
2022-02-03,34392869310
2022-02-04,33840871080
2022-02-07,33626830950
2022-02-08,32740629710
2022-02-09,33915972879
2022-02-10,32658017730
2022-02-11,32436467420
2022-02-14,32263733280
2022-02-15,32413936879
2022-02-16,32380141070
2022-02-17,31891979370
2022-02-18,31677939240
2022-02-22,31790591940
2022-02-23,31441368570
2022-02-24,31779326670
2022-02-25,32766915340
2022-02-28,32030917700
2022-03-01,31403817670
2022-03-02,32106019500
2022-03-03,32552875210
2022-03-04,33273852490
2022-03-07,32958424930
2022-03-08,32323814720
2022-03-09,32962180020
2022-03-10,32857037500
2022-03-11,32594181200
2022-03-14,32436467420
2022-03-15,32815731510
2022-03-16,33127403980
2022-03-17,33540463879
2022-03-18,33420301000
2022-03-21,33378995010
2022-03-22,33082342899
2022-03-23,32834506960
2022-03-24,33082342899
2022-03-25,33427811180
2022-03-28,33825850720
2022-03-29,34877275920
2022-03-30,34359073500
2022-03-31,33789148480
2022-04-01,34630871040
2022-04-04,34213767450
2022-04-05,34119825200
2022-04-06,34803724780
2022-04-07,34442986540
2022-04-08,34484321130
2022-04-11,33762844649
2022-04-12,33916909940
2022-04-13,33954486840
2022-04-14,33980790670
2022-04-18,33676417780
2022-04-19,34179948239
2022-04-20,34863847820
2022-04-21,35036701560
2022-04-22,34251344350
2022-04-25,33924425320
2022-04-26,33477260210
2022-04-27,32349953210
2022-04-28,32334922450
2022-04-29,30625173500
2022-05-02,30061520000
2022-05-03,30136673800
2022-05-04,30147946870
2022-05-05,29242343579
2022-05-06,28735055430
2022-05-09,27528836940
2022-05-10,27352225510
2022-05-11,27743025270
2022-05-12,27851998280
2022-05-13,28167644239
2022-05-16,27927152079
2022-05-17,28490805579
2022-05-18,27716721440
2022-05-19,27558898460
2022-05-20,27814421380
2022-05-23,28490805579
2022-05-24,28641113180
2022-05-25,28648628559
2022-05-26,28693720840
2022-05-27,29358831970
2022-05-31,28870332270
2022-06-01,28911666860
2022-06-02,29249858960
2022-06-03,28584747829
2022-06-06,27750540649
2022-06-07,28502078649
2022-06-08,27863271350
2022-06-09,27138037180
2022-06-10,27149310250
2022-06-13,26052064770
2022-06-14,25845391820
2022-06-15,25984426350
2022-06-16,25830361059
2022-06-17,26450379910
2022-06-21,26777298940
2022-06-22,26814875840
2022-06-23,27303375540
2022-06-24,26987729579
2022-06-27,27510048489
2022-06-28,27262040950
2022-06-29,27205675600
2022-06-30,27143887000
2022-07-01,27410740500
2022-07-05,27158921000
2022-07-06,27177713500
2022-07-07,27031132000
2022-07-08,26824414500
2022-07-11,26764278499
2022-07-12,26794346500
2022-07-13,26606421500
2022-07-14,26328292500
2022-07-15,26805621999
2022-07-18,26636489500
2022-07-19,27275434499
2022-07-20,27125094500
2022-07-21,27316778000
2022-07-22,27553563500
2022-07-25,27624975000
2022-07-26,27640009000
2022-07-27,28455603499
2022-07-28,29222337500
2022-07-29,29462881500
2022-08-01,28745008000
2022-08-02,28387950500
2022-08-03,28004583500
2022-08-04,28162440500
2022-08-05,28271437000
2022-08-08,28470637500
2022-08-09,29113340999
2022-08-10,29553085500
2022-08-11,29553085500
2022-08-12,30052965999
2022-08-15,30060483000
2022-08-16,30131894500
2022-08-17,30282234499
2022-08-18,29741010500
2022-08-19,29489190999
2022-08-22,28838970500
2022-08-23,28312780500
2022-08-24,28827695000
2022-08-25,29203545000
2022-08-26,28575875500
2022-08-29,28083512000
2022-08-30,27707662000
2022-08-31,27504703000
2022-09-01,27888070000
2022-09-02,27737730000
2022-09-06,28158682000
2022-09-07,28658562500
2022-09-08,28857763000
2022-09-09,29023137000
2022-09-12,29150926000
2022-09-13,28184991499
2022-09-14,27891828499
2022-09-15,27410740500
2022-09-16,27478393500
2022-09-19,27170196500
2022-09-20,26256881000
2022-09-21,25817136500
2022-09-22,25873514000
2022-09-23,25704381500
2022-09-26,24911338000
2022-09-27,24678311000
2022-09-28,25324773000
2022-09-29,24888787000
2022-09-30,25388254580
2022-10-03,25716844010
2022-10-04,25864142720
2022-10-05,25127649170
2022-10-06,24342056050
2022-10-07,23616893170
2022-10-10,23454486900
2022-10-11,23813291450
2022-10-12,23412941110
2022-10-13,24149434660
2022-10-14,23352510870
2022-10-17,24240080020
2022-10-18,24553561890
2022-10-19,24032351070
2022-10-20,24024797290
2022-10-21,24251410689
2022-10-24,24228749350
2022-10-25,25006788689
2022-10-26,24111665760
2022-10-27,23507363360
2022-10-28,23843506570
2022-10-31,23801960780
2022-11-01,23888829250
2022-11-02,23360064650
2022-11-03,23182550820
2022-11-04,23137228140
2022-11-07,22733100910
2022-11-08,22684001340
2022-11-09,22540479520
2022-11-10,24160765330
2022-11-11,23711315420
2022-11-14,23254311730
2022-11-15,23530024700
2022-11-16,23246757950
2022-11-17,23333626420
2022-11-18,23767968770
2022-11-21,23722646090
2022-11-22,23779299440
2022-11-23,23609339390
2022-11-25,23994582170
2022-11-28,23488478910
2022-11-29,24013466620
2022-11-30,24496908540
2022-12-01,24417593850
2022-12-02,24213641790
2022-12-05,23783076330
2022-12-06,23303411300
2022-12-07,23401610440
2022-12-08,23684877190
2022-12-09,23692430970
2022-12-12,23998359060
2022-12-13,24232526240
2022-12-14,24145657770
2022-12-15,23703761640
2022-12-16,22974821870
2022-12-19,22529148850
2022-12-20,22264766550
2022-12-21,22325196790
2022-12-22,22291204780
2022-12-23,22449834160
2022-12-27,22461164830
2022-12-28,22200559420
2022-12-29,22600909760
2022-12-30,22283651000
2023-01-03,22261584440
2023-01-04,22643708850
2023-01-05,21743257270
2023-01-06,22458321760
2023-01-09,22170782600
2023-01-10,22227533750
2023-01-11,23226353990
2023-01-12,23275538320
2023-01-13,22935031420
2023-01-17,23218787170
2023-01-18,22976648930
2023-01-19,22969082110
2023-01-20,23203653530
2023-01-23,23305805600
2023-01-24,23684146600
2023-01-25,23510109740
2023-01-26,23544160430
2023-01-27,23971685760
2023-01-30,23479842460
2023-01-31,24081404650
2023-02-01,24213824000
2023-02-02,25102925349
2023-02-03,24490012930
2023-02-06,24206257180
2023-02-07,24493796339
2023-02-08,24679183430
2023-02-09,24342459940
2023-02-10,24524063619
2023-02-13,25019690330
2023-02-14,25084008300
2023-02-15,25193727190
2023-02-16,24966722589
2023-02-17,24925105080
2023-02-21,24361376990
2023-02-22,24319759480
2023-02-23,24459745650
2023-02-24,24088971470
2023-02-27,23763598210
2023-02-28,23653879320
2023-03-01,23056100540
