,FITB
2023-03-03,24781952648
2023-03-06,24734071425
2023-03-07,23454958771
2023-03-08,23044548294
2023-03-09,21676513370
2023-03-10,20773610320
2023-03-13,17955458377
2023-03-14,18044380647
2023-03-15,17380883709
2023-03-16,18099102044
2023-03-17,17066235676
2023-03-20,17928097679
2023-03-21,18735238284
2023-03-22,17716052265
2023-03-23,17333002487
2023-03-24,17428764931
2023-03-27,17962298552
2023-03-28,18017019949
2023-03-29,18488991997
2023-03-30,18003339599
2023-03-31,18222521983
2023-04-03,18058355119
2023-04-04,17517972522
2023-04-05,17627417099
2023-04-06,17839465966
2023-04-10,17983111972
2023-04-11,18147278837
2023-04-12,18051514833
2023-04-13,18174639981
2023-04-14,18085716263
2023-04-17,18687661433
2023-04-18,18585057143
2023-04-19,19166481456
2023-04-20,19043356307
2023-04-21,18797106010
2023-04-24,18509813997
2023-04-25,17552173952
2023-04-26,17497451664
2023-04-27,17675299101
2023-04-28,17921549398
2023-05-01,17661618529
2023-05-02,16765541059
2023-05-03,16389325327
2023-05-04,15896824733
2023-05-05,17045992786
2023-05-08,16697138199
2023-05-09,16874985636
2023-05-10,16580853336
2023-05-11,16184116746
2023-05-12,16156755602
2023-05-15,16567172764
2023-05-16,16266200179
2023-05-17,17285402797
2023-05-18,17216999937
2023-05-19,17169117935
2023-05-22,17408527946
2023-05-23,17730021389
2023-05-24,17340125086
2023-05-25,17134916505
2023-05-26,17278562511
2023-05-30,17408527946
2023-05-31,16601374194
2023-06-01,16957069068
2023-06-02,17750542247
2023-06-05,17435889090
2023-06-06,18318285988
2023-06-07,18550855713
2023-06-08,18448251422
2023-06-09,18065195405
2023-06-12,17730021389
2023-06-13,18222521983
2023-06-14,17750542247
2023-06-15,18304605416
2023-06-16,18154119123
2023-06-20,18256723414
2023-06-21,18126757979
2023-06-22,17538493380
2023-06-23,17470090520
2023-06-26,17757382533
2023-06-27,17907868826
2023-06-28,18010473116
2023-06-29,17955750828
2023-06-30,17933518300
2023-07-03,18309841652
2023-07-05,18159312311
2023-07-06,18008782970
2023-07-07,18234576982
2023-07-10,18248261467
2023-07-11,18515108935
2023-07-12,18604058091
2023-07-13,18761429675
2023-07-14,18460370993
2023-07-17,18686165004
2023-07-18,19110384056
2023-07-19,19500391894
2023-07-20,20020402345
2023-07-21,19315651339
2023-07-24,19609867778
2023-07-25,19178806484
2023-07-26,19520918622
2023-07-27,19548287593
2023-07-28,19739870391
2023-07-31,19910926460
2023-08-01,19712501420
2023-08-02,19411442738
2023-08-03,19486707408
2023-08-04,19479865166
2023-08-07,19555129836
2023-08-08,19192490969
2023-08-09,18816167617
2023-08-10,18959854715
2023-08-11,19014592657
2023-08-14,18330368380
2023-08-15,17694039803
2023-08-16,17611932889
2023-08-17,17632459618
2023-08-18,17509299248
2023-08-21,17570879433
2023-08-22,17023500011
2023-08-23,17399823364
2023-08-24,17598248404
2023-08-25,17392981121
2023-08-28,17652986346
2023-08-29,18097732126
2023-08-30,18056678670
2023-08-31,18166154554
2023-09-01,18508266692
2023-09-05,18521951178
2023-09-06,18200365768
2023-09-07,17851411386
2023-09-08,18070363155
2023-09-11,18131943340
2023-09-12,18795640889
2023-09-13,18645111548
2023-09-14,18829852103
2023-09-15,18775114160
2023-09-18,18563004635
2023-09-19,18412475294
2023-09-20,18344052866
2023-09-21,18049836427
2023-09-22,17584563918
2023-09-25,17728251017
2023-09-26,17297189722
2023-09-27,17009815526
2023-09-28,17126133653
2023-09-29,17331400936
2023-10-02,16768118500
2023-10-03,16384847220
2023-10-04,16439600260
2023-10-05,16638080030
2023-10-06,16542262210
2023-10-09,16658612420
2023-10-10,17103480869
2023-10-11,17103480869
2023-10-12,16768118500
2023-10-13,16610703510
2023-10-16,16898156970
2023-10-17,17322493030
2023-10-18,16863936320
2023-10-19,17055571960
2023-10-20,15939978770
2023-10-23,15755187260
2023-10-24,15727810740
2023-10-25,15762031390
2023-10-26,16145302670
2023-10-27,15666213570
2023-10-30,16001575940
2023-10-31,16227432230
2023-11-01,16186367449
2023-11-02,17144545650
2023-11-03,18109567980
2023-11-06,17876867560
2023-11-07,17904244080
2023-11-08,17445687370
2023-11-09,16987130660
2023-11-10,17151389780
2023-11-13,17185610430
2023-11-14,18260138840
2023-11-15,18691319030
2023-11-16,18568124690
2023-11-17,18862422280
2023-11-20,18937707710
2023-11-21,18725539680
2023-11-22,18609189470
2023-11-24,18650254250
2023-11-27,18609189470
2023-11-28,18773448590
2023-11-29,19444173330
2023-11-30,19813756350
2023-12-01,20929349540
2023-12-04,20984102580
2023-12-05,20607675430
2023-12-06,20710337380
2023-12-07,21086764530
2023-12-08,21387906250
2023-12-11,21141517570
2023-12-12,20895128890
2023-12-13,22140760550
2023-12-14,24050272820
2023-12-15,23974987390
2023-12-18,23988675649
2023-12-19,24036584560
2023-12-20,23276886130
2023-12-21,23543807200
2023-12-22,23591716110
2023-12-26,23927078480
2023-12-27,24002363910
2023-12-28,23817572399
2023-12-29,23605404370
2024-01-02,23850385000
2024-01-03,23301784999
2024-01-04,23603515000
2024-01-05,24275550000
2024-01-08,24440130000
2024-01-09,24213832500
2024-01-10,24248120000
2024-01-11,23898387500
2024-01-12,23562370000
2024-01-16,23048057500
2024-01-17,23171492500
2024-01-18,22794330000
2024-01-19,23459507500
2024-01-22,23699520000
2024-01-23,23384075000
2024-01-24,23795525000
2024-01-25,23932675000
2024-01-26,23905245000
2024-01-29,24364697500
2024-01-30,24254977500
2024-01-31,23480080000
2024-02-01,23164635000
2024-02-02,23212637500
2024-02-05,22842332500
2024-02-06,22952052500
2024-02-07,22876620000
2024-02-08,22897192500
2024-02-09,23075487500
2024-02-12,23390932500
2024-02-13,22506315000
2024-02-14,22979482500
2024-02-15,23246925000
2024-02-16,23267497500
2024-02-20,23178349999
2024-02-21,22965767500
2024-02-22,22904050000
2024-02-23,22986340000
2024-02-26,22814902500
2024-02-27,23294927500
2024-02-28,23027485000
2024-02-29,23548655000
2024-03-01,23569227500
2024-03-04,24330409999
2024-03-05,24927012500
2024-03-06,24714430000
2024-03-07,24947585000
2024-03-08,24940727500
2024-03-11,25180740000
2024-03-12,25160167500
2024-03-13,24844722499
2024-03-14,24289265000
2024-03-15,24165830000
2024-03-18,24529277500
2024-03-19,24296122500
2024-03-20,25105307500
2024-03-21,25379607500
2024-03-22,24940727500
2024-03-25,24858437500
2024-03-26,24707572500
2024-03-27,25194455000
2024-03-28,25516757500
2024-04-01,25167025000
2024-04-02,24673284999
2024-04-03,24577280000
2024-04-04,24193260000
2024-04-05,24206974999
2024-04-08,24803577500
2024-04-09,24954442500
2024-04-10,23857242500
2024-04-11,23905245000
2024-04-12,23678947500
2024-04-15,23740665000
2024-04-16,23377217500
2024-04-17,23384075000
2024-04-18,23466365000
2024-04-19,24858437500
2024-04-22,25064162499
2024-04-23,25413895000
2024-04-24,25530472499
2024-04-25,25249315000
2024-04-26,25304175000
2024-04-29,25372750000
2024-04-30,25002445000
2024-05-01,25441325000
2024-05-02,25297317500
2024-05-03,25756770000
2024-05-06,26058487574
2024-05-07,26079060064
2024-05-08,26387647417
2024-05-09,26504224861
2024-05-10,26593372318
2024-05-13,26195637508
2024-05-14,26380789920
2024-05-15,26730522253
2024-05-16,26469937377
2024-05-17,26442507390
2024-05-20,25893907652
2024-05-21,26085917560
2024-05-22,25777330208
2024-05-23,25249302959
2024-05-24,25544175319
2024-05-28,25153298005
2024-05-29,24865283142
2024-05-30,25201300482
2024-05-31,25660752763
2024-06-03,25269875450
2024-06-04,24803565672
2024-06-05,24947573103
2024-06-06,24762420692
2024-06-07,24776135685
2024-06-10,24426403352
2024-06-11,24193248463
2024-06-12,24721275711
2024-06-13,24419545855
2024-06-14,24152103483
2024-06-17,24446975842
2024-06-18,24673273234
2024-06-20,24632128254
2024-06-21,24728133208
2024-06-24,25125868018
2024-06-25,24625270757
2024-06-26,24638985750
2024-06-27,24584125777
2024-06-28,25023005567
2024-07-01,24872140639
2024-07-02,25359022907
2024-07-03,25221872972
2024-07-05,24693845724
2024-07-08,24844710652
2024-07-09,24830995659
2024-07-10,25269875450
2024-07-11,26236782488
2024-07-12,26387647417
2024-07-15,26853957194
2024-07-16,27622331820
2024-07-17,28158021000
2024-07-18,27629199629
2024-07-19,28151153190
2024-07-22,28061871660
2024-07-23,28336584060
2024-07-24,28144285379
2024-07-25,28728049230
2024-07-26,29030232870
2024-07-29,28837934190
2024-07-30,29023365060
2024-07-31,29078307540
2024-08-01,27972590129
2024-08-02,27162188549
2024-08-05,26942426515
2024-08-06,27038575883
2024-08-07,26798202463
2024-08-08,27237742431
2024-08-09,27230874619
