,MKC
2023-03-06,19654931926
2023-03-07,19359691927
2023-03-08,19523415927
2023-03-09,19324799928
2023-03-10,19042979929
2023-03-13,19357007927
2023-03-14,19281855928
2023-03-15,19571727927
2023-03-16,19660299926
2023-03-17,19491207927
2023-03-20,19668351926
2023-03-21,19536835927
2023-03-22,19354323927
2023-03-23,19110079928
2023-03-24,19558307927
2023-03-27,19877703925
2023-03-28,21788711918
2023-03-29,21794079918
2023-03-30,21743083918
2023-03-31,22333563916
2023-04-03,22631487915
2023-04-04,22851575914
2023-04-05,22897203914
2023-04-06,23028719914
2023-04-10,22881099914
2023-04-11,23111923913
2023-04-12,23052875914
2023-04-13,23208547913
2023-04-14,22811315915
2023-04-17,22953567914
2023-04-18,22854259914
2023-04-19,22883783914
2023-04-20,22921359914
2023-04-21,22996511914
2023-04-24,22873047914
2023-04-25,23039455914
2023-04-26,22808631915
2023-04-27,23458159912
2023-04-28,23578939912
2023-05-01,23729243911
2023-05-02,23680931911
2023-05-03,23597727912
2023-05-04,23691667911
2023-05-05,23874179911
2023-05-08,23697035911
2023-05-09,23739979911
2023-05-10,23892967910
2023-05-11,24024483910
2023-05-12,24231151909
2023-05-15,24384139909
2023-05-16,24075479910
2023-05-17,23828551911
2023-05-18,23774871911
2023-05-19,23866127911
2023-05-22,23544047912
2023-05-23,23428635912
2023-05-24,23535995912
2023-05-25,23407163912
2023-05-26,23332011913
2023-05-30,22926727914
2023-05-31,23009931914
2023-06-01,23506471912
2023-06-02,23742663911
2023-06-05,23823183911
2023-06-06,24196259909
2023-06-07,24357299909
2023-06-08,24190891909
2023-06-09,24335827909
2023-06-12,24325091909
2023-06-13,24247255909
2023-06-14,24419031909
2023-06-15,24687431908
2023-06-16,24867259907
2023-06-20,24945095907
2023-06-21,25044403906
2023-06-22,25162499906
2023-06-23,25173235906
2023-06-26,25039035906
2023-06-27,25028299906
2023-06-28,24652539908
2023-06-29,23291751913
2023-06-30,23412531912
2023-07-03,23664827911
2023-07-05,23369587912
2023-07-06,23004563914
2023-07-07,22725427915
2023-07-10,22363087916
2023-07-11,22416767916
2023-07-12,22800579915
2023-07-13,22870363914
2023-07-14,23020667914
2023-07-17,23015299914
2023-07-18,22929411914
2023-07-19,23098503913
2023-07-20,23501103912
2023-07-21,23654091911
2023-07-24,23825867911
2023-07-25,24107687910
2023-07-26,24137211910
2023-07-27,24040587910
2023-07-28,24110371910
2023-07-31,24016431910
2023-08-01,23632619911
2023-08-02,23697035911
2023-08-03,23664827911
2023-08-04,23442055912
2023-08-07,23517207912
2023-08-08,23023351914
2023-08-09,23342747913
2023-08-10,23119975913
2023-08-11,23197811913
2023-08-14,23305171913
2023-08-15,23050191914
2023-08-16,23028719914
2023-08-17,22838155914
2023-08-18,22805947915
2023-08-21,22454343916
2023-08-22,22102739917
2023-08-23,21914859918
2023-08-24,21737715919
2023-08-25,21869231918
2023-08-28,22008799918
2023-08-29,22223519917
2023-08-30,22255727917
2023-08-31,22030271917
2023-09-01,21595463919
2023-09-05,21603515919
2023-09-06,21498839919
2023-09-07,21504207919
2023-09-08,21659879919
2023-09-11,21941699918
2023-09-12,21667931919
2023-09-13,21429055920
2023-09-14,21573991919
2023-09-15,21415635920
2023-09-18,21450527920
2023-09-19,21128447921
2023-09-20,21085503921
2023-09-21,20776843922
2023-09-22,20546019923
2023-09-25,20280303924
2023-09-26,20258831924
2023-09-27,19885755925
2023-09-28,20036059925
2023-09-29,20301775924
2023-10-02,20054847925
2023-10-03,18358559931
2023-10-04,18361243931
2023-10-05,17550675934
2023-10-06,17325219935
2023-10-09,16952143936
2023-10-10,16965563936
2023-10-11,16646167937
2023-10-12,15985903940
2023-10-13,16369715939
2023-10-16,16506599938
2023-10-17,16603223938
2023-10-18,16428763938
2023-10-19,16114735939
2023-10-20,16039583940
2023-10-23,16329455939
2023-10-24,16721319937
2023-10-25,17279591935
2023-10-26,17293011935
2023-10-27,16903831937
2023-10-30,17118551936
2023-10-31,17150759936
2023-11-01,17207123935
2023-11-02,17397687935
2023-11-03,17435263935
2023-11-06,17368163935
2023-11-07,17384267935
2023-11-08,17526519934
2023-11-09,17325219935
2023-11-10,17427211935
2023-11-13,17472839934
2023-11-14,17797603933
2023-11-15,17679507934
2023-11-16,17725135933
2023-11-17,17811023933
2023-11-20,17615091934
2023-11-21,17547991934
2023-11-22,17754659933
2023-11-24,17832495933
2023-11-27,17429895935
2023-11-28,17448683934
2023-11-29,17252751935
2023-11-30,17400371935
2023-12-01,17711715934
2023-12-04,17926435933
2023-12-05,17888859933
2023-12-06,18178731932
2023-12-07,18178731932
2023-12-08,18006955932
2023-12-11,18210939932
2023-12-12,18165311932
2023-12-13,18731635930
2023-12-14,18326351931
2023-12-15,17950591933
2023-12-18,18173363932
2023-12-19,18307563931
2023-12-20,17966695933
2023-12-21,18216307932
2023-12-22,18216307932
2023-12-26,18294143931
2023-12-27,18307563931
2023-12-28,18312931931
2023-12-29,18363927931
2024-01-02,18664535930
2024-01-03,18508863931
2024-01-04,18264619931
2024-01-05,18047215932
2024-01-08,18041847932
2024-01-09,18151891932
2024-01-10,17786867933
2024-01-11,17639247934
2024-01-12,17808339933
2024-01-16,17494311934
2024-01-17,17451367934
2024-01-18,17424527935
2024-01-19,17454051934
2024-01-22,17341323935
2024-01-23,17929119933
2024-01-24,17655351934
2024-01-25,18412239931
2024-01-26,18541071930
2024-01-29,18406871931
2024-01-30,18592067930
2024-01-31,18294143931
2024-02-01,18436395931
2024-02-02,18165311932
2024-02-05,17674139934
2024-02-06,17996219932
2024-02-07,17612407934
2024-02-08,17666087934
2024-02-09,17352059935
2024-02-12,17733187933
2024-02-13,17539939934
2024-02-14,17443315935
2024-02-15,17593619934
2024-02-16,17754659933
2024-02-20,18267303931
2024-02-21,18125051932
2024-02-22,18194835932
2024-02-23,18272671931
2024-02-26,18218991932
2024-02-27,18208255932
2024-02-28,18178731932
2024-02-29,18482023931
2024-03-01,18200203932
2024-03-04,18380031931
2024-03-05,18492759931
2024-03-06,18334403931
2024-03-07,18355875931
2024-03-08,18406871931
2024-03-11,18758475930
2024-03-12,18508863931
2024-03-13,18431027931
2024-03-14,18245831932
2024-03-15,18296827931
2024-03-18,18283407931
2024-03-19,18626959930
2024-03-20,18447131931
2024-03-21,18648431930
2024-03-22,18796051929
2024-03-25,18771895930
2024-03-26,20747319922
2024-03-27,20406451923
2024-03-28,20615803923
2024-04-01,20564807923
2024-04-02,21007667921
2024-04-03,20465499923
2024-04-04,20508443923
2024-04-05,20256147924
2024-04-08,20299091924
2024-04-09,20299091924
2024-04-10,20070951925
2024-04-11,19705927926
2024-04-12,19260383928
2024-04-15,19300643928
2024-04-16,19271119928
2024-04-17,19397267927
2024-04-18,19512679927
2024-04-19,19840127926
2024-04-22,20046795925
2024-04-23,20135367924
2024-04-24,20358139924
2024-04-25,20280303924
2024-04-26,20325931924
2024-04-29,20476235923
2024-04-30,20414503923
2024-05-01,20009219925
2024-05-02,20167575924
2024-05-03,20250779924
2024-05-06,20333983924
2024-05-07,20446711923
2024-05-08,20280303924
2024-05-09,20221255924
2024-05-10,20438659923
2024-05-13,20328615924
2024-05-14,20022639925
2024-05-15,20030691925
2024-05-16,19990431925
2024-05-17,19864283925
2024-05-20,19934067925
2024-05-21,19861599926
2024-05-22,19764975926
2024-05-23,19365059927
2024-05-24,19381163927
2024-05-28,19139603928
2024-05-29,18836311929
2024-05-30,18981247929
2024-05-31,19383847927
2024-06-03,19297959928
2024-06-04,18484707931
2024-06-05,18334403931
2024-06-06,18578647930
2024-06-07,18406871931
2024-06-10,18280723931
2024-06-11,18573279930
2024-06-12,18535703930
2024-06-13,18229727932
2024-06-14,18194835932
2024-06-17,18648431930
2024-06-18,18420291931
2024-06-20,18401503931
2024-06-21,18433711931
2024-06-24,18587120000
2024-06-25,18409844000
2024-06-26,18176162000
2024-06-27,18963160000
2024-06-28,19054484000
2024-07-01,18788570000
2024-07-02,18866464000
2024-07-03,18767082000
2024-07-05,19038368000
2024-07-08,18651584000
2024-07-09,18820802000
2024-07-10,19159238000
2024-07-11,19121634000
2024-07-12,19191470000
2024-07-15,19540650000
2024-07-16,19693752000
2024-07-17,19997270000
2024-07-18,19938178000
2024-07-19,19766274000
2024-07-22,19723298000
2024-07-23,19860284000
2024-07-24,19938178000
2024-07-25,20083222000
2024-07-26,20357194000
2024-07-29,20445832000
2024-07-30,20647282000
2024-07-31,20684886000
2024-08-01,20966916000
2024-08-02,21171052000
2024-08-05,20491494000
2024-08-06,20652654000
2024-08-07,20846046000
2024-08-08,20915882000
2024-08-09,20851418000
