,BIG
2023-05-01,254989500
2023-05-02,244778250
2023-05-03,250905000
2023-05-04,249738000
2023-05-05,261699750
2023-05-08,253822499
2023-05-09,257615250
2023-05-10,253239000
2023-05-11,245945250
2023-05-12,242152500
2023-05-15,236025750
2023-05-16,225231000
2023-05-17,245361750
2023-05-18,234858750
2023-05-19,229899000
2023-05-22,231066000
2023-05-23,224355750
2023-05-24,222605250
2023-05-25,210351750
2023-05-26,182343750
2023-05-30,157545000
2023-05-31,146458500
2023-06-01,142082250
2023-06-02,177092250
2023-06-05,172132500
2023-06-06,218229000
2023-06-07,220563000
2023-06-08,205975500
2023-06-09,194013750
2023-06-12,197223000
2023-06-13,231357750
2023-06-14,219687750
2023-06-15,247404000
2023-06-16,221146500
2023-06-20,210060000
2023-06-21,230482500
2023-06-22,226981500
2023-06-23,250613250
2023-06-26,254406000
2023-06-27,266951250
2023-06-28,250613250
2023-06-29,255573000
2023-06-30,257615250
2023-07-03,265200750
2023-07-05,272786250
2023-07-06,264325500
2023-07-07,273078000
2023-07-10,289999500
2023-07-11,285915000
2023-07-12,283289250
2023-07-13,264033750
2023-07-14,254114250
2023-07-17,244194749
2023-07-18,258490499
2023-07-19,271619250
2023-07-20,272202750
2023-07-21,259657500
2023-07-24,276579000
2023-07-25,275703750
2023-07-26,297293250
2023-07-27,294667500
2023-07-28,301961250
2023-07-31,299341000
2023-08-01,288535520
2023-08-02,273933520
2023-08-03,282986760
2023-08-04,289411640
2023-08-07,284739000
2023-08-08,267216600
2023-08-09,261375799
2023-08-10,255242960
2023-08-11,248234000
2023-08-14,248526040
2023-08-15,247649920
2023-08-16,235092200
2023-08-17,218153880
2023-08-18,213773280
2023-08-21,197127000
2023-08-22,191578240
2023-08-23,187489680
2023-08-24,178144400
2023-08-25,179020520
2023-08-28,183401120
2023-08-29,232463840
2023-08-30,202967800
2023-08-31,181064800
2023-09-01,186905600
2023-09-05,174931960
2023-09-06,178144400
2023-09-07,173179720
2023-09-08,164710560
2023-09-11,172011560
2023-09-12,167923000
2023-09-13,160914040
2023-09-14,158869760
2023-09-15,156241400
2023-09-18,153028960
2023-09-19,150984680
2023-09-20,152152840
2023-09-21,147188160
2023-09-22,143975720
2023-09-25,141055320
2023-09-26,132586160
2023-09-27,132002079
2023-09-28,141347360
2023-09-29,149232440
2023-10-02,137550840
2023-10-03,127329440
2023-10-04,121196600
2023-10-05,116231920
2023-10-06,120612520
2023-10-09,124993120
2023-10-10,138426960
2023-10-11,132002079
2023-10-12,121196600
2023-10-13,127037399
2023-10-16,136090640
2023-10-17,139303080
2023-10-18,143099600
2023-10-19,137258800
2023-10-20,141639400
2023-10-23,129665760
2023-10-24,127329440
2023-10-25,128497600
2023-10-26,129373719
2023-10-27,125577200
2023-10-30,129723480
2023-10-31,133229519
2023-11-01,127386120
2023-11-02,136443390
2023-11-03,140241600
2023-11-06,132645180
2023-11-07,127093949
2023-11-08,123003570
2023-11-09,109855920
2023-11-10,108979410
2023-11-13,104889030
2023-11-14,116283660
2023-11-15,125340930
2023-11-16,118621019
2023-11-17,121542720
2023-11-20,118913190
2023-11-21,114822810
2023-11-22,117744510
2023-11-24,120958379
2023-11-27,120958379
2023-11-28,127386120
2023-11-29,140241600
2023-11-30,153973590
2023-12-01,186404460
2023-12-04,173548980
2023-12-05,163907370
2023-12-06,171211620
2023-12-07,182898420
2023-12-08,178515870
2023-12-11,186988800
2023-12-12,186404460
2023-12-13,206856360
2023-12-14,222633540
2023-12-15,205103340
2023-12-18,203934660
2023-12-19,209193720
2023-12-20,204519000
2023-12-21,202473810
2023-12-22,201012960
2023-12-26,225263070
2023-12-27,236657700
2023-12-28,233736000
2023-12-29,227600430
2024-01-02,233443830
2024-01-03,217374480
2024-01-04,214160610
2024-01-05,212407590
2024-01-08,217374480
2024-01-09,209485890
2024-01-10,204519000
2024-01-11,194877390
2024-01-12,186404460
2024-01-16,189618330
2024-01-17,195169560
2024-01-18,192832200
2024-01-19,179100210
2024-01-22,183482760
2024-01-23,189326160
2024-01-24,195753900
2024-01-25,189033990
2024-01-26,178515870
2024-01-29,178223700
2024-01-30,176762850
2024-01-31,167705580
2024-02-01,172672470
2024-02-02,170042940
2024-02-05,158356140
2024-02-06,161277840
2024-02-07,158063970
2024-02-08,162738690
2024-02-09,156603120
2024-02-12,112777620
2024-02-13,105473370
2024-02-14,110440260
2024-02-15,129431309
2024-02-16,134982540
2024-02-20,125340930
2024-02-21,118621019
2024-02-22,118913190
2024-02-23,127386120
2024-02-26,129139140
2024-02-27,154265760
2024-02-28,156895290
2024-02-29,158356140
2024-03-01,158940480
2024-03-04,153097080
2024-03-05,151051890
2024-03-06,146961510
2024-03-07,152804910
2024-03-08,129139140
2024-03-11,120374040
2024-03-12,116575830
2024-03-13,116575830
2024-03-14,109563750
2024-03-15,110440260
2024-03-18,105765540
2024-03-19,106934220
2024-03-20,119497530
2024-03-21,117452339
2024-03-22,110148090
2024-03-25,113946300
2024-03-26,106642050
2024-03-27,120374040
2024-03-28,126509610
2024-04-01,127678290
2024-04-02,118913190
2024-04-03,115407150
2024-04-04,106642050
2024-04-05,110148090
2024-04-08,113069790
2024-04-09,110148090
2024-04-10,111316770
2024-04-11,106642050
2024-04-12,100798650
2024-04-15,94078740
2024-04-16,101967330
2024-04-17,100214310
2024-04-18,106934220
2024-04-19,108102900
2024-04-22,106349880
2024-04-23,100214310
2024-04-24,99629970
2024-04-25,101382990
2024-04-26,101382990
2024-04-29,104012520
2024-04-30,102843840
2024-05-01,101675160
2024-05-02,105473370
2024-05-03,104889030
2024-05-06,104889030
2024-05-07,104304690
2024-05-08,100214310
2024-05-09,107518560
2024-05-10,104012520
2024-05-13,108395070
2024-05-14,137612070
2024-05-15,114822810
2024-05-16,112485450
2024-05-17,108102900
2024-05-20,104596860
2024-05-21,100798650
2024-05-22,102551670
2024-05-23,98461290
2024-05-24,97876950
2024-05-28,97292610
2024-05-29,97292610
2024-05-30,99337800
2024-05-31,101675160
2024-06-03,101844500
2024-06-04,97148500
2024-06-05,103312000
2024-06-06,84528000
2024-06-07,78071000
2024-06-10,67505000
2024-06-11,66330999
2024-06-12,69853000
2024-06-13,68385500
2024-06-14,60754499
2024-06-17,59874000
2024-06-18,55178000
2024-06-20,55765000
2024-06-21,55765000
2024-06-24,53123500
2024-06-25,51949500
2024-06-26,54004000
2024-06-27,53123500
2024-06-28,50775500
2024-07-01,49308000
2024-07-02,47253500
2024-07-03,50188500
2024-07-05,42557500
2024-07-08,40796500
2024-07-09,35220000
2024-07-10,30230500
2024-07-11,32872000
2024-07-12,30524000
2024-07-15,32872000
2024-07-16,41090000
2024-07-17,36100500
2024-07-18,33165499
2024-07-19,34046000
2024-07-22,31991500
2024-07-23,30817500
2024-07-24,30817500
2024-07-25,31991500
2024-07-26,31698000
2024-07-29,30524000
2024-07-30,30230500
2024-07-31,29937000
2024-08-01,29937000
2024-08-02,28372645
2024-08-05,26459025
2024-08-06,26142045
2024-08-07,31698000
2024-08-08,30230500
2024-08-09,28495915
