,EMR
2023-03-06,49753935000
2023-03-07,49006056000
2023-03-08,48880458000
2023-03-09,47635896000
2023-03-10,46910853000
2023-03-13,46756710000
2023-03-14,47436081000
2023-03-15,45974577000
2023-03-16,46768128000
2023-03-17,46151556000
2023-03-20,46967943000
2023-03-21,47949891000
2023-03-22,47613060000
2023-03-23,47441790000
2023-03-24,47321901000
2023-03-27,47236266000
2023-03-28,47784330000
2023-03-29,48492246000
2023-03-30,48863331000
2023-03-31,49748226000
2023-04-03,49805316000
2023-04-04,48629262000
2023-04-05,47436081000
2023-04-06,47555970000
2023-04-10,48212505000
2023-04-11,48206796000
2023-04-12,47750076000
2023-04-13,48760569000
2023-04-14,49302924000
2023-04-17,49428522000
2023-04-18,49822443000
2023-04-19,49308633000
2023-04-20,49023183000
2023-04-21,48869040000
2023-04-24,48863331000
2023-04-25,48252468000
2023-04-26,47087832000
2023-04-27,47287647000
2023-04-28,47533134000
2023-05-01,47584515000
2023-05-02,46939398000
2023-05-03,47852837999
2023-05-04,47236266000
2023-05-05,48183960000
2023-05-08,47847129000
2023-05-09,47755785000
2023-05-10,47087832000
2023-05-11,46802382000
2023-05-12,47110668000
2023-05-15,47453208000
2023-05-16,46328535000
2023-05-17,46956525000
2023-05-18,46985070000
2023-05-19,47093541000
2023-05-22,46648239000
2023-05-23,46305699000
2023-05-24,45072555000
2023-05-25,45112518000
2023-05-26,45392259000
2023-05-30,44752851000
2023-05-31,44347512000
2023-06-01,45300915000
2023-06-02,47276229000
2023-06-05,46922271000
2023-06-06,47122086000
2023-06-07,48092616000
2023-06-08,47995562999
2023-06-09,48069780000
2023-06-12,47995562999
2023-06-13,49171617000
2023-06-14,49006056000
2023-06-15,50256327000
2023-06-16,49902369000
2023-06-20,49542702000
2023-06-21,49925205000
2023-06-22,49908078000
2023-06-23,49485612000
2023-06-26,50416179000
2023-06-27,51169767000
2023-06-28,51009915000
2023-06-29,50935698000
2023-06-30,51703080000
2023-07-03,51914720000
2023-07-05,51142520000
2023-07-06,50473280000
2023-07-07,50873680000
2023-07-10,51153960000
2023-07-11,52509600000
2023-07-12,52692640000
2023-07-13,52807039999
2023-07-14,52675480000
2023-07-17,52235039999
2023-07-18,52509600000
2023-07-19,52435240000
2023-07-20,52561080000
2023-07-21,52183560000
2023-07-24,52761280000
2023-07-25,52961480000
2023-07-26,52847080000
2023-07-27,52532480000
2023-07-28,52034840000
2023-07-31,52252200000
2023-08-01,52412360000
2023-08-02,54420080000
2023-08-03,54849080000
2023-08-04,54654600000
2023-08-07,55609840000
2023-08-08,55198000000
2023-08-09,54934880000
2023-08-10,54631720000
2023-08-11,54763280000
2023-08-14,54854800000
2023-08-15,54608840000
2023-08-16,54917720000
2023-08-17,54757560000
2023-08-18,54791880000
2023-08-21,54374320000
2023-08-22,54957760000
2023-08-23,55272360000
2023-08-24,54769000000
2023-08-25,55850080000
2023-08-28,56124640000
2023-08-29,56427800000
2023-08-30,56221880000
2023-08-31,56199000000
2023-09-01,56582240000
2023-09-05,55987360000
2023-09-06,56439240000
2023-09-07,56856800000
2023-09-08,56599400000
2023-09-11,57268640000
2023-09-12,57154240000
2023-09-13,55872960000
2023-09-14,56399200000
2023-09-15,56547920000
2023-09-18,56976920000
2023-09-19,56525039999
2023-09-20,56061720000
2023-09-21,55192280000
2023-09-22,55541200000
2023-09-25,56113200000
2023-09-26,54683200000
2023-09-27,55403920000
2023-09-28,55489720000
2023-09-29,55238039999
2023-10-02,54631268000
2023-10-03,54140380000
2023-10-04,54031928000
2023-10-05,53421172000
2023-10-06,54248832000
2023-10-09,54722596000
2023-10-10,55007996000
2023-10-11,55418972000
2023-10-12,54825340000
2023-10-13,54089008000
2023-10-16,54996580000
2023-10-17,54779676000
2023-10-18,53483960000
2023-10-19,53164312000
2023-10-20,52211076000
2023-10-23,51463328000
2023-10-24,51794392000
2023-10-25,50704164000
2023-10-26,50572880000
2023-10-27,50247524000
2023-10-30,50487260000
2023-10-31,50784076000
2023-11-01,51149388000
2023-11-02,52034128000
2023-11-03,52496476000
2023-11-06,52365192000
2023-11-07,48483752000
2023-11-08,48375300000
2023-11-09,48632160000
2023-11-10,49374200000
2023-11-13,49431280000
2023-11-14,50544340000
2023-11-15,50441596000
2023-11-16,49945000000
2023-11-17,50955316000
2023-11-20,50681332000
2023-11-21,50572880000
2023-11-22,50709872000
2023-11-24,50521508000
2023-11-27,50224692000
2023-11-28,50173320000
2023-11-29,50407348000
2023-11-30,50744120000
2023-12-01,51440496000
2023-12-04,50749828000
2023-12-05,50430180000
2023-12-06,50059160000
2023-12-07,50641376000
2023-12-08,51115140000
2023-12-11,51212176000
2023-12-12,51623152000
2023-12-13,52644884000
2023-12-14,55105032000
2023-12-15,54597020000
2023-12-18,54825340000
2023-12-19,54648392000
2023-12-20,54031928000
2023-12-21,54631268000
2023-12-22,55047952000
2023-12-26,55664416000
2023-12-27,55710080000
2023-12-28,55418972000
2023-12-29,55555964000
2024-01-02,54785832000
2024-01-03,54100152000
2024-01-04,54340140000
2024-01-05,54551558000
2024-01-08,54722978000
2024-01-09,54065868000
2024-01-10,54151578000
2024-01-11,54168720000
2024-01-12,54208718000
2024-01-16,53288764000
2024-01-17,52808788000
2024-01-18,53528752000
2024-01-19,54231574000
2024-01-22,54934396000
2024-01-23,54728692000
2024-01-24,53934446000
2024-01-25,54991536000
2024-01-26,54317284000
2024-01-29,54288714000
2024-01-30,54140150000
2024-01-31,52414522000
2024-02-01,53574464000
2024-02-02,53700172000
2024-02-05,53368760000
2024-02-06,53860164000
2024-02-07,59477026000
2024-02-08,58499932000
2024-02-09,58968480000
2024-02-12,59585592000
2024-02-13,59814152000
2024-02-14,60705536000
2024-02-15,60402694000
2024-02-16,60654110000
2024-02-20,59882720000
2024-02-21,59974144000
2024-02-22,60162706000
2024-02-23,60516974000
2024-02-26,60676966000
2024-02-27,60642682000
2024-02-28,60316984000
2024-02-29,61054090000
2024-03-01,61791196000
2024-03-04,62574014000
2024-03-05,62294028000
2024-03-06,62739720000
2024-03-07,63013992000
2024-03-08,62939710000
2024-03-11,62654010000
2024-03-12,63196840000
2024-03-13,63053990000
2024-03-14,63088274000
2024-03-15,63191126000
2024-03-18,63459684000
2024-03-19,63591106000
2024-03-20,64008228000
2024-03-21,64339640000
2024-03-22,64253930000
2024-03-25,63842522000
2024-03-26,63968230000
2024-03-27,64825330000
2024-03-28,64808188000
2024-04-01,64876756000
2024-04-02,64722478000
2024-04-03,64876756000
2024-04-04,64591056000
2024-04-05,65448156000
2024-04-08,65522438000
2024-04-09,65282450000
2024-04-10,65185312000
2024-04-11,64865328000
2024-04-12,64368210000
2024-04-15,63859664000
2024-04-16,63705386000
2024-04-17,62745434000
2024-04-18,62459734000
2024-04-19,62042612000
2024-04-22,62071182000
2024-04-23,62722578000
2024-04-24,62636868000
2024-04-25,62625440000
2024-04-26,62791146000
2024-04-29,62716864000
2024-04-30,61585492000
2024-05-01,60825530000
2024-05-02,60802674000
2024-05-03,60876956000
2024-05-06,60705536000
2024-05-07,61368360000
2024-05-08,64368210000
2024-05-09,66048126000
2024-05-10,66025270000
2024-05-13,65608147999
2024-05-14,65339590000
2024-05-15,65608147999
2024-05-16,64465347999
2024-05-17,64499632000
2024-05-20,64968180000
2024-05-21,64968180000
2024-05-22,65528152000
2024-05-23,64276786000
2024-05-24,64808188000
2024-05-28,64025370000
2024-05-29,63379688000
2024-05-30,63368260000
2024-05-31,64088224000
2024-06-03,62299742000
2024-06-04,61065518000
2024-06-05,61871192000
2024-06-06,60551258000
2024-06-07,61699772000
2024-06-10,62128322000
2024-06-11,61488354000
2024-06-12,61996900000
2024-06-13,62014042000
2024-06-14,60831244000
2024-06-17,61351218000
2024-06-18,62099752000
2024-06-20,61791196000
2024-06-21,61945474000
2024-06-24,62465447999
2024-06-25,61636918000
2024-06-26,60636968000
2024-06-27,61876906000
2024-06-28,62945424000
2024-07-01,61739770000
2024-07-02,62436878000
2024-07-03,62602584000
2024-07-05,62545444000
2024-07-08,62836858000
2024-07-09,62619726000
2024-07-10,63711100000
2024-07-11,65225310000
2024-07-12,65476726000
2024-07-15,66836658000
2024-07-16,67922318000
2024-07-17,67568050000
2024-07-18,66590956000
2024-07-19,66099552000
2024-07-22,67328062000
2024-07-23,67208068000
2024-07-24,65185312000
2024-07-25,65476726000
2024-07-26,66762376000
2024-07-29,67310920000
2024-07-30,66110980000
2024-07-31,66916654000
2024-08-01,64619626000
2024-08-02,62402594000
2024-08-05,60844441000
2024-08-06,61639382000
2024-08-07,56926926000
2024-08-08,59826459000
2024-08-09,59300311000
