,SRE
2023-03-06,47571664140
2023-03-07,46702487700
2023-03-08,46803261780
2023-03-09,46488342780
2023-03-10,45386126280
2023-03-13,45342037620
2023-03-14,46249004340
2023-03-15,46091544840
2023-03-16,46828455300
2023-03-17,45770327460
2023-03-20,46456850880
2023-03-21,45852206400
2023-03-22,44718498000
2023-03-23,43994184300
2023-03-24,44964134820
2023-03-27,45449110080
2023-03-28,45801819360
2023-03-29,46746576360
2023-03-30,47099285640
2023-03-31,47616458120
2023-04-03,47118747060
2023-04-04,47332951820
2023-04-05,48240171979
2023-04-06,48933187380
2023-04-10,48920587100
2023-04-11,48750483320
2023-04-12,48492177580
2023-04-13,48750483320
2023-04-14,48208671280
2023-04-17,48819784860
2023-04-18,49147392140
2023-04-19,49771106000
2023-04-20,49437198580
2023-04-21,49393097600
2023-04-24,49727005020
2023-04-25,49764805860
2023-04-26,48618180380
2023-04-27,49172592700
2023-04-28,48983588500
2023-05-01,49285995220
2023-05-02,48259072400
2023-05-03,48076368340
2023-05-04,48353574500
2023-05-05,48800884439
2023-05-08,48807184580
2023-05-09,49052890040
2023-05-10,49015089200
2023-05-11,48347274360
2023-05-12,48290573100
2023-05-15,47421153780
2023-05-16,45833518500
2023-05-17,46249327740
2023-05-18,46343829840
2023-05-19,45934320740
2023-05-22,46016222560
2023-05-23,46148525500
2023-05-24,45902820040
2023-05-25,45228705060
2023-05-26,45316907020
2023-05-30,45285406320
2023-05-31,45216104780
2023-06-01,45417709260
2023-06-02,45543712060
2023-06-05,45682315140
2023-06-06,45701215560
2023-06-07,46690337540
2023-06-08,46967543700
2023-06-09,46526533900
2023-06-12,46356430120
2023-06-13,46186326340
2023-06-14,46400531100
2023-06-15,46810040200
2023-06-16,46684037400
2023-06-20,46444632080
2023-06-21,46778539500
2023-06-22,46154825640
2023-06-23,45285406320
2023-06-26,46009922420
2023-06-27,46079223960
2023-06-28,45720115979
2023-06-29,45638214160
2023-06-30,45866620800
2023-07-03,45734313240
2023-07-05,46061931960
2023-07-06,45431895960
2023-07-07,45406694519
2023-07-10,45501199920
2023-07-11,46288744920
2023-07-12,46849476960
2023-07-13,47114092080
2023-07-14,46761271920
2023-07-17,46030430160
2023-07-18,45696511080
2023-07-19,46162737720
2023-07-20,47132993160
2023-07-21,47592919440
2023-07-24,47649622680
2023-07-25,47700025559
2023-07-26,47863834920
2023-07-27,47051088480
2023-07-28,47032187400
2023-07-31,46943982360
2023-08-01,46383250320
2023-08-02,46269843840
2023-08-03,45148379760
2023-08-04,44713654920
2023-08-07,44858563200
2023-08-08,45148379760
2023-08-09,45299588400
2023-08-10,45047574000
2023-08-11,45475998480
2023-08-14,44896365360
2023-08-15,44115120720
2023-08-16,44512043400
2023-08-17,44644350960
2023-08-18,44556145920
2023-08-21,44801859960
2023-08-22,44921566800
2023-08-23,45274386960
2023-08-24,44593948080
2023-08-25,45085376160
2023-08-28,45085376160
2023-08-29,45179881559
2023-08-30,44638050600
2023-08-31,44241127920
2023-09-01,44140322160
2023-09-05,43598491200
2023-09-06,43856805960
2023-09-07,44392336559
2023-09-08,44890065000
2023-09-11,44833361760
2023-09-12,44915266440
2023-09-13,45312189120
2023-09-14,46326547080
2023-09-15,46055631600
2023-09-18,46313946360
2023-09-19,46320246720
2023-09-20,46200539880
2023-09-21,45337390559
2023-09-22,45249185519
2023-09-25,45148379760
2023-09-26,43611091920
2023-09-27,43730798760
2023-09-28,42697539720
2023-09-29,42861349080
2023-10-02,41203906680
2023-10-03,41879380560
2023-10-04,41974073160
2023-10-05,41822565000
2023-10-06,42378094920
2023-10-09,43242954000
2023-10-10,43274518200
2023-10-11,43729042680
2023-10-12,43217702639
2023-10-13,43867925160
2023-10-16,44764348440
2023-10-17,44549711879
2023-10-18,44455019280
2023-10-19,43905802200
2023-10-20,43280831040
2023-10-23,43015691760
2023-10-24,44050997520
2023-10-25,44297198280
2023-10-26,44694907200
2023-10-27,44013120480
2023-10-30,43867925160
2023-10-31,44208818520
2023-11-01,44663343000
2023-11-02,45502950720
2023-11-03,45673397400
2023-11-06,45376693920
2023-11-07,45073677600
2023-11-08,44524460520
2023-11-09,43918427879
2023-11-10,44404516560
2023-11-13,44202505680
2023-11-14,45831218400
2023-11-15,45439822320
2023-11-16,45572391960
2023-11-17,45616581840
2023-11-20,45723900120
2023-11-21,46001665080
2023-11-22,46159486080
2023-11-24,46506692280
2023-11-27,46538256480
2023-11-28,46411999680
2023-11-29,46052167800
2023-11-30,46001665080
2023-12-01,46209988800
2023-12-04,45963788040
2023-12-05,44776974120
2023-12-06,46115296200
2023-12-07,46108983360
2023-12-08,45692335920
2023-12-11,46677138960
2023-12-12,46620323400
2023-12-13,48286913160
2023-12-14,48280600320
2023-12-15,47485182480
2023-12-18,47220043200
2023-12-19,47346300000
2023-12-20,46172111760
2023-12-21,46172111760
2023-12-22,46525630800
2023-12-26,47005406639
2023-12-27,46803395760
2023-12-28,47137976280
2023-12-29,47175853320
2024-01-02,47980488219
2024-01-03,48100724210
2024-01-04,48069083159
2024-01-05,48366509030
2024-01-08,48701904159
2024-01-09,48315883350
2024-01-10,48176662730
2024-01-11,47360323640
2024-01-12,47721031610
2024-01-16,47119851659
2024-01-17,46556640969
2024-01-18,46328825409
2024-01-19,46119994480
2024-01-22,45373265700
2024-01-23,45385922120
2024-01-24,44367080310
2024-01-25,44759429330
2024-01-26,44873337110
2024-01-29,45240373290
2024-01-30,45518814530
2024-01-31,45284670760
2024-02-01,45784599350
2024-02-02,45145450140
2024-02-05,44329111050
2024-02-06,44145592960
2024-02-07,44329111050
2024-02-08,44196218640
2024-02-09,44088639070
2024-02-12,44734116490
2024-02-13,43886136350
2024-02-14,43955746659
2024-02-15,44613880500
2024-02-16,44607552290
2024-02-20,44715131860
2024-02-21,45537799159
2024-02-22,45132793719
2024-02-23,45544127370
2024-02-26,44873337110
2024-02-27,44968260260
2024-02-28,44721460070
2024-02-29,44677162600
2024-03-01,44215203270
2024-03-04,44765757540
2024-03-05,44430362409
2024-03-06,44702475440
2024-03-07,44677162600
2024-03-08,44974588469
2024-03-11,45911163550
2024-03-12,44904978159
2024-03-13,44816383219
2024-03-14,44436690620
2024-03-15,44303798210
2024-03-18,44677162600
2024-03-19,44987244890
2024-03-20,44151921170
2024-03-21,44246844320
2024-03-22,44151921170
2024-03-25,44063326230
2024-03-26,43816526040
2024-03-27,45088496250
2024-03-28,45455532430
2024-04-01,45158106560
2024-04-02,45436547800
2024-04-03,44911306370
2024-04-04,44829039640
2024-04-05,44626536920
2024-04-08,44784742170
2024-04-09,45360609280
2024-04-10,44411377780
2024-04-11,43822854250
2024-04-12,43468474490
2024-04-15,43101438310
2024-04-16,42025642610
2024-04-17,42993858740
2024-04-18,43310269240
2024-04-19,44348095680
2024-04-22,45012557730
2024-04-23,45259357920
2024-04-24,45588424840
2024-04-25,45550455580
2024-04-26,45132793719
2024-04-29,45740301880
2024-04-30,45328968230
2024-05-01,45531470950
2024-05-02,46113666270
2024-05-03,46145307320
2024-05-06,46012414909
2024-05-07,46822425790
2024-05-08,47607123830
2024-05-09,48201975570
2024-05-10,48841124780
2024-05-13,48803155520
2024-05-14,48493073230
2024-05-15,49379022630
2024-05-16,49151207070
2024-05-17,49467617570
2024-05-20,49416991890
2024-05-21,49613166400
2024-05-22,48936047930
2024-05-23,48005801060
2024-05-24,47993144640
2024-05-28,47689390560
2024-05-29,46847738630
2024-05-30,47094538820
2024-05-31,48746201630
2024-06-03,48543698909
2024-06-04,48841124780
2024-06-05,48398150080
2024-06-06,48088067790
2024-06-07,47670405930
2024-06-10,47512200680
2024-06-11,47885565070
2024-06-12,47872908650
2024-06-13,48182990940
2024-06-14,48075411370
2024-06-17,47360323640
2024-06-18,47524857100
2024-06-20,47765329080
2024-06-21,47632436670
2024-06-24,48379165450
2024-06-25,47740016240
2024-06-26,48164006310
2024-06-27,48056426740
2024-06-28,48132365260
2024-07-01,47442590370
2024-07-02,47569154570
2024-07-03,47569154570
2024-07-05,48176662730
2024-07-08,47575482780
2024-07-09,47828611180
2024-07-10,48157678100
2024-07-11,48746201630
2024-07-12,48758858050
2024-07-15,48107052420
2024-07-16,48328539770
2024-07-17,49182848120
2024-07-18,49214489170
2024-07-19,49087924969
2024-07-22,49353709790
2024-07-23,49189176330
2024-07-24,50068797520
2024-07-25,49404335469
2024-07-26,49708089550
2024-07-29,50157392460
2024-07-30,50764900620
2024-07-31,50663649260
2024-08-01,51562255080
2024-08-02,52009445460
2024-08-05,49852515000
2024-08-06,48807322500
2024-08-07,48940347000
2024-08-08,49136716499
2024-08-09,49668814500
