,AES
2023-03-09,16250010000
2023-03-10,15560940000
2023-03-13,15320100000
2023-03-14,15534180000
2023-03-15,15420450000
2023-03-16,15554250000
2023-03-17,14978910000
2023-03-20,15152850000
2023-03-21,15366930000
2023-03-22,14871870000
2023-03-23,14691240000
2023-03-24,14858490000
2023-03-27,15119400000
2023-03-28,15340170000
2023-03-29,15694740000
2023-03-30,15768330000
2023-03-31,16109519999
2023-04-03,15935580000
2023-04-04,15935580000
2023-04-05,16122900000
2023-04-06,16323600000
2023-04-10,16658100000
2023-04-11,16959150000
2023-04-12,16932390000
2023-04-13,17086260000
2023-04-14,16631340000
2023-04-17,16276769999
2023-04-18,16336980000
2023-04-19,16390500000
2023-04-20,15969030000
2023-04-21,16056000000
2023-04-24,16163040000
2023-04-25,15969030000
2023-04-26,15427140000
2023-04-27,15768330000
2023-04-28,15828540000
2023-05-01,15494040000
2023-05-02,15119400000
2023-05-03,15019050000
2023-05-04,15039120000
2023-05-05,15166230000
2023-05-08,14523990000
2023-05-09,14898630000
2023-05-10,15146160000
2023-05-11,14738070000
2023-05-12,14791590000
2023-05-15,14711309999
2023-05-16,13948650000
2023-05-17,14015550000
2023-05-18,13955340000
2023-05-19,13921890000
2023-05-22,14156040000
2023-05-23,13888440000
2023-05-24,13553940000
2023-05-25,13346550000
2023-05-26,13293030000
2023-05-30,13313100000
2023-05-31,13206059999
2023-06-01,13299720000
2023-06-02,13507110000
2023-06-05,13433519999
2023-06-06,13466970000
2023-06-07,13834920000
2023-06-08,13654290000
2023-06-09,13440210000
2023-06-12,13574010000
2023-06-13,13935269999
2023-06-14,13875059999
2023-06-15,14376809999
2023-06-16,14276460000
2023-06-20,14055690000
2023-06-21,14035620000
2023-06-22,13988790000
2023-06-23,13667670000
2023-06-26,13854990000
2023-06-27,13988790000
2023-06-28,13513800000
2023-06-29,13667670000
2023-06-30,13889100000
2023-07-03,14116900000
2023-07-05,14371500000
2023-07-06,14137000000
2023-07-07,14130300000
2023-07-10,14083400000
2023-07-11,14338000000
2023-07-12,14465300000
2023-07-13,14626099999
2023-07-14,14472000000
2023-07-17,14324600000
2023-07-18,14572500000
2023-07-19,14807000000
2023-07-20,14626099999
2023-07-21,15068299999
2023-07-24,14485400000
2023-07-25,14652900000
2023-07-26,14673000000
2023-07-27,14324600000
2023-07-28,14539000000
2023-07-31,14492100000
2023-08-01,14076700000
2023-08-02,14096800000
2023-08-03,13835500000
2023-08-04,13158800000
2023-08-07,13199000000
2023-08-08,13145400000
2023-08-09,13138700000
2023-08-10,13138700000
2023-08-11,13038200000
2023-08-14,12743400000
2023-08-15,12060000000
2023-08-16,12334700000
2023-08-17,12093500000
2023-08-18,12066700000
2023-08-21,11999700000
2023-08-22,12033200000
2023-08-23,12274400000
2023-08-24,11872400000
2023-08-25,12100200000
2023-08-28,12006400000
2023-08-29,12200700000
2023-08-30,12207400000
2023-08-31,12013100000
2023-09-01,11986300000
2023-09-05,11684800000
2023-09-06,11678100000
2023-09-07,11383299999
2023-09-08,11570900000
2023-09-11,11550799999
2023-09-12,11410100000
2023-09-13,11383299999
2023-09-14,11651300000
2023-09-15,11550799999
2023-09-18,11443599999
2023-09-19,11229200000
2023-09-20,11249300000
2023-09-21,11008100000
2023-09-22,10693200000
2023-09-25,10880799999
2023-09-26,10626200000
2023-09-27,10673100000
2023-09-28,9969600000
2023-09-29,10184000000
2023-10-02,9487200000
2023-10-03,9071800000
2023-10-04,8844000000
2023-10-05,8448700000
2023-10-06,8341500000
2023-10-09,8495600000
2023-10-10,8710000000
2023-10-11,8971300000
2023-10-12,8743500000
2023-10-13,8817200000
2023-10-16,9185700000
2023-10-17,9212500000
2023-10-18,9292900000
2023-10-19,9272800000
2023-10-20,9266100000
2023-10-23,9380000000
2023-10-24,9735100000
2023-10-25,9835600000
2023-10-26,9983000000
2023-10-27,9882500000
2023-10-30,10016500000
2023-10-31,9983000000
2023-11-01,9949500000
2023-11-02,10385000000
2023-11-03,11249300000
2023-11-06,10947800000
2023-11-07,10813800000
2023-11-08,10867400000
2023-11-09,10472100000
2023-11-10,10519000000
2023-11-13,10411800000
2023-11-14,11349800000
2023-11-15,11396700000
2023-11-16,11329700000
2023-11-17,11396700000
2023-11-20,11530700000
2023-11-21,11215799999
2023-11-22,11329700000
2023-11-24,11343100000
2023-11-27,11329700000
2023-11-28,11503900000
2023-11-29,11537400000
2023-11-30,11530700000
2023-12-01,12147100000
2023-12-04,12046600000
2023-12-05,12019800000
2023-12-06,12019800000
2023-12-07,12173900000
2023-12-08,12207400000
2023-12-11,12093500000
2023-12-12,12200700000
2023-12-13,12951099999
2023-12-14,13152100000
2023-12-15,12964500000
2023-12-18,12743400000
2023-12-19,12971200000
2023-12-20,12307900000
2023-12-21,12629500000
2023-12-22,12797000000
2023-12-26,12971200000
2023-12-27,12917600000
2023-12-28,12964500000
2023-12-29,12897500000
2024-01-02,13475612911
2024-01-03,13189935492
2024-01-04,13148129040
2024-01-05,13099354847
2024-01-08,13287483879
2024-01-09,13141161298
2024-01-10,13155096782
2024-01-11,12562838717
2024-01-12,12848516137
2024-01-16,12465290330
2024-01-17,12123870975
2024-01-18,12109935491
2024-01-19,11768516136
2024-01-22,11691870975
2024-01-23,11712774201
2024-01-24,11496774201
2024-01-25,11935741943
2024-01-26,11949677427
2024-01-29,12040258072
2024-01-30,11824258072
2024-01-31,11622193555
2024-02-01,11956645169
2024-02-02,11859096781
2024-02-05,11503741942
2024-02-06,11496774201
2024-02-07,11371354846
2024-02-08,11287741942
2024-02-09,11468903233
2024-02-12,11761548394
2024-02-13,11148387104
2024-02-14,11245935491
2024-02-15,11691870975
2024-02-16,11684903233
2024-02-20,11441032265
2024-02-21,11531612910
2024-02-22,11148387104
2024-02-23,11148387104
2024-02-26,10834838716
2024-02-27,10521290329
2024-02-28,10493419361
2024-02-29,10590967748
2024-03-01,10779096781
2024-03-04,11197161297
2024-03-05,11252903233
2024-03-06,11301677426
2024-03-07,11259870975
2024-03-08,11322580652
2024-03-11,11420129039
2024-03-12,11106580652
2024-03-13,10974193555
2024-03-14,10472516135
2024-03-15,10458580651
2024-03-18,10368000006
2024-03-19,10827870974
2024-03-20,10827870974
2024-03-21,10981161297
2024-03-22,11315612910
2024-03-25,11461935491
2024-03-26,11594322588
2024-03-27,12019354846
2024-03-28,12493161298
2024-04-01,12590709685
2024-04-02,12416516137
2024-04-03,12472258072
2024-04-04,12639483879
2024-04-05,12597677427
2024-04-08,12750967750
2024-04-09,12744000008
2024-04-10,12318967749
2024-04-11,12416516137
2024-04-12,11740645168
2024-04-15,11259870975
2024-04-16,11085677426
2024-04-17,11245935491
2024-04-18,11336516136
2024-04-19,11427096781
2024-04-22,11636129039
2024-04-23,11935741943
2024-04-24,12102967749
2024-04-25,11935741943
2024-04-26,11991483878
2024-04-29,12444387104
2024-04-30,12472258072
2024-05-01,12660387104
2024-05-02,13189935492
2024-05-03,13008774201
2024-05-06,13155096782
2024-05-07,13127225814
2024-05-08,13496516137
2024-05-09,13928516138
2024-05-10,13893677428
2024-05-13,13907612912
2024-05-14,14158451622
2024-05-15,14722838719
2024-05-16,14778580654
2024-05-17,14827354848
2024-05-20,14827354848
2024-05-21,14660129041
2024-05-22,14583483880
2024-05-23,14325677428
2024-05-24,14569548396
2024-05-28,14722838719
2024-05-29,14681032267
2024-05-30,15168774203
2024-05-31,15043354848
2024-06-03,14465032267
2024-06-04,14276903235
2024-06-05,14534709686
2024-06-06,14186322589
2024-06-07,13844903234
2024-06-10,14200258073
2024-06-11,13817032267
2024-06-12,13698580654
2024-06-13,13656774202
2024-06-14,13475612911
2024-06-17,13127225814
2024-06-18,13210838718
2024-06-20,13141161298
2024-06-21,12869419363
2024-06-24,13231741944
2024-06-25,13169032266
2024-06-26,13176000008
2024-06-27,13301419363
2024-06-28,12242322588
2024-07-01,12151741943
2024-07-02,12214451620
2024-07-03,12465290330
2024-07-05,12339870975
2024-07-08,12437419362
2024-07-09,12318967749
2024-07-10,12486193556
2024-07-11,12994838718
2024-07-12,13162064524
2024-07-15,11845161298
2024-07-16,12298064524
2024-07-17,11768516136
2024-07-18,11900903233
2024-07-19,11914838717
2024-07-22,12207483878
2024-07-23,12235354846
2024-07-24,12061161298
2024-07-25,12005419362
2024-07-26,12207483878
2024-07-29,12256258072
2024-07-30,12478050000
2024-07-31,12648690000
2024-08-01,12734010000
2024-08-02,12179430000
2024-08-05,11582190000
2024-08-06,11745720000
2024-08-07,11653290000
2024-08-08,11838149999
2024-08-09,11845260000
