,PFE
2023-03-06,231613740000
2023-03-07,227275560000
2023-03-08,226036080000
2023-03-09,222317640000
2023-03-10,221923260000
2023-03-13,224571240000
2023-03-14,224796600000
2023-03-15,226937520000
2023-03-16,227444580000
2023-03-17,225923400000
2023-03-20,229923540000
2023-03-21,229078439999
2023-03-22,225416340000
2023-03-23,226374120000
2023-03-24,227557260000
2023-03-27,226599480000
2023-03-28,225303660000
2023-03-29,226768500000
2023-03-30,227500920000
2023-03-31,229867199999
2023-04-03,233462100000
2023-04-04,230921400000
2023-04-05,234591299999
2023-04-06,234309000000
2023-04-10,235607579999
2023-04-11,235946340000
2023-04-12,233575020000
2023-04-13,234139620000
2023-04-14,232558740000
2023-04-17,232502280000
2023-04-18,228945299999
2023-04-19,227195040000
2023-04-20,224993100000
2023-04-21,227025660000
2023-04-24,225331859999
2023-04-25,222057180000
2023-04-26,218104980000
2023-04-27,218726040000
2023-04-28,219572940000
2023-05-01,221379660000
2023-05-02,220532760000
2023-05-03,217088700000
2023-05-04,215846579999
2023-05-05,217314540000
2023-05-08,218330820000
2023-05-09,217258079999
2023-05-10,216241799999
2023-05-11,212176680000
2023-05-12,210878100000
2023-05-15,209805359999
2023-05-16,208958460000
2023-05-17,207490500000
2023-05-18,205966079999
2023-05-19,207603420000
2023-05-22,218782500000
2023-05-23,223807440000
2023-05-24,218104980000
2023-05-25,213588180000
2023-05-26,212289600000
2023-05-30,208958460000
2023-05-31,214660920000
2023-06-01,214660920000
2023-06-02,216580560000
2023-06-05,218217900000
2023-06-06,216637020000
2023-06-07,219572940000
2023-06-08,220702140000
2023-06-09,220024620000
2023-06-12,225275400000
2023-06-13,227420880000
2023-06-14,222226560000
2023-06-15,224428500000
2023-06-16,226178760000
2023-06-20,222113640000
2023-06-21,219629400000
2023-06-22,218669579999
2023-06-23,216241799999
2023-06-26,208280940000
2023-06-27,205627320000
2023-06-28,204893340000
2023-06-29,203933520000
2023-06-30,207095280000
2023-07-03,206925900000
2023-07-05,205853160000
2023-07-06,201166980000
2023-07-07,200602380000
2023-07-10,201449280000
2023-07-11,203368920000
2023-07-12,203199540000
2023-07-13,203594760000
2023-07-14,205062720000
2023-07-17,202465560000
2023-07-18,204611040000
2023-07-19,205740240000
2023-07-20,207603420000
2023-07-21,211160400000
2023-07-24,211781460000
2023-07-25,209240760000
2023-07-26,210087660000
2023-07-27,204385200000
2023-07-28,203651220000
2023-07-31,203594760000
2023-08-01,201054060000
2023-08-02,199586100000
2023-08-03,197610000000
2023-08-04,197722920000
2023-08-07,201449280000
2023-08-08,201223440000
2023-08-09,202352640000
2023-08-10,201675120000
2023-08-11,203481840000
2023-08-14,203651220000
2023-08-15,199811940000
2023-08-16,200320079999
2023-08-17,206135460000
2023-08-18,206982359999
2023-08-21,208958460000
2023-08-22,207998640000
2023-08-23,206982359999
2023-08-24,204159359999
2023-08-25,205401480000
2023-08-28,204441660000
2023-08-29,204102900000
2023-08-30,202691400000
2023-08-31,199755480000
2023-09-01,202013880000
2023-09-05,199755480000
2023-09-06,194053020000
2023-09-07,193544880000
2023-09-08,193375500000
2023-09-11,191625240000
2023-09-12,192810900000
2023-09-13,192415680000
2023-09-14,192810900000
2023-09-15,192359220000
2023-09-18,189931440000
2023-09-19,191907540000
2023-09-20,189818520000
2023-09-21,185471100000
2023-09-22,184567740000
2023-09-25,186205079999
2023-09-26,182930400000
2023-09-27,181236600000
2023-09-28,181180140000
2023-09-29,187277820000
2023-10-02,191659180000
2023-10-03,191433300000
2023-10-04,188101570000
2023-10-05,189005090000
2023-10-06,187085110000
2023-10-09,187480400000
2023-10-10,187310990000
2023-10-11,186972170000
2023-10-12,185899240000
2023-10-13,181325170000
2023-10-16,187875690000
2023-10-17,184939250000
2023-10-18,177372270000
2023-10-19,176129930000
2023-10-20,173080550000
2023-10-23,174153480000
2023-10-24,171838210000
2023-10-25,173532310000
2023-10-26,175960520000
2023-10-27,170031170000
2023-10-30,172515850000
2023-10-31,172572320000
2023-11-01,172289970000
2023-11-02,172233500000
2023-11-03,176525220000
2023-11-06,176073460000
2023-11-07,176468750000
2023-11-08,174040540000
2023-11-09,167602960000
2023-11-10,166473560000
2023-11-13,163650060000
2023-11-14,165231220000
2023-11-15,170482930000
2023-11-16,168111190000
2023-11-17,168958240000
2023-11-20,169297060000
2023-11-21,171104100000
2023-11-22,171217040000
2023-11-24,172233500000
2023-11-27,170200580000
2023-11-28,167659430000
2023-11-29,169861760000
2023-11-30,172064090000
2023-12-01,163254770000
2023-12-04,165344160000
2023-12-05,164271230000
2023-12-06,162577130000
2023-12-07,161673610000
2023-12-08,162520660000
2023-12-11,161730080000
2023-12-12,161391260000
2023-12-13,150549020000
2023-12-14,147556110000
2023-12-15,150379610000
2023-12-18,152807820000
2023-12-19,159019520000
2023-12-20,156026610000
2023-12-21,159866570000
2023-12-22,160374800000
2023-12-26,160431270000
2023-12-27,161560670000
2023-12-28,162577130000
2023-12-29,162577130000
2024-01-02,168182610000
2024-01-03,168182610000
2024-01-04,164562130000
2024-01-05,166711790000
2024-01-08,167334060000
2024-01-09,166315800000
2024-01-10,163996430000
2024-01-11,160658800000
2024-01-12,162355900000
2024-01-16,160206240000
2024-01-17,159244550000
2024-01-18,158905130000
2024-01-19,159979960000
2024-01-22,160149670000
2024-01-23,160828510000
2024-01-24,160262810000
2024-01-25,155397790000
2024-01-26,155397790000
2024-01-29,155454360000
2024-01-30,152852140000
2024-01-31,153191560000
2024-02-01,154379530000
2024-02-02,152343010000
2024-02-05,150306490000
2024-02-06,155567500000
2024-02-07,155906920000
2024-02-08,155963490000
2024-02-09,155906920000
2024-02-12,156472620000
2024-02-13,152569290000
2024-02-14,153361270000
2024-02-15,155624070000
2024-02-16,156246340000
2024-02-20,156076630000
2024-02-21,156529190000
2024-02-22,155850350000
2024-02-23,157038320000
2024-02-26,153757260000
2024-02-27,152116730000
2024-02-28,152965280000
2024-02-29,150249920000
2024-03-01,150419630000
2024-03-04,146459730000
2024-03-05,147534560000
2024-03-06,153813830000
2024-03-07,151551030000
2024-03-08,153983540000
2024-03-11,160489090000
2024-03-12,158452570000
2024-03-13,159640540000
2024-03-14,159131410000
2024-03-15,158056580000
2024-03-18,156812040000
2024-03-19,156302910000
2024-03-20,156698900000
2024-03-21,156472620000
2024-03-22,154775520000
2024-03-25,155171510000
2024-03-26,156076630000
2024-03-27,157151460000
2024-03-28,156981750000
2024-04-01,156812040000
2024-04-02,155850350000
2024-04-03,153983540000
2024-04-04,150759050000
2024-04-05,150815620000
2024-04-08,150363060000
2024-04-09,151494460000
2024-04-10,148892240000
2024-04-11,149005380000
2024-04-12,146290020000
2024-04-15,146572870000
2024-04-16,145328330000
2024-04-17,143800940000
2024-04-18,143631230000
2024-04-19,147082000000
2024-04-22,148552820000
2024-04-23,148892240000
2024-04-24,148609390000
2024-04-25,142895820000
2024-04-26,143687800000
2024-04-29,145045480000
2024-04-30,144932340000
2024-05-01,153757260000
2024-05-02,156698900000
2024-05-03,157321170000
2024-05-06,159301120000
2024-05-07,157094890000
2024-05-08,159923390000
2024-05-09,159414260000
2024-05-10,158452570000
2024-05-13,160885080000
2024-05-14,160545660000
2024-05-15,163034740000
2024-05-16,163600440000
2024-05-17,162016480000
2024-05-20,161394210000
2024-05-21,161563920000
2024-05-22,167447200000
2024-05-23,162299330000
2024-05-24,163374160000
2024-05-28,160093100000
2024-05-29,157377740000
2024-05-30,159527400000
2024-05-31,162129620000
2024-06-03,165806670000
2024-06-04,166824930000
2024-06-05,167164350000
2024-06-06,162921600000
2024-06-07,161677060000
2024-06-10,158791990000
2024-06-11,158565710000
2024-06-12,156472620000
2024-06-13,156416050000
2024-06-14,155737210000
2024-06-17,152625860000
2024-06-18,155058370000
2024-06-20,156925180000
2024-06-21,156925180000
2024-06-24,160432520000
2024-06-25,158339430000
2024-06-26,155114940000
2024-06-27,157264600000
2024-06-28,158282860000
2024-07-01,159640540000
2024-07-02,157434310000
2024-07-03,156698900000
2024-07-05,158678850000
2024-07-08,158000010000
2024-07-09,156812040000
2024-07-10,160375950000
2024-07-11,162129620000
2024-07-12,163600440000
2024-07-15,164618700000
2024-07-16,166881500000
2024-07-17,169879710000
2024-07-18,168069470000
2024-07-19,169540290000
2024-07-22,167447200000
2024-07-23,166881500000
2024-07-24,169596860000
2024-07-25,170728260000
2024-07-26,174065890000
2024-07-29,174059520000
2024-07-30,177855740000
2024-07-31,173039640000
2024-08-01,173662900000
2024-08-02,172416380000
2024-08-05,168506840000
2024-08-06,166127120000
2024-08-07,163464100000
2024-08-08,162954160000
2024-08-09,161764300000
