,TFC
2023-03-06,61301696280
2023-03-07,58564776160
2023-03-08,58152909540
2023-03-09,55296415240
2023-03-10,51602901680
2023-03-13,42834128480
2023-03-14,42355831760
2023-03-15,42648124200
2023-03-16,43764149880
2023-03-17,40602077120
2023-03-20,41067087820
2023-03-21,44773887400
2023-03-22,43166278980
2023-03-23,43272567140
2023-03-24,43697719780
2023-03-27,43950154160
2023-03-28,44401878840
2023-03-29,45796910940
2023-03-30,44973177700
2023-03-31,45419597300
2023-04-03,44127602890
2023-04-04,42555898350
2023-04-05,42649135060
2023-04-06,43608141220
2023-04-10,44180881010
2023-04-11,44886816100
2023-04-12,44234159130
2023-04-13,45073289520
2023-04-14,44287437250
2023-04-17,45632709780
2023-04-18,45086609050
2023-04-19,46338644870
2023-04-20,44593786439
2023-04-21,41916560910
2023-04-24,42382744460
2023-04-25,40531329790
2023-04-26,40757761800
2023-04-27,41796685140
2023-04-28,43395028740
2023-05-01,41983158560
2023-05-02,38786471360
2023-05-03,37467837890
2023-05-04,34910488130
2023-05-05,38213731570
2023-05-08,38293648750
2023-05-09,38093855800
2023-05-10,37161488700
2023-05-11,35736298990
2023-05-12,36362316900
2023-05-15,37121530110
2023-05-16,36189163010
2023-05-17,38520080760
2023-05-18,39745477520
2023-05-19,39559004100
2023-05-22,40731122740
2023-05-23,40957554750
2023-05-24,40491371200
2023-05-25,40664525090
2023-05-26,40890957100
2023-05-30,41410418770
2023-05-31,40584607910
2023-06-01,41237264880
2023-06-02,42729052240
2023-06-05,42276188220
2023-06-06,44021046650
2023-06-07,44593786439
2023-06-08,44154241950
2023-06-09,43461626390
2023-06-12,42555898350
2023-06-13,43155277200
2023-06-14,42249549160
2023-06-15,42915525660
2023-06-16,42489300700
2023-06-20,41756726550
2023-06-21,41956519500
2023-06-22,40771081330
2023-06-23,39958590000
2023-06-26,40078465770
2023-06-27,40611246970
2023-06-28,40584607910
2023-06-29,40811039920
2023-06-30,40472392700
2023-07-03,41859255580
2023-07-05,41325846780
2023-07-06,41099148040
2023-07-07,42512681360
2023-07-10,42926073180
2023-07-11,43312794559
2023-07-12,44032896440
2023-07-13,44833009640
2023-07-14,44139578200
2023-07-17,44579640460
2023-07-18,46019844220
2023-07-19,47460047980
2023-07-20,44086237320
2023-07-21,44072902100
2023-07-24,44672987000
2023-07-25,43446146760
2023-07-26,44486293920
2023-07-27,42659368780
2023-07-28,44019561220
2023-07-31,44299600840
2023-08-01,43739521600
2023-08-02,43086095820
2023-08-03,43046090160
2023-08-04,42766050540
2023-08-07,43472817200
2023-08-08,43219448019
2023-08-09,41965937340
2023-08-10,41965937340
2023-08-11,42312653060
2023-08-14,40765767540
2023-08-15,39472251200
2023-08-16,38805490200
2023-08-17,38632132340
2023-08-18,38378763160
2023-08-21,38152064420
2023-08-22,37405292100
2023-08-23,37978706560
2023-08-24,38485444920
2023-08-25,38418768820
2023-08-28,39165541140
2023-08-29,40445722260
2023-08-30,40339040500
2023-08-31,40739097100
2023-09-01,41205829800
2023-09-05,40592409680
2023-09-06,39632273840
2023-09-07,39032188940
2023-09-08,39712285160
2023-09-11,40152347420
2023-09-12,40018995220
2023-09-13,38165399640
2023-09-14,39232217240
2023-09-15,38672138000
2023-09-18,38232075740
2023-09-19,38138729200
2023-09-20,37832019140
2023-09-21,37551979520
2023-09-22,37431962540
2023-09-25,38458774480
2023-09-26,37671996500
2023-09-27,37298610340
2023-09-28,37645326060
2023-09-29,38152064420
2023-10-02,36850213890
2023-10-03,36263384570
2023-10-04,36236710510
2023-10-05,36383417840
2023-10-06,36436765960
2023-10-09,36583473290
2023-10-10,39010812750
2023-10-11,39490945830
2023-10-12,38517342640
2023-10-13,37890502230
2023-10-16,38677387000
2023-10-17,39771023460
2023-10-18,38330624220
2023-10-19,37423706180
2023-10-20,36223373480
2023-10-23,36049992090
2023-10-24,36756854680
2023-10-25,37290335880
2023-10-26,38023872530
2023-10-27,36836876860
2023-10-30,37583750540
2023-10-31,37823817080
2023-11-01,37997198470
2023-11-02,39971078910
2023-11-03,41598196570
2023-11-06,40998030220
2023-11-07,40704615560
2023-11-08,40544571200
2023-11-09,38877442450
2023-11-10,39197531170
2023-11-13,39144183050
2023-11-14,41318118940
2023-11-15,42558462730
2023-11-16,41944959350
2023-11-17,42638484910
2023-11-20,42731844120
2023-11-21,42118340740
2023-11-22,41998307470
2023-11-24,42385081340
2023-11-27,41931622320
2023-11-28,42091666680
2023-11-29,42851877390
2023-11-30,42865214420
2023-12-01,44372298810
2023-12-04,44385635840
2023-12-05,44212254450
2023-12-06,44065547120
2023-12-07,45292553880
2023-12-08,45786023990
2023-12-11,45919394290
2023-12-12,45479272300
2023-12-13,47333119470
2023-12-14,50200580920
2023-12-15,48946900100
2023-12-18,48466767020
2023-12-19,48973574160
2023-12-20,47733230370
2023-12-21,48666822470
2023-12-22,49026922280
2023-12-26,49493718330
2023-12-27,49667099720
2023-12-28,49733784870
2023-12-29,49240314760
2024-01-02,50079263410
2024-01-03,48744172410
2024-01-04,49358314270
2024-01-05,50199421600
2024-01-08,50733458000
2024-01-09,50306228880
2024-01-10,50372983429
2024-01-11,49852297940
2024-01-12,49051243340
2024-01-16,48303592380
2024-01-17,47769555980
2024-01-18,48036574179
2024-01-19,50025859770
2024-01-22,49411717910
2024-01-23,49158050620
2024-01-24,50132667050
2024-01-25,50079263410
2024-01-26,50519843440
2024-01-29,50853616190
2024-01-30,50960423470
2024-01-31,49478472460
2024-02-01,48730821500
2024-02-02,49117997890
2024-02-05,48397048750
2024-02-06,48397048750
2024-02-07,48076626910
2024-02-08,47409081410
2024-02-09,47849661440
2024-02-12,48076626910
2024-02-13,46648079540
2024-02-14,47275572309
2024-02-15,48503856030
2024-02-16,48196785100
2024-02-20,47475835960
2024-02-21,47756205070
2024-02-22,47582643240
2024-02-23,47048606840
2024-02-26,46100692230
2024-02-27,46567974080
2024-02-28,46474517710
2024-02-29,46701483179
2024-03-01,47075308660
2024-03-04,48290241470
2024-03-05,49491823370
2024-03-06,49758841570
2024-03-07,49291559720
2024-03-08,49985807040
2024-03-11,49705437929
2024-03-12,49304910630
2024-03-13,48664066950
2024-03-14,46754886820
2024-03-15,46541272260
2024-03-18,46634728630
2024-03-19,47662748700
2024-03-20,49158050620
2024-03-21,50800212550
2024-03-22,50319579790
2024-03-25,50199421600
2024-03-26,50199421600
2024-03-27,51521161690
2024-03-28,52041847179
2024-04-01,51227441670
2024-04-02,50586597990
2024-04-03,50666703450
2024-04-04,50653352540
2024-04-05,50853616190
2024-04-08,51868285350
2024-04-09,52028496270
2024-04-10,50065912500
2024-04-11,49798894300
2024-04-12,49091296070
2024-04-15,48997839700
2024-04-16,47582643240
2024-04-17,47609345059
2024-04-18,47676099610
2024-04-19,49131348800
2024-04-22,50813563460
2024-04-23,51854934440
2024-04-24,51788179890
2024-04-25,50693405270
2024-04-26,50960423470
2024-04-29,51147336210
2024-04-30,50132667050
2024-05-01,50800212550
2024-05-02,51200739850
2024-05-03,51868285350
2024-05-06,52629287220
2024-05-07,52215409010
2024-05-08,52589234490
2024-05-09,52202058100
2024-05-10,52696041770
2024-05-13,52308865380
2024-05-14,52589234490
2024-05-15,53643956380
2024-05-16,53603903650
2024-05-17,53363587270
2024-05-20,52108601730
2024-05-21,52789498140
2024-05-22,51921688990
2024-05-23,51053879840
2024-05-24,51267494400
2024-05-28,50399685250
2024-05-29,50012508860
2024-05-30,49558577920
2024-05-31,50399685250
2024-06-03,49545227010
2024-06-04,48931085150
2024-06-05,48904383330
2024-06-06,48624014220
2024-06-07,48290241470
2024-06-10,48089977820
2024-06-11,47636046880
2024-06-12,49144699710
2024-06-13,48543908760
2024-06-14,47275572309
2024-06-17,47796257800
2024-06-18,48824277870
2024-06-20,48904383330
2024-06-21,49117997890
2024-06-24,50012508860
2024-06-25,49465121550
2024-06-26,49251506990
2024-06-27,50519843440
2024-06-28,51868285350
2024-07-01,52402321750
2024-07-02,52816199960
2024-07-03,51894987170
2024-07-05,51027178020
2024-07-08,51067230750
2024-07-09,51948390809
2024-07-10,52415672660
2024-07-11,53924325490
2024-07-12,54084536410
2024-07-15,55272767400
2024-07-16,56661262040
2024-07-17,57542422100
2024-07-18,56661262040
2024-07-19,56750899089
2024-07-22,58584163220
2024-07-23,59079278350
2024-07-24,58356677890
2024-07-25,59039133880
2024-07-26,59440578580
2024-07-29,59494104540
2024-07-30,60136416060
2024-07-31,59801878810
2024-08-01,58008759150
2024-08-02,56362835880
2024-08-05,55104975820
2024-08-06,55733905850
2024-08-07,54997923900
2024-08-08,56295928430
2024-08-09,55613472440
