,KEY
2013-11-26,11469846080
2013-11-27,11443130600
2013-11-29,11354079000
2013-12-02,11362984160
2013-12-03,11202691280
2013-12-04,11434225440
2013-12-05,11345173840
2013-12-06,11532182200
2013-12-09,11469846080
2013-12-10,11576708000
2013-12-11,11505466720
2013-12-12,11647949280
2013-12-13,11612328640
2013-12-16,11817147320
2013-12-17,11647949280
2013-12-18,11817147320
2013-12-19,11817147320
2013-12-20,11861673120
2013-12-23,11986345360
2013-12-24,11977440200
2013-12-26,11968535040
2013-12-27,11932914400
2013-12-30,11915104080
2013-12-31,11873036340
2014-01-02,11758021830
2014-01-03,11784563640
2014-01-06,11890730880
2014-01-07,11979203580
2014-01-08,12058829010
2014-01-09,12173843520
2014-01-10,12058829010
2014-01-13,11917272690
2014-01-14,12005745390
2014-01-15,12103065360
2014-01-16,11970356310
2014-01-17,11979203580
2014-01-21,12395025270
2014-01-22,12510039780
2014-01-23,12103065360
2014-01-24,11439520110
2014-01-27,11377589220
2014-01-28,11466061920
2014-01-29,11386436490
2014-01-30,11474909190
2014-01-31,11289116520
2014-02-03,10890989370
2014-02-04,11041392960
2014-02-05,10952920260
2014-02-06,11191796550
2014-02-07,11271421980
2014-02-10,11209491090
2014-02-11,11333352870
2014-02-12,11421825570
2014-02-13,11395283760
2014-02-14,11430672840
2014-02-18,11430672840
2014-02-19,11182949280
2014-02-20,11289116520
2014-02-21,11368741950
2014-02-24,11474909190
2014-02-25,11412978300
2014-02-26,11510298270
2014-02-27,11510298270
2014-02-28,11651854590
2014-03-03,11536840080
2014-03-04,11864189070
2014-03-05,11819952720
2014-03-06,12067676280
2014-03-07,12297705300
2014-03-10,12368483460
2014-03-11,12191538060
2014-03-12,12182690790
2014-03-13,12156148980
2014-03-14,12200385330
2014-03-17,12341941650
2014-03-18,12359636190
2014-03-19,12563123400
2014-03-20,12766610610
2014-03-21,12704679720
2014-03-24,12616207020
2014-03-25,12740068800
2014-03-26,12571970670
2014-03-27,12368483460
2014-03-28,12510039780
2014-03-31,12464243520
2014-04-01,12578032260
2014-04-02,12551773320
2014-04-03,12648056100
2014-04-04,12437984580
2014-04-07,12149136240
2014-04-08,12201654120
2014-04-09,12262924980
2014-04-10,11816523000
2014-04-11,11536427640
2014-04-14,11650216380
2014-04-15,11772758100
2014-04-16,11825275980
2014-04-17,11869040880
2014-04-21,11930311740
2014-04-22,12175395180
2014-04-23,12157889220
2014-04-24,11921558760
2014-04-25,11851534920
2014-04-28,11676475320
2014-04-29,11799017040
2014-04-30,11939064720
2014-05-01,11842781940
2014-05-02,11965323660
2014-05-05,11965323660
2014-05-06,11720240220
2014-05-07,11921558760
2014-05-08,11886546840
2014-05-09,11904052800
2014-05-12,12131630280
2014-05-13,12087865380
2014-05-14,11685228300
2014-05-15,11527674660
2014-05-16,11475156780
2014-05-19,11641463400
2014-05-20,11580192540
2014-05-21,11667722340
2014-05-22,11632710420
2014-05-23,11702734260
2014-05-27,11860287900
2014-05-28,11869040880
2014-05-29,11930311740
2014-05-30,11982829620
2014-06-02,12070359420
2014-06-03,12166642200
2014-06-04,12157889220
2014-06-05,12245419020
2014-06-06,12367960740
2014-06-09,12683068020
2014-06-10,12586785240
2014-06-11,12481749480
2014-06-12,12402972660
2014-06-13,12455490540
2014-06-16,12297936900
2014-06-17,12446737560
2014-06-18,12499255440
2014-06-19,12455490540
2014-06-20,12534267360
2014-06-23,12516761400
2014-06-24,12411725640
2014-06-25,12525514380
2014-06-26,12551773320
2014-06-27,12604291200
2014-06-30,12429125500
2014-07-01,12489840000
2014-07-02,12429125500
2014-07-03,12585248500
2014-07-07,12455146000
2014-07-08,12325043500
2014-07-09,12394431500
2014-07-10,12273002500
2014-07-11,12290349500
2014-07-14,12290349500
2014-07-15,12472493000
2014-07-16,12307696500
2014-07-17,11813307000
2014-07-18,11882695000
2014-07-21,11865348000
2014-07-22,11752592500
2014-07-23,11778613000
2014-07-24,11926062500
2014-07-25,12021471000
2014-07-28,11865348000
2014-07-29,11804633500
2014-07-30,11917389000
2014-07-31,11743919000
2014-08-01,11579122500
2014-08-04,11475040500
2014-08-05,11422999500
2014-08-06,11449020000
2014-08-07,11266876500
2014-08-08,11457693500
2014-08-11,11318917500
2014-08-12,11370958500
2014-08-13,11414326000
2014-08-14,11388305500
2014-08-15,11440346500
2014-08-18,11561775500
2014-08-19,11509734500
2014-08-20,11657184000
2014-08-21,11769939500
2014-08-22,11752592500
2014-08-25,11891368500
2014-08-26,11917389000
2014-08-27,11813307000
2014-08-28,11717898500
2014-08-29,11804633500
2014-09-02,11891368500
2014-09-03,11839327500
2014-09-04,11900042000
2014-09-05,11917389000
2014-09-08,11943409500
2014-09-09,11795960000
2014-09-10,12047491500
2014-09-11,12004124000
2014-09-12,12082185500
2014-09-15,11978103500
2014-09-16,11986777000
2014-09-17,12108206000
2014-09-18,12255655500
2014-09-19,12108206000
2014-09-22,11934736000
2014-09-23,11787286500
2014-09-24,11761266000
2014-09-25,11631163500
2014-09-26,11700551500
2014-09-29,11648510500
2014-09-30,11447950630
2014-10-01,11319128980
2014-10-02,11344893310
2014-10-03,11611124720
2014-10-06,11508067400
2014-10-07,11284776540
2014-10-08,11593948500
2014-10-09,11241835990
2014-10-10,11061485680
2014-10-13,10967016470
2014-10-14,11070073790
2014-10-15,10425965540
2014-10-16,10468906090
2014-10-17,10606315850
2014-10-20,10735137500
2014-10-21,10846782930
2014-10-22,10803842380
2014-10-23,10906899700
2014-10-24,10984192690
2014-10-27,10984192690
2014-10-28,11164543000
2014-10-29,11259012210
2014-10-30,11198895440
2014-10-31,11336305200
2014-11-03,11353481420
2014-11-04,11379245750
2014-11-05,11439362520
2014-11-06,11576772280
2014-11-07,11499479290
2014-11-10,11576772280
2014-11-11,11576772280
2014-11-12,11576772280
2014-11-13,11551007950
2014-11-14,11465126850
2014-11-17,11370657640
2014-11-18,11430774410
2014-11-19,11413598190
2014-11-20,11465126850
2014-11-21,11370657640
2014-11-24,11619712830
2014-11-25,11628300940
2014-11-26,11697005820
2014-11-28,11593948500
2014-12-01,11319128980
2014-12-02,11336305200
2014-12-03,11439362520
2014-12-04,11585360390
2014-12-05,11834415580
2014-12-08,11791475030
2014-12-09,11868768020
2014-12-10,11576772280
2014-12-11,11619712830
2014-12-12,11422186300
2014-12-15,11259012210
2014-12-16,11259012210
2014-12-17,11533831730
2014-12-18,11860179910
2014-12-19,11851591800
2014-12-22,11885944240
2014-12-23,12074882660
2014-12-24,12031942110
2014-12-26,12023354000
2014-12-29,12083470770
2014-12-30,12109235100
2014-12-31,11795262000
2015-01-02,11761318800
2015-01-05,11404915200
2015-01-06,11056997400
2015-01-07,11141855400
2015-01-08,11370972000
2015-01-09,11048511600
2015-01-12,10912738800
2015-01-13,10776966000
2015-01-14,10539363600
2015-01-15,10318732800
2015-01-16,10522392000
2015-01-20,10403590800
2015-01-21,10462991400
2015-01-22,11260656600
2015-01-23,11260656600
2015-01-26,11438858400
2015-01-27,11294599800
2015-01-28,10980625200
2015-01-29,11201256000
2015-01-30,11023054200
2015-02-02,11260656600
2015-02-03,11523716400
2015-02-04,11498259000
2015-02-05,11710404000
2015-02-06,12015892800
2015-02-09,11778290400
2015-02-10,11863148400
2015-02-11,11812233600
2015-02-12,12041350200
2015-02-13,11973463800
2015-02-17,12007407000
2015-02-18,11829205200
2015-02-19,11795262000
2015-02-20,11897091600
2015-02-23,11803747800
2015-02-24,11948006400
2015-02-25,12007407000
2015-02-26,11973463800
2015-02-27,11820719400
2015-03-02,11897091600
2015-03-03,11880120000
2015-03-04,11795262000
2015-03-05,11948006400
2015-03-06,12143179800
2015-03-09,12160151400
2015-03-10,11854662600
2015-03-11,12075293400
2015-03-12,12397753800
2015-03-13,12312895800
2015-03-16,12380782200
2015-03-17,12397753800
2015-03-18,12278952600
2015-03-19,12245009400
2015-03-20,12431697000
2015-03-23,12346839000
2015-03-24,12143179800
2015-03-25,11905577400
2015-03-26,12007407000
2015-03-27,11880120000
2015-03-30,12049836000
2015-03-31,11886668640
2015-04-01,11886668640
2015-04-02,11962219500
2015-04-06,11886668640
2015-04-07,11962219500
2015-04-08,11911852260
2015-04-09,11911852260
2015-04-10,11802723240
2015-04-13,11962219500
2015-04-14,11836301400
2015-04-15,11911852260
2015-04-16,12088137600
2015-04-17,11827906860
2015-04-20,11928641340
2015-04-21,11903457720
2015-04-22,12037770360
2015-04-23,12037770360
2015-04-24,11945430420
2015-04-27,11844695940
2015-04-28,11970614040
2015-04-29,12163688460
2015-04-30,12130110300
2015-05-01,12088137600
2015-05-04,12281212020
2015-05-05,12298001100
2015-05-06,12138504840
2015-05-07,12046164900
2015-05-08,12239239320
2015-05-11,12373551960
2015-05-12,12356762880
2015-05-13,12524653680
2015-05-14,12533048220
2015-05-15,12339973800
2015-05-18,12474286440
2015-05-19,12684149940
2015-05-20,12566626380
2015-05-21,12524653680
2015-05-22,12507864600
2015-05-26,12440708280
2015-05-27,12549837300
2015-05-28,12474286440
2015-05-29,12239239320
2015-06-01,12180477540
2015-06-02,12289606560
2015-06-03,12457497360
2015-06-04,12381946500
2015-06-05,12675755400
2015-06-08,12684149940
2015-06-09,12877224360
2015-06-10,12935986140
2015-06-11,12894013440
2015-06-12,12902407980
2015-06-15,12885618900
2015-06-16,12961169760
2015-06-17,12801673500
2015-06-18,12902407980
2015-06-19,12768095340
2015-06-22,12952775220
2015-06-23,13137455100
2015-06-24,12952775220
2015-06-25,12902407980
2015-06-26,12894013440
2015-06-29,12566626380
2015-06-30,12488078600
2015-07-01,12729193300
2015-07-02,12537964400
2015-07-06,12479764300
2015-07-07,12396621300
2015-07-08,12163820900
2015-07-09,12321792600
2015-07-10,12404935600
2015-07-13,12504707200
2015-07-14,12621107400
2015-07-15,12712564700
2015-07-16,12612793100
2015-07-17,12421564200
2015-07-20,12637736000
2015-07-21,12504707200
2015-07-22,12745821900
2015-07-23,12596164500
2015-07-24,12488078600
2015-07-27,12288535400
2015-07-28,12313478300
2015-07-29,12438192800
2015-07-30,12446507100
2015-07-31,12338421200
2015-08-03,12263592500
2015-08-04,12346735500
2015-08-05,12388307000
2015-08-06,12313478300
2015-08-07,12172135200
2015-08-10,12438192800
2015-08-11,12238649600
2015-08-12,11972592000
2015-08-13,12130563700
2015-08-14,12280221100
2015-08-17,12263592500
2015-08-18,12313478300
2015-08-19,12172135200
2015-08-20,11822934600
2015-08-21,11465419700
2015-08-24,10758704200
2015-08-25,10534218100
2015-08-26,11166104900
2015-08-27,11540248400
2015-08-28,11457105400
2015-08-31,11423848200
2015-09-01,10883418700
2015-09-02,11074647600
2015-09-03,11182733500
2015-09-04,11033076100
2015-09-08,11373962400
2015-09-09,11249247900
2015-09-10,11282505100
2015-09-11,11232619300
2015-09-14,11307448000
2015-09-15,11490362600
2015-09-16,11473734000
2015-09-17,11116219100
2015-09-18,10742075600
2015-09-21,10908361600
2015-09-22,10658932600
2015-09-23,10725447000
2015-09-24,10633989700
2015-09-25,10974876000
2015-09-28,10609046800
2015-09-29,10617361100
2015-09-30,10774960060
2015-10-01,10841216540
2015-10-02,10750113880
2015-10-05,11006857740
2015-10-06,10965447440
2015-10-07,11023421860
2015-10-08,11048268040
2015-10-09,10816370360
2015-10-12,10890908900
2015-10-13,10791524180
2015-10-14,10526498260
2015-10-15,11023421860
2015-10-16,10940601260
2015-10-19,10824652420
2015-10-20,11015139800
2015-10-21,10799806240
2015-10-22,10932319200
2015-10-23,11197345120
2015-10-26,11131088640
2015-10-27,11031703920
2015-10-28,11512063400
2015-10-29,11081396280
2015-10-30,10286318520
2015-11-02,10584472680
2015-11-03,10584472680
2015-11-04,10609318860
2015-11-05,10758395940
2015-11-06,11089678340
2015-11-09,10907473020
2015-11-10,10948883320
2015-11-11,10899190960
2015-11-12,10750113880
2015-11-13,10567908560
2015-11-16,10667293280
2015-11-17,10675575340
2015-11-18,10890908900
2015-11-19,10832934480
2015-11-20,10832934480
2015-11-23,10841216540
2015-11-24,10882626840
2015-11-25,10890908900
2015-11-27,10882626840
2015-11-30,10857780660
2015-12-01,11015139800
2015-12-02,10874344780
2015-12-03,10725267700
2015-12-04,11106242460
2015-12-07,10965447440
2015-12-08,10799806240
2015-12-09,10642447100
2015-12-10,10774960060
2015-12-11,10551344440
2015-12-14,10518216200
2015-12-15,10874344780
2015-12-16,11073114220
2015-12-17,10766678000
2015-12-18,10493370020
2015-12-21,10634165040
2015-12-22,10766678000
2015-12-23,11048268040
2015-12-24,11039985980
2015-12-28,11015139800
2015-12-29,11114524520
2015-12-30,10973729500
2015-12-31,10900835930
2016-01-04,10710753120
2016-01-05,10619843950
2016-01-06,10429761140
2016-01-07,10066124460
2016-01-08,9851248240
2016-01-11,9867777180
2016-01-12,9958686350
2016-01-13,9652900960
2016-01-14,9776868010
2016-01-15,9512404970
2016-01-19,9363644510
2016-01-20,9256206400
2016-01-21,9231412990
2016-01-22,9355380040
2016-01-25,8966949950
2016-01-26,9041330180
2016-01-27,9024801240
2016-01-28,9157032760
2016-01-29,9223148520
2016-02-01,9157032760
2016-02-02,8892569720
2016-02-03,8909098660
2016-02-04,9016536770
2016-02-05,8925627600
2016-02-08,8719015850
2016-02-09,8793396080
2016-02-10,8694222440
2016-02-11,8264470000
2016-02-12,8669429030
2016-02-16,9016536770
2016-02-17,9033065710
2016-02-18,8793396080
2016-02-19,8842982900
2016-02-22,9033065710
2016-02-23,8785131610
2016-02-24,8710751380
2016-02-25,8834718430
2016-02-26,8859511840
2016-02-29,8719015850
2016-03-01,9008272300
2016-03-02,9347115570
2016-03-03,9479347090
2016-03-04,9545462850
2016-03-07,9454553680
2016-03-08,9165297230
2016-03-09,9008272300
2016-03-10,9057859120
2016-03-11,9272735340
2016-03-14,9206619580
2016-03-15,9231412990
2016-03-16,9099181470
2016-03-17,9198355110
2016-03-18,9413231330
2016-03-21,9446289210
2016-03-22,9429760270
2016-03-23,9305793220
2016-03-24,9247941930
2016-03-28,9239677460
2016-03-29,9107445940
2016-03-30,9214884050
2016-03-31,9184164960
2016-04-01,9125932030
2016-04-04,9117613040
2016-04-05,8984509200
2016-04-06,9142570010
2016-04-07,8868043340
2016-04-08,8917957280
2016-04-11,9059380110
2016-04-12,9167526980
2016-04-13,9566838500
2016-04-14,9758175270
2016-04-15,9733218300
2016-04-18,9808089210
2016-04-19,9966150020
2016-04-20,10099253860
2016-04-21,10224038710
2016-04-22,10465289420
2016-04-25,10323866590
2016-04-26,10456970430
2016-04-27,10456970430
2016-04-28,10332185580
2016-04-29,10224038710
2016-05-02,10365461540
2016-05-03,10140848810
2016-05-04,9891279110
2016-05-05,9874641130
2016-05-06,9882960120
2016-05-09,9816408200
2016-05-10,10007744970
2016-05-11,9949512040
2016-05-12,9882960120
2016-05-13,9708261330
2016-05-16,9899598100
2016-05-17,9932874060
2016-05-18,10415375480
2016-05-19,10307228610
2016-05-20,10382099520
2016-05-23,10382099520
2016-05-24,10606712250
2016-05-25,10781411040
2016-05-26,10606712250
2016-05-27,10714859120
2016-05-31,10664945180
2016-06-01,10723178110
2016-06-02,10781411040
2016-06-03,10573436290
2016-06-06,10681583160
2016-06-07,10556798310
2016-06-08,10565117300
2016-06-09,10348823560
2016-06-10,10190762750
2016-06-13,10049339920
2016-06-14,9691623350
2016-06-15,9699942340
2016-06-16,9591795470
2016-06-17,9666666380
2016-06-20,9650028400
2016-06-21,9674985370
2016-06-22,9625071430
2016-06-23,9974469010
2016-06-24,9209121930
2016-06-27,8560240709
2016-06-28,8876362330
2016-06-29,9001147180
2016-06-30,10851984000
2016-07-01,10763596800
2016-07-05,10488614400
2016-07-06,10606464000
2016-07-07,10743955200
2016-07-08,10891267200
2016-07-11,11018937600
2016-07-12,11264457600
2016-07-13,11352844800
2016-07-14,11568902400
2016-07-15,11490336000
2016-07-18,11519798400
2016-07-19,11509977600
2016-07-20,11608185600
2016-07-21,11470694400
2016-07-22,11598364800
2016-07-25,11470694400
2016-07-26,11401948800
2016-07-27,11362665600
2016-07-28,11441232000
2016-07-29,11490336000
2016-08-01,11274278400
2016-08-02,11244816000
2016-08-03,11460873600
2016-08-04,11519798400
2016-08-05,12040300800
2016-08-08,11951913600
2016-08-09,12020659200
2016-08-10,11902809600
2016-08-11,11902809600
2016-08-12,11775139200
2016-08-15,11981376000
2016-08-16,11951913600
2016-08-17,11971555200
2016-08-18,11991196800
2016-08-19,12010838400
2016-08-22,11961734400
2016-08-23,11922451200
2016-08-24,11863526400
2016-08-25,12040300800
2016-08-26,12099225600
2016-08-29,12099225600
2016-08-30,12266179200
2016-08-31,12334924800
2016-09-01,12217075200
2016-09-02,12325104000
2016-09-06,12128688000
2016-09-07,12148329600
2016-09-08,12177792000
2016-09-09,12040300800
2016-09-12,12393849600
2016-09-13,12099225600
2016-09-14,12001017600
2016-09-15,12148329600
2016-09-16,12040300800
2016-09-19,12040300800
2016-09-20,11971555200
2016-09-21,12020659200
2016-09-22,12118867200
2016-09-23,12089404800
2016-09-26,11794780800
2016-09-27,11932272000
2016-09-28,12020659200
2016-09-29,11834064000
2016-09-30,12994773070
2016-10-03,12973417650
2016-10-04,13251038110
2016-10-05,13624757960
2016-10-06,13592724830
2016-10-07,13539336280
2016-10-10,13667468800
2016-10-11,13603402540
2016-10-12,13560691700
2016-10-13,13144261010
2016-10-14,13368492920
2016-10-17,13186971850
2016-10-18,13485947730
2016-10-19,13795601320
2016-10-20,13902378420
2016-10-21,13923733840
2016-10-24,13987800100
2016-10-25,14809983770
2016-10-26,15140992780
2016-10-27,15237092170
2016-10-28,15023537970
2016-10-31,15076926520
2016-11-01,15098281940
2016-11-02,14895405450
2016-11-03,14906083160
2016-11-04,15002182550
2016-11-07,15525390340
2016-11-08,15386580110
2016-11-09,16262152330
2016-11-10,16860104090
2016-11-11,17436700430
2016-11-14,17927875090
2016-11-15,18248206390
2016-11-16,17863808830
2016-11-17,18152107000
2016-11-18,18162784710
2016-11-21,18344305780
2016-11-22,18344305780
2016-11-23,18707347920
2016-11-25,18504471430
2016-11-28,18152107000
2016-11-29,18162784710
2016-11-30,18483116010
2016-12-01,19070390060
2016-12-02,19113100900
2016-12-05,18899546700
2016-12-06,19166489450
2016-12-07,19486820750
2016-12-08,19614953270
2016-12-09,19711052660
2016-12-12,19433432200
2016-12-13,19305299680
2016-12-14,19369365940
2016-12-15,19614953270
2016-12-16,19390721360
2016-12-19,19401399070
2016-12-20,19711052660
2016-12-21,19561564720
2016-12-22,19604275560
2016-12-23,19721730370
2016-12-27,19796474340
2016-12-28,19497498460
2016-12-29,19337332810
2016-12-30,19508176170
2017-01-03,19512800340
2017-01-04,19779952590
2017-01-05,19534172520
2017-01-06,19576916880
2017-01-09,19512800340
2017-01-10,19747894320
2017-01-11,19865441310
2017-01-12,19544858610
2017-01-13,19854755220
2017-01-17,18925065390
2017-01-18,19373881170
2017-01-19,19063984560
2017-01-20,19085356740
2017-01-23,18903693210
2017-01-24,19288392450
2017-01-25,19662405600
2017-01-26,19715836050
2017-01-27,19555544700
2017-01-30,19309764630
2017-01-31,19202903730
2017-02-01,19277706360
2017-02-02,19063984560
2017-02-03,19630347330
2017-02-06,19523486430
2017-02-07,19331136810
2017-02-08,19053298470
2017-02-09,19384567260
2017-02-10,19512800340
2017-02-13,19726522140
2017-02-14,20164651830
2017-02-15,20410431900
2017-02-16,20292884910
2017-02-17,20260826640
2017-02-21,20367687540
2017-02-22,20228768370
2017-02-23,20367687540
2017-02-24,20025732660
2017-02-27,20132593560
2017-02-28,20057790930
2017-03-01,20688270240
2017-03-02,20175337920
2017-03-03,20378373630
2017-03-06,20292884910
2017-03-07,20079163110
2017-03-08,20079163110
2017-03-09,20132593560
2017-03-10,19854755220
2017-03-13,19801324770
2017-03-14,19737208230
2017-03-15,19587602970
2017-03-16,19737208230
2017-03-17,19608975150
2017-03-20,19320450720
2017-03-21,18059492100
2017-03-22,18326644350
2017-03-23,18433505250
2017-03-24,18422819160
2017-03-27,18358702620
2017-03-28,18689971410
2017-03-29,18711343590
2017-03-30,19224275910
2017-03-31,19134889340
2017-04-03,19081079190
2017-04-04,18930410770
2017-04-05,18510691600
2017-04-06,18855076560
2017-04-07,18768980320
2017-04-10,18629073930
2017-04-11,18650597990
2017-04-12,18478405510
2017-04-13,18295451000
2017-04-17,18661360020
2017-04-18,18510691600
2017-04-19,18693646110
2017-04-20,19597656630
2017-04-21,19533084450
2017-04-24,19963565650
2017-04-25,20038899860
2017-04-26,20103472040
2017-04-27,19769849110
2017-04-28,19629942720
2017-05-01,19963565650
2017-05-02,19888231440
2017-05-03,20297188580
2017-05-04,20340236700
2017-05-05,20157282190
2017-05-08,20092710010
2017-05-09,19877469410
2017-05-10,19909755500
2017-05-11,19629942720
2017-05-12,19597656630
2017-05-15,19812897230
2017-05-16,19952803620
2017-05-17,18994982950
2017-05-18,19027269040
2017-05-19,19081079190
2017-05-22,19059555130
2017-05-23,19425464150
2017-05-24,19446988210
2017-05-25,19522322420
2017-05-26,19360891970
2017-05-30,19188699490
2017-05-31,18801266410
2017-06-01,19005744980
2017-06-02,18736694230
2017-06-05,18822790470
2017-06-06,18822790470
2017-06-07,19156413400
2017-06-08,19586894600
2017-06-09,20038899860
2017-06-12,19995851740
2017-06-13,20092710010
2017-06-14,20232616400
2017-06-15,20103472040
2017-06-16,19952803620
2017-06-19,20221854370
2017-06-20,19985089710
2017-06-21,19791373170
2017-06-22,19586894600
2017-06-23,19264033700
2017-06-26,19500798360
2017-06-27,19586894600
2017-06-28,19780611140
2017-06-29,20157282190
2017-06-30,20115328600
2017-07-03,20415877800
2017-07-05,20609088000
2017-07-06,20394410000
2017-07-07,20630555800
2017-07-10,20705693100
2017-07-11,20652023600
2017-07-12,20555418500
2017-07-13,20791564300
2017-07-14,20619821900
2017-07-17,20544684600
2017-07-18,20340740500
2017-07-19,20469547300
2017-07-20,19718174300
2017-07-21,19342487800
2017-07-24,19643037000
2017-07-25,19836247200
2017-07-26,19353221700
2017-07-27,19385423400
2017-07-28,19224414900
2017-07-31,19363955600
2017-08-01,19439092900
2017-08-02,19396157300
2017-08-03,19353221700
2017-08-04,19750376000
2017-08-07,19664504800
2017-08-08,19696706500
2017-08-09,19449826800
2017-08-10,18913131800
2017-08-11,18805792800
2017-08-14,19224414900
2017-08-15,19224414900
2017-08-16,19299552200
2017-08-17,19095608100
2017-08-18,18880930100
2017-08-21,18687719900
2017-08-22,18913131800
2017-08-23,18977535200
2017-08-24,18934599600
2017-08-25,18880930100
2017-08-28,18666252100
2017-08-29,18515977500
2017-08-30,18548179200
2017-08-31,18473041900
2017-09-01,18634050400
2017-09-05,18022218100
2017-09-06,18151024900
2017-09-07,17678733300
2017-09-08,17839741800
2017-09-11,18279831700
2017-09-12,18741389400
2017-09-13,19170745400
2017-09-14,19192213200
2017-09-15,19235148800
2017-09-18,19417625100
2017-09-19,19449826800
2017-09-20,19482028500
2017-09-21,19589367500
2017-09-22,19664504800
2017-09-25,19610835300
2017-09-26,19685972600
2017-09-27,20040191300
2017-09-28,20029457400
2017-09-29,20201199800
2017-10-02,20078377200
2017-10-03,19908401520
2017-10-04,19727802360
2017-10-05,19940271960
2017-10-06,19855284120
2017-10-09,19727802360
2017-10-10,19812790200
2017-10-11,19589697120
2017-10-12,19377227520
2017-10-13,19324110120
2017-10-16,19579073640
2017-10-17,19324110120
2017-10-18,19738425840
2017-10-19,19387851000
2017-10-20,19642814520
2017-10-23,19600320600
2017-10-24,19610944080
2017-10-25,19462215360
2017-10-26,19674684960
2017-10-27,19515332760
2017-10-30,19366604040
2017-10-31,19387851000
2017-11-01,19419721440
2017-11-02,19589697120
2017-11-03,19664061480
2017-11-06,19738425840
2017-11-07,19228498800
2017-11-08,19047899640
2017-11-09,18962911800
2017-11-10,18739818720
2017-11-13,19037276160
2017-11-14,19387851000
2017-11-15,19270992720
2017-11-16,19260369240
2017-11-17,19451591880
2017-11-20,19610944080
2017-11-21,19419721440
2017-11-22,19292239680
2017-11-24,19270992720
2017-11-27,19132887480
2017-11-28,19632191040
2017-11-29,20195235480
2017-11-30,20163365040
2017-12-01,20322717240
2017-12-04,20853891240
2017-12-05,20535186840
2017-12-06,20588304240
2017-12-07,20970749520
2017-12-08,21130101720
2017-12-11,20960126040
2017-12-12,21246960000
2017-12-13,20928255600
2017-12-14,20737032960
2017-12-15,20991996480
2017-12-18,21416935680
2017-12-19,21374441760
2017-12-20,21342571320
2017-12-21,21703769640
2017-12-22,21714393120
2017-12-26,21597534840
2017-12-27,21501923520
2017-12-28,21618781800
2017-12-29,21427559160
2018-01-02,21300266290
2018-01-03,21374188880
2018-01-04,21458671840
2018-01-05,21469232210
2018-01-08,21416430360
2018-01-09,21902207380
2018-01-10,22187337370
2018-01-11,22377424030
2018-01-12,22620312540
2018-01-16,22514708840
2018-01-17,22451346620
2018-01-18,21986690340
2018-01-19,22345742920
2018-01-22,22588631430
2018-01-23,22820959570
2018-01-24,22947684010
2018-01-25,22884321790
2018-01-26,23053287710
2018-01-29,23021606600
2018-01-30,22630872910
2018-01-31,22599191800
2018-02-01,23158891410
2018-02-02,22979365120
2018-02-05,21764922570
2018-02-06,22187337370
2018-02-07,22314061810
2018-02-08,21205222960
2018-02-09,21532594430
2018-02-12,21743801830
2018-02-13,21701560350
2018-02-14,22356303290
2018-02-15,22123975150
2018-02-16,22197897740
2018-02-20,22123975150
2018-02-21,22229578850
2018-02-22,21680439610
2018-02-23,22145095890
2018-02-26,22366863660
2018-02-27,22345742920
2018-02-28,22314061810
2018-03-01,22176777000
2018-03-02,22535829580
2018-03-05,22651993650
2018-03-06,22916002900
2018-03-07,23201132890
2018-03-08,23032166970
2018-03-09,23391219550
2018-03-12,23021606600
2018-03-13,22556950320
2018-03-14,22092294040
2018-03-15,22081733670
2018-03-16,22134535520
2018-03-19,22092294040
2018-03-20,22102854410
2018-03-21,22145095890
2018-03-22,21141860740
2018-03-23,20106944480
2018-03-26,21046817410
2018-03-27,20349832990
2018-03-28,20349832990
2018-03-29,20645523350
2018-04-02,20031967560
2018-04-03,20463554880
2018-04-04,20705664840
2018-04-05,20779350480
2018-04-06,20095126680
2018-04-09,20200391880
2018-04-10,20663558760
2018-04-11,20484607920
2018-04-12,20895142200
2018-04-13,20253024480
2018-04-16,20358289680
2018-04-17,19958281920
2018-04-18,19863543240
2018-04-19,20579346600
2018-04-20,20905668720
2018-04-23,20916195240
2018-04-24,21126725640
2018-04-25,21295149960
2018-04-26,21358309080
2018-04-27,21484627320
2018-04-30,20968827840
2018-05-01,20958301320
2018-05-02,20800403520
2018-05-03,20389869240
2018-05-04,20737244400
2018-05-07,20768823960
2018-05-08,20831983080
2018-05-09,21116199120
2018-05-10,21347782560
2018-05-11,21326729520
2018-05-14,21221464320
2018-05-15,21547786440
2018-05-16,21421468200
2018-05-17,21726737280
2018-05-18,21316203000
2018-05-21,21484627320
2018-05-22,21695157720
2018-05-23,21326729520
2018-05-24,21516206880
2018-05-25,21095146080
2018-05-29,20210918400
2018-05-30,20684611800
2018-05-31,20463554880
2018-06-01,20789877000
2018-06-04,20947774800
2018-06-05,20937248280
2018-06-06,21505680360
2018-06-07,21505680360
2018-06-08,21621472080
2018-06-11,21642525120
2018-06-12,21726737280
2018-06-13,21758316840
2018-06-14,21610945560
2018-06-15,21463574280
2018-06-18,21516206880
2018-06-19,21653051640
2018-06-20,21621472080
2018-06-21,21758316840
2018-06-22,21474100800
2018-06-25,21168831720
2018-06-26,20842509600
2018-06-27,20568820080
2018-06-28,20631979200
2018-06-29,20568820080
2018-07-02,20594837730
2018-07-03,20397906720
2018-07-05,20283894030
2018-07-06,20418636300
2018-07-09,21030158910
2018-07-10,20853957480
2018-07-11,20636296890
2018-07-12,20460095460
2018-07-13,20273529240
2018-07-16,20646661680
