,RSG
2023-03-06,40992034160
2023-03-07,40412451200
2023-03-08,40532801760
2023-03-09,40640483840
2023-03-10,40238259600
2023-03-13,40665820800
2023-03-14,41815485360
2023-03-15,42059353600
2023-03-16,42303221840
2023-03-17,41403759760
2023-03-20,41733140240
2023-03-21,41365754320
2023-03-22,41004702640
2023-03-23,40526467520
2023-03-24,41463935039
2023-03-27,41327748880
2023-03-28,41587452720
2023-03-29,42110027520
2023-03-30,42708613200
2023-03-31,42844321780
2023-04-03,43132654370
2023-04-04,43129485880
2023-04-05,42847490270
2023-04-06,42996409300
2023-04-10,42758772550
2023-04-11,42793625940
2023-04-12,43401976020
2023-04-13,43753678410
2023-04-14,43525547130
2023-04-17,43937450829
2023-04-18,43611096359
2023-04-19,43579411460
2023-04-20,43829722170
2023-04-21,43918439890
2023-04-24,44073695900
2023-04-25,44003989120
2023-04-26,43487525250
2023-04-27,43626938810
2023-04-28,45822702380
2023-05-01,45936768020
2023-05-02,45930431040
2023-05-03,46269459470
2023-05-04,46199752690
2023-05-05,46215595140
2023-05-08,46209258160
2023-05-09,46573634510
2023-05-10,46922168410
2023-05-11,46931673880
2023-05-12,46953853310
2023-05-15,46833450690
2023-05-16,46494422260
2023-05-17,46114203460
2023-05-18,45851218790
2023-05-19,45971621410
2023-05-22,45613582040
2023-05-23,45214352300
2023-05-24,45144645520
2023-05-25,44900671790
2023-05-26,44701056920
2023-05-30,44992558000
2023-05-31,44875323870
2023-06-01,45223857770
2023-06-02,45784680500
2023-06-05,45543875260
2023-06-06,45410798680
2023-06-07,44945030650
2023-06-08,45448820560
2023-06-09,45404461700
2023-06-12,45553380730
2023-06-13,45341091900
2023-06-14,45486842440
2023-06-15,45800522950
2023-06-16,46174404770
2023-06-20,46218763630
2023-06-21,46374019640
2023-06-22,46773249380
2023-06-23,46427883970
2023-06-26,46820776730
2023-06-27,47587551310
2023-06-28,47150299690
2023-06-29,47983612560
2023-06-30,48411216539
2023-07-03,47851786800
2023-07-05,47772771300
2023-07-06,47861268660
2023-07-07,47513600460
2023-07-10,47690595179
2023-07-11,47361890700
2023-07-12,47150129160
2023-07-13,47282875200
2023-07-14,47402978760
2023-07-17,47453548679
2023-07-18,47112201720
2023-07-19,47241787140
2023-07-20,48837900240
2023-07-21,48973806900
2023-07-24,48768366600
2023-07-25,48657744900
2023-07-26,48316397940
2023-07-27,47914999200
2023-07-28,47883393000
2023-07-31,47760128820
2023-08-01,48069869580
2023-08-02,48221579340
2023-08-03,47131165440
2023-08-04,46944688860
2023-08-07,47058471179
2023-08-08,46546450740
2023-08-09,46932046380
2023-08-10,46590699420
2023-08-11,46641269340
2023-08-14,46783497240
2023-08-15,46167176340
2023-08-16,46701321120
2023-08-17,46078678980
2023-08-18,46233549360
2023-08-21,46378937880
2023-08-22,46271476800
2023-08-23,46239870600
2023-08-24,45832150620
2023-08-25,46160855100
2023-08-28,45968057280
2023-08-29,46126088280
2023-08-30,46113445800
2023-08-31,45554016060
2023-09-01,45797383800
2023-09-05,45851114340
2023-09-06,45560337300
2023-09-07,46385259120
2023-09-08,46214585640
2023-09-11,46565414460
2023-09-12,46957331340
2023-09-13,47731683240
2023-09-14,47548367280
2023-09-15,47453548679
2023-09-18,47080595520
2023-09-19,47172253500
2023-09-20,47188056600
2023-09-21,46571735700
2023-09-22,46258834320
2023-09-25,46255673700
2023-09-26,46043912160
2023-09-27,45743653260
2023-09-28,45822668760
2023-09-29,45041995620
2023-10-02,44479516000
2023-10-03,44901750000
2023-10-04,45112866999
2023-10-05,45216850000
2023-10-06,45497288999
2023-10-09,46199962000
2023-10-10,46127488999
2023-10-11,46152697000
2023-10-12,46001449000
2023-10-13,46429985000
2023-10-16,46707273000
2023-10-17,46663159000
2023-10-18,46389022000
2023-10-19,45938429000
2023-10-20,45733613999
2023-10-23,45506741999
2023-10-24,45153830000
2023-10-25,46502458000
2023-10-26,46010902000
2023-10-27,46004600000
2023-10-30,46398475000
2023-10-31,46789199000
2023-11-01,46867974000
2023-11-02,47803821000
2023-11-03,48352095000
2023-11-06,48730215000
2023-11-07,48812141000
2023-11-08,49032711000
2023-11-09,49265885000
2023-11-10,49719629000
2023-11-13,49911840000
2023-11-14,50119806000
2023-11-15,49477002000
2023-11-16,50063088000
2023-11-17,50012672000
2023-11-20,50258450000
2023-11-21,50428604000
2023-11-22,50419151000
2023-11-24,50542040000
2023-11-27,50494775000
2023-11-28,50365584000
2023-11-29,50393943000
2023-11-30,50995784000
2023-12-01,51651191999
2023-12-04,51222656000
2023-12-05,50876046000
2023-12-06,50998935000
2023-12-07,50917009000
2023-12-08,50980029000
2023-12-11,51184844000
2023-12-12,52045066999
2023-12-13,52656361000
2023-12-14,51263619000
2023-12-15,51071408000
2023-12-18,51540907000
2023-12-19,51298280000
2023-12-20,51109220000
2023-12-21,50935915000
2023-12-22,51263619000
2023-12-26,51383357000
2023-12-27,51600776000
2023-12-28,51774081000
2023-12-29,51963141000
2024-01-02,52005582000
2024-01-03,51620916000
2024-01-04,51759648000
2024-01-05,51557856000
2024-01-08,51819555000
2024-01-09,51649293000
2024-01-10,51803790000
2024-01-11,51687129000
2024-01-12,52383941999
2024-01-16,52226291999
2024-01-17,52402860000
2024-01-18,52891575000
2024-01-19,53184804000
2024-01-22,53232099000
2024-01-23,53544246000
2024-01-24,53392902000
2024-01-25,53689284000
2024-01-26,54007737000
2024-01-29,54064491000
2024-01-30,54509064000
2024-01-31,53954136000
2024-02-01,54808599000
2024-02-02,54754998000
2024-02-05,54625725000
2024-02-06,54761304000
2024-02-07,55038768000
2024-02-08,55063991999
2024-02-09,54701397000
2024-02-12,54231600000
2024-02-13,55369833000
2024-02-14,56356722000
2024-02-15,56709858000
2024-02-16,56889579000
2024-02-20,56757153000
2024-02-21,57182808000
2024-02-22,57803949000
2024-02-23,58324194000
2024-02-26,58289511000
2024-02-27,58179156000
2024-02-28,58630035000
2024-02-29,57889080000
2024-03-01,57901691999
2024-03-04,58311582000
2024-03-05,57939528000
2024-03-06,57952140000
2024-03-07,58015200000
2024-03-08,58075107000
2024-03-11,58100331000
2024-03-12,58469232000
2024-03-13,58611116999
2024-03-14,58749849000
2024-03-15,58743543000
2024-03-18,59143974000
2024-03-19,59323695000
2024-03-20,59213340000
2024-03-21,59629536000
2024-03-22,60067803000
2024-03-25,59821869000
2024-03-26,59809257000
2024-03-27,60386256000
2024-03-28,60361032000
2024-04-01,59853399000
2024-04-02,59566475999
2024-04-03,59667372000
2024-04-04,58891734000
2024-04-05,59402520000
2024-04-08,59440356000
2024-04-09,59528640000
2024-04-10,59809257000
2024-04-11,59648454000
2024-04-12,59219646000
2024-04-15,59036772000
2024-04-16,59112444000
2024-04-17,59575935000
2024-04-18,59582241000
2024-04-19,59831328000
2024-04-22,60461928000
2024-04-23,60099333000
2024-04-24,60534447000
2024-04-25,61029468000
2024-04-26,60512375999
2024-04-29,60982173000
2024-04-30,60443010000
2024-05-01,58645800000
2024-05-02,58784532000
2024-05-03,58491303000
2024-05-06,58869663000
2024-05-07,59452968000
2024-05-08,59065149000
2024-05-09,59317389000
2024-05-10,59667372000
2024-05-13,59348919000
2024-05-14,59068302000
2024-05-15,58951641000
2024-05-16,59181810000
2024-05-17,59326848000
2024-05-20,58639494000
2024-05-21,58797144000
2024-05-22,58888581000
2024-05-23,58749849000
2024-05-24,58901193000
2024-05-28,57860703000
2024-05-29,57255327000
2024-05-30,57406671000
2024-05-31,58390407000
2024-06-03,58431396000
2024-06-04,59074608000
2024-06-05,59298471000
2024-06-06,58983171000
2024-06-07,58945335000
2024-06-10,59188116000
2024-06-11,58850745000
2024-06-12,59046231000
2024-06-13,59096679000
2024-06-14,59478191999
2024-06-17,60439857000
2024-06-18,60490305000
2024-06-20,60483999000
2024-06-21,60490305000
2024-06-24,61376298000
2024-06-25,61325850000
2024-06-26,61196577000
2024-06-27,61426746000
2024-06-28,61275402000
2024-07-01,60815064000
2024-07-02,60903348000
2024-07-03,61023162000
2024-07-05,61448816999
2024-07-08,61574937000
2024-07-09,61584396000
2024-07-10,62076264000
2024-07-11,62650110000
2024-07-12,63138825000
2024-07-15,63435207000
2024-07-16,64377954000
2024-07-17,64768925999
2024-07-18,64500921000
2024-07-19,64150938000
2024-07-22,64579692000
2024-07-23,62679686400
2024-07-24,62878079699
2024-07-25,59625059400
2024-07-26,59927373000
2024-07-29,60513105600
2024-07-30,60576087600
2024-07-31,61193311200
2024-08-01,62207321400
2024-08-02,62982000000
2024-08-05,61454686500
2024-08-06,61942797000
2024-08-07,63473259600
2024-08-08,63451215900
2024-08-09,63366190200
