,KLAC
2023-03-06,52343204550
2023-03-07,51754521000
2023-03-08,53410279650
2023-03-09,52177766550
2023-03-10,50666766150
2023-03-13,50295909300
2023-03-14,52253592300
2023-03-15,51052788150
2023-03-16,53753563500
2023-03-17,53457153750
2023-03-20,53759078100
2023-03-21,53086296900
2023-03-22,52645128900
2023-03-23,53603290650
2023-03-24,51709025550
2023-03-27,51564267300
2023-03-28,51149293650
2023-03-29,53098704750
2023-03-30,54598675950
2023-03-31,54635595410
2023-04-03,54610958270
2023-04-04,53770558050
2023-04-05,52232105530
2023-04-06,51280838180
2023-04-10,52377190910
2023-04-11,51725675430
2023-04-12,50662172220
2023-04-13,51243882470
2023-04-14,51332849920
2023-04-17,50931812030
2023-04-18,50808626330
2023-04-19,49446739980
2023-04-20,51424554830
2023-04-21,50912649810
2023-04-24,50960555360
2023-04-25,48966315750
2023-04-26,48912935280
2023-04-27,52646830720
2023-04-28,52906889420
2023-05-01,52618087390
2023-05-02,51799586850
2023-05-03,51761262410
2023-05-04,51085109790
2023-05-05,52786441180
2023-05-08,52493532960
2023-05-09,51430029750
2023-05-10,52884989740
2023-05-11,52906889420
2023-05-12,52965744810
2023-05-15,55310379300
2023-05-16,55955051130
2023-05-17,57052772590
2023-05-18,58659661610
2023-05-19,57984877720
2023-05-22,57597527130
2023-05-23,56759864370
2023-05-24,55967369700
2023-05-25,59437100250
2023-05-26,63124458870
2023-05-30,62787751290
2023-05-31,60633370270
2023-06-01,61939138690
2023-06-02,62696046380
2023-06-05,62694677650
2023-06-06,63098453000
2023-06-07,63476222480
2023-06-08,64858639780
2023-06-09,63734912450
2023-06-12,65073530390
2023-06-13,65683983970
2023-06-14,65772951420
2023-06-15,64683442340
2023-06-16,63630888970
2023-06-20,63570664850
2023-06-21,62472943390
2023-06-22,63971702740
2023-06-23,62544117350
2023-06-26,62763114150
2023-06-27,65278839890
2023-06-28,64936657390
2023-06-29,65319901790
2023-06-30,66162548240
2023-07-03,66135265840
2023-07-05,63828538920
2023-07-06,62959594480
2023-07-07,62180681960
2023-07-10,63794435920
2023-07-11,62678585760
2023-07-12,63577540840
2023-07-13,64907557840
2023-07-14,64767053480
2023-07-17,66893716560
2023-07-18,66031592720
2023-07-19,64194123080
2023-07-20,61399041200
2023-07-21,62553086720
2023-07-24,62883203760
2023-07-25,63582997320
2023-07-26,62456234200
2023-07-27,65798328200
2023-07-28,69707896120
2023-07-31,70108947400
2023-08-01,70153963360
2023-08-02,68147342840
2023-08-03,68523839960
2023-08-04,67724465640
2023-08-07,69084493280
2023-08-08,68020479680
2023-08-09,67450277520
2023-08-10,67699911480
2023-08-11,65338619760
2023-08-14,66963286680
2023-08-15,65959294360
2023-08-16,64659288000
2023-08-17,64516055400
2023-08-18,65199479520
2023-08-21,66938732520
2023-08-22,66394448640
2023-08-23,67431179840
2023-08-24,64986676800
2023-08-25,65713752760
2023-08-28,66363073880
2023-08-29,67916806560
2023-08-30,67974099600
2023-08-31,68461090440
2023-09-01,69163612240
2023-09-05,69917970600
2023-09-06,70043469640
2023-09-07,67821318160
2023-09-08,67896344760
2023-09-11,67409353920
2023-09-12,66268949600
2023-09-13,65968843200
2023-09-14,65464118800
2023-09-15,61961058640
2023-09-18,62273442120
2023-09-19,62382571720
2023-09-20,61682778160
2023-09-21,60965251040
2023-09-22,61633669840
2023-09-25,62120660680
2023-09-26,60725165920
2023-09-27,60779730720
2023-09-28,62488973080
2023-09-29,62566727920
2023-10-02,62433329570
2023-10-03,61241941760
2023-10-04,62490255950
2023-10-05,62494322120
2023-10-06,63439028950
2023-10-09,63265539030
2023-10-10,64264461460
2023-10-11,65415187570
2023-10-12,67919948290
2023-10-13,65981740590
2023-10-16,66578112190
2023-10-17,65919392650
2023-10-18,64977396600
2023-10-19,63032411950
2023-10-20,62678655160
2023-10-23,62694919840
2023-10-24,63738570140
2023-10-25,61648558760
2023-10-26,62109391360
2023-10-27,62067374270
2023-10-30,62285592060
2023-10-31,63662668300
2023-11-01,64588399670
2023-11-02,66324654260
2023-11-03,67717995180
2023-11-06,67614985540
2023-11-07,68192381680
2023-11-08,69282115240
2023-11-09,68635594210
2023-11-10,72411710750
2023-11-13,71598476750
2023-11-14,73928392160
2023-11-15,73922970600
2023-11-16,73921615210
2023-11-17,73806407060
2023-11-20,75596877250
2023-11-21,74639971910
2023-11-22,75111647630
2023-11-24,75310889960
2023-11-27,75488446050
2023-11-28,74158808460
2023-11-29,73742703730
2023-11-30,73817250180
2023-12-01,74410911000
2023-12-04,73135489010
2023-12-05,72815616970
2023-12-06,71647270790
2023-12-07,73357772970
2023-12-08,72436107770
2023-12-11,75794764190
2023-12-12,76044155950
2023-12-13,77352107300
2023-12-14,78940624380
2023-12-15,79307935070
2023-12-18,78169407470
2023-12-19,78356451290
2023-12-20,76349118700
2023-12-21,78673612550
2023-12-22,78971798350
2023-12-26,80153698430
2023-12-27,80167252330
2023-12-28,79462449530
2023-12-29,78788820700
2024-01-02,75626872060
2024-01-03,74574230860
2024-01-04,73744263760
2024-01-05,73456811740
2024-01-08,75892731440
2024-01-09,75080308360
2024-01-10,75046569860
2024-01-11,75863041560
2024-01-12,75656561940
2024-01-16,76493276740
2024-01-17,75911625000
2024-01-18,79622860000
2024-01-19,82725452460
2024-01-22,84089837400
2024-01-23,83581060820
2024-01-24,86161381300
2024-01-25,86598632260
2024-01-26,80887378980
2024-01-29,80983196320
2024-01-30,80344863900
2024-01-31,80168074160
2024-02-01,80850941400
2024-02-02,81555401280
2024-02-05,82980515520
2024-02-06,81191025480
2024-02-07,82173490600
2024-02-08,83467699460
2024-02-09,87693109200
2024-02-12,87456939700
2024-02-13,86514960780
2024-02-14,88238323360
2024-02-15,88041290520
2024-02-16,89251827900
2024-02-20,87958968580
2024-02-21,87979211680
2024-02-22,92277496580
2024-02-23,90259934280
2024-02-26,92284244280
2024-02-27,91442131320
2024-02-28,90824042000
2024-02-29,92079114200
2024-03-01,96838941780
2024-03-04,96871330740
2024-03-05,95259979980
2024-03-06,96554188840
2024-03-07,97606830040
2024-03-08,94361186340
2024-03-11,92494772520
2024-03-12,94251873600
2024-03-13,92944169340
2024-03-14,93432702820
2024-03-15,92295040600
2024-03-18,93212727800
2024-03-19,91911771240
2024-03-20,93921236300
2024-03-21,96239746020
2024-03-22,95892914240
2024-03-25,94431362420
2024-03-26,92905032680
2024-03-27,94045393980
2024-03-28,94274815780
2024-04-01,95936099520
2024-04-02,93648629220
2024-04-03,94134463620
2024-04-04,90790303500
2024-04-05,92151989360
2024-04-08,93228922280
2024-04-09,94039995820
2024-04-10,92729592480
2024-04-11,94550121940
2024-04-12,91873984120
2024-04-15,91564939460
2024-04-16,93564957740
2024-04-17,88931986920
2024-04-18,86940065880
2024-04-19,84772704640
2024-04-22,85512252560
2024-04-23,87478532340
2024-04-24,88602699160
2024-04-25,90817294300
2024-04-26,95312612040
2024-04-29,96347709220
2024-04-30,93022442660
2024-05-01,89884762160
2024-05-02,92045375700
2024-05-03,94007606860
2024-05-06,96948254520
2024-05-07,96408438520
2024-05-08,96782261100
2024-05-09,95907759180
2024-05-10,96933409580
2024-05-13,96377399100
2024-05-14,98505623680
2024-05-15,102527252880
2024-05-16,101145323920
2024-05-17,100902406720
2024-05-20,104292451200
2024-05-21,103258703560
2024-05-22,104145351340
2024-05-23,103253305400
2024-05-24,105137263240
2024-05-28,106092737560
2024-05-29,104233071440
2024-05-30,103932124020
2024-05-31,102501611620
2024-06-03,101775559100
2024-06-04,101291074240
2024-06-05,105934841380
2024-06-06,105164254040
2024-06-07,103775577380
2024-06-10,107204758520
2024-06-11,107714884640
2024-06-12,111716270740
2024-06-13,112015868620
2024-06-14,111315457360
2024-06-17,114559751520
2024-06-18,116507137740
2024-06-20,111956488860
2024-06-21,110196688700
2024-06-24,107150776920
2024-06-25,110397770160
2024-06-26,109758088200
2024-06-27,109969965980
2024-06-28,111270922540
2024-07-01,111713571660
2024-07-02,113241250940
2024-07-03,115160296820
2024-07-05,115414010340
2024-07-08,116944388700
2024-07-09,118071254600
2024-07-10,120426201900
2024-07-11,115109014300
2024-07-12,115752744880
2024-07-15,115806726480
2024-07-16,117029409720
2024-07-17,105500289500
2024-07-18,106216895240
2024-07-19,102909172700
2024-07-22,108848333620
2024-07-23,108599578920
2024-07-24,101622345740
2024-07-25,102568958220
2024-07-26,105874034180
2024-07-29,104684045480
2024-07-30,102041867180
2024-07-31,110671638340
2024-08-01,101672096680
2024-08-02,93608410540
2024-08-05,94591327760
2024-08-06,96304373640
2024-08-07,93816826640
2024-08-08,101154417980
2024-08-09,100413532360
