,CNP
2023-03-06,17976412680
2023-03-07,17528893290
2023-03-08,17636045820
2023-03-09,17573014920
2023-03-10,17371316040
2023-03-13,17781016890
2023-03-14,18083565210
2023-03-15,18335688810
2023-03-16,18486962970
2023-03-17,18310476450
2023-03-20,18373507350
2023-03-21,17799926160
2023-03-22,17428043850
2023-03-23,17220041880
2023-03-24,17862957060
2023-03-27,17963806500
2023-03-28,18070959030
2023-03-29,18468053700
2023-03-30,18493266060
2023-03-31,18590939220
2023-04-03,18521522950
2023-04-04,18578318080
2023-04-05,19177822230
2023-04-06,19417623890
2023-04-10,19360828760
2023-04-11,19329275910
2023-04-12,19354518190
2023-04-13,19379760470
2023-04-14,19184132800
2023-04-17,19335586480
2023-04-18,19076853110
2023-04-19,19253549070
2023-04-20,19240927930
2023-04-21,19266170210
2023-04-24,19442866170
2023-04-25,19455487310
2023-04-26,19152579950
2023-04-27,19449176740
2023-04-28,19228306790
2023-05-01,19360828760
2023-05-02,18963262850
2023-05-03,18900157150
2023-05-04,19057921400
2023-05-05,19259859640
2023-05-08,19089474250
2023-05-09,19064231970
2023-05-10,19108405960
2023-05-11,18874914870
2023-05-12,18963262850
2023-05-15,18622492070
2023-05-16,18262789580
2023-05-17,18123957040
2023-05-18,17947261080
2023-05-19,18041919630
2023-05-22,18016677350
2023-05-23,18212305020
2023-05-24,18060851340
2023-05-25,17833670820
2023-05-26,17884155380
2023-05-30,17783186260
2023-05-31,17802117970
2023-06-01,17909397660
2023-06-02,18048230200
2023-06-05,18142888750
2023-06-06,18022987920
2023-06-07,18281721290
2023-06-08,18389000980
2023-06-09,18269100150
2023-06-12,18376379840
2023-06-13,18420553830
2023-06-14,18319584710
2023-06-15,18471038390
2023-06-16,18414243260
2023-06-20,18351137560
2023-06-21,18572007510
2023-06-22,18370069270
2023-06-23,17966192790
2023-06-26,18250168440
2023-06-27,18433174970
2023-06-28,18130267610
2023-06-29,18123957040
2023-06-30,18399042750
2023-07-03,18588398250
2023-07-05,18702011550
2023-07-06,18594710100
2023-07-07,18607333800
2023-07-10,18594710100
2023-07-11,18859807800
2023-07-12,19162776600
2023-07-13,19206959550
2023-07-14,19011292200
2023-07-17,18733570800
2023-07-18,18582086400
2023-07-19,18821936700
2023-07-20,19169088450
2023-07-21,19509928350
2023-07-24,19484680950
2023-07-25,19629853500
2023-07-26,19692972000
2023-07-27,19162776600
2023-07-28,18998668500
2023-07-31,18992356650
2023-08-01,18613645650
2023-08-02,18771441900
2023-08-03,18525279750
2023-08-04,18323300550
2023-08-07,18304365000
2023-08-08,18253870200
2023-08-09,18298053150
2023-08-10,18146568750
2023-08-11,18272805750
2023-08-14,18159192450
2023-08-15,17830976250
2023-08-16,17742610350
2023-08-17,17673180000
2023-08-18,17793105150
2023-08-21,17849911800
2023-08-22,17837288100
2023-08-23,17774169600
2023-08-24,17578502250
2023-08-25,17812040700
2023-08-28,17812040700
2023-08-29,17755234050
2023-08-30,17622685200
2023-08-31,17603749650
2023-09-01,17452265250
2023-09-05,17250286050
2023-09-06,17269221600
2023-09-07,17641620750
2023-09-08,17856223650
2023-09-11,17868847350
2023-09-12,17862535500
2023-09-13,18077138400
2023-09-14,18291741300
2023-09-15,18354859800
2023-09-18,18399042750
2023-09-19,18291741300
2023-09-20,18190751700
2023-09-21,17919342150
2023-09-22,17862535500
2023-09-25,17856223650
2023-09-26,17225038650
2023-09-27,17136672750
2023-09-28,16852639500
2023-09-29,16947317250
2023-10-02,16254065096
2023-10-03,16632800594
2023-10-04,16752733501
2023-10-05,16803231567
2023-10-06,16961038025
2023-10-09,17226152873
2023-10-10,17339773522
2023-10-11,17516516754
2023-10-12,17377647072
2023-10-13,17402896105
2023-10-16,17535453529
2023-10-17,17636449662
2023-10-18,17472330946
2023-10-19,17339773522
2023-10-20,17131468999
2023-10-23,16916852217
2023-10-24,17245089648
2023-10-25,17333461264
2023-10-26,17421832880
2023-10-27,16847417376
2023-10-30,16973662541
2023-10-31,16967350283
2023-11-01,17245089648
2023-11-02,17352398039
2023-11-03,17289275456
2023-11-06,17194591581
2023-11-07,17163030290
2023-11-08,16954725766
2023-11-09,16891603184
2023-11-10,17118844482
2023-11-13,16872666409
2023-11-14,17466018688
2023-11-15,17314524489
2023-11-16,17459706430
2023-11-17,17548078046
2023-11-20,17415520622
2023-11-21,17358710297
2023-11-22,17541765787
2023-11-24,17630137403
2023-11-27,17642761920
2023-11-28,17769007086
2023-11-29,17604888370
2023-11-30,17844754185
2023-12-01,18172991616
2023-12-04,18210865166
2023-12-05,18027809676
2023-12-06,18166679358
2023-12-07,18154054842
2023-12-08,18160367100
2023-12-11,18337110332
2023-12-12,18311861299
2023-12-13,19063020035
2023-12-14,18747407121
2023-12-15,18217177424
2023-12-18,18185616133
2023-12-19,18286612266
2023-12-20,17863690960
2023-12-21,17863690960
2023-12-22,17914189027
2023-12-26,17989936126
2023-12-27,17914189027
2023-12-28,18027809676
2023-12-29,18034121934
2024-01-02,18340934280
2024-01-03,18416801640
2024-01-04,18385190240
2024-01-05,18486346720
2024-01-08,18593825480
2024-01-09,18480024440
2024-01-10,18492669000
2024-01-11,17923663800
2024-01-12,18062753960
2024-01-16,18037464840
2024-01-17,17733995400
2024-01-18,17556971560
2024-01-19,17556971560
2024-01-22,17367303160
2024-01-23,17386270000
2024-01-24,17158667920
2024-01-25,17398914560
2024-01-26,17430525960
2024-01-29,17645483480
2024-01-30,17683417160
2024-01-31,17664450320
2024-02-01,17942630640
2024-02-02,17670772600
2024-02-05,17405236840
2024-02-06,17455815080
2024-02-07,17430525960
2024-02-08,17342014040
2024-02-09,17405236840
2024-02-12,17544327000
2024-02-13,17348336320
2024-02-14,17291435800
2024-02-15,17620194360
2024-02-16,17626516640
2024-02-20,17569616120
2024-02-21,17879407840
2024-02-22,17620194360
2024-02-23,17645483480
2024-02-26,17259824400
2024-02-27,17481104200
2024-02-28,17373625440
2024-02-29,17386270000
2024-03-01,17348336320
2024-03-04,17664450320
2024-03-05,17632838920
2024-03-06,17892052400
2024-03-07,17898374680
2024-03-08,17911019240
2024-03-11,18031142560
2024-03-12,17784573640
2024-03-13,17702384000
2024-03-14,17632838920
2024-03-15,17620194360
2024-03-18,17664450320
2024-03-19,17816185040
2024-03-20,17765606800
2024-03-21,17696061720
2024-03-22,17594905240
2024-03-25,17449492800
2024-03-26,17215568440
2024-03-27,17885730120
2024-03-28,18012175720
2024-04-01,17967919760
2024-04-02,17980564320
2024-04-03,17797218200
2024-04-04,17765606800
2024-04-05,17733995400
2024-04-08,17841474160
2024-04-09,17879407840
2024-04-10,17304080360
2024-04-11,17436848240
2024-04-12,17360980880
2024-04-15,17323047200
2024-04-16,17209246160
2024-04-17,17512715600
2024-04-18,17670772600
2024-04-19,18037464840
2024-04-22,18195521840
2024-04-23,18163910440
2024-04-24,18378867960
2024-04-25,18549569520
2024-04-26,18239777800
2024-04-29,18473702160
2024-04-30,18423123920
2024-05-01,18536924960
2024-05-02,18587503200
2024-05-03,18619114600
2024-05-06,18536924960
2024-05-07,18713948800
2024-05-08,18625436880
2024-05-09,18834072120
2024-05-10,18777171600
2024-05-13,18751882480
2024-05-14,18764527040
2024-05-15,18815105280
2024-05-16,18928906320
2024-05-17,19017418240
2024-05-20,18960517720
2024-05-21,19226053480
2024-05-22,19004773680
2024-05-23,18555891800
2024-05-24,18657048280
2024-05-28,18676015120
2024-05-29,18574858640
2024-05-30,18802460720
2024-05-31,19289276280
2024-06-03,19441011000
2024-06-04,19497911520
2024-06-05,19238698040
2024-06-06,19124897000
2024-06-07,19074318760
2024-06-10,19238698040
2024-06-11,19485266960
2024-06-12,19592745720
2024-06-13,19535845200
2024-06-14,19504233800
2024-06-17,19403077320
2024-06-18,19599068000
2024-06-20,19776091840
2024-06-21,19599068000
2024-06-24,19795058680
2024-06-25,19213408920
2024-06-26,19282954000
2024-06-27,19478944680
2024-06-28,19586423440
2024-07-01,19314565400
2024-07-02,19257664880
2024-07-03,19175475240
2024-07-05,19276631720
2024-07-08,19169152960
2024-07-09,18732915640
2024-07-10,18707626520
2024-07-11,18764527040
2024-07-12,19156508400
2024-07-15,17879407840
2024-07-16,18062753960
2024-07-17,18107009920
2024-07-18,18220810960
2024-07-19,18315645160
2024-07-22,18309322880
2024-07-23,18144943600
2024-07-24,18347256560
2024-07-25,18258744640
2024-07-26,18819760000
2024-07-29,18703609260
2024-07-30,18267896540
2024-07-31,17780923500
2024-08-01,18037225100
2024-08-02,17345210780
2024-08-05,16614751220
2024-08-06,16512230580
2024-08-07,16422525020
2024-08-08,16839015120
2024-08-09,16960758380
