,RHI
2023-03-03,8654074400
2023-03-06,8646625000
2023-03-07,8585965600
2023-03-08,8573195200
2023-03-09,8390152800
2023-03-10,8237972200
2023-03-13,8229458600
2023-03-14,8210303000
2023-03-15,8017682800
2023-03-16,7987885200
2023-03-17,7809099599
2023-03-20,8026196400
2023-03-21,8222009200
2023-03-22,7942124599
2023-03-23,7881465200
2023-03-24,7949574000
2023-03-27,8109204000
2023-03-28,8119846000
2023-03-29,8210303000
2023-03-30,8295439000
2023-03-31,8548638139
2023-04-03,8447841240
2023-04-04,8220782960
2023-04-05,7961894080
2023-04-06,7852609020
2023-04-10,7953405919
2023-04-11,8011762020
2023-04-12,7845181880
2023-04-13,8016006100
2023-04-14,7991602639
2023-04-17,8082850360
2023-04-18,8027677320
2023-04-19,8016006100
2023-04-20,7921575320
2023-04-21,7777276600
2023-04-24,7730591720
2023-04-25,7607513400
2023-04-26,7493984259
2023-04-27,7759239259
2023-04-28,7745446000
2023-05-01,7762422320
2023-05-02,7530058940
2023-05-03,7310427800
2023-05-04,7153396840
2023-05-05,7321038000
2023-05-08,7126871340
2023-05-09,7095040740
2023-05-10,7166129080
2023-05-11,7124749300
2023-05-12,7117322160
2023-05-15,7176739280
2023-05-16,7023952400
2023-05-17,7138542560
2023-05-18,7276475160
2023-05-19,7253132720
2023-05-22,7269048020
2023-05-23,7270109040
2023-05-24,7175678259
2023-05-25,7125810320
2023-05-26,7161885000
2023-05-30,7084430540
2023-05-31,6898752040
2023-06-01,7040928720
2023-06-02,7414407759
2023-06-05,7385760220
2023-06-06,7586293000
2023-06-07,7714676419
2023-06-08,7733774780
2023-06-09,7715737440
2023-06-12,7791069860
2023-06-13,7949161840
2023-06-14,7572499740
2023-06-15,7775154560
2023-06-16,7790008840
2023-06-20,7592659120
2023-06-21,7611757479
2023-06-22,7523692820
2023-06-23,7483374060
2023-06-26,7625550740
2023-06-27,7645710120
2023-06-28,7676479699
2023-06-29,7858975139
2023-06-30,7923674800
2023-07-03,7957383600
2023-07-05,8145942200
2023-07-06,8097485800
2023-07-07,8167010200
2023-07-10,8326073600
2023-07-11,8513578799
2023-07-12,8540967200
2023-07-13,8662108200
2023-07-14,8709511200
2023-07-17,8783249200
2023-07-18,8892802800
2023-07-19,8907550400
2023-07-20,8599957600
2023-07-21,8283937600
2023-07-24,8436680600
2023-07-25,8449321399
2023-07-26,7945796200
2023-07-27,7705621000
2023-07-28,7854150400
2023-07-31,7810961000
2023-08-01,7786732800
2023-08-02,7826762000
2023-08-03,7976344800
2023-08-04,7912087400
2023-08-07,7957383600
2023-08-08,7986878799
2023-08-09,8035335200
2023-08-10,8033228400
2023-08-11,8025854600
2023-08-14,8007946800
2023-08-15,7885752400
2023-08-16,7805693999
2023-08-17,7790946399
2023-08-18,7863631000
2023-08-21,7907873799
2023-08-22,7923674800
2023-08-23,7928941800
2023-08-24,7818334800
2023-08-25,7896286399
2023-08-28,7865737800
2023-08-29,7942636000
2023-08-30,7962650600
2023-08-31,7790946399
2023-09-01,7898393200
2023-09-05,7758291000
2023-09-06,7611868400
2023-09-07,7718261800
2023-09-08,7710888000
2023-09-11,7621348999
2023-09-12,7620295600
2023-09-13,7650844199
2023-09-14,7863631000
2023-09-15,7911033999
2023-09-18,7810961000
2023-09-19,7889966000
2023-09-20,7829922200
2023-09-21,7747757000
2023-09-22,7681392800
2023-09-25,7779358999
2023-09-26,7541290600
2023-09-27,7704567600
2023-09-28,7710888000
2023-09-29,7719315200
2023-10-02,7511720580
2023-10-03,7698392519
2023-10-04,7674406740
2023-10-05,7693178220
2023-10-06,7790164200
2023-10-09,7967450400
2023-10-10,7993521900
2023-10-11,8030022000
2023-10-12,8040450599
2023-10-13,7894450200
2023-10-16,7964321820
2023-10-17,8026893420
2023-10-18,7878807300
2023-10-19,7766178420
2023-10-20,7681706760
2023-10-23,7556563559
2023-10-24,7522149180
2023-10-25,7671278160
2023-10-26,7644163800
2023-10-27,7611835139
2023-10-30,7722378300
2023-10-31,7797464220
2023-11-01,7715078280
2023-11-02,7908007380
2023-11-03,7962236099
2023-11-06,7984136160
2023-11-07,7779735599
2023-11-08,7889235900
2023-11-09,7938250320
2023-11-10,8028979139
2023-11-13,7987264740
2023-11-14,8392937280
2023-11-15,8351222880
2023-11-16,8319937080
2023-11-17,8431523099
2023-11-20,8595252120
2023-11-21,8510780460
2023-11-22,8502437580
2023-11-24,8474280360
2023-11-27,8493051840
2023-11-28,8381465820
2023-11-29,8395023000
2023-11-30,8549366280
2023-12-01,8694323820
2023-12-04,8843452800
2023-12-05,8590037820
2023-12-06,8606723580
2023-12-07,8665123740
2023-12-08,8665123740
2023-12-11,8747509680
2023-12-12,8730823920
2023-12-13,8772538320
2023-12-14,9033253320
2023-12-15,9073924860
2023-12-18,9093739200
2023-12-19,9111467820
2023-12-20,8983196040
2023-12-21,9054110520
2023-12-22,9101039220
2023-12-26,9140667900
2023-12-27,9178210860
2023-12-28,9193853760
2023-12-29,9168825120
2024-01-02,8937098570
2024-01-03,8711880780
2024-01-04,8624699700
2024-01-05,8603942300
2024-01-08,8640267750
2024-01-09,8514685480
2024-01-10,8385989600
2024-01-11,8383913860
2024-01-12,8374573030
2024-01-16,8353815629
2024-01-17,8294657040
2024-01-18,8345512670
2024-01-19,8365232199
2024-01-22,8516761220
2024-01-23,8434769490
2024-01-24,8416087830
2024-01-25,8420239310
2024-01-26,8494965949
2024-01-29,8429580140
2024-01-30,8449299670
2024-01-31,8255217980
2024-02-01,8299846390
2024-02-02,8392216820
2024-02-05,8275975379
2024-02-06,8313338699
2024-02-07,8248990760
2024-02-08,8360042850
2024-02-09,8421277180
2024-02-12,8506382519
2024-02-13,8270786030
2024-02-14,8365232199
2024-02-15,8536480750
2024-02-16,8390141080
2024-02-20,8306073610
2024-02-21,8302960000
2024-02-22,8246915019
2024-02-23,8314376570
2024-02-26,8356929240
2024-02-27,8400519780
2024-02-28,8320603790
2024-02-29,8344474800
2024-03-01,8381838120
2024-03-04,8483549379
2024-03-05,8146241629
2024-03-06,8265596680
2024-03-07,8329944620
2024-03-08,8442034580
2024-03-11,8305035740
2024-03-12,8342399060
2024-03-13,8350702019
2024-03-14,8174264120
2024-03-15,8183604949
2024-03-18,8142090150
2024-03-19,8155582460
2024-03-20,8322679530
2024-03-21,8415049960
2024-03-22,8254180110
2024-03-25,8131711449
2024-03-26,8036227410
2024-03-27,8114067660
2024-03-28,8228233360
2024-04-01,8114067660
2024-04-02,7994712610
2024-04-03,7881584780
2024-04-04,7826577670
2024-04-05,7815161100
2024-04-08,7845259330
2024-04-09,7876395430
2024-04-10,7573337390
2024-04-11,7593056920
2024-04-12,7479929089
2024-04-15,7323210720
2024-04-16,7337740900
2024-04-17,7193476970
2024-04-18,7219423720
2024-04-19,7288961010
2024-04-22,7420770500
2024-04-23,7423884110
2024-04-24,7420770500
2024-04-25,7327362199
2024-04-26,7197628449
2024-04-29,7267165740
2024-04-30,7175833180
2024-05-01,7187249750
2024-05-02,7221499460
2024-05-03,7281695920
2024-05-06,7266127870
2024-05-07,7263014260
2024-05-08,7277544440
2024-05-09,7280658050
2024-05-10,7343968120
2024-05-13,7388596530
2024-05-14,7381331440
2024-05-15,7385482920
2024-05-16,7418694760
2024-05-17,7355384690
2024-05-20,7306604800
2024-05-21,7135356250
2024-05-22,6996281670
2024-05-23,6937123080
2024-05-24,6907024850
2024-05-28,6800124240
2024-05-29,6699450850
2024-05-30,6647557350
2024-05-31,6666239010
2024-06-03,6618496990
2024-06-04,6615383380
2024-06-05,6561414140
2024-06-06,6528202300
2024-06-07,6460740750
2024-06-10,6555186920
2024-06-11,6603966810
2024-06-12,6609156160
2024-06-13,6668314750
2024-06-14,6728511210
2024-06-17,6640292260
2024-06-18,6623686340
2024-06-20,6610194030
2024-06-21,6751344350
2024-06-24,6775215360
2024-06-25,6686996410
2024-06-26,6552073310
2024-06-27,6588398760
2024-06-28,6640292260
2024-07-01,6606042550
2024-07-02,6644443740
2024-07-03,6607080420
2024-07-05,6565565620
2024-07-08,6672466230
2024-07-09,6318552560
2024-07-10,6363180970
2024-07-11,6512634250
2024-07-12,6602928940
2024-07-15,6630951430
2024-07-16,6853055610
2024-07-17,6995243800
2024-07-18,6919479290
2024-07-19,6840601170
2024-07-22,6801776940
2024-07-23,6696562920
2024-07-24,6686247819
2024-07-25,6180807920
2024-07-26,6427338810
2024-07-29,6540804910
2024-07-30,6616105140
2024-07-31,6621262690
2024-08-01,6473756760
2024-08-02,6524300750
2024-08-05,6436622400
2024-08-06,6328313850
2024-08-07,6218973790
2024-08-08,6277769860
2024-08-09,6222068320
