,LUMN
2023-03-06,3239131500
2023-03-07,3052636050
2023-03-08,2964296100
2023-03-09,2826878400
2023-03-10,2630567400
2023-03-13,2552043000
2023-03-14,2552043000
2023-03-15,2542227450
2023-03-16,2444071950
2023-03-17,2434256400
2023-03-20,2444071950
2023-03-21,2473518600
2023-03-22,2434256400
2023-03-23,2424440850
2023-03-24,2365547550
2023-03-27,2493149700
2023-03-28,2601120750
2023-03-29,2581489650
2023-03-30,2512780800
2023-03-31,2606150450
2023-04-03,2547143270
2023-04-04,2389790790
2023-04-05,2379956260
2023-04-06,2389790790
2023-04-10,2409459850
2023-04-11,2527474210
2023-04-12,2419294380
2023-04-13,2311114550
2023-04-14,2232438310
2023-04-17,2242272840
2023-04-18,2143927540
2023-04-19,2143927540
2023-04-20,2143927540
2023-04-21,2193100190
2023-04-24,2379956260
2023-04-25,2350452670
2023-04-26,2104589420
2023-04-27,2173431130
2023-04-28,2330783610
2023-05-01,2340618140
2023-05-02,2301280020
2023-05-03,2252107370
2023-05-04,2084920360
2023-05-05,2242272840
2023-05-08,2261941900
2023-05-09,2330783610
2023-05-10,2320949080
2023-05-11,2301280020
2023-05-12,2320949080
2023-05-15,2448797970
2023-05-16,2488136090
2023-05-17,2596315920
2023-05-18,2468467030
2023-05-19,2311114550
2023-05-22,2143927540
2023-05-23,2065251300
2023-05-24,1947236940
2023-05-25,1848891640
2023-05-26,1937402410
2023-05-30,1947236940
2023-05-31,1947236940
2023-06-01,1917733350
2023-06-02,1976740529
2023-06-05,1878395230
2023-06-06,1770215400
2023-06-07,1809553520
2023-06-08,1750546340
2023-06-09,1770215400
2023-06-12,1799718990
2023-06-13,2094754890
2023-06-14,2222603780
2023-06-15,2212769250
2023-06-16,2212769250
2023-06-20,2075085829
2023-06-21,1907898820
2023-06-22,1819388050
2023-06-23,1789884460
2023-06-26,1957071470
2023-06-27,2055416769
2023-06-28,2143927540
2023-06-29,2163596600
2023-06-30,2203500000
2023-07-03,2193750000
2023-07-05,2203500000
2023-07-06,2037749999
2023-07-07,2135250000
2023-07-10,2008500000
2023-07-11,2018249999
2023-07-12,1989000000
2023-07-13,2008500000
2023-07-14,1803750000
2023-07-17,1657500000
2023-07-18,1579500000
2023-07-19,1842750000
2023-07-20,1852500000
2023-07-21,1852500000
2023-07-24,1784250000
2023-07-25,1725750000
2023-07-26,1764750000
2023-07-27,1667250000
2023-07-28,1716000000
2023-07-31,1745250000
2023-08-01,1979249999
2023-08-02,1745250000
2023-08-03,1638000000
2023-08-04,1618500000
2023-08-07,1696500000
2023-08-08,1667250000
2023-08-09,1696500000
2023-08-10,1842750000
2023-08-11,1813500000
2023-08-14,1764750000
2023-08-15,1647750000
2023-08-16,1677000000
2023-08-17,1677000000
2023-08-18,1657500000
2023-08-21,1589250000
2023-08-22,1472250000
2023-08-23,1482000000
2023-08-24,1462500000
2023-08-25,1511250000
2023-08-28,1560000000
2023-08-29,1530750000
2023-08-30,1511250000
2023-08-31,1550250000
2023-09-01,1540500000
2023-09-05,1462500000
2023-09-06,1443000000
2023-09-07,1384500000
2023-09-08,1384500000
2023-09-11,1335750000
2023-09-12,1384500000
2023-09-13,1365000000
2023-09-14,1413750000
2023-09-15,1501500000
2023-09-18,1482000000
2023-09-19,1589250000
2023-09-20,1589250000
2023-09-21,1501500000
2023-09-22,1472250000
2023-09-25,1355250000
2023-09-26,1267500000
2023-09-27,1355250000
2023-09-28,1394250000
2023-09-29,1384500000
2023-10-02,1367429180
2023-10-03,1288728220
2023-10-04,1318241080
2023-10-05,1328078700
2023-10-06,1269052980
2023-10-09,1288728220
2023-10-10,1367429180
2023-10-11,1308403460
2023-10-12,1298565840
2023-10-13,1298565840
2023-10-16,1328078700
2023-10-17,1396942040
2023-10-18,1367429180
2023-10-19,1367429180
2023-10-20,1367429180
2023-10-23,1278890600
2023-10-24,1347753940
2023-10-25,1318241080
2023-10-26,1377266800
2023-10-27,1308403460
2023-10-30,1465805380
2023-10-31,1436292520
2023-11-01,964185136
2023-11-02,1042787720
2023-11-03,1101813440
2023-11-06,1298565840
2023-11-07,1278890600
2023-11-08,1278890600
2023-11-09,1160839160
2023-11-10,1170676780
2023-11-13,1131326300
2023-11-14,1278890600
2023-11-15,1357591560
2023-11-16,1357591560
2023-11-17,1328078700
2023-11-20,1357591560
2023-11-21,1298565840
2023-11-22,1269052980
2023-11-24,1239540120
2023-11-27,1210027260
2023-11-28,1160839160
2023-11-29,1328078700
2023-11-30,1288728220
2023-12-01,1455967760
2023-12-04,1534668720
2023-12-05,1524831100
2023-12-06,1455967760
2023-12-07,1416617280
2023-12-08,1465805380
2023-12-11,1347753940
2023-12-12,1446130140
2023-12-13,1554343960
2023-12-14,1741258740
2023-12-15,1780609220
2023-12-18,1760933980
2023-12-19,1741258740
2023-12-20,1633044920
2023-12-21,1711745880
2023-12-22,1701908260
2023-12-26,1770771600
2023-12-27,1780609220
2023-12-28,1819959700
2023-12-29,1800284460
2024-01-02,1861375950
2024-01-03,1762890450
2024-01-04,1723496250
2024-01-05,1674253500
2024-01-08,1713647700
2024-01-09,1605313650
2024-01-10,1674253500
2024-01-11,1556070900
2024-01-12,1565919450
2024-01-16,1526525250
2024-01-17,1418191200
2024-01-18,1418191200
2024-01-19,1300008600
2024-01-22,1359099900
2024-01-23,1349251350
2024-01-24,1329554250
2024-01-25,1359099900
2024-01-26,1378797000
2024-01-29,1339402800
2024-01-30,1280311500
2024-01-31,1201523100
2024-02-01,1260614400
2024-02-02,1280311500
2024-02-05,1270462950
2024-02-06,1329554250
2024-02-07,1428039750
2024-02-08,1477282500
2024-02-09,1496979600
2024-02-12,1743193350
2024-02-13,1595465100
2024-02-14,1565919450
2024-02-15,1575768000
2024-02-16,1516676700
2024-02-20,1526525250
2024-02-21,1526525250
2024-02-22,1516676700
2024-02-23,1477282500
2024-02-26,1457585400
2024-02-27,1516676700
2024-02-28,1585616550
2024-02-29,1595465100
2024-03-01,1595465100
2024-03-04,1664404950
2024-03-05,1674253500
2024-03-06,1684102050
2024-03-07,1703799150
2024-03-08,1792436100
2024-03-11,1733344800
2024-03-12,1693950600
2024-03-13,1615162200
2024-03-14,1556070900
2024-03-15,1546222350
2024-03-18,1585616550
2024-03-19,1664404950
2024-03-20,1743193350
2024-03-21,1684102050
2024-03-22,1585616550
2024-03-25,1585616550
2024-03-26,1526525250
2024-03-27,1556070900
2024-03-28,1536373800
2024-04-01,1437888300
2024-04-02,1388645550
2024-04-03,1398494100
2024-04-04,1319705700
2024-04-05,1319705700
2024-04-08,1349251350
2024-04-09,1437888300
2024-04-10,1359099900
2024-04-11,1418191200
2024-04-12,1359099900
2024-04-15,1349251350
2024-04-16,1309857150
2024-04-17,1300008600
2024-04-18,1300008600
2024-04-19,1290160050
2024-04-22,1339402800
2024-04-23,1339402800
2024-04-24,1270462950
2024-04-25,1191674550
2024-04-26,1191674550
2024-04-29,1201523100
2024-04-30,1171977450
2024-05-01,1191674550
2024-05-02,1270462950
2024-05-03,1300008600
2024-05-06,1300008600
2024-05-07,1280311500
2024-05-08,1260614400
2024-05-09,1319705700
2024-05-10,1290160050
2024-05-13,1231068750
2024-05-14,1309857150
2024-05-15,1280311500
2024-05-16,1290160050
2024-05-17,1300008600
2024-05-20,1280311500
2024-05-21,1240917300
2024-05-22,1270462950
2024-05-23,1270462950
2024-05-24,1250765850
2024-05-28,1260614400
2024-05-29,1270462950
2024-05-30,1260614400
2024-05-31,1270462950
2024-06-03,1270462950
2024-06-04,1240917300
2024-06-05,1309857150
2024-06-06,1290160050
2024-06-07,1250765850
2024-06-10,1201523100
2024-06-11,1211371650
2024-06-12,1211371650
2024-06-13,1171977450
2024-06-14,1112886150
2024-06-17,1063643400
2024-06-18,1053794850
2024-06-20,1093189050
2024-06-21,1053794850
2024-06-24,1034097750
2024-06-25,977468587
2024-06-26,984855000
2024-06-27,1014400650
2024-06-28,1083340500
2024-07-01,1093189050
2024-07-02,1053794850
2024-07-03,1024249200
2024-07-05,1014400650
2024-07-08,1043946300
2024-07-09,1043946300
2024-07-10,1034097750
2024-07-11,1142431800
2024-07-12,1162128900
2024-07-15,1191674550
2024-07-16,1300008600
2024-07-17,1319705700
2024-07-18,1339402800
2024-07-19,1359099900
2024-07-22,1408342650
2024-07-23,1467433950
2024-07-24,1496979600
2024-07-25,1615162200
2024-07-26,1743193350
2024-07-29,1910618700
2024-07-30,2629562850
2024-07-31,3102293250
2024-08-01,3269718600
2024-08-02,3023504850
2024-08-05,2550774450
2024-08-06,4924275000
2024-08-07,6529588650
2024-08-08,5311345820
2024-08-09,5498921230
