,GL
2023-03-07,11568513084
2023-03-08,11412364182
2023-03-09,11201274000
2023-03-10,10985364407
2023-03-13,10292333170
2023-03-14,10701019185
2023-03-15,10373299267
2023-03-16,10486073474
2023-03-17,10125581565
2023-03-20,10366552093
2023-03-21,10592100506
2023-03-22,10317394105
2023-03-23,10251850121
2023-03-24,10283658231
2023-03-27,10459084775
2023-03-28,10485109592
2023-03-29,10529448169
2023-03-30,10562220161
2023-03-31,10488252368
2023-04-03,10435820639
2023-04-04,10238486678
2023-04-05,10319517532
2023-04-06,10270899019
2023-04-10,10309984490
2023-04-11,10235626765
2023-04-12,10231813549
2023-04-13,10214654074
2023-04-14,10227047028
2023-04-17,10385295519
2023-04-18,10456793331
2023-04-19,10460606547
2023-04-20,10457746635
2023-04-21,10259459369
2023-04-24,10229906940
2023-04-25,10125996787
2023-04-26,10039246108
2023-04-27,10228953636
2023-04-28,10345256744
2023-05-01,10391968648
2023-05-02,10245159807
2023-05-03,10125996787
2023-05-04,10090724533
2023-05-05,10323330748
2023-05-08,10323330748
2023-05-09,10359556306
2023-05-10,10275665540
2023-05-11,10279478757
2023-05-12,10209887553
2023-05-15,10255646153
2023-05-16,10132669916
2023-05-17,10289011798
2023-05-18,10380528998
2023-05-19,10322377444
2023-05-22,10331910486
2023-05-23,10243253199
2023-05-24,10101210879
2023-05-25,10052592367
2023-05-26,10032572979
2023-05-30,10023039938
2023-05-31,9836192322
2023-06-01,9893390572
2023-06-02,10204167728
2023-06-05,10102164183
2023-06-06,10175568603
2023-06-07,10312844402
2023-06-08,10257552761
2023-06-09,10289011798
2023-06-12,10320470836
2023-06-13,10452026810
2023-06-14,10200354512
2023-06-15,10326190661
2023-06-16,10296638232
2023-06-20,10175568603
2023-06-21,10185101645
2023-06-22,10143156262
2023-06-23,10131716612
2023-06-26,10202261120
2023-06-27,10318564227
2023-06-28,10243253199
2023-06-29,10386248823
2023-06-30,10374093360
2023-07-03,10434660955
2023-07-05,10375986097
2023-07-06,10499960393
2023-07-07,10567152569
2023-07-10,10576616255
2023-07-11,10628666532
2023-07-12,10552957039
2023-07-13,10435607324
2023-07-14,10396806208
2023-07-17,10497121287
2023-07-18,10628666532
2023-07-19,10640969325
2023-07-20,10852009538
2023-07-21,10853902276
2023-07-24,10836867640
2023-07-25,10796173787
2023-07-26,10788602838
2023-07-27,10516995029
2023-07-28,10617310108
2023-07-31,10615417371
2023-08-01,10653272118
2023-08-02,10734659823
2023-08-03,10788602838
2023-08-04,10748855353
2023-08-07,10917308977
2023-08-08,10799959262
2023-08-09,10722357031
2023-08-10,10744123510
2023-08-11,10833082165
2023-08-14,10861473225
2023-08-15,10695858708
2023-08-16,10740338035
2023-08-17,10594597260
2023-08-18,10640969325
2023-08-21,10670306754
2023-08-22,10513209555
2023-08-23,10518887767
2023-08-24,10546332458
2023-08-25,10548225195
2023-08-28,10565259831
2023-08-29,10574723518
2023-08-30,10628666532
2023-08-31,10558635251
2023-09-01,10547278827
2023-09-05,10305954816
2023-09-06,10280402862
2023-09-07,10281349230
2023-09-08,10330560401
2023-09-11,10324882189
2023-09-12,10422358162
2023-09-13,10392074365
2023-09-14,10489550338
2023-09-15,10400591683
2023-09-18,10452641960
2023-09-19,10527405085
2023-09-20,10494282181
2023-09-21,10415733582
2023-09-22,10430875480
2023-09-25,10516048661
2023-09-26,10388288890
2023-09-27,10356112355
2023-09-28,10442231904
2023-09-29,10289866548
2023-10-02,10211905831
2023-10-03,10193083776
2023-10-04,10290958461
2023-10-05,10359658961
2023-10-06,10621285523
2023-10-09,10615638907
2023-10-10,10623167729
2023-10-11,10662694044
2023-10-12,10669281763
2023-10-13,10664576249
2023-10-16,10827387023
2023-10-17,10925261708
2023-10-18,10801036146
2023-10-19,10689986023
2023-10-20,10375657708
2023-10-23,10466003571
2023-10-24,10472591290
2023-10-25,10543173996
2023-10-26,10680574996
2023-10-27,10543173996
2023-10-30,10668340660
2023-10-31,10950671482
2023-11-01,10951612585
2023-11-02,10904557448
2023-11-03,11025959701
2023-11-06,10921497297
2023-11-07,10842444667
2023-11-08,10799153941
2023-11-09,10812329379
2023-11-10,10977022359
2023-11-13,10998667722
2023-11-14,11129481003
2023-11-15,10974199051
2023-11-16,11049487270
2023-11-17,11133245414
2023-11-20,11105012332
2023-11-21,11255588770
2023-11-22,11328053681
2023-11-24,11418399544
2023-11-27,11397695284
2023-11-28,11319583756
2023-11-29,11317701551
2023-11-30,11587798037
2023-12-01,11607561195
2023-12-04,11723316832
2023-12-05,11663086256
2023-12-06,11586856934
2023-12-07,11504980996
2023-12-08,11515333126
2023-12-11,11613207811
2023-12-12,11724257934
2023-12-13,11655557434
2023-12-14,11541684003
2023-12-15,11475806811
2023-12-18,11584974729
2023-12-19,11622618839
2023-12-20,11400518592
2023-12-21,11450397037
2023-12-22,11442868215
2023-12-26,11440986010
2023-12-27,11420281749
2023-12-28,11454161448
2023-12-29,11455102551
2024-01-02,11457235868
2024-01-03,11421566938
2024-01-04,11472254365
2024-01-05,11477886301
2024-01-08,11376511447
2024-01-09,11183148298
2024-01-10,11310805523
2024-01-11,11253547503
2024-01-12,11282645841
2024-01-16,11263872720
2024-01-17,11261995407
2024-01-18,11332394612
2024-01-19,11433769466
2024-01-22,11517309856
2024-01-23,11478824957
2024-01-24,11455358556
2024-01-25,11592402341
2024-01-26,11616807398
2024-01-29,11544530881
2024-01-30,11673126762
2024-01-31,11528573728
2024-02-01,11268566000
2024-02-02,11344597141
2024-02-05,11289216433
2024-02-06,11375572791
2024-02-07,11495720766
2024-02-08,11728507469
2024-02-09,11821434419
2024-02-12,11858042005
2024-02-13,11777317584
2024-02-14,11766053712
2024-02-15,11809231890
2024-02-16,11782949521
2024-02-20,11812986515
2024-02-21,11882447063
2024-02-22,11954723580
2024-02-23,11911545401
2024-02-26,11929379866
2024-02-27,12033570689
2024-02-28,12052343810
2024-02-29,11914361369
2024-03-01,11843023509
2024-03-04,11855226037
2024-03-05,11856164693
2024-03-06,12024184128
2024-03-07,11938766427
2024-03-08,11603666213
2024-03-11,11629009927
2024-03-12,11672188106
2024-03-13,11177516362
2024-03-14,10887471639
2024-03-15,10891226264
2024-03-18,10946606971
2024-03-19,11071448227
2024-03-20,11065816291
2024-03-21,10873391799
2024-03-22,10838661524
2024-03-25,10927833850
2024-03-26,10933465786
2024-03-27,10944729659
2024-03-28,10923140570
2024-04-01,10712881612
2024-04-02,10479156253
2024-04-03,10409695705
2024-04-04,10335541876
2024-04-05,10179724970
2024-04-08,10123405607
2024-04-09,10100877861
2024-04-10,9849318037
2024-04-11,4615371847
2024-04-12,5546518658
2024-04-15,5238639470
2024-04-16,5629120391
2024-04-17,5935122267
2024-04-18,6101264390
2024-04-19,6264590544
2024-04-22,6231737582
2024-04-23,7111258310
2024-04-24,7377836631
2024-04-25,7090607877
2024-04-26,7110319654
2024-04-29,7329965172
2024-04-30,7149743209
2024-05-01,7460438364
2024-05-02,7441665243
2024-05-03,7279277745
2024-05-06,7588095589
2024-05-07,7993595006
2024-05-08,8400033080
2024-05-09,8155043849
2024-05-10,8119374919
2024-05-13,7991717694
2024-05-14,8312738067
2024-05-15,8239522894
2024-05-16,7879078967
2024-05-17,8079012708
2024-05-20,8073380772
2024-05-21,7821820947
2024-05-22,8034895873
2024-05-23,7560874563
2024-05-24,7672574634
2024-05-28,7880956279
2024-05-29,7731709966
2024-05-30,7722323405
2024-05-31,7768317552
2024-06-03,7742035182
2024-06-04,7679145226
2024-06-05,7842471381
2024-06-06,7625641831
2024-06-07,7634089735
2024-06-10,7661310761
2024-06-11,7568383811
2024-06-12,7613439302
2024-06-13,7482027454
2024-06-14,7311192051
2024-06-17,7501739231
2024-06-18,7546794722
2024-06-20,7750483087
2024-06-21,7796477234
2024-06-24,7855612566
2024-06-25,7838716757
2024-06-26,7810557075
2024-06-27,7719507437
2024-06-28,7723262061
2024-07-01,7774888144
2024-07-02,7798354546
2024-07-03,7738280558
2024-07-05,7648169576
2024-07-08,7595604837
2024-07-09,7688531787
2024-07-10,7803047826
2024-07-11,8000165599
2024-07-12,8076196740
2024-07-15,8148473256
2024-07-16,8308044787
2024-07-17,8347468341
2024-07-18,8278946449
2024-07-19,8284578385
2024-07-22,8352161621
2024-07-23,8406603673
2024-07-24,8286455697
2024-07-25,8361548182
2024-07-26,8512671808
2024-07-29,8642206344
2024-07-30,8866545142
2024-07-31,8705096300
2024-08-01,8724808077
2024-08-02,8533322241
2024-08-05,8319308659
2024-08-06,8352161621
2024-08-07,8336204468
2024-08-08,8570868483
2024-08-09,8637513064
