,LMT
2023-03-06,122299299000
2023-03-07,121914702000
2023-03-08,122128650000
2023-03-09,121198995000
2023-03-10,121109850000
2023-03-13,121575951000
2023-03-14,121968189000
2023-03-15,120552057000
2023-03-16,120534228000
2023-03-17,118657089000
2023-03-20,121160790000
2023-03-21,120921372000
2023-03-22,119428830000
2023-03-23,119174130000
2023-03-24,120865338000
2023-03-27,119672992000
2023-03-28,119180032000
2023-03-29,119875232000
2023-03-30,119619904000
2023-03-31,119506144000
2023-04-03,123017536000
2023-04-04,123502912000
2023-04-05,123869472000
2023-04-06,123914976000
2023-04-10,125578400000
2023-04-11,123325952000
2023-04-12,123391680000
2023-04-13,124412992000
2023-04-14,123363872000
2023-04-17,123780992000
2023-04-18,126756448000
2023-04-19,125176448000
2023-04-20,124023680000
2023-04-21,121988640000
2023-04-24,121576576000
2023-04-25,120226624000
2023-04-26,116697536000
2023-04-27,117552000000
2023-04-28,117412960000
2023-05-01,118671904000
2023-05-02,116007392000
2023-05-03,114536096000
2023-05-04,114247904000
2023-05-05,115160512000
2023-05-08,114002688000
2023-05-09,114275712000
2023-05-10,114556320000
2023-05-11,113934432000
2023-05-12,113959712000
2023-05-15,114245376000
2023-05-16,113186144000
2023-05-17,115605440000
2023-05-18,115213600000
2023-05-19,114895072000
2023-05-22,114953216000
2023-05-23,114424864000
2023-05-24,114447616000
2023-05-25,111947424000
2023-05-26,113368160000
2023-05-30,113246816000
2023-05-31,112245728000
2023-06-01,113676576000
2023-06-02,114895072000
2023-06-05,114945632000
2023-06-06,115941664000
2023-06-07,116730400000
2023-06-08,117342176000
2023-06-09,116968032000
2023-06-12,116255136000
2023-06-13,114359136000
2023-06-14,114404640000
2023-06-15,115264160000
2023-06-16,116078176000
2023-06-20,115878464000
2023-06-21,117814912000
2023-06-22,117155104000
2023-06-23,116126208000
2023-06-26,112883040000
2023-06-27,112970295000
2023-06-28,112100238000
2023-06-29,114039792000
2023-06-30,114772734000
2023-07-03,115321194000
2023-07-05,115366068000
2023-07-06,115086852000
2023-07-07,114356403000
2023-07-10,114772734000
2023-07-11,116246097000
2023-07-12,115166628000
2023-07-13,116268534000
2023-07-14,115752483000
2023-07-17,117163521000
2023-07-18,113606010000
2023-07-19,112561443000
2023-07-20,113683293000
2023-07-21,113371668000
2023-07-24,113880240000
2023-07-25,113219595000
2023-07-26,112885533000
2023-07-27,111845952000
2023-07-28,111935700000
2023-07-31,111280041000
2023-08-01,112504104000
2023-08-02,111826008000
2023-08-03,111666456000
2023-08-04,111117996000
2023-08-07,112130154000
2023-08-08,112052871000
2023-08-09,112885533000
2023-08-10,112197465000
2023-08-11,113194665000
2023-08-14,112204944000
2023-08-15,110584494000
2023-08-16,110970909000
2023-08-17,111357324000
2023-08-18,112199958000
2023-08-21,112556457000
2023-08-22,112917942000
2023-08-23,113324301000
2023-08-24,112820715000
2023-08-25,112456737000
2023-08-28,112763376000
2023-08-29,111786120000
2023-08-30,112785813000
2023-08-31,111773655000
2023-09-01,111731274000
2023-09-05,110985867000
2023-09-06,105688242000
2023-09-07,106186842000
2023-09-08,105476337000
2023-09-11,104870538000
2023-09-12,104165019000
2023-09-13,104952807000
2023-09-14,106174377000
2023-09-15,105715665000
2023-09-18,107164098000
2023-09-19,106029783000
2023-09-20,106438635000
2023-09-21,104092722000
2023-09-22,103122945000
2023-09-25,101243080000
2023-09-26,100225500000
2023-09-27,100218144000
2023-09-28,100767392000
2023-09-29,100276992000
2023-10-02,99997464000
2023-10-03,99019116000
2023-10-04,98406116000
2023-10-05,97430220000
2023-10-06,98258996000
2023-10-09,107037156000
2023-10-10,106686520000
2023-10-11,107066580000
2023-10-12,106451128000
2023-10-13,108147912000
2023-10-16,107988532000
2023-10-17,108165076000
2023-10-18,109376364000
2023-10-19,110138936000
2023-10-20,108910484000
2023-10-23,109398432000
2023-10-24,108108680000
2023-10-25,109773588000
2023-10-26,109351844000
2023-10-27,108719228000
2023-10-30,109319968000
2023-10-31,111477728000
2023-11-01,110923576000
2023-11-02,112311408000
2023-11-03,111158968000
2023-11-06,110624432000
2023-11-07,110376780000
2023-11-08,109030632000
2023-11-09,108491192000
2023-11-10,109082124000
2023-11-13,109121356000
2023-11-14,108922744000
2023-11-15,109148328000
2023-11-16,109258668000
2023-11-17,109035536000
2023-11-20,108822212000
2023-11-21,109886380000
2023-11-22,110438080000
2023-11-24,110832852000
2023-11-27,109234148000
2023-11-28,109915804000
2023-11-29,109116452000
2023-11-30,109793204000
2023-12-01,110195332000
2023-12-04,110509188000
2023-12-05,109418048000
2023-12-06,110195332000
2023-12-07,109631372000
2023-12-08,109854504000
2023-12-11,110648952000
2023-12-12,110739676000
2023-12-13,110693088000
2023-12-14,109180204000
2023-12-15,108331812000
2023-12-18,109582332000
2023-12-19,109798108000
2023-12-20,108525520000
2023-12-21,109854504000
2023-12-22,109903544000
2023-12-26,110384136000
2023-12-27,110087444000
2023-12-28,110641596000
2023-12-29,111134448000
2024-01-02,109788084000
2024-01-03,110510184000
2024-01-04,110209309000
2024-01-05,109879550000
2024-01-08,110385020000
2024-01-09,109829003000
2024-01-10,109614780000
2024-01-11,109068391000
2024-01-12,111487426000
2024-01-16,110202088000
2024-01-17,109872329000
2024-01-18,110618499000
2024-01-19,110182832000
2024-01-22,110423532000
2024-01-23,105828569000
2024-01-24,103898155000
2024-01-25,103751328000
2024-01-26,103479337000
2024-01-29,103022007000
2024-01-30,103905376000
2024-01-31,103358987000
2024-02-01,103445639000
2024-02-02,102530979000
2024-02-05,101503190000
2024-02-06,102766865000
2024-02-07,103525070000
2024-02-08,102778900000
2024-02-09,102658550000
2024-02-12,103036449000
2024-02-13,102663364000
2024-02-14,100658333000
2024-02-15,101844984000
2024-02-16,102073649000
2024-02-20,102121789000
2024-02-21,102911285000
2024-02-22,103233823000
2024-02-23,103770584000
2024-02-26,103303626000
2024-02-27,103604501000
2024-02-28,104097936000
2024-02-29,103077368000
2024-03-01,102648922000
2024-03-04,103967958000
2024-03-05,103977586000
2024-03-06,104338636000
2024-03-07,103498593000
2024-03-08,104199030000
2024-03-11,104644325000
2024-03-12,104682837000
2024-03-13,104608220000
2024-03-14,104889839000
2024-03-15,104901874000
2024-03-18,104271240000
2024-03-19,105231633000
2024-03-20,106006687000
2024-03-21,106668612000
2024-03-22,107323316000
2024-03-25,107426817000
2024-03-26,107349793000
2024-03-27,109946946000
2024-03-28,109487209000
2024-04-01,108986553000
2024-04-02,109094868000
2024-04-03,107809530000
2024-04-04,109287428000
2024-04-05,109609966000
2024-04-08,108887866000
2024-04-09,107730099000
2024-04-10,108726597000
2024-04-11,108873424000
2024-04-12,108411280000
2024-04-15,109056356000
2024-04-16,109352417000
2024-04-17,109771235000
2024-04-18,109780863000
2024-04-19,111653509000
2024-04-22,111042131000
2024-04-23,110741256000
2024-04-24,110514998000
2024-04-25,111872546000
2024-04-26,111032503000
2024-04-29,112539285000
2024-04-30,111908651000
2024-05-01,111138411000
2024-05-02,111492240000
2024-05-03,111181737000
2024-05-06,111391146000
2024-05-07,112329876000
2024-05-08,112204712000
2024-05-09,112741473000
2024-05-10,112859416000
2024-05-13,113263792000
2024-05-14,112450226000
2024-05-15,111704056000
2024-05-16,111884581000
2024-05-17,112214340000
2024-05-20,112426156000
2024-05-21,112722217000
2024-05-22,113059197000
2024-05-23,112426156000
2024-05-24,112491145000
2024-05-28,110356136000
2024-05-29,108969704000
2024-05-30,110948258000
2024-05-31,113210838000
2024-06-03,112551320000
2024-06-04,112861823000
2024-06-05,111980861000
2024-06-06,112796834000
2024-06-07,113160291000
2024-06-10,112517622000
2024-06-11,111395960000
2024-06-12,110507777000
2024-06-13,110375392000
2024-06-14,110322438000
2024-06-17,110483707000
2024-06-18,110722000000
2024-06-20,112248038000
2024-06-21,112551320000
2024-06-24,113492457000
2024-06-25,112664449000
2024-06-26,112404493000
2024-06-27,112438191000
2024-06-28,112430970000
2024-07-01,112272108000
2024-07-02,112093990000
2024-07-03,112173421000
2024-07-05,111241912000
2024-07-08,111145632000
2024-07-09,110794210000
2024-07-10,110965107000
2024-07-11,110813466000
2024-07-12,111619811000
2024-07-15,111655916000
2024-07-16,112787206000
2024-07-17,114590049000
2024-07-18,114573200000
2024-07-19,113458388000
2024-07-22,113379551000
2024-07-23,119758181000
2024-07-24,123081280000
2024-07-25,124562460000
2024-07-26,125374719999
2024-07-29,126053196000
2024-07-30,128446974000
2024-07-31,129464687999
2024-08-01,131122654000
2024-08-02,131101153000
2024-08-05,130291282000
2024-08-06,129378683999
2024-08-07,131039039000
2024-08-08,131782018000
2024-08-09,131772462000
