,HP
2023-03-07,4542361920
2023-03-08,4443592320
2023-03-09,4182632639
2023-03-10,4093220159
2023-03-13,3869688960
2023-03-14,3902958720
2023-03-15,3690864000
2023-03-16,3638880000
2023-03-17,3552586560
2023-03-20,3677348159
2023-03-21,3784435200
2023-03-22,3605610240
2023-03-23,3498523200
2023-03-24,3513078720
2023-03-27,3672149760
2023-03-28,3819784320
2023-03-29,3823943040
2023-03-30,3691903680
2023-03-31,3616577250
2023-04-03,3887694090
2023-04-04,3796647390
2023-04-05,3826996290
2023-04-06,3761240340
2023-04-10,3766298489
2023-04-11,3790577610
2023-04-12,3767310120
2023-04-13,3767310120
2023-04-14,3786531090
2023-04-17,3728868180
2023-04-18,3719763510
2023-04-19,3746065890
2023-04-20,3680309940
2023-04-21,3640856370
2023-04-24,3754158930
2023-04-25,3514402620
2023-04-26,3503274690
2023-04-27,3372774420
2023-04-28,3354565079
2023-05-01,3340402260
2023-05-02,3159320490
2023-05-03,3144146040
2023-05-04,3167413530
2023-05-05,3261495120
2023-05-08,3215971770
2023-05-09,3220018290
2023-05-10,3158308860
2023-05-11,3128971590
2023-05-12,3151227450
2023-05-15,3210913620
2023-05-16,3135041370
2023-05-17,3211925250
2023-05-18,3311064989
2023-05-19,3287797500
2023-05-22,3335344110
2023-05-23,3379855829
2023-05-24,3388960500
2023-05-25,3319158030
2023-05-26,3312076620
2023-05-30,3285774239
2023-05-31,3123913440
2023-06-01,3208890360
2023-06-02,3389972130
2023-06-05,3309041730
2023-06-06,3323204550
2023-06-07,3526542180
2023-06-08,3543739890
2023-06-09,3520472399
2023-06-12,3403123320
2023-06-13,3567007380
2023-06-14,3445611780
2023-06-15,3565995750
2023-06-16,3501251430
2023-06-20,3425379180
2023-06-21,3448646670
2023-06-22,3388960500
2023-06-23,3399076800
2023-06-26,3473937420
2023-06-27,3469890899
2023-06-28,3460786230
2023-06-29,3549809670
2023-06-30,3524687150
2023-07-03,3578377730
2023-07-05,3504801750
2023-07-06,3408357560
2023-07-07,3600251670
2023-07-10,3586331890
2023-07-11,3722546880
2023-07-12,3713598450
2023-07-13,3809048370
2023-07-14,3732489580
2023-07-17,3804077020
2023-07-18,3921400880
2023-07-19,4055627330
2023-07-20,4095398130
2023-07-21,4089432510
2023-07-24,4201785020
2023-07-25,4222664690
2023-07-26,4243544360
2023-07-27,4438421280
2023-07-28,4419530150
2023-07-31,4451346790
2023-08-01,4416547340
2023-08-02,4450352520
2023-08-03,4459300950
2023-08-04,4402627560
2023-08-07,4338994280
2023-08-08,4359873950
2023-08-09,4293257860
2023-08-10,4250504250
2023-08-11,4268401110
2023-08-14,4161019950
2023-08-15,4095398130
2023-08-16,4058610140
2023-08-17,4077501270
2023-08-18,4128209040
2023-08-21,4080484080
2023-08-22,4018839340
2023-08-23,4057615870
2023-08-24,3987022700
2023-08-25,4010885180
2023-08-28,4026793500
2023-08-29,4054633060
2023-08-30,4019833610
2023-08-31,3976085730
2023-09-01,4138151739
2023-09-05,4231613120
2023-09-06,4197807940
2023-09-07,4233601660
2023-09-08,4371805190
2023-09-11,4367828110
2023-09-12,4511997260
2023-09-13,4497083210
2023-09-14,4569664920
2023-09-15,4519951420
2023-09-18,4504043100
2023-09-19,4447369710
2023-09-20,4409587450
2023-09-21,4242550090
2023-09-22,4257464140
2023-09-25,4282320890
2023-09-26,4215704800
2023-09-27,4435438470
2023-09-28,4378765080
2023-09-29,4191842319
2023-10-02,4000420050
2023-10-03,4049991550
2023-10-04,3855671270
2023-10-05,3789245460
2023-10-06,3821962649
2023-10-09,4065854430
2023-10-10,4115425930
2023-10-11,4232414670
2023-10-12,4156074560
2023-10-13,4286943320
2023-10-16,4272071870
2023-10-17,4351386270
2023-10-18,4388069180
2023-10-19,4217543220
2023-10-20,4180860310
2023-10-23,4064863000
2023-10-24,4038094389
2023-10-25,4018265790
2023-10-26,3914165639
2023-10-27,3911191350
2023-10-30,3899294190
2023-10-31,3923088510
2023-11-01,3894337040
2023-11-02,4074777300
2023-11-03,4100554480
2023-11-06,3940934250
2023-11-07,3800151190
2023-11-08,3772391149
2023-11-09,3687128170
2023-11-10,3755536840
2023-11-13,3772391149
2023-11-14,3913174210
2023-11-15,3860628420
2023-11-16,3670273860
2023-11-17,3772391149
2023-11-20,3812048350
2023-11-21,3769416860
2023-11-22,3720836790
2023-11-24,3728768230
2023-11-27,3661350990
2023-11-28,3605830909
2023-11-29,3615745210
2023-11-30,3591950889
2023-12-01,3622685220
2023-12-04,3652428120
2023-12-05,3537422240
2023-12-06,3493799320
2023-12-07,3532465090
2023-12-08,3563199420
2023-12-11,3568156570
2023-12-12,3497765040
2023-12-13,3585010879
2023-12-14,3725793940
2023-12-15,3687128170
2023-12-18,3686136740
2023-12-19,3746613970
2023-12-20,3660359560
2023-12-21,3667299570
2023-12-22,3629625230
2023-12-26,3711913920
2023-12-27,3662342420
2023-12-28,3604839480
2023-12-29,3590959460
2024-01-02,3595373600
2024-01-03,3602287780
2024-01-04,3478820280
2024-01-05,3484746720
2024-01-08,3373132100
2024-01-09,3343499900
2024-01-10,3322757360
2024-01-11,3300039339
2024-01-12,3351401820
2024-01-16,3275345839
2024-01-17,3231885280
2024-01-18,3261517480
2024-01-19,3297076120
2024-01-22,3344487640
2024-01-23,3372144360
2024-01-24,3475857060
2024-01-25,3520305360
2024-01-26,3557839480
2024-01-29,3581545240
2024-01-30,4012199879
2024-01-31,3976641240
2024-02-01,3881818199
2024-02-02,3736620420
2024-02-05,3667478620
2024-02-06,3804774480
2024-02-07,3836382160
2024-02-08,3771191320
2024-02-09,3759338440
2024-02-12,3722792060
2024-02-13,3602287780
2024-02-14,3647723820
2024-02-15,3851198260
2024-02-16,3916389100
2024-02-20,3841320860
2024-02-21,3835394420
2024-02-22,3829467980
2024-02-23,3734644940
2024-02-26,3752424260
2024-02-27,3811688660
2024-02-28,3802799000
2024-02-29,3791933860
2024-03-01,3851198260
2024-03-04,3798848040
2024-03-05,3766252620
2024-03-06,3804774480
2024-03-07,3915401360
2024-03-08,3869965320
2024-03-11,3925278760
2024-03-12,3875891760
2024-03-13,3977628980
2024-03-14,3961825140
2024-03-15,3963800620
2024-03-18,3970714800
2024-03-19,4085292640
2024-03-20,4084304900
2024-03-21,4106035180
2024-03-22,4077390720
2024-03-25,4160360879
2024-03-26,4084304900
2024-03-27,4171226019
2024-03-28,4154434440
2024-04-01,4171226019
2024-04-02,4214686580
2024-04-03,4283828379
2024-04-04,4248269740
2024-04-05,4335190860
2024-04-08,4272963240
2024-04-09,4256171660
2024-04-10,4247282000
2024-04-11,4189993080
2024-04-12,4127765460
2024-04-15,4111961620
2024-04-16,4069488800
2024-04-17,4034917900
2024-04-18,4066525580
2024-04-19,4144557040
2024-04-22,4072452019
2024-04-23,4180115680
2024-04-24,4190980820
2024-04-25,3994420560
2024-04-26,3989481860
2024-04-29,4031954680
2024-04-30,3884781420
2024-05-01,3774154540
2024-05-02,3736620420
2024-05-03,3799835780
2024-05-06,3797860300
2024-05-07,3811688660
2024-05-08,3796872560
2024-05-09,3879842720
2024-05-10,3827492500
2024-05-13,3825517019
2024-05-14,3855149220
2024-05-15,3802799000
2024-05-16,3774154540
2024-05-17,3801811260
2024-05-20,3826504760
2024-05-21,3838357640
2024-05-22,3699086300
2024-05-23,3664515400
2024-05-24,3669454100
2024-05-28,3717853360
2024-05-29,3616116140
2024-05-30,3647723820
2024-05-31,3759338440
2024-06-03,3567716879
2024-06-04,3447212600
2024-06-05,3486722199
2024-06-06,3488697680
2024-06-07,3426470060
2024-06-10,3511415699
2024-06-11,3512403440
2024-06-12,3479808019
2024-06-13,3374119839
2024-06-14,3231885280
2024-06-17,3258554260
2024-06-18,3294112900
2024-06-20,3342512160
2024-06-21,3356340519
2024-06-24,3431408760
2024-06-25,3465979660
2024-06-26,3476844800
2024-06-27,3515366660
2024-06-28,3569692360
2024-07-01,3530182760
2024-07-02,3525244060
2024-07-03,3559814960
2024-07-05,3491660900
2024-07-08,3515366660
2024-07-09,3524256320
2024-07-10,3587471680
2024-07-11,3673405060
2024-07-12,3713902400
2024-07-15,3918364580
2024-07-16,4039856600
2024-07-17,4066525580
2024-07-18,3874904019
2024-07-19,3774154540
2024-07-22,3730850560
2024-07-23,3726900480
2024-07-24,3727888000
2024-07-25,4054757120
2024-07-26,3958967680
2024-07-29,3869103360
2024-07-30,3887866239
2024-07-31,3991555840
2024-08-01,3803927040
2024-08-02,3593585280
2024-08-05,3396081280
2024-08-06,3342755200
2024-08-07,3357568000
2024-08-08,3428669440
2024-08-09,3438544640
