,WMT
2023-03-06,378884152405
2023-03-07,375166432479
2023-03-08,372014452543
2023-03-09,369509032593
2023-03-10,369024112603
2023-03-13,370074772582
2023-03-14,372014452543
2023-03-15,376217092458
2023-03-16,372499372533
2023-03-17,375570532471
2023-03-20,379611532390
2023-03-21,378318412416
2023-03-22,375893812465
2023-03-23,378884152405
2023-03-24,382036132342
2023-03-27,388420912214
2023-03-28,386885332245
2023-03-29,388582552211
2023-03-30,392461912133
2023-03-31,397230292037
2023-04-03,400543911971
2023-04-04,396664552049
2023-04-05,403210971917
2023-04-06,406282131856
2023-04-10,405473931872
2023-04-11,404261631896
2023-04-12,402321951935
2023-04-13,402726051927
2023-04-14,399978171982
2023-04-17,402806871925
2023-04-18,403695891908
2023-04-19,404099991900
2023-04-20,406686231848
2023-04-21,408787551806
2023-04-24,411535431750
2023-04-25,408302631815
2023-04-26,406524591851
2023-04-27,407817711825
2023-04-28,406686231848
2023-05-01,408231861814
2023-05-02,407100801836
2023-05-03,405646581865
2023-05-04,405242631874
2023-05-05,408716601804
2023-05-08,411301881752
2023-05-09,411948201739
2023-05-10,410817141762
2023-05-11,412352151731
2023-05-12,412190571734
2023-05-15,409039761797
2023-05-16,403384461911
2023-05-17,402657351925
2023-05-18,407908701820
2023-05-19,403707621904
2023-05-22,400152861976
2023-05-23,399425751990
2023-05-24,397567582027
2023-05-25,393608872107
2023-05-26,394335982092
2023-05-30,393366502112
2023-05-31,395547832068
2023-06-01,397002052039
2023-06-02,400799181963
2023-06-05,403384461911
2023-06-06,403384461911
2023-06-07,403949991900
2023-06-08,409766871783
2023-06-09,412271361733
2023-06-12,415018221678
2023-06-13,418249821613
2023-06-14,422450901529
2023-06-15,424793811482
2023-06-16,418815351601
2023-06-20,415179801674
2023-06-21,415987701658
2023-06-22,419461671588
2023-06-23,418653771605
2023-06-26,417522711627
2023-06-27,416068491657
2023-06-28,418330611611
2023-06-29,415502961668
2023-06-30,423258801512
2023-07-03,426005661457
2023-07-05,425763291462
2023-07-06,423097221516
2023-07-07,413321631712
2023-07-10,417118761635
2023-07-11,416472441648
2023-07-12,417522711627
2023-07-13,415099011676
2023-07-14,416472441648
2023-07-17,417037971637
2023-07-18,416230071653
2023-07-19,416391651650
2023-07-20,424066701496
2023-07-21,426490401448
2023-07-24,428994891397
2023-07-25,428671731404
2023-07-26,430206741373
2023-07-27,428590941405
2023-07-28,430610691365
2023-07-31,430529901367
2023-08-01,428510151407
2023-08-02,428752521402
2023-08-03,428914101399
2023-08-04,426409611449
2023-08-07,432226491333
2023-08-08,432630441324
2023-08-09,433357551310
2023-08-10,431580171345
2023-08-11,434084661295
2023-08-14,430853061360
2023-08-15,428671731404
2023-08-16,428914101399
2023-08-17,419300091592
2023-08-18,425278551472
2023-08-21,424147491495
2023-08-22,422854851520
2023-08-23,425763291462
2023-08-24,422531691527
2023-08-25,425036181477
2023-08-28,427459881428
2023-08-29,431014641357
2023-08-30,434084661295
2023-08-31,437881791219
2023-09-01,435134931274
2023-09-05,431580171345
2023-09-06,434811771281
2023-09-07,440224701172
2023-09-08,441032601156
2023-09-11,442567611125
2023-09-12,443052351115
2023-09-13,443133141114
2023-09-14,444991311077
2023-09-15,443375511109
2023-09-18,440063121175
2023-09-19,439982331177
2023-09-20,441436551148
2023-09-21,436023621256
2023-09-22,437235471232
2023-09-25,439174431193
2023-09-26,437639421224
2023-09-27,435538881266
2023-09-28,437720211222
2023-09-29,430691481363
2023-10-02,431176221354
2023-10-03,428429361409
2023-10-04,433599921305
2023-10-05,428429361409
2023-10-06,421239051553
2023-10-09,419704041584
2023-10-10,424389861490
2023-10-11,426086451456
2023-10-12,428025411417
2023-10-13,430449111368
2023-10-16,434165451294
2023-10-17,434730981282
2023-10-18,435054141276
2023-10-19,432953601318
2023-10-20,427540671426
2023-10-23,433599921305
2023-10-24,439659171183
2023-10-25,438285741211
2023-10-26,435619671264
2023-10-27,434003871297
2023-10-30,439012851196
2023-10-31,439572891175
2023-11-01,443527191096
2023-11-02,445221891062
2023-11-03,442962291107
2023-11-06,443527191096
2023-11-07,445625391054
2023-11-08,441993891127
2023-11-09,440944791148
2023-11-10,447077991025
2023-11-13,451032290945
2023-11-14,450951590947
2023-11-15,456681290832
2023-11-16,419720691574
2023-11-17,417864591611
2023-11-20,417783891613
2023-11-21,419236491584
2023-11-22,416089191647
2023-11-24,419801391572
2023-11-27,421738191533
2023-11-28,426741591433
2023-11-29,419882091571
2023-11-30,418832991592
2023-12-01,415201491665
2023-12-04,415040091668
2023-12-05,418913691590
2023-12-06,414394491681
2023-12-07,410117391767
2023-12-08,405840291853
2023-12-11,406808691833
2023-12-12,407131491827
2023-12-13,414394491681
2023-12-14,409310391783
2023-12-15,410843691752
2023-12-18,416896191631
2023-12-19,418348791601
2023-12-20,413506791699
2023-12-21,416411991640
2023-12-22,421415391540
2023-12-26,420769791553
2023-12-27,424724091473
2023-12-28,423836391491
2023-12-29,424078491486
2024-01-02,428516991397
2024-01-03,428516991397
2024-01-04,424401291480
2024-01-05,421576791537
2024-01-08,425692491454
2024-01-09,428516991397
2024-01-10,433843191290
2024-01-11,433358991300
2024-01-12,433923891289
2024-01-16,435295791261
2024-01-17,433278291302
2024-01-18,439088691185
2024-01-19,436829091230
2024-01-22,436829091230
2024-01-23,437958891208
2024-01-24,431744991333
2024-01-25,438039591206
2024-01-26,441913191128
2024-01-29,443930691088
2024-01-30,445463991057
2024-01-31,443559240000
2024-02-01,451773300000
2024-02-02,455155560000
2024-02-05,452739660000
2024-02-06,455799800000
2024-02-07,454672380000
2024-02-08,454672380000
2024-02-09,454430790000
2024-02-12,457168810000
2024-02-13,454028140000
2024-02-14,452578600000
2024-02-15,454430790000
2024-02-16,457329870000
2024-02-20,472066860000
2024-02-21,466268700000
2024-02-22,470858910000
2024-02-23,471261560000
2024-02-26,479958800000
2024-02-27,479878270000
2024-02-28,480119860000
2024-02-29,471986330000
2024-03-01,473194280000
2024-03-04,477542900000
2024-03-05,483502120000
2024-03-06,487770210000
2024-03-07,486079080000
2024-03-08,484146360000
2024-03-11,488494980000
2024-03-12,494534730000
2024-03-13,493487840000
2024-03-14,491394060000
2024-03-15,488656040000
2024-03-18,490105580000
2024-03-19,490186110000
2024-03-20,493246250000
2024-03-21,494856850000
2024-03-22,490186110000
2024-03-25,487770210000
2024-03-26,487287030000
2024-03-27,488978160000
2024-03-28,484549010000
2024-04-01,483180000000
2024-04-02,476415480000
2024-04-03,478589790000
2024-04-04,479153500000
2024-04-05,481972050000
2024-04-08,481408340000
2024-04-09,481488870000
2024-04-10,488172860000
2024-04-11,483904770000
2024-04-12,484307420000
2024-04-15,482616290000
2024-04-16,481891520000
2024-04-17,480361450000
2024-04-18,477220780000
2024-04-19,479395090000
2024-04-22,484307420000
2024-04-23,475851770000
2024-04-24,482133110000
2024-04-25,484871130000
2024-04-26,484468480000
2024-04-29,485112720000
2024-04-30,477945550000
2024-05-01,473919050000
2024-05-02,480844630000
2024-05-03,481730460000
2024-05-06,482133110000
2024-05-07,488172860000
2024-05-08,485595900000
2024-05-09,486723320000
2024-05-10,487045440000
2024-05-13,486481730000
2024-05-14,482052580000
2024-05-15,481810990000
2024-05-16,515472530000
2024-05-17,520626450000
2024-05-20,516841540000
2024-05-21,524652950000
2024-05-22,525458250000
2024-05-23,522156520000
2024-05-24,526505139999
2024-05-28,523767120000
2024-05-29,522800760000
2024-05-30,522559170000
2024-05-31,529565280000
2024-06-03,530048459999
2024-06-04,536329799999
2024-06-05,540275770000
2024-06-06,540758950000
2024-06-07,530531639999
2024-06-10,539228879999
2024-06-11,537376690000
2024-06-12,533994430000
2024-06-13,537135100000
2024-06-14,539712059999
2024-06-17,542933260000
2024-06-18,544382799999
2024-06-20,547684530000
2024-06-21,546879230000
2024-06-24,554851700000
2024-06-25,542933260000
2024-06-26,549939370000
2024-06-27,546637639999
2024-06-28,545268629999
2024-07-01,543416440000
2024-07-02,548167709999
2024-07-03,549536719999
2024-07-05,564032120000
2024-07-08,561133040000
2024-07-09,562904700000
2024-07-10,567011730000
2024-07-11,562099400000
2024-07-12,557589720000
2024-07-15,560569330000
2024-07-16,563629470000
2024-07-17,572004590000
2024-07-18,570313460000
2024-07-19,569749750000
2024-07-22,566770140000
2024-07-23,568944450000
2024-07-24,568541800000
2024-07-25,563871060000
2024-07-26,561938340000
2024-07-29,560649860000
2024-07-30,557187070000
2024-07-31,552757920000
2024-08-01,562018870000
2024-08-02,551308380000
2024-08-05,544302270000
2024-08-06,545510219999
2024-08-07,538826230000
2024-08-08,544865980000
2024-08-09,547201350000
