,EHC
2023-04-06,6044625000
2023-04-10,6135170000
2023-04-11,6186910000
2023-04-12,6138155000
2023-04-13,6158055000
2023-04-14,6155070000
2023-04-17,6108305000
2023-04-18,6139150000
2023-04-19,6191885000
2023-04-20,6100345000
2023-04-21,6336160000
2023-04-24,6326210000
2023-04-25,6302330000
2023-04-26,6336160000
2023-04-27,6312280000
2023-04-28,6382925000
2023-05-01,6395860000
2023-05-02,6298350000
2023-05-03,6258550000
2023-05-04,6259545000
2023-05-05,6214770000
2023-05-08,6191885000
2023-05-09,6117260000
2023-05-10,6114275000
2023-05-11,6157060000
2023-05-12,6099350000
2023-05-15,6064525000
2023-05-16,6000845000
2023-05-17,6056565000
2023-05-18,6122235000
2023-05-19,6149100000
2023-05-22,6169000000
2023-05-23,6053580000
2023-05-24,5982935000
2023-05-25,5949105000
2023-05-26,5961045000
2023-05-30,6082435000
2023-05-31,6170990000
2023-06-01,6198850000
2023-06-02,6242630000
2023-06-05,6254570000
2023-06-06,6277455000
2023-06-07,6255565000
2023-06-08,6343125000
2023-06-09,6282430000
2023-06-12,6316260000
2023-06-13,6339145000
2023-06-14,6411780000
2023-06-15,6452574999
2023-06-16,6475460000
2023-06-20,6418745000
2023-06-21,6512275000
2023-06-22,6538144999
2023-06-23,6473470000
2023-06-26,6497350000
2023-06-27,6604810000
2023-06-28,6651574999
2023-06-29,6668490000
2023-06-30,6737144999
2023-07-03,6681425000
2023-07-05,6648589999
2023-07-06,6534165000
2023-07-07,6540135000
2023-07-10,6621725000
2023-07-11,6655555000
2023-07-12,6669485000
2023-07-13,6683415000
2023-07-14,6692370000
2023-07-17,6720230000
2023-07-18,6709285000
2023-07-19,6800824999
2023-07-20,6820725000
2023-07-21,6623714999
2023-07-24,6641625000
2023-07-25,6732170000
2023-07-26,6572970000
2023-07-27,6488394999
2023-07-28,6573964999
2023-07-31,6569985000
2023-08-01,6563019999
2023-08-02,6897339999
2023-08-03,7022710000
2023-08-04,6989875000
2023-08-07,7131165000
2023-08-08,7099324999
2023-08-09,7025695000
2023-08-10,7020720000
2023-08-11,7072460000
2023-08-14,7145095000
2023-08-15,7064500000
2023-08-16,7030670000
2023-08-17,6883410000
2023-08-18,6915250000
2023-08-21,6961019999
2023-08-22,6914254999
2023-08-23,6976940000
2023-08-24,6853560000
2023-08-25,6882415000
2023-08-28,6964004999
2023-08-29,7061515000
2023-08-30,7097335000
2023-08-31,7068480000
2023-09-01,7063504999
2023-09-05,7003805000
2023-09-06,6997835000
2023-09-07,6955050000
2023-09-08,6937140000
2023-09-11,6885400000
2023-09-12,6797839999
2023-09-13,6823710000
2023-09-14,6838635000
2023-09-15,6763015000
2023-09-18,6874455000
2023-09-19,6855550000
2023-09-20,6957040000
2023-09-21,6986890000
2023-09-22,7001815000
2023-09-25,6970970000
2023-09-26,6743115000
2023-09-27,6677445000
2023-09-28,6723214999
2023-09-29,6682420000
2023-10-02,6631675000
2023-10-03,6558045000
2023-10-04,6601824999
2023-10-05,6569985000
2023-10-06,6471480000
2023-10-09,6518245000
2023-10-10,6553070000
2023-10-11,6392875000
2023-10-12,6227705000
2023-10-13,6315265000
2023-10-16,6345115000
2023-10-17,6441629999
2023-10-18,6394865000
2023-10-19,6304320000
2023-10-20,6272480000
2023-10-23,6203825000
2023-10-24,6218750000
2023-10-25,6171985000
2023-10-26,6092385000
2023-10-27,6054575000
2023-10-30,6032685000
2023-10-31,6224720000
2023-11-01,6224720000
2023-11-02,6294370000
2023-11-03,6374964999
2023-11-06,6411780000
2023-11-07,6406805000
2023-11-08,6372975000
2023-11-09,6326210000
2023-11-10,6253575000
2023-11-13,6308300000
2023-11-14,6434665000
2023-11-15,6358050000
2023-11-16,6351085000
2023-11-17,6400835000
2023-11-20,6461530000
2023-11-21,6513269999
2023-11-22,6572970000
2023-11-24,6585905000
2023-11-27,6480435000
2023-11-28,6426705000
2023-11-29,6400835000
2023-11-30,6484415000
2023-12-01,6605805000
2023-12-04,6649585000
2023-12-05,6514265000
2023-12-06,6477449999
2023-12-07,6466504999
2023-12-08,6447600000
2023-12-11,6530185000
2023-12-12,6566004999
2023-12-13,6663515000
2023-12-14,6718240000
2023-12-15,6518245000
2023-12-18,6564015000
2023-12-19,6638640000
2023-12-20,6548095000
2023-12-21,6618740000
2023-12-22,6684410000
2023-12-26,6712269999
2023-12-27,6721225000
2023-12-28,6690379999
2023-12-29,6638640000
2024-01-02,6702568000
2024-01-03,6696579999
2024-01-04,6674624000
2024-01-05,6790392000
2024-01-08,6788396000
2024-01-09,6812348000
2024-01-10,6832307999
2024-01-11,6875222000
2024-01-12,6880212000
2024-01-16,7130710000
2024-01-17,6965042000
2024-01-18,7071828000
2024-01-19,7031907999
2024-01-22,7082806000
2024-01-23,7062846000
2024-01-24,7039892000
2024-01-25,7104762000
2024-01-26,7153664000
2024-01-29,7145679999
2024-01-30,7172626000
2024-01-31,7089792000
2024-02-01,7285400000
2024-02-02,7213544000
2024-02-05,7167635999
2024-02-06,7204562000
2024-02-07,7261448000
2024-02-08,7330310000
2024-02-09,7278414000
2024-02-12,7342285999
2024-02-13,7292385999
2024-02-14,7320329999
2024-02-15,7363244000
2024-02-16,7340290000
2024-02-20,7386198000
2024-02-21,7438094000
2024-02-22,7401168000
2024-02-23,7509950000
2024-02-26,7523922000
2024-02-27,7518932000
2024-02-28,7457056000
2024-02-29,7425120000
2024-03-01,7405160000
2024-03-04,7471028000
2024-03-05,7465040000
2024-03-06,7644679999
2024-03-07,7721526000
2024-03-08,7629710000
2024-03-11,7561846000
2024-03-12,7679610000
2024-03-13,7596776000
2024-03-14,7495978000
2024-03-15,7460050000
2024-03-18,7583801999
2024-03-19,7710548000
2024-03-20,7651666000
2024-03-21,7714540000
2024-03-22,7635698000
2024-03-25,7598772000
2024-03-26,7658651999
2024-03-27,7755457999
2024-03-28,8241484000
2024-04-01,8306354000
2024-04-02,8183600000
2024-04-03,8203560000
2024-04-04,8083800000
2024-04-05,8319328000
2024-04-08,8214538000
2024-04-09,8178610000
2024-04-10,8140685999
2024-04-11,8149668000
2024-04-12,8032901999
2024-04-15,8056854000
2024-04-16,7981006000
2024-04-17,7953062000
2024-04-18,7846276000
2024-04-19,7906156000
2024-04-22,8016934000
2024-04-23,8229507999
2024-04-24,8263440000
2024-04-25,8256454000
2024-04-26,8230506000
2024-04-29,8347272000
2024-04-30,8321324000
2024-05-01,8271424000
2024-05-02,8325316000
2024-05-03,8304357999
2024-05-06,8434098000
2024-05-07,8570824000
2024-05-08,8511942000
2024-05-09,8619726000
2024-05-10,8635694000
2024-05-13,8600764000
2024-05-14,8667630000
2024-05-15,8691582000
2024-05-16,8526912000
2024-05-17,8527910000
2024-05-20,8593778000
2024-05-21,8562840000
2024-05-22,8517929999
2024-05-23,8438090000
2024-05-24,8432101999
2024-05-28,8330306000
2024-05-29,8406154000
2024-05-30,8543878000
2024-05-31,8621722000
2024-06-03,8342282000
2024-06-04,8433100000
2024-06-05,8583798000
2024-06-06,8509946000
2024-06-07,8468029999
2024-06-10,8578807999
2024-06-11,8440085999
2024-06-12,8520924000
2024-06-13,8476014000
2024-06-14,8413140000
2024-06-17,8514935999
2024-06-18,8518928000
2024-06-20,8431104000
2024-06-21,8469028000
2024-06-24,8517929999
2024-06-25,8470026000
2024-06-26,8442082000
2024-06-27,8568828000
2024-06-28,8561842000
2024-07-01,8518928000
2024-07-02,8539885999
2024-07-03,8586792000
2024-07-05,8507950000
2024-07-08,8380206000
2024-07-09,8380206000
2024-07-10,8460046000
2024-07-11,8572820000
2024-07-12,8636692000
2024-07-15,8531901999
2024-07-16,8696572000
2024-07-17,8666632000
2024-07-18,8509946000
2024-07-19,8518928000
2024-07-22,8613738000
2024-07-23,8657650000
2024-07-24,8874216000
2024-07-25,9045872000
2024-07-26,9142678000
2024-07-29,9131700000
2024-07-30,9254454000
2024-07-31,9275412000
2024-08-01,9283396000
2024-08-02,9261729000
2024-08-05,8958033000
2024-08-06,8459532000
2024-08-07,8490500999
2024-08-08,8700291000
2024-08-09,8563428000
