,GPC
2023-03-06,24444982440
2023-03-07,23969064920
2023-03-08,23756450880
2023-03-09,23260820800
2023-03-10,22949643960
2023-03-13,22880650000
2023-03-14,23063695200
2023-03-15,22969356520
2023-03-16,23184786640
2023-03-17,22820104280
2023-03-20,23197459000
2023-03-21,23362199680
2023-03-22,22898954520
2023-03-23,21724649160
2023-03-24,22089331520
2023-03-27,22392060120
2023-03-28,22717317360
2023-03-29,22886282160
2023-03-30,23143953480
2023-03-31,23519435940
2023-04-03,23655792720
2023-04-04,23172218160
2023-04-05,22795479840
2023-04-06,22812348720
2023-04-10,23163783720
2023-04-11,23246722380
2023-04-12,23422439880
2023-04-13,23086468020
2023-04-14,23204550180
2023-04-17,23377456200
2023-04-18,23401353780
2023-04-19,23405571000
2023-04-20,23703587880
2023-04-21,23408382480
2023-04-24,23503972800
2023-04-25,23214390359
2023-04-26,22972603080
2023-04-27,23561608140
2023-04-28,23660009940
2023-05-01,24026908080
2023-05-02,24032531040
2023-05-03,24175916520
2023-05-04,24081731940
2023-05-05,24421921020
2023-05-08,24264478140
2023-05-09,24350228280
2023-05-10,24416298060
2023-05-11,24128121359
2023-05-12,23988953100
2023-05-15,23675473080
2023-05-16,23273431440
2023-05-17,23385890640
2023-05-18,23163783720
2023-05-19,23162377980
2023-05-22,22937459580
2023-05-23,22557909780
2023-05-24,22255675680
2023-05-25,22288007700
2023-05-26,22099638540
2023-05-30,22168519800
2023-05-31,20935685820
2023-06-01,20976452280
2023-06-02,21557022900
2023-06-05,21367248000
2023-06-06,21409420200
2023-06-07,21558428640
2023-06-08,21669482100
2023-06-09,21904240680
2023-06-12,22228966620
2023-06-13,22369540620
2023-06-14,22311905280
2023-06-15,22723787100
2023-06-16,22698483780
2023-06-20,22434204660
2023-06-21,22698483780
2023-06-22,22701295260
2023-06-23,22445450580
2023-06-26,22864361100
2023-06-27,23187681300
2023-06-28,23214390359
2023-06-29,23343718440
2023-06-30,23748892050
2023-07-03,23574876650
2023-07-05,23431734950
2023-07-06,23165098450
2023-07-07,23214215700
2023-07-10,23419104800
2023-07-11,23680127900
2023-07-12,23821866250
2023-07-13,23122997950
2023-07-14,23287189900
2023-07-17,23389634450
2023-07-18,23473835450
2023-07-19,23586103450
2023-07-20,21775781950
2023-07-21,21935763850
2023-07-24,22109779250
2023-07-25,22149073050
2023-07-26,22168719950
2023-07-27,21865596350
2023-07-28,21938570550
2023-07-31,21852966200
2023-08-01,22000317950
2023-08-02,21801042250
2023-08-03,21848756150
2023-08-04,21822092500
2023-08-07,21958217450
2023-08-08,21803848950
2023-08-09,21963830850
2023-08-10,21916116950
2023-08-11,22171526650
2023-08-14,22052241899
2023-08-15,21721051300
2023-08-16,21955410750
2023-08-17,21655093850
2023-08-18,21733681450
2023-08-21,21594749800
2023-08-22,21488095200
2023-08-23,21662110600
2023-08-24,21406700900
2023-08-25,21476868400
2023-08-28,21535809100
2023-08-29,21751925000
2023-08-30,21854369550
2023-08-31,21573699550
2023-09-01,21763151800
2023-09-05,21378633900
2023-09-06,21300046300
2023-09-07,21191988350
2023-09-08,21048846650
2023-09-11,20869217850
2023-09-12,20668538800
2023-09-13,20835537450
2023-09-14,21078317000
2023-09-15,20886058050
2023-09-18,20779403450
2023-09-19,20845360900
2023-09-20,20946402100
2023-09-21,20438389399
2023-09-22,20538027250
2023-09-25,20627841650
2023-09-26,20067905000
2023-09-27,19971073850
2023-09-28,20104392100
2023-09-29,20261567300
2023-10-02,20291227880
2023-10-03,19646906620
2023-10-04,19987935660
2023-10-05,19943210540
2023-10-06,20134689960
2023-10-09,20502274540
2023-10-10,20635052240
2023-10-11,20513455820
2023-10-12,20584736480
2023-10-13,20551192640
2023-10-16,20921572540
2023-10-17,20994250860
2023-10-18,20787397180
2023-10-19,18186351920
2023-10-20,17978100580
2023-10-23,17926387160
2023-10-24,18000463140
2023-10-25,17950147380
2023-10-26,18020030380
2023-10-27,17767053920
2023-10-30,17822960320
2023-10-31,18010246760
2023-11-01,17999065480
2023-11-02,18266018540
2023-11-03,18731439320
2023-11-06,18683918880
2023-11-07,18943883640
2023-11-08,18792936360
2023-11-09,18874000640
2023-11-10,19030538560
2023-11-13,18922918740
2023-11-14,19324047160
2023-11-15,19269538420
2023-11-16,19213632020
2023-11-17,19205246060
2023-11-20,19196860100
2023-11-21,19213632020
2023-11-22,19255561820
2023-11-24,19203848400
2023-11-27,18876795960
2023-11-28,18778959760
2023-11-29,18709076760
2023-11-30,18558129480
2023-12-01,18826480200
2023-12-04,19192667120
2023-12-05,18732836980
2023-12-06,19078059000
2023-12-07,18767778480
2023-12-08,18586082680
2023-12-11,18952269600
2023-12-12,18956462580
2023-12-13,19233199260
2023-12-14,19549070420
2023-12-15,19342216740
2023-12-18,19512731260
2023-12-19,19420485700
2023-12-20,19126977100
2023-12-21,19353398020
2023-12-22,19424678680
2023-12-26,19374362920
2023-12-27,19395327820
2023-12-28,19342216740
2023-12-29,19357591000
2024-01-02,19308860810
2024-01-03,19037594317
2024-01-04,19038992598
2024-01-05,19103313519
2024-01-08,19360597202
2024-01-09,19184413810
2024-01-10,19250133012
2024-01-11,19356402360
2024-01-12,19408138753
2024-01-16,19547966842
2024-01-17,19293479720
2024-01-18,19499027011
2024-01-19,19868173166
2024-01-22,20075118737
2024-01-23,19998213288
2024-01-24,19809445368
2024-01-25,19928299244
2024-01-26,19943680334
2024-01-29,19959061423
2024-01-30,20030373749
2024-01-31,19608092920
2024-02-01,19949273457
2024-02-02,19908723311
2024-02-05,19595508392
2024-02-06,19760505537
2024-02-07,19964654547
2024-02-08,19898935345
2024-02-09,20020585783
2024-02-12,20294648837
2024-02-13,19912918154
2024-02-14,20140837939
2024-02-15,20094694670
2024-02-16,19985628760
2024-02-20,20174396680
2024-02-21,20199565736
2024-02-22,20431680364
2024-02-23,20677777801
2024-02-26,20753284969
2024-02-27,21053915360
2024-02-28,21218912505
2024-02-29,20870740564
2024-03-01,20863749159
2024-03-04,20970018507
2024-03-05,20965823664
2024-03-06,20950442574
2024-03-07,21088872382
2024-03-08,21108448315
2024-03-11,21316792168
2024-03-12,21534923986
2024-03-13,21462213380
2024-03-14,21235691876
2024-03-15,21485984155
2024-03-18,21459416818
2024-03-19,21683141761
2024-03-20,21716700502
2024-03-21,22006144646
2024-03-22,21796402513
2024-03-25,21478992751
2024-03-26,21327978415
2024-03-27,21699921131
2024-03-28,21663565828
2024-04-01,21572677570
2024-04-02,21504161807
2024-04-03,21410476987
2024-04-04,20813411047
2024-04-05,20972815069
2024-04-08,21031542866
2024-04-09,21042729113
2024-04-10,20733709036
2024-04-11,20430282083
2024-04-12,20328207578
2024-04-15,20240115882
2024-04-16,20212150264
2024-04-17,20145032782
2024-04-18,22404654700
2024-04-19,22706683372
2024-04-22,22804563035
2024-04-23,22845113180
2024-04-24,22624184800
2024-04-25,22522110295
2024-04-26,22362706273
2024-04-29,22564058721
2024-04-30,21982373871
2024-05-01,21920849512
2024-05-02,21857926872
2024-05-03,22010339489
2024-05-06,21909663265
2024-05-07,21662167547
2024-05-08,21582465537
2024-05-09,21720895345
2024-05-10,21711107379
2024-05-13,22027118860
2024-05-14,21754454086
2024-05-15,21674752075
2024-05-16,21547508514
2024-05-17,21378316527
2024-05-20,21244081561
2024-05-21,21185353764
2024-05-22,20916883833
2024-05-23,20365961162
2024-05-24,20305835084
2024-05-28,19823428177
2024-05-29,19469663112
2024-05-30,19671015560
2024-05-31,20154820748
2024-06-03,20150625905
2024-06-04,20242912444
2024-06-05,19994018446
2024-06-06,20220539950
2024-06-07,20301640241
2024-06-10,19921307839
2024-06-11,19861181761
2024-06-12,19966052828
2024-06-13,19703176020
2024-06-14,19114499766
2024-06-17,19561949651
2024-06-18,19483645921
2024-06-20,19774488346
2024-06-21,19775886627
2024-06-24,19862580042
2024-06-25,19450087179
2024-06-26,19306064248
2024-06-27,19212379428
2024-06-28,19341021270
2024-07-01,18715989712
2024-07-02,19013823542
2024-07-03,18650270510
2024-07-05,18520230388
2024-07-08,18580356466
2024-07-09,18323072782
2024-07-10,18524425230
2024-07-11,19087932429
2024-07-12,19336826427
2024-07-15,19747921009
2024-07-16,19816436773
2024-07-17,20143634501
2024-07-18,19612287763
2024-07-19,19267637080
2024-07-22,19282966460
2024-07-23,19121311180
2024-07-24,18916454920
2024-07-25,19227223260
2024-07-26,19784655260
2024-07-29,19898928820
2024-07-30,20498168220
2024-07-31,20500955380
2024-08-01,19995085840
2024-08-02,19861302160
2024-08-05,19280179300
2024-08-06,19515694320
2024-08-07,19124098340
2024-08-08,19299689420
2024-08-09,19117130440
