,KIM
2023-03-03,12736662740
2023-03-06,12625694720
2023-03-07,12150998190
2023-03-08,12329780000
2023-03-09,12070854619
2023-03-10,11577663420
2023-03-13,11688631440
2023-03-14,11836588800
2023-03-15,11509849630
2023-03-16,11312573150
2023-03-17,10893360630
2023-03-20,11158450900
2023-03-21,11232429580
2023-03-22,10831711730
2023-03-23,10794722390
2023-03-24,11102966890
2023-03-27,11201605130
2023-03-28,11238594470
2023-03-29,11466695400
2023-03-30,11596158090
2023-03-31,12051513810
2023-04-03,12014489190
2023-04-04,11934269180
2023-04-05,11798512240
2023-04-06,11767658390
2023-04-10,11841707630
2023-04-11,11903415330
2023-04-12,11705950690
2023-04-13,11619559909
2023-04-14,11539339900
2023-04-17,11798512240
2023-04-18,11786170700
2023-04-19,11847878400
2023-04-20,11742975310
2023-04-21,11835536860
2023-04-24,11613389140
2023-04-25,11638072220
2023-04-26,11514656820
2023-04-27,11718292229
2023-04-28,11841707630
2023-05-01,11631901450
2023-05-02,11434436810
2023-05-03,11385070650
2023-05-04,11378899880
2023-05-05,11607218370
2023-05-08,11415924500
2023-05-09,11206118320
2023-05-10,11187606010
2023-05-11,11107386000
2023-05-12,11273996790
2023-05-15,11533169130
2023-05-16,11144410620
2023-05-17,11452949120
2023-05-18,11341875260
2023-05-19,11304850640
2023-05-22,11588706060
2023-05-23,11366558340
2023-05-24,11125898310
2023-05-25,11039507530
2023-05-26,11150581390
2023-05-30,11199947550
2023-05-31,11341875260
2023-06-01,11236972170
2023-06-02,11576364520
2023-06-05,11539339900
2023-06-06,11693609150
2023-06-07,11977464570
2023-06-08,11860219940
2023-06-09,11971293800
2023-06-12,11952781490
2023-06-13,11891073790
2023-06-14,11909586100
2023-06-15,11958952260
2023-06-16,12002147650
2023-06-20,11866390710
2023-06-21,11786170700
2023-06-22,11631901450
2023-06-23,11366558340
2023-06-26,11749146080
2023-06-27,11958952260
2023-06-28,11915756870
2023-06-29,12156416900
2023-06-30,12169014800
2023-07-03,12415850800
2023-07-05,12465218000
2023-07-06,12483730700
2023-07-07,12280091000
2023-07-10,12212211100
2023-07-11,12514585200
2023-07-12,12619490500
2023-07-13,12755250300
2023-07-14,12656515900
2023-07-17,12736737600
2023-07-18,12656515900
2023-07-19,12872497400
2023-07-20,12878668300
2023-07-21,12909522800
2023-07-24,12934206400
2023-07-25,12712054000
2023-07-26,12792275700
2023-07-27,12446705300
2023-07-28,12452876200
2023-07-31,12502243400
2023-08-01,12446705300
2023-08-02,12465218000
2023-08-03,12391167199
2023-08-04,12341800000
2023-08-07,12422021700
2023-08-08,12329458200
2023-08-09,12576294200
2023-08-10,12563952400
2023-08-11,12570123300
2023-08-14,12471388900
2023-08-15,12224552900
2023-08-16,11866640700
2023-08-17,11693855500
2023-08-18,11780248100
2023-08-21,11576608400
2023-08-22,11465532199
2023-08-23,11663001000
2023-08-24,11551924800
2023-08-25,11570437500
2023-08-28,11582779300
2023-08-29,11632146500
2023-08-30,11718539099
2023-08-31,11687684600
2023-09-01,11650659200
2023-09-05,11434677700
2023-09-06,11490215800
2023-09-07,11453190400
2023-09-08,11465532199
2023-09-11,11459361300
2023-09-12,11576608400
2023-09-13,11459361300
2023-09-14,11761735400
2023-09-15,11650659200
2023-09-18,11484044900
2023-09-19,11409994099
2023-09-20,11385310500
2023-09-21,11089107300
2023-09-22,10916322100
2023-09-25,10916322100
2023-09-26,10762049600
2023-09-27,10792904099
2023-09-28,10879296700
2023-09-29,10854613100
2023-10-02,10552786200
2023-10-03,10299766180
2023-10-04,10417019360
2023-10-05,10435533020
2023-10-06,10194855440
2023-10-09,10318279840
2023-10-10,10515758880
2023-10-11,10737922800
2023-10-12,10633012060
2023-10-13,10546614980
2023-10-16,10626840840
2023-10-17,10873689640
2023-10-18,10626840840
2023-10-19,10417019360
2023-10-20,10305937400
2023-10-23,10170170560
2023-10-24,10379992040
2023-10-25,10108458360
2023-10-26,10620669620
2023-10-27,10410848140
2023-10-30,10663868160
2023-10-31,11071168680
2023-11-01,11169908200
2023-11-02,11435270660
2023-11-03,11571037500
2023-11-06,11453784320
2023-11-07,11237791620
2023-11-08,11250134060
2023-11-09,10923059400
2023-11-10,11046483800
2023-11-13,10849004759
2023-11-14,11663605800
2023-11-15,11694461900
2023-11-16,11589551160
2023-11-17,11601893600
2023-11-20,11614236040
2023-11-21,11484640420
2023-11-22,11571037500
2023-11-24,11546352620
2023-11-27,11657434580
2023-11-28,11706804340
2023-11-29,11737660440
2023-11-30,11922797040
2023-12-01,12373296100
2023-12-04,12681857100
2023-12-05,12675685880
2023-12-06,12453521960
2023-12-07,12422665860
2023-12-08,12490549279
2023-12-11,12558432700
2023-12-12,12509062940
2023-12-13,13249609340
2023-12-14,13940785980
2023-12-15,13780334259
2023-12-18,13514971800
2023-12-19,13638396200
2023-12-20,13416232279
2023-12-21,13477944480
2023-12-22,13428574720
2023-12-26,13490286920
2023-12-27,13434745940
2023-12-28,13453259600
2023-12-29,13150869820
2024-01-02,14260111040
2024-01-03,13884844960
2024-01-04,13951856760
2024-01-05,13971960300
2024-01-08,13992063840
2024-01-09,13898247319
2024-01-10,14045673280
2024-01-11,13757522540
2024-01-12,13817833160
2024-01-16,13569889500
2024-01-17,13388957640
2024-01-18,13261635220
2024-01-19,13509578880
2024-01-22,13616797760
2024-01-23,13630200120
2024-01-24,13543084780
2024-01-25,13985362660
2024-01-26,13764223720
2024-01-29,13757522540
2024-01-30,13717315460
2024-01-31,13536383600
2024-02-01,13750821360
2024-02-02,13522981240
2024-02-05,13228129319
2024-02-06,13569889500
2024-02-07,13516280060
2024-02-08,13415762360
2024-02-09,13455969439
2024-02-12,13275037580
2024-02-13,13067301000
2024-02-14,13047197460
2024-02-15,13248232860
2024-02-16,13154416340
2024-02-20,13161117520
2024-02-21,13254934040
2024-02-22,13275037580
2024-02-23,13094105720
2024-02-26,12919875040
2024-02-27,13107508080
2024-02-28,13154416340
2024-02-29,13241531680
2024-03-01,13221428140
2024-03-04,13147715160
2024-03-05,13187922240
2024-03-06,12933277400
2024-03-07,12973484480
2024-03-08,13060599819
2024-03-11,13006990380
2024-03-12,12966783300
2024-03-13,12980185660
2024-03-14,12598218400
2024-03-15,12651827840
2024-03-18,12805954980
2024-03-19,12799253800
2024-03-20,13027093920
2024-03-21,13221428140
2024-03-22,12792552620
2024-03-25,12625023120
2024-03-26,12604919580
2024-03-27,12973484480
2024-03-28,13141013980
2024-04-01,12792552620
2024-04-02,12658529020
2024-04-03,12571413680
2024-04-04,12464194800
2024-04-05,12403884180
2024-04-08,12504401880
2024-04-09,12698736100
2024-04-10,12042020460
2024-04-11,12021916920
2024-04-12,12129135800
2024-04-15,12088928720
2024-04-16,11800777980
2024-04-17,11794076800
2024-04-18,11887893319
2024-04-19,12196147600
2024-04-22,12464194800
2024-04-23,12484298340
2024-04-24,12417286540
2024-04-25,12343573560
2024-04-26,12316768840
2024-04-29,12604919580
2024-04-30,12484298340
2024-05-01,12397183000
2024-05-02,12705437280
2024-05-03,12799253800
2024-05-06,12738943180
2024-05-07,12725540819
2024-05-08,12678632560
2024-05-09,12759046720
2024-05-10,12718839640
2024-05-13,12832759700
2024-05-14,12872966780
2024-05-15,12960082120
2024-05-16,12799253800
2024-05-17,12879667960
2024-05-20,12671931380
2024-05-21,12745644360
2024-05-22,12732242000
2024-05-23,12444091260
2024-05-24,12377079460
2024-05-28,12216251140
2024-05-29,12249757040
2024-05-30,12631724300
2024-05-31,12973484480
2024-06-03,13087404540
2024-06-04,12919875040
2024-06-05,12926576220
2024-06-06,12738943180
2024-06-07,12591517220
2024-06-10,12423987720
2024-06-11,12263159400
2024-06-12,12417286540
2024-06-13,12544608960
2024-06-14,12564712500
2024-06-17,12517804240
2024-06-18,12598218400
2024-06-20,12658529020
2024-06-21,12718839640
2024-06-24,12826058520
2024-06-25,12571413680
2024-06-26,12578114860
2024-06-27,12792552620
2024-06-28,13040496280
2024-07-01,12913173860
2024-07-02,13006990380
2024-07-03,12913173860
2024-07-05,12919875040
2024-07-08,12906472680
2024-07-09,12893070319
2024-07-10,13214726960
2024-07-11,13596694220
2024-07-12,13791028439
2024-07-15,14045673280
2024-07-16,14199800420
2024-07-17,14454445260
2024-07-18,14266812220
2024-07-19,14233306319
2024-07-22,14387433460
2024-07-23,14307019300
2024-07-24,14005466200
2024-07-25,13898247319
2024-07-26,14199800420
2024-07-29,14356925220
2024-07-30,14786491940
2024-07-31,14585132540
2024-08-01,14773067980
2024-08-02,14719372140
2024-08-05,14195837699
2024-08-06,14591844519
2024-08-07,14437468980
2024-08-08,14625404420
2024-08-09,14658964320
