,MMC
2023-03-03,81016650000
2023-03-06,81803700000
2023-03-07,80318700000
2023-03-08,80313750000
2023-03-09,78620850000
2023-03-10,77814000000
2023-03-13,76853700000
2023-03-14,77843700000
2023-03-15,76269600000
2023-03-16,78551550000
2023-03-17,77121000000
2023-03-20,78313950000
2023-03-21,79407900000
2023-03-22,78165450000
2023-03-23,78531750000
2023-03-24,79462350000
2023-03-27,79868250000
2023-03-28,80338500000
2023-03-29,81417600000
2023-03-30,81615600000
2023-03-31,82442250000
2023-04-03,83471850000
2023-04-04,83021400000
2023-04-05,83259000000
2023-04-06,83843100000
2023-04-10,83224350000
2023-04-11,83754000000
2023-04-12,84189600000
2023-04-13,85338000000
2023-04-14,85724100000
2023-04-17,86214150000
2023-04-18,86570550000
2023-04-19,85912200000
2023-04-20,88951500000
2023-04-21,89085150000
2023-04-24,88738650000
2023-04-25,88011000000
2023-04-26,87253650000
2023-04-27,88827750000
2023-04-28,89194050000
2023-05-01,89847450000
2023-05-02,88852500000
2023-05-03,88050600000
2023-05-04,87773400000
2023-05-05,88783200000
2023-05-08,89199000000
2023-05-09,88793100000
2023-05-10,89357400000
2023-05-11,89283150000
2023-05-12,89703900000
2023-05-15,89887050000
2023-05-16,89139600000
2023-05-17,88159500000
2023-05-18,88788150000
2023-05-19,89367300000
2023-05-22,88961400000
2023-05-23,86328000000
2023-05-24,85659750000
2023-05-25,85743900000
2023-05-26,85748850000
2023-05-30,86288400000
2023-05-31,85724100000
2023-06-01,86337900000
2023-06-02,87318000000
2023-06-05,87694200000
2023-06-06,87347700000
2023-06-07,86570550000
2023-06-08,87273450000
2023-06-09,88233750000
2023-06-12,88411950000
2023-06-13,87798150000
2023-06-14,88159500000
2023-06-15,89362350000
2023-06-16,89669250000
2023-06-20,89619750000
2023-06-21,89684100000
2023-06-22,90396900000
2023-06-23,90946350000
2023-06-26,90575100000
2023-06-27,90867150000
2023-06-28,90748350000
2023-06-29,92035350000
2023-06-30,92911520000
2023-07-03,91597480000
2023-07-05,91898820000
2023-07-06,91720980000
2023-07-07,90891060000
2023-07-10,91345540000
2023-07-11,92328600000
2023-07-12,92205100000
2023-07-13,92160640000
2023-07-14,92239680000
2023-07-17,93059720000
2023-07-18,92931280000
2023-07-19,92555840000
2023-07-20,93464800000
2023-07-21,94566420000
2023-07-24,95080180000
2023-07-25,95539600000
2023-07-26,94848000000
2023-07-27,93617940000
2023-07-28,93296840000
2023-07-31,93079480000
2023-08-01,93711800000
2023-08-02,94354000000
2023-08-03,94373760000
2023-08-04,93657460000
2023-08-07,94872700000
2023-08-08,93568540000
2023-08-09,94220620000
2023-08-10,94250260000
2023-08-11,94773900000
2023-08-14,94946800000
2023-08-15,93929160000
2023-08-16,93983500000
2023-08-17,93237560000
2023-08-18,93286960000
2023-08-21,93459860000
2023-08-22,93622880000
2023-08-23,94887520000
2023-08-24,94744260000
2023-08-25,95939740000
2023-08-28,96216380000
2023-08-29,97125340000
2023-08-30,96898100000
2023-08-31,96325060000
2023-09-01,96710380000
2023-09-05,95322240000
2023-09-06,95801420000
2023-09-07,96675800000
2023-09-08,96211440000
2023-09-11,96670860000
2023-09-12,97238960000
2023-09-13,97209320000
2023-09-14,98083700000
2023-09-15,96917860000
2023-09-18,97678620000
2023-09-19,97886100000
2023-09-20,97550180000
2023-09-21,96433740000
2023-09-22,96581940000
2023-09-25,96527600000
2023-09-26,95589000000
2023-09-27,95332120000
2023-09-28,95539600000
2023-09-29,94008200000
2023-10-02,93063610000
2023-10-03,93043890000
2023-10-04,94222160000
2023-10-05,94616560000
2023-10-06,95321550000
2023-10-09,95188440000
2023-10-10,94961660000
2023-10-11,95099700000
2023-10-12,94128490000
2023-10-13,94133420000
2023-10-16,94902500000
2023-10-17,94113700000
2023-10-18,93497450000
2023-10-19,94163000000
2023-10-20,92521310000
2023-10-23,91905060000
2023-10-24,93167140000
2023-10-25,93117840000
2023-10-26,92250160000
2023-10-27,91155700000
2023-10-30,92817110000
2023-10-31,93497450000
2023-11-01,93694650000
2023-11-02,95370850000
2023-11-03,95607490000
2023-11-06,95937800000
2023-11-07,95952590000
2023-11-08,96978030000
2023-11-09,97559770000
2023-11-10,98821850000
2023-11-13,98683810000
2023-11-14,97658370000
2023-11-15,96371640000
2023-11-16,97771760000
2023-11-17,97544980000
2023-11-20,97944310000
2023-11-21,98131650000
2023-11-22,98683810000
2023-11-24,99058490000
2023-11-27,98718320000
2023-11-28,97249180000
2023-11-29,96790690000
2023-11-30,98314060000
2023-12-01,97318200000
2023-12-04,97293550000
2023-12-05,96800550000
2023-12-06,96346990000
2023-12-07,96356850000
2023-12-08,96465310000
2023-12-11,97934450000
2023-12-12,99166950000
2023-12-13,99516980000
2023-12-14,94296110000
2023-12-15,92250160000
2023-12-18,93551680000
2023-12-19,92565680000
2023-12-20,91397270000
2023-12-21,92102260000
2023-12-22,92634700000
2023-12-26,92437500000
2023-12-27,92935430000
2023-12-28,93073470000
2023-12-29,93408710000
2024-01-02,93563640000
2024-01-03,94129440000
2024-01-04,94213080000
2024-01-05,93893280000
2024-01-08,94267200000
2024-01-09,94016280000
2024-01-10,94680480000
2024-01-11,94887120000
2024-01-12,96402480000
2024-01-16,96259800000
2024-01-17,96599280000
2024-01-18,97652160000
2024-01-19,97957200000
2024-01-22,97632480000
2024-01-23,97967040000
2024-01-24,97755480000
2024-01-25,94016280000
2024-01-26,94951080000
2024-01-29,93967080000
2024-01-30,94970760000
2024-01-31,95369280000
2024-02-01,95320080000
2024-02-02,95133120000
2024-02-05,94582080000
2024-02-06,95694000000
2024-02-07,96299160000
2024-02-08,96825600000
2024-02-09,97371720000
2024-02-12,96525480000
2024-02-13,96663240000
2024-02-14,97278240000
2024-02-15,98887080000
2024-02-16,98547600000
2024-02-20,98837880000
2024-02-21,98316360000
2024-02-22,100495920000
2024-02-23,100195800000
2024-02-26,100122000000
2024-02-27,99989160000
2024-02-28,101391360000
2024-02-29,99516840000
2024-03-01,99384000000
2024-03-04,99324960000
2024-03-05,99334800000
2024-03-06,100190880000
2024-03-07,100510680000
2024-03-08,100933800000
2024-03-11,101332320000
2024-03-12,102016200000
2024-03-13,102286800000
2024-03-14,102208080000
2024-03-15,101519280000
2024-03-18,101794800000
2024-03-19,101686560000
2024-03-20,101573400000
2024-03-21,101071560000
2024-03-22,100574640000
2024-03-25,99915360000
2024-03-26,100058040000
2024-03-27,101160120000
2024-03-28,101342160000
2024-04-01,100313880000
2024-04-02,99915360000
2024-04-03,100122000000
2024-04-04,98769000000
2024-04-05,101145360000
2024-04-08,100505760000
2024-04-09,100530360000
2024-04-10,98980560000
2024-04-11,98001480000
2024-04-12,97450440000
2024-04-15,97081440000
2024-04-16,96574680000
2024-04-17,97229040000
2024-04-18,99251160000
2024-04-19,99585720000
2024-04-22,99103560000
2024-04-23,99241320000
2024-04-24,98867400000
2024-04-25,99123240000
2024-04-26,97391400000
2024-04-29,97652160000
2024-04-30,98119560000
2024-05-01,98286840000
2024-05-02,98085120000
2024-05-03,98040840000
2024-05-06,99147840000
2024-05-07,100225320000
2024-05-08,100166280000
2024-05-09,100781280000
2024-05-10,101130600000
2024-05-13,101130600000
2024-05-14,100894440000
2024-05-15,101514360000
2024-05-16,102896880000
2024-05-17,103305240000
2024-05-20,102906720000
2024-05-21,103285560000
2024-05-22,103723440000
2024-05-23,102331080000
2024-05-24,102281880000
2024-05-28,100353240000
2024-05-29,99364320000
2024-05-30,100564800000
2024-05-31,102129360000
2024-06-03,101602920000
2024-06-04,102577080000
2024-06-05,102399960000
2024-06-06,102463920000
2024-06-07,103315080000
2024-06-10,103128120000
2024-06-11,103231440000
2024-06-12,103556160000
2024-06-13,103074000000
2024-06-14,102768960000
2024-06-17,104067840000
2024-06-18,104658240000
2024-06-20,105780000000
2024-06-21,105484800000
2024-06-24,106149000000
2024-06-25,104412240000
2024-06-26,103708680000
2024-06-27,103782480000
2024-06-28,103674240000
2024-07-01,103443000000
2024-07-02,104299080000
2024-07-03,104746800000
2024-07-05,105248640000
2024-07-08,105415920000
2024-07-09,104205600000
2024-07-10,105716040000
2024-07-11,106931280000
2024-07-12,107428200000
2024-07-15,107487240000
2024-07-16,107703720000
2024-07-17,108564720000
2024-07-18,106970640000
2024-07-19,106641000000
2024-07-22,107762760000
2024-07-23,107767680000
2024-07-24,107000160000
2024-07-25,106301520000
2024-07-26,107241240000
2024-07-29,108062880000
2024-07-30,109430640000
2024-07-31,109504440000
2024-08-01,110508120000
2024-08-02,110183400000
2024-08-05,106414680000
2024-08-06,106867320000
2024-08-07,107300280000
2024-08-08,107939880000
2024-08-09,108269520000
