,ETR
2023-02-28,21741647023
2023-03-01,21435188501
2023-03-02,21921295122
2023-03-03,22206618574
2023-03-06,22363018096
2023-03-07,21790257685
2023-03-08,21929749150
2023-03-09,21739533516
2023-03-10,21266107937
2023-03-13,21526069304
2023-03-14,21914954601
2023-03-15,22210845588
2023-03-16,22382039659
2023-03-17,22100943221
2023-03-20,22417969279
2023-03-21,21800825220
2023-03-22,21225951303
2023-03-23,21209043246
2023-03-24,21914954601
2023-03-27,22088262179
2023-03-28,22208732081
2023-03-29,22436990842
2023-03-30,22610298420
2023-03-31,22770924956
2023-04-03,22663126434
2023-04-04,22726561198
2023-04-05,23379939260
2023-04-06,23464518944
2023-04-10,23472976913
2023-04-11,23352450862
2023-04-12,23276329146
2023-04-13,23083910364
2023-04-14,22760393072
2023-04-17,23033162554
2023-04-18,22959155330
2023-04-19,23132543683
2023-04-20,22967613298
2023-04-21,22971842283
2023-04-24,23054307475
2023-04-25,22999330680
2023-04-26,22212739615
2023-04-27,22663126434
2023-04-28,22747706119
2023-05-01,22711759753
2023-05-02,22504539526
2023-05-03,22208510631
2023-05-04,22434761287
2023-05-05,22701187292
2023-05-08,22606035148
2023-05-09,22618722100
2023-05-10,22751935103
2023-05-11,22479165621
2023-05-12,22654668466
2023-05-15,22295204807
2023-05-16,21779268733
2023-05-17,21593193427
2023-05-18,21462094916
2023-05-19,21261218166
2023-05-22,21233729768
2023-05-23,21206241371
2023-05-24,20927128412
2023-05-25,20557092293
2023-05-26,20468283624
2023-05-30,20453482180
2023-05-31,20764312520
2023-06-01,20590924167
2023-06-02,21026509541
2023-06-05,21094173289
2023-06-06,20927128412
2023-06-07,21421919566
2023-06-08,21462094916
2023-06-09,21449407963
2023-06-12,21417690582
2023-06-13,21314080468
2023-06-14,21419805074
2023-06-15,21607994872
2023-06-16,21569934014
2023-06-20,21045539970
2023-06-21,21269676134
2023-06-22,20971532746
2023-06-23,20538061864
2023-06-26,20922899428
2023-06-27,20891182046
2023-06-28,20250490937
2023-06-29,20242032969
2023-06-30,20589786588
2023-07-03,20752610206
2023-07-05,20968298635
2023-07-06,20887944122
2023-07-07,20608817920
2023-07-10,20376212751
2023-07-11,20638422214
2023-07-12,20792787462
2023-07-13,20938694340
2023-07-14,21120549290
2023-07-17,20879485752
2023-07-18,20934465156
2023-07-19,21414477639
2023-07-20,21932552787
2023-07-21,21989646783
2023-07-24,22089032628
2023-07-25,22086918035
2023-07-26,22074230481
2023-07-27,21913521455
2023-07-28,21837396127
2023-07-31,21716864358
2023-08-01,21393331715
2023-08-02,21441967341
2023-08-03,20782214500
2023-08-04,20646880584
2023-08-07,20560182294
2023-08-08,20591901180
2023-08-09,20490400743
2023-08-10,20333920903
2023-08-11,20365639789
2023-08-14,20369868974
2023-08-15,20008273667
2023-08-16,20211274541
2023-08-17,20099201142
2023-08-18,20211274541
2023-08-21,20105544919
2023-08-22,20031534184
2023-08-23,20194357802
2023-08-24,20046336331
2023-08-25,20046336331
2023-08-28,20147836768
2023-08-29,20718776727
2023-08-30,20452338079
2023-08-31,20141492991
2023-09-01,19949065078
2023-09-05,19595928141
2023-09-06,19845450049
2023-09-07,19951179671
2023-09-08,20145722175
2023-09-11,20158409730
2023-09-12,20245108020
2023-09-13,20530577999
2023-09-14,20881600345
2023-09-15,20807589609
2023-09-18,20887944122
2023-09-19,20820277164
2023-09-20,20767412353
2023-09-21,20503088298
2023-09-22,20416390008
2023-09-25,20333920903
2023-09-26,19708001540
2023-09-27,19718574503
2023-09-28,19515573628
2023-09-29,19559980070
2023-10-02,18820705705
2023-10-03,19079074794
2023-10-04,19276028280
2023-10-05,19432743957
2023-10-06,19481452884
2023-10-09,19699584164
2023-10-10,19824533150
2023-10-11,20110433372
2023-10-12,19820297591
2023-10-13,19811826474
2023-10-16,20161260078
2023-10-17,20070195563
2023-10-18,20061724445
2023-10-19,19773706444
2023-10-20,19712290841
2023-10-23,19254850486
2023-10-24,19568281840
2023-10-25,19602166311
2023-10-26,19737704194
2023-10-27,19352268339
2023-10-30,20070195563
2023-10-31,20243853475
2023-11-01,20699176051
2023-11-02,20891893978
2023-11-03,20792358345
2023-11-06,20769062771
2023-11-07,20680116036
2023-11-08,20542460374
2023-11-09,20506458123
2023-11-10,20459866976
2023-11-13,20135846725
2023-11-14,20828360595
2023-11-15,20822007257
2023-11-16,20934249566
2023-11-17,20989311831
2023-11-20,20957545140
2023-11-21,21304860965
2023-11-22,21429809950
2023-11-24,21410749936
2023-11-27,21522992245
2023-11-28,21527227804
2023-11-29,21302743185
2023-11-30,21476401098
2023-12-01,21607703422
2023-12-04,21472165539
2023-12-05,21266740935
2023-12-06,21506050010
2023-12-07,21578054510
2023-12-08,21603467863
2023-12-11,21624645657
2023-12-12,21514521127
2023-12-13,22321395086
2023-12-14,21870308070
2023-12-15,21364158788
2023-12-18,21501814451
2023-12-19,21506050010
2023-12-20,21099436361
2023-12-21,21120614155
2023-12-22,21224385347
2023-12-26,21251916479
2023-12-27,21243445362
2023-12-28,21370512127
2023-12-29,21429809950
2024-01-02,21877071318
2024-01-03,21968723117
2024-01-04,21962328805
2024-01-05,22154158152
2024-01-08,22311884504
2024-01-09,22245809952
2024-01-10,22282044384
2024-01-11,21840836885
2024-01-12,21981511740
2024-01-16,21945277308
2024-01-17,21465703940
2024-01-18,21071388060
2024-01-19,21118279678
2024-01-22,20960553326
2024-01-23,20958421889
2024-01-24,20717569486
2024-01-25,21118279678
2024-01-26,21167302733
2024-01-29,21258954533
2024-01-30,21367657829
2024-01-31,21263217407
2024-02-01,21738527900
2024-02-02,21440126694
2024-02-05,21229114412
2024-02-06,21197142854
2024-02-07,21050073688
2024-02-08,20760198230
2024-02-09,20877427276
2024-02-12,21111885366
2024-02-13,20941370391
2024-02-14,20905135959
2024-02-15,21314371900
2024-02-16,21346343457
2024-02-20,21316503337
2024-02-21,21582932985
2024-02-22,21638350352
2024-02-23,21847231197
2024-02-26,21303714714
2024-02-27,21478492563
2024-02-28,21435863819
2024-02-29,21649007538
2024-03-01,21414549447
2024-03-04,21744922212
2024-03-05,21749185086
2024-03-06,21889859941
2024-03-07,21919700061
2024-03-08,22028403358
2024-03-11,22030534795
2024-03-12,21904780001
2024-03-13,21951671619
2024-03-14,21845099760
2024-03-15,21732133589
2024-03-18,21870677006
2024-03-19,22004957549
2024-03-20,21958065931
2024-03-21,22032666233
2024-03-22,21990037489
2024-03-25,21972985991
2024-03-26,21815259639
2024-03-27,22354513248
2024-03-28,22525028223
2024-04-01,22324673128
2024-04-02,22437639299
2024-04-03,22252204263
2024-04-04,22235152766
2024-04-05,22215969831
2024-04-08,22542079721
2024-04-09,22661440204
2024-04-10,22286307258
2024-04-11,22130712343
2024-04-12,21934620122
2024-04-15,21802471016
2024-04-16,21444389568
2024-04-17,21994300363
2024-04-18,22113660846
2024-04-19,22757354877
2024-04-22,22902292606
2024-04-23,22844743802
2024-04-24,22691280324
2024-04-25,22919344104
2024-04-26,22699806073
2024-04-29,22842612365
2024-04-30,22736040505
2024-05-01,22802115058
2024-05-02,22840480928
2024-05-03,23036573149
2024-05-06,23236928245
2024-05-07,23569432447
2024-05-08,23622718376
2024-05-09,23761261794
2024-05-10,23869965090
2024-05-13,23840124970
2024-05-14,23722895924
2024-05-15,23997851322
2024-05-16,24164103423
2024-05-17,24091634558
2024-05-20,24042611503
2024-05-21,24345275584
2024-05-22,24021297131
2024-05-23,23317922858
2024-05-24,23262505491
2024-05-28,22919344104
2024-05-29,22744566254
2024-05-30,22972630033
2024-05-31,23976536950
2024-06-03,23825204909
2024-06-04,23784707603
2024-06-05,23633375562
2024-06-06,23413837532
2024-06-07,23119699199
2024-06-10,23032310275
2024-06-11,23053624647
2024-06-12,22883109671
2024-06-13,22827692304
2024-06-14,22810640807
2024-06-17,22672097390
2024-06-18,22603891399
2024-06-20,22655045892
2024-06-21,22552736907
2024-06-24,22961972847
2024-06-25,22731777631
2024-06-26,22678491701
2024-06-27,22755223440
2024-06-28,22806377933
2024-07-01,22537816847
2024-07-02,22569788404
2024-07-03,22497319540
2024-07-05,22458953671
2024-07-08,22326804565
2024-07-09,22369433309
2024-07-10,22576182716
2024-07-11,23123962074
2024-07-12,23268899803
2024-07-15,22770143500
2024-07-16,23119699199
2024-07-17,23582221070
2024-07-18,23601404004
2024-07-19,23548118075
2024-07-22,23663215683
2024-07-23,23520409391
2024-07-24,23842256407
2024-07-25,23748473170
2024-07-26,24219520789
2024-07-29,24375115704
2024-07-30,24852214577
2024-07-31,24773176246
2024-08-01,25809219230
2024-08-02,25804946888
2024-08-05,24674912376
2024-08-06,24813763497
2024-08-07,24988929527
2024-08-08,25040197634
2024-08-09,25106418938
