,X
2018-07-17,6453672499
2018-07-18,6694732500
2018-07-19,6545842500
2018-07-20,6581292500
2018-07-23,6636240000
2018-07-24,6712457500
2018-07-25,6781585000
2018-07-26,6600790000
2018-07-27,6558250000
2018-07-30,6524572500
2018-07-31,6457217500
2018-08-01,6347322500
2018-08-02,5695042500
2018-08-03,5725174999
2018-08-06,5581602500
2018-08-07,5535517500
2018-08-08,5453982500
2018-08-09,5363585000
2018-08-10,5312182500
2018-08-13,5352950000
2018-08-14,5312182500
2018-08-15,5145567500
2018-08-16,5230647500
2018-08-17,5329907500
2018-08-20,5432712500
2018-08-21,5503612500
2018-08-22,5533745000
2018-08-23,5422077500
2018-08-24,5485887500
2018-08-27,5434485000
2018-08-28,5459300000
2018-08-29,5453982500
2018-08-30,5212922500
2018-08-31,5260780000
2018-09-04,5193425000
2018-09-05,5211150000
2018-09-06,5257235000
2018-09-07,5150885000
2018-09-10,5126070000
2018-09-11,5037445000
2018-09-12,5092392500
2018-09-13,5083530000
2018-09-14,5122525000
2018-09-17,5156202500
2018-09-18,5266097500
2018-09-19,5290912500
2018-09-20,5290912500
2018-09-21,5163292500
2018-09-24,5216467500
2018-09-25,5354722500
2018-09-26,5282050000
2018-09-27,5328135000
2018-09-28,5402580000
2018-10-01,5326752750
2018-10-02,5207010870
2018-10-03,5265120900
2018-10-04,5268642720
2018-10-05,5177075400
2018-10-08,5196445410
2018-10-09,5145379020
2018-10-10,4942874370
2018-10-11,4956961650
2018-10-12,5039724420
2018-10-15,4925265270
2018-10-16,4865394330
2018-10-17,4964005290
2018-10-18,4916460720
2018-10-19,4858350690
2018-10-22,4884764340
2018-10-23,4713956070
2018-10-24,4479755040
2018-10-25,4671694230
2018-10-26,4534343250
2018-10-29,4465667760
2018-10-30,4458624120
2018-10-31,4671694230
2018-11-01,4784392470
2018-11-02,4925265270
2018-11-05,5081986260
2018-11-06,5117204460
2018-11-07,5168270850
2018-11-08,4986897120
2018-11-09,4875959790
2018-11-12,4786153380
2018-11-13,4793197020
2018-11-14,4779109740
2018-11-15,4851307050
2018-11-16,4881242520
2018-11-19,4803762480
2018-11-20,4527299610
2018-11-21,4631193300
2018-11-23,4529060520
2018-11-26,4402275000
2018-11-27,4036005720
2018-11-28,4122290310
2018-11-29,4076506649
2018-11-30,4060658460
2018-12-03,4183922160
2018-12-04,3974373870
2018-12-06,3875762910
2018-12-07,3752499210
2018-12-10,3666214620
2018-12-11,3613387320
2018-12-12,3645083700
2018-12-13,3558799110
2018-12-14,3525341820
2018-12-17,3491884529
2018-12-18,3532385460
2018-12-19,3314032620
2018-12-20,3254161680
2018-12-21,3203095290
2018-12-24,3041091570
2018-12-26,3240074399
2018-12-27,3233030760
2018-12-28,3213660750
2018-12-31,3159915839
2019-01-02,3206690910
2019-01-03,3201493680
2019-01-04,3523721940
2019-01-07,3542778450
2019-01-08,3586088700
2019-01-09,3610342440
2019-01-10,3636328589
2019-01-11,3644990640
2019-01-14,3606877620
2019-01-15,3497735790
2019-01-16,3573961830
2019-01-17,3676174020
2019-01-18,3724681500
2019-01-22,3615539670
2019-01-23,3573961830
2019-01-24,3587821110
2019-01-25,3748935240
2019-01-28,3761062110
2019-01-29,3691765710
2019-01-30,3849415020
2019-01-31,3904852140
2019-02-01,3818231640
2019-02-04,3927373470
2019-02-05,4000134690
2019-02-06,4013993970
2019-02-07,3910049370
2019-02-08,3802639950
2019-02-11,3910049370
2019-02-12,3951627210
2019-02-13,3941232750
2019-02-14,3923908649
2019-02-15,3970683720
2019-02-19,3989740230
2019-02-20,4157784000
2019-02-21,4178572920
2019-02-22,4175108100
2019-02-25,4147389540
2019-02-26,4140459899
2019-02-27,4112741339
2019-02-28,3882330810
2019-03-01,3863274300
2019-03-04,3852879839
2019-03-05,3793977899
2019-03-06,3565299779
2019-03-07,3464820000
2019-03-08,3334889250
2019-03-11,3466552410
2019-03-12,3537581220
2019-03-13,3527186760
2019-03-14,3426706980
2019-03-15,3405918060
2019-03-18,3428439390
2019-03-19,3461355180
2019-03-20,3426706980
2019-03-21,3516792300
2019-03-22,3307170690
2019-03-25,3308903100
2019-03-26,3329692020
2019-03-27,3317565149
2019-03-28,3357410580
2019-03-29,3376467089
2019-04-01,3465638799
2019-04-02,3427800560
2019-04-03,3446719680
2019-04-04,3431240400
2019-04-05,3412321280
2019-04-08,3395122079
2019-04-09,3056297840
2019-04-10,2966862000
2019-04-11,2870546480
2019-04-12,2879146079
2019-04-15,2873986320
2019-04-16,2882585920
2019-04-17,2865386720
2019-04-18,2824108640
2019-04-22,2770791120
2019-04-23,2777670799
2019-04-24,2769071200
2019-04-25,2696834560
2019-04-26,2695114640
2019-04-29,2717473600
2019-04-30,2683075200
2019-05-01,2626317840
2019-05-02,2474964880
2019-05-03,2903224960
2019-05-06,2860226960
2019-05-07,2822388720
2019-05-08,2648676800
2019-05-09,2717473600
2019-05-10,2693394720
2019-05-13,2531722240
2019-05-14,2598799120
2019-05-15,2590199520
2019-05-16,2555801120
2019-05-17,2509363280
2019-05-20,2452605920
2019-05-21,2562680800
2019-05-22,2450886000
2019-05-23,2356290400
2019-05-24,2344250960
2019-05-28,2280613920
2019-05-29,2210097200
2019-05-30,2100022320
2019-05-31,2032945440
2019-06-03,2153339840
2019-06-04,2285773680
2019-06-05,2251375280
2019-06-06,2272014320
2019-06-07,2335651360
2019-06-10,2373489600
2019-06-11,2406168080
2019-06-12,2364890000
2019-06-13,2454325840
2019-06-14,2370049760
2019-06-17,2401008320
2019-06-18,2507643360
2019-06-19,2609118640
2019-06-20,2502483600
2019-06-21,2523122640
2019-06-24,2485284400
2019-06-25,2567840560
2019-06-26,2622878000
2019-06-27,2598799120
2019-06-28,2633197520
2019-07-01,2604715250
2019-07-02,2507358680
2019-07-03,2491986590
2019-07-05,2519314750
2019-07-08,2321185590
2019-07-09,2345097730
2019-07-10,2300689470
2019-07-11,2355345790
2019-07-12,2416834150
2019-07-15,2495402610
2019-07-16,2584219130
2019-07-17,2551766940
2019-07-18,2507358680
2019-07-19,2573971070
2019-07-22,2626919380
2019-07-23,2667911620
2019-07-24,2703779830
2019-07-25,2609839280
2019-07-26,2594467190
2019-07-29,2608131270
2019-07-30,2683283710
2019-07-31,2567139030
2019-08-01,2480030520
2019-08-02,2266529270
2019-08-05,2158924640
2019-08-06,2146968570
2019-08-07,2097436280
2019-08-08,2174296730
2019-08-09,2058152050
2019-08-12,1994955680
2019-08-13,2068400110
2019-08-14,1974459560
2019-08-15,1863438910
2019-08-16,1926635280
2019-08-19,2123056430
2019-08-20,2102560310
2019-08-21,2068400110
2019-08-22,2015451800
2019-08-23,1909555180
2019-08-26,1901015130
2019-08-27,1766082340
2019-08-28,1827570699
2019-08-29,1892475080
2019-08-30,1890767070
2019-09-03,1824154680
2019-09-04,1923219260
2019-09-05,1981291600
2019-09-06,1945423390
2019-09-09,2088896230
2019-09-10,2121348420
2019-09-11,2259697230
2019-09-12,2242617130
2019-09-13,2237493100
2019-09-16,2269945290
2019-09-17,2213580960
2019-09-18,2126472449
2019-09-19,1889059060
2019-09-20,1846358810
2019-09-23,1885643039
2019-09-24,1829278710
2019-09-25,1955671449
2019-09-26,1930051300
2019-09-27,1935175330
2019-09-30,1963973550
2019-10-01,2028589130
2019-10-02,1860248540
2019-10-03,1834742389
2019-10-04,1831341570
2019-10-07,1856847720
2019-10-08,1875552230
2019-10-09,1715713690
2019-10-10,1724215740
2019-10-11,1928264940
2019-10-14,1897657560
2019-10-15,1943568630
2019-10-16,1782029680
2019-10-17,1807535830
2019-10-18,1822839520
2019-10-21,1809236240
2019-10-22,1907860020
2019-10-23,1899357970
2019-10-24,1916362070
2019-10-25,1991180110
2019-10-28,2093204710
2019-10-29,2077901020
2019-10-30,2042192410
2019-10-31,1957171910
2019-11-01,2246241610
2019-11-04,2261545300
2019-11-05,2227537100
2019-11-06,2183326440
2019-11-07,2305755960
2019-11-08,2307456370
2019-11-11,2346565800
2019-11-12,2334662930
2019-11-13,2281950220
2019-11-14,2195229310
2019-11-15,2224136280
2019-11-18,2258144480
2019-11-19,2181626030
2019-11-20,2173123980
2019-11-21,2190128080
2019-11-22,2288751860
2019-11-25,2344865390
2019-11-26,2326160880
2019-11-27,2368671130
2019-11-29,2230937920
2019-12-02,2324460470
2019-12-03,2234338740
2019-12-04,2268346940
2019-12-05,2266646530
2019-12-06,2370371540
2019-12-09,2395877690
2019-12-10,2361869490
2019-12-11,2363569900
2019-12-12,2419683430
2019-12-13,2331262110
2019-12-16,2241140380
2019-12-17,2292152680
2019-12-18,2314258010
2019-12-19,2271747760
2019-12-20,2026888720
2019-12-23,2008184210
2019-12-24,2021787490
2019-12-26,1943568630
2019-12-27,1894256740
2019-12-30,1911260840
2019-12-31,1939700000
2020-01-02,1839400000
2020-01-03,1825800000
2020-01-06,1834299999
2020-01-07,1892100000
2020-01-08,1887000000
2020-01-09,1844500000
2020-01-10,1822400000
2020-01-13,1822400000
2020-01-14,1854700000
2020-01-15,1785000000
2020-01-16,1778200000
2020-01-17,1785000000
2020-01-21,1691499999
2020-01-22,1694900000
2020-01-23,1647300000
2020-01-24,1598000000
2020-01-27,1545300000
2020-01-28,1560600000
2020-01-29,1584400000
2020-01-30,1598000000
2020-01-31,1541900000
2020-02-03,1535100000
2020-02-04,1550399999
2020-02-05,1613300000
2020-02-06,1604800000
2020-02-07,1540200000
2020-02-10,1531700000
2020-02-11,1558900000
2020-02-12,1550399999
2020-02-13,1524900000
2020-02-14,1494299999
2020-02-18,1499400000
2020-02-19,1563999999
2020-02-20,1575900000
2020-02-21,1603100000
2020-02-24,1553800000
2020-02-25,1445000000
2020-02-26,1404200000
2020-02-27,1320900000
2020-02-28,1363400000
2020-03-02,1405900000
2020-03-03,1344700000
2020-03-04,1368500000
2020-03-05,1264800000
2020-03-06,1203600000
2020-03-09,1025100000
2020-03-10,1125400000
2020-03-11,1018300000
2020-03-12,861900000
2020-03-13,921400000
2020-03-16,904400000
2020-03-17,948600000
2020-03-18,833000000
2020-03-19,897600000
2020-03-20,899300000
2020-03-23,924800000
2020-03-24,1011500000
2020-03-25,997900000
2020-03-26,1038700000
2020-03-27,982600000
2020-03-30,989400000
2020-03-31,1106127975
2020-04-01,1120151785
2020-04-02,1076327380
2020-04-03,1044773809
2020-04-06,1113139880
2020-04-07,1132422618
2020-04-08,1185011904
2020-04-09,1193776785
2020-04-13,1192023809
2020-04-14,1202541666
2020-04-15,1148199404
2020-04-16,1141187499
2020-04-17,1190270833
2020-04-20,1155211309
2020-04-21,1172741071
2020-04-22,1141187499
2020-04-23,1176247023
2020-04-24,1195529761
2020-04-27,1276166666
2020-04-28,1321744047
2020-04-29,1402380952
2020-04-30,1346285713
2020-05-01,1316485118
2020-05-04,1454970237
2020-05-05,1412898809
2020-05-06,1400627975
2020-05-07,1414651785
2020-05-08,1497041666
2020-05-11,1437440475
2020-05-12,1363815475
2020-05-13,1267401785
2020-05-14,1269154761
2020-05-15,1256883928
2020-05-18,1334014880
2020-05-19,1342779761
2020-05-20,1388357142
2020-05-21,1311226190
2020-05-22,1291943452
2020-05-26,1402380952
2020-05-27,1495288690
2020-05-28,1449711309
2020-05-29,1409392856
2020-06-01,1483017856
2020-06-02,1483017856
2020-06-03,1523336309
2020-06-04,1633773809
2020-06-05,1786282737
2020-06-08,1914249999
2020-06-09,1821342261
2020-06-10,1759988094
2020-06-11,1460229166
2020-06-12,1617997023
2020-06-15,1668833332
2020-06-16,1835366070
2020-06-17,1644291666
2020-06-18,1428675594
2020-06-19,1421663690
2020-06-22,1411145832
2020-06-23,1402380952
2020-06-24,1305967261
2020-06-25,1328755952
2020-06-26,1255130952
2020-06-29,1276166666
2020-06-30,1591302440
2020-07-01,1516365760
2020-07-02,1558242140
2020-07-06,1569262240
2020-07-07,1527385860
2020-07-08,1500937620
2020-07-09,1478897420
2020-07-10,1622158720
2020-07-13,1608934600
2020-07-14,1723543640
2020-07-15,1774236100
2020-07-16,1774236100
2020-07-17,1697095400
2020-07-20,1670647160
2020-07-21,1761011980
2020-07-22,1752195900
2020-07-23,1747787860
2020-07-24,1738971780
2020-07-27,1785256200
2020-07-28,1661831080
2020-07-29,1705911480
2020-07-30,1622158720
2020-07-31,1467877320
2020-08-03,1514161740
2020-08-04,1571466260
2020-08-05,1613342640
2020-08-06,1571466260
2020-08-07,1600118520
2020-08-10,1738971780
2020-08-11,1692687360
2020-08-12,1747787860
2020-08-13,1683871280
2020-08-14,1716931580
2020-08-17,1734563740
2020-08-18,1747787860
2020-08-19,1741175800
2020-08-20,1747787860
2020-08-21,1655219020
2020-08-24,1732359720
2020-08-25,1723543640
2020-08-26,1734563740
2020-08-27,1697095400
2020-08-28,1754399920
2020-08-31,1725747660
2020-09-01,1719135600
2020-09-02,1721339620
2020-09-03,1692687360
2020-09-04,1736767760
2020-09-08,1644198920
2020-09-09,1628770780
2020-09-10,1608934600
2020-09-11,1586894400
2020-09-14,1630974800
2020-09-15,1657423040
2020-09-16,1710319520
2020-09-17,1853580820
2020-09-18,1943945640
2020-09-21,1754399920
2020-09-22,1641994900
2020-09-23,1580282340
2020-09-24,1558242140
2020-09-25,1567058220
2020-09-28,1670647160
2020-09-29,1622158720
2020-09-30,1617824080
2020-10-01,1648681760
2020-10-02,1686151800
2020-10-05,1725825960
2020-10-06,1690560040
2020-10-07,1866889640
2020-10-08,1880114359
2020-10-09,1842644319
2020-10-12,1842644319
2020-10-13,1836031960
2020-10-14,1886726720
2020-10-15,1908767920
2020-10-16,1974891520
2020-10-19,1981503880
2020-10-20,1946237960
2020-10-21,1966075040
2020-10-22,2063056319
2020-10-23,2193099400
2020-10-26,2118159319
2020-10-27,2219548840
2020-10-28,2060852200
2020-10-29,2166649960
2020-10-30,2129179920
2020-11-02,2171058200
2020-11-03,2195303520
2020-11-04,2003545080
2020-11-05,2131384040
2020-11-06,2182078800
2020-11-09,2320938360
2020-11-10,2285672440
2020-11-11,2254814760
2020-11-12,2197507640
2020-11-13,2331958960
2020-11-16,2446573200
2020-11-17,2446573200
2020-11-18,2409103160
2020-11-19,2444369080
2020-11-20,2415715520
2020-11-23,2547962720
2020-11-24,3140871000
2020-11-25,3169524560
2020-11-27,3206994600
2020-11-30,3127646280
2020-12-01,3319404720
2020-12-02,3431814840
2020-12-03,3354670640
2020-12-04,3678676280
2020-12-07,3788882280
2020-12-08,4291421639
2020-12-09,4022519000
2020-12-10,4154766200
2020-12-11,4035743719
2020-12-14,3804311120
2020-12-15,3949783040
2020-12-16,4048968440
2020-12-17,4090846719
2020-12-18,3718350440
2020-12-21,3830760560
2020-12-22,3720554560
2020-12-23,3718350440
2020-12-24,3700717480
2020-12-28,3594919719
2020-12-29,3623573280
2020-12-30,3711738080
2020-12-31,4181616270
2021-01-04,4273876140
2021-01-05,4538188200
2021-01-06,5316163320
2021-01-07,5099227950
2021-01-08,5558033790
2021-01-11,5677722270
2021-01-12,5949514860
2021-01-13,5635332600
2021-01-14,5520631140
2021-01-15,5206448880
2021-01-19,5313669810
2021-01-20,5126656560
2021-01-21,4795019730
2021-01-22,4715227410
2021-01-25,4745149530
2021-01-26,4523227140
2021-01-27,4583071380
2021-01-28,4670344230
2021-01-29,4428473760
2021-02-01,4525720650
2021-02-02,4398551640
2021-02-03,4054447260
2021-02-04,4114291500
2021-02-05,4126759050
2021-02-08,4199070840
2021-02-09,4099330440
2021-02-10,4091849910
2021-02-11,4119278520
2021-02-12,4114291500
2021-02-16,4608006480
2021-02-17,4458395880
2021-02-18,4238967000
2021-02-19,4463382900
2021-02-22,4705253370
2021-02-23,4523227140
2021-02-24,4814967810
2021-02-25,4386084090
2021-02-26,4141720110
2021-03-01,4563123300
2021-03-02,4630448070
2021-03-03,4675331250
2021-03-04,4368629520
2021-03-05,4525720650
2021-03-08,5141617620
2021-03-09,5201461860
2021-03-10,5201461860
2021-03-11,5568007830
2021-03-12,6026813670
2021-03-15,5769982140
2021-03-16,5313669810
2021-03-17,5495696040
2021-03-18,5647800150
2021-03-19,5587955910
2021-03-22,5433358290
2021-03-23,4952110860
2021-03-24,4879799070
2021-03-25,5079279870
2021-03-26,5672735250
2021-03-29,5879696580
2021-03-30,6390866130
2021-03-31,7062550240
2021-04-01,6746800000
2021-04-05,6646947360
2021-04-06,6485024160
2021-04-07,6374376640
2021-04-08,6131491840
2021-04-09,5942581440
2021-04-12,5729382560
2021-04-13,5753671040
2021-04-14,6171972640
2021-04-15,5977664800
2021-04-16,6117998240
2021-04-19,6163876480
2021-04-20,5794151840
2021-04-21,6047831520
2021-04-22,6010049440
2021-04-23,6398665120
2021-04-26,6679332000
2021-04-27,6417556160
2021-04-28,6279921440
2021-04-29,6072120000
2021-04-30,6209754720
2021-05-03,6660440960
2021-05-04,7186691360
2021-05-05,6941107840
2021-05-06,7005877120
2021-05-07,7515935200
2021-05-10,7407986400
2021-05-11,7775012320
2021-05-12,7111127200
2021-05-13,6941107840
2021-05-14,6881736000
2021-05-17,7113825920
2021-05-18,6914120640
2021-05-19,6563287040
2021-05-20,6487722880
2021-05-21,6463434400
2021-05-24,6563287040
2021-05-25,6371677920
2021-05-26,6657742240
2021-05-27,7038261760
2021-05-28,6997780960
2021-06-01,7197486240
2021-06-02,7049056640
2021-06-03,6986986080
2021-06-04,7086838720
2021-06-07,6919518080
2021-06-08,7127319520
2021-06-09,7383697920
2021-06-10,7488948000
2021-06-11,7734531520
2021-06-14,7219076000
2021-06-15,7270351680
2021-06-16,6962697600
2021-06-17,6428351040
2021-06-18,6128793120
2021-06-21,6290716320
2021-06-22,6236741920
2021-06-23,6339293280
2021-06-24,6552492160
2021-06-25,6379774080
2021-06-28,6263729120
2021-06-29,6304209920
2021-06-30,6484200000
2021-07-01,6503112250
2021-07-02,6508515750
2021-07-06,6073534000
2021-07-07,6195112750
2021-07-08,6114060250
2021-07-09,6630094500
2021-07-12,6754375000
2021-07-13,6543638500
2021-07-14,6284270500
2021-07-15,6268060000
2021-07-16,5914130750
2021-07-19,5808762500
2021-07-20,5960060500
2021-07-21,6230235500
2021-07-22,6224832000
2021-07-23,6249147750
2021-07-26,6524726250
2021-07-27,6440972000
2021-07-28,6632796250
2021-07-29,6881357250
2021-07-30,7154234000
2021-08-02,6773287250
2021-08-03,6989427250
2021-08-04,6819217000
2021-08-05,6838129250
2021-08-06,7000234250
2021-08-09,7302830250
2021-08-10,7648654250
2021-08-11,7659461250
2021-08-12,7586514000
2021-08-13,7829671500
2021-08-16,7829671500
2021-08-17,7635145500
2021-08-18,7956653750
2021-08-19,7383882750
2021-08-20,7297426750
2021-08-23,7364970500
2021-08-24,7529777250
2021-08-25,7378479250
2021-08-26,7197462000
2021-08-27,7462233500
2021-08-30,7310935500
2021-08-31,7227181250
2021-09-01,7283918000
2021-09-02,7278514500
2021-09-03,7083988500
2021-09-07,7154234000
2021-09-08,6873252000
2021-09-09,6948901000
2021-09-10,7002936000
2021-09-13,6857041500
2021-09-14,6605778750
2021-09-15,6935392250
2021-09-16,6859743250
2021-09-17,6311288000
2021-09-20,5900622000
2021-09-21,5803359000
2021-09-22,5806060750
2021-09-23,5911429000
2021-09-24,5903323750
2021-09-27,6173498750
2021-09-28,6057323500
2021-09-29,5906025500
2021-09-30,5909820150
2021-10-01,5842571400
2021-10-04,5890990500
2021-10-05,6036247800
2021-10-06,5514397500
2021-10-07,5589716100
2021-10-08,5568196500
2021-10-11,5734973400
2021-10-12,5864091000
2021-10-13,5769942750
2021-10-14,6036247800
2021-10-15,5947479450
2021-10-18,5877540750
2021-10-19,5944789500
2021-10-20,6041627700
2021-10-21,5974378950
2021-10-22,6154605600
2021-10-25,6617277000
2021-10-26,6547338300
2021-10-27,6272963400
2021-10-28,6289103100
2021-10-29,7098778050
2021-11-01,6905101650
2021-11-02,6956210700
2021-11-03,7093398150
2021-11-04,7079948400
2021-11-05,7039599150
2021-11-08,7230585600
2021-11-09,7023459450
2021-11-10,6786743850
2021-11-11,7160646900
2021-11-12,7101468000
2021-11-15,6921241350
2021-11-16,6805573500
2021-11-17,6590377500
2021-11-18,6533888550
2021-11-19,6595757400
2021-11-22,6878202150
2021-11-23,6888961950
2021-11-24,6759844350
2021-11-26,6528508650
2021-11-29,6259513650
2021-11-30,6081976950
2021-12-01,6009348300
2021-12-02,6020108100
2021-12-03,6071217150
2021-12-06,6092736750
2021-12-07,6326762400
2021-12-08,6345592050
2021-12-09,6197644800
2021-12-10,6114256350
2021-12-13,5974378950
2021-12-14,6181505100
2021-12-15,6079287000
2021-12-16,6307932750
2021-12-17,6208404600
2021-12-20,5958239250
2021-12-21,6087356850
2021-12-22,6165365400
2021-12-23,6227234250
2021-12-27,6377871450
2021-12-28,6297172950
2021-12-29,6264893550
2021-12-30,6248753850
2021-12-31,6959019153
2022-01-03,6994091908
2022-01-04,7213296628
2022-01-05,7382814944
2022-01-06,7239601194
2022-01-07,7423733158
2022-01-10,7216219357
2022-01-11,7128537470
2022-01-12,7511415046
2022-01-13,7429578617
2022-01-14,7420810429
2022-01-18,7017473745
2022-01-19,6602446143
2022-01-20,6225414026
2022-01-21,5626254460
2022-01-24,5675940863
2022-01-25,5547340761
2022-01-26,5439199766
2022-01-27,5433354307
2022-01-28,5711013618
2022-01-31,6055895710
2022-02-01,6307250455
2022-02-02,6435850557
2022-02-03,6441696016
2022-02-04,6488459689
2022-02-07,6482614230
2022-02-08,6777809919
2022-02-09,6991169179
2022-02-10,7081773796
2022-02-11,6921023669
2022-02-14,6812882674
2022-02-15,7245446653
2022-02-16,7172378413
2022-02-17,7075928337
2022-02-18,7040855582
2022-02-22,6967787342
2022-02-23,6830419051
2022-02-24,7119769281
2022-02-25,7865065326
2022-02-28,7952747214
2022-03-01,8104729153
2022-03-02,8423306678
2022-03-03,9004929866
2022-03-04,9183216371
2022-03-07,9118916320
2022-03-08,8566520428
2022-03-09,9069229917
2022-03-10,9732689534
2022-03-11,9744380453
2022-03-14,9414112009
2022-03-15,9367348335
2022-03-16,9563171218
2022-03-17,10098030733
2022-03-18,9633316728
2022-03-21,10363999126
2022-03-22,10261703590
2022-03-23,10483831039
2022-03-24,11164827033
2022-03-25,11237895273
2022-03-28,11004076906
2022-03-29,10589049304
2022-03-30,10825790401
2022-03-31,10786219334
2022-04-01,10811941638
2022-04-04,10646175681
2022-04-05,10511848095
2022-04-06,10240334890
2022-04-07,10343224105
2022-04-08,10274631295
2022-04-11,10194606350
2022-04-12,10354656240
2022-04-13,10537570399
2022-04-14,10586156972
2022-04-18,10620453377
2022-04-19,10797651469
2022-04-20,10549002534
2022-04-21,9908802976
2022-04-22,9600135332
2022-04-25,9325764093
2022-04-26,9028528584
2022-04-27,9094263360
2022-04-28,9211442744
2022-04-29,8714144873
2022-05-02,8519798578
2022-05-03,8422625431
2022-05-04,8634119928
2022-05-05,7959623965
2022-05-06,7779567840
2022-05-09,7402307386
2022-05-10,7299418171
2022-05-11,7065059405
2022-05-12,6922157718
2022-05-13,6973602325
2022-05-16,6945021988
2022-05-17,7210819126
2022-05-18,6856422942
2022-05-19,6930731819
2022-05-20,6799262267
2022-05-23,7162232552
2022-05-24,6950738055
2022-05-25,7039337101
2022-05-26,7342288678
2022-05-27,7596653680
2022-05-31,7165090586
2022-06-01,7145084350
2022-06-02,7190812889
2022-06-03,7127936147
2022-06-06,7287986037
2022-06-07,7373727049
2022-06-08,6947880021
2022-06-09,6482020522
2022-06-10,6330544734
2022-06-13,5784660289
2022-06-14,5733215682
2022-06-15,5881833436
2022-06-16,5596030062
2022-06-17,5684629108
2022-06-21,5601746130
2022-06-22,5450270342
2022-06-23,5433122139
2022-06-24,5670338940
2022-06-27,5556017590
2022-06-28,5430264106
2022-06-29,5298794553
2022-06-30,4739771371
2022-07-01,4739771371
2022-07-05,4504238344
2022-07-06,4512177659
2022-07-07,4723892740
2022-07-08,4663024654
2022-07-11,4631267392
2022-07-12,4631267392
2022-07-13,4782114387
2022-07-14,4588924376
2022-07-15,4692135478
2022-07-18,4895911243
2022-07-19,5102333447
2022-07-20,5226716057
2022-07-21,5388148806
2022-07-22,5229362495
2022-07-25,5372270175
2022-07-26,5398734560
2022-07-27,5621035395
2022-07-28,5742771566
2022-07-29,6258827076
2022-08-01,6298523653
2022-08-02,6084162134
2022-08-03,6010061856
2022-08-04,6094747888
2022-08-05,6171494605
2022-08-08,6269412830
2022-08-09,6478481472
2022-08-10,6631974906
2022-08-11,6568460381
2022-08-12,6682257237
2022-08-15,6459956402
2022-08-16,6586985451
2022-08-17,6187373236
2022-08-18,6264119953
2022-08-19,6123858712
2022-08-22,5983597471
2022-08-23,6155615974
2022-08-24,6364684616
2022-08-25,6838397109
2022-08-26,6711368061
2022-08-29,6719307376
2022-08-30,6264119953
2022-08-31,6052404872
2022-09-01,5684549919
2022-09-02,5745418005
2022-09-06,5816871844
2022-09-07,6131798027
2022-09-08,6428199140
2022-09-09,6674317922
2022-09-12,6332927354
2022-09-13,5917436508
2022-09-14,5406673875
2022-09-15,5372270175
2022-09-16,5329927159
2022-09-19,5422552506
2022-09-20,5380209490
2022-09-21,5253180442
2022-09-22,5208190987
2022-09-23,4919729190
2022-09-26,4816518088
2022-09-27,4932961382
2022-09-28,4956779329
2022-09-29,4906496997
2022-09-30,4213950960
2022-10-03,4509299620
2022-10-04,4751159940
2022-10-05,4695346020
2022-10-06,4562787960
2022-10-07,4374415980
2022-10-10,4493020560
2022-10-11,4523253100
2022-10-12,4495346140
2022-10-13,4618601880
2022-10-14,4383718300
2022-10-17,4569764700
2022-10-18,4667439060
2022-10-19,4544183320
2022-10-20,4660462320
2022-10-21,5034880700
2022-10-24,4986043520
2022-10-25,4983717940
2022-10-26,5104648100
2022-10-27,4979066780
2022-10-28,4769764580
2022-10-31,4734880880
2022-11-01,4793020380
2022-11-02,4509299620
2022-11-03,4409299680
2022-11-04,4795345960
2022-11-07,4941857500
2022-11-08,5146508540
2022-11-09,4832555240
2022-11-10,5130229480
2022-11-11,5551159460
2022-11-14,5625578020
2022-11-15,5630229180
2022-11-16,5597671060
2022-11-17,5518601340
2022-11-18,5481392060
2022-11-21,5688368680
2022-11-22,6011624300
2022-11-23,6048833580
2022-11-25,6011624300
2022-11-28,5925577840
2022-11-29,5988368500
2022-11-30,6113949820
2022-12-01,6167438160
2022-12-02,6288368320
2022-12-05,6109298660
2022-12-06,6325577600
2022-12-07,6197670700
2022-12-08,6072089380
2022-12-09,5909298780
2022-12-12,6002321980
2022-12-13,5993019660
2022-12-14,5711624480
2022-12-15,5497671120
2022-12-16,5813950000
2022-12-19,5741857020
2022-12-20,5904647620
2022-12-21,6216275340
2022-12-22,6060461480
2022-12-23,6037205680
2022-12-27,6060461480
2022-12-28,5788368620
2022-12-29,5946508060
2022-12-30,5825577900
2023-01-03,5692393280
2023-01-04,5735586360
2023-01-05,5785599400
2023-01-06,6115230800
2023-01-09,6017478040
2023-01-10,6294823080
2023-01-11,6265269920
2023-01-12,6540341640
2023-01-13,6444862200
2023-01-17,6390302520
2023-01-18,6328922880
2023-01-19,6283456480
2023-01-20,6413035720
2023-01-23,6410762400
2023-01-24,6349382760
2023-01-25,6544888280
2023-01-26,6651734320
2023-01-27,6553981560
2023-01-30,6444862200
2023-01-31,6476688680
2023-02-01,6669920880
2023-02-02,6644914360
2023-02-03,6831326600
2023-02-06,6838146560
2023-02-07,6388029200
2023-02-08,6517608440
2023-02-09,6388029200
2023-02-10,6353929400
2023-02-13,6419855680
2023-02-14,6640367720
2023-02-15,6801773440
2023-02-16,6772220280
2023-02-17,6369842640
2023-02-21,6442588880
2023-02-22,6453955480
2023-02-23,6435768920
2023-02-24,6426675640
2023-02-27,6572168120
2023-02-28,6963179160
2023-03-01,6965452480
2023-03-02,7051838640
2023-03-03,7131404840
2023-03-06,6817686680
