,TGT
2023-03-06,76140680000
2023-03-07,75043738000
2023-03-08,75361759000
2023-03-09,74038976000
2023-03-10,72905162000
2023-03-13,72785328000
2023-03-14,72992733000
2023-03-15,73343017000
2023-03-16,75149745000
2023-03-17,73449024000
2023-03-20,75237316000
2023-03-21,74993039000
2023-03-22,72577923000
2023-03-23,71955708000
2023-03-24,72001798000
2023-03-27,73458242000
2023-03-28,73637993000
2023-03-29,72872899000
2023-03-30,73868443000
2023-03-31,76338867000
2023-04-03,76537054000
2023-04-04,76532445000
2023-04-05,76159116000
2023-04-06,76315822000
2023-04-10,77892100000
2023-04-11,78159422000
2023-04-12,75361759000
2023-04-13,75251143000
2023-04-14,74204900000
2023-04-17,74988430000
2023-04-18,74850160000
2023-04-19,74900859000
2023-04-20,73873052000
2023-04-21,74748762000
2023-04-24,75559946000
2023-04-25,72642449000
2023-04-26,71646905000
2023-04-27,72891335000
2023-04-28,72706975000
2023-05-01,72526592000
2023-05-02,71880352000
2023-05-03,71349512000
2023-05-04,70407848000
2023-05-05,72148080000
2023-05-08,72240400000
2023-05-09,72665072000
2023-05-10,72808168000
2023-05-11,73334392000
2023-05-12,72928184000
2023-05-15,74119112000
2023-05-16,72429656000
2023-05-17,74299136000
2023-05-18,71169488000
2023-05-19,70292448000
2023-05-22,70121656000
2023-05-23,67929056000
2023-05-24,66054960000
2023-05-25,64970200000
2023-05-26,64130088000
2023-05-30,61780544000
2023-05-31,60437288000
2023-06-01,60543456000
2023-06-02,61494352000
2023-06-05,60284960000
2023-06-06,61254319999
2023-06-07,60815800000
2023-06-08,60594232000
2023-06-09,58618584000
2023-06-12,58383168000
2023-06-13,59417152000
2023-06-14,61498967999
2023-06-15,63626944000
2023-06-16,61766696000
2023-06-20,61263552000
2023-06-21,61494352000
2023-06-22,61111223999
2023-06-23,60852728000
2023-06-26,62085200000
2023-06-27,61166615999
2023-06-28,61148152000
2023-06-29,61351256000
2023-06-30,60885040000
2023-07-03,62251376000
2023-07-05,61185080000
2023-07-06,60395744000
2023-07-07,60031080000
2023-07-10,60811184000
2023-07-11,61572823999
2023-07-12,61351256000
2023-07-13,61309712000
2023-07-14,60432671999
2023-07-17,60012615999
2023-07-18,60381896000
2023-07-19,61254319999
2023-07-20,62149823999
2023-07-21,61891328000
2023-07-24,62505256000
2023-07-25,61669760000
2023-07-26,62071352000
2023-07-27,62085200000
2023-07-28,62316000000
2023-07-31,62994552000
2023-08-01,61388184000
2023-08-02,61642064000
2023-08-03,61268167999
2023-08-04,61175848000
2023-08-07,60903504000
2023-08-08,60460367999
2023-08-09,60284960000
2023-08-10,60432671999
2023-08-11,60492680000
2023-08-14,59740271999
2023-08-15,57723080000
2023-08-16,59431000000
2023-08-17,60058776000
2023-08-18,60566536000
2023-08-21,58987864000
2023-08-22,57672304000
2023-08-23,56873736000
2023-08-24,57284560000
2023-08-25,56218264000
2023-08-28,56975288000
2023-08-29,58235456000
2023-08-30,58600120000
2023-08-31,58415480000
2023-09-01,57940032000
2023-09-05,57787704000
2023-09-06,57104536000
2023-09-07,57450736000
2023-09-08,57095304000
2023-09-11,56624472000
2023-09-12,56499840000
2023-09-13,56744488000
2023-09-14,57593832000
2023-09-15,56799880000
2023-09-18,55087344000
2023-09-19,55470472000
2023-09-20,55581256000
2023-09-21,54154912000
2023-09-22,51976160000
2023-09-25,51819216000
2023-09-26,50535968000
2023-09-27,50655984000
2023-09-28,50572896000
2023-09-29,51039112000
2023-10-02,49248104000
2023-10-03,49465056000
2023-10-04,49215792000
2023-10-05,48537240000
2023-10-06,48472616000
2023-10-09,48818816000
2023-10-10,50605208000
2023-10-11,50309784000
2023-10-12,51145280000
2023-10-13,51689968000
2023-10-16,51417624000
2023-10-17,51957696000
2023-10-18,50872936000
2023-10-19,50018976000
2023-10-20,50235928000
2023-10-23,49585072000
2023-10-24,50166688000
2023-10-25,50942176000
2023-10-26,51177592000
2023-10-27,49497368000
2023-10-30,50172939000
2023-10-31,51151743000
2023-11-01,50574618000
2023-11-02,51281019000
2023-11-03,52102845000
2023-11-06,51271785000
2023-11-07,51410295000
2023-11-08,50717745000
2023-11-09,49304943000
2023-11-10,50015961000
2023-11-13,49540410000
2023-11-14,51151743000
2023-11-15,60233382000
2023-11-16,59993298000
2023-11-17,59970212999
2023-11-20,59859405000
2023-11-21,60390360000
2023-11-22,60251850000
2023-11-24,60695082000
2023-11-27,60635061000
2023-11-28,60792038999
2023-11-29,60630444000
2023-11-30,61780077000
2023-12-01,62227926000
2023-12-04,61733907000
2023-12-05,61350696000
2023-12-06,61581546000
2023-12-07,62417223000
2023-12-08,62417223000
2023-12-11,63142091999
2023-12-12,62634222000
2023-12-13,63890046000
2023-12-14,65164337999
2023-12-15,63885429000
2023-12-18,63585324000
2023-12-19,64444086000
2023-12-20,63206730000
2023-12-21,64347129000
2023-12-22,64730339999
2023-12-26,65113551000
2023-12-27,65736846000
2023-12-28,65810718000
2023-12-29,65755313999
2024-01-02,66069270000
2024-01-03,64023938999
2024-01-04,64753425000
2024-01-05,64984275000
2024-01-08,65436740999
2024-01-09,66378609000
2024-01-10,66526353000
2024-01-11,65570634000
2024-01-12,65058147000
2024-01-16,65132019000
2024-01-17,64056258000
2024-01-18,63437580000
2024-01-19,63779237999
2024-01-22,64804212000
2024-01-23,65044296000
2024-01-24,64268639999
2024-01-25,65644506000
2024-01-26,65806101000
2024-01-29,65339784000
2024-01-30,64878084000
2024-01-31,64213236000
2024-02-01,66678713999
2024-02-02,67172733000
2024-02-05,65784926000
2024-02-06,66755546000
2024-02-07,67818605999
2024-02-08,68128280000
2024-02-09,67726166000
2024-02-12,69052680000
2024-02-13,67532042000
2024-02-14,67032866000
2024-02-15,67633726000
2024-02-16,69149742000
2024-02-20,69279158000
2024-02-21,68770738000
2024-02-22,69487148000
2024-02-23,70014056000
2024-02-26,69399330000
2024-02-27,70249778000
2024-02-28,69995568000
2024-02-29,70679624000
2024-03-01,71775038000
2024-03-04,69556478000
2024-03-05,77917676000
2024-03-06,80210188000
2024-03-07,79285788000
2024-03-08,78444584000
2024-03-11,77681954000
2024-03-12,77450854000
2024-03-13,77034874000
2024-03-14,75944082000
2024-03-15,75902484000
2024-03-18,77460098000
2024-03-19,77746662000
2024-03-20,78786612000
2024-03-21,78652574000
2024-03-22,77940786000
2024-03-25,79803452000
2024-03-26,79794208000
2024-03-27,80732474000
2024-03-28,81906462000
2024-04-01,82188404000
2024-04-02,81458128000
2024-04-03,81111478000
2024-04-04,79600084000
2024-04-05,79392094000
2024-04-08,78435340000
2024-04-09,79327386000
2024-04-10,79322764000
2024-04-11,79188726000
2024-04-12,76780664000
2024-04-15,76267622000
2024-04-16,75486504000
2024-04-17,76018034000
2024-04-18,76993276000
2024-04-19,77788260000
2024-04-22,77238242000
2024-04-23,76960922000
2024-04-24,76420148000
2024-04-25,76004168000
2024-04-26,76142828000
2024-04-29,75676006000
2024-04-30,74404956000
2024-05-01,72301946000
2024-05-02,73083064000
2024-05-03,73046088000
2024-05-06,73189370000
2024-05-07,74141502000
2024-05-08,73762498000
2024-05-09,75948704000
2024-05-10,75398686000
2024-05-13,74367980000
2024-05-14,73471312000
2024-05-15,72801122000
2024-05-16,74252430000
2024-05-17,74012086000
2024-05-20,72431362000
2024-05-21,72001516000
2024-05-22,66219394000
2024-05-23,66746302000
2024-05-24,67125305999
2024-05-28,67989620000
2024-05-29,68285428000
2024-05-30,69269914000
2024-05-31,72177152000
2024-06-03,70730466000
2024-06-04,69584210000
2024-06-05,68105170000
2024-06-06,67079086000
2024-06-07,67481200000
2024-06-10,68645944000
2024-06-11,67569018000
2024-06-12,67841716000
2024-06-13,66871096000
2024-06-14,65244152000
2024-06-17,67005134000
2024-06-18,65881988000
2024-06-20,66270236000
2024-06-21,67541286000
2024-06-24,69186718000
2024-06-25,67837094000
2024-06-26,68021973999
2024-06-27,67813984000
2024-06-28,68424088000
2024-07-01,67361028000
2024-07-02,67199257999
2024-07-03,66926560000
2024-07-05,67319430000
2024-07-08,68738384000
2024-07-09,68220720000
2024-07-10,67532042000
2024-07-11,69977080000
2024-07-12,70647270000
2024-07-15,69930860000
2024-07-16,71645622000
2024-07-17,72070846000
2024-07-18,70295998000
2024-07-19,69205206000
2024-07-22,69801444000
2024-07-23,69454794000
2024-07-24,67689189999
2024-07-25,67615238000
2024-07-26,68867800000
2024-07-29,67860204000
2024-07-30,68382489999
2024-07-31,69519502000
2024-08-01,67952644000
2024-08-02,64324373999
2024-08-05,61874714000
2024-08-06,61865470000
2024-08-07,61689834000
2024-08-08,61920934000
2024-08-09,62628100000
