,ZBRA
2023-03-06,15724914114
2023-03-07,15537229157
2023-03-08,15789703989
2023-03-09,15267271343
2023-03-10,14818884269
2023-03-13,14650739117
2023-03-14,15038449958
2023-03-15,14795745028
2023-03-16,15165458682
2023-03-17,14845622948
2023-03-20,14955148690
2023-03-21,15139748414
2023-03-22,14814770626
2023-03-23,14847679770
2023-03-24,14846651359
2023-03-27,14853336028
2023-03-28,14919668520
2023-03-29,15226649120
2023-03-30,15894601882
2023-03-31,16351730448
2023-04-03,16011661995
2023-04-04,15860613427
2023-04-05,15420825759
2023-04-06,15426477236
2023-04-10,15513818245
2023-04-11,15620168767
2023-04-12,15485560860
2023-04-13,15730115684
2023-04-14,15571360557
2023-04-17,15436752649
2023-04-18,15445486750
2023-04-19,15041149256
2023-04-20,14926064633
2023-04-21,14791456725
2023-04-24,14806356074
2023-04-25,14596223882
2023-04-26,14407156286
2023-04-27,14597251423
2023-04-28,14798135743
2023-05-01,14768337046
2023-05-02,13123757228
2023-05-03,13280971044
2023-05-04,13614921960
2023-05-05,14067040123
2023-05-08,14275631003
2023-05-09,13880027610
2023-05-10,13962744683
2023-05-11,13629307537
2023-05-12,13674519354
2023-05-15,13907771224
2023-05-16,13685822308
2023-05-17,13957606976
2023-05-18,14351155287
2023-05-19,14426679571
2023-05-22,14392256938
2023-05-23,13934487298
2023-05-24,13429450758
2023-05-25,13342109750
2023-05-26,13600536382
2023-05-30,13757750197
2023-05-31,13490075694
2023-06-01,13676574436
2023-06-02,14283337562
2023-06-05,13826081693
2023-06-06,13876944986
2023-06-07,14260217883
2023-06-08,14284365103
2023-06-09,14111224398
2023-06-12,14385064149
2023-06-13,14559746166
2023-06-14,14405101204
2023-06-15,14619343561
2023-06-16,14508882873
2023-06-20,14259704113
2023-06-21,13917019096
2023-06-22,13764429216
2023-06-23,13580499327
2023-06-26,14031589949
2023-06-27,14529947469
2023-06-28,14564883873
2023-06-29,14831530835
2023-06-30,15198876843
2023-07-03,15209507814
2023-07-05,15033936488
2023-07-06,14946150825
2023-07-07,15155604336
2023-07-10,15717227233
2023-07-11,15871237168
2023-07-12,16218786254
2023-07-13,16349181333
2023-07-14,15877397565
2023-07-17,15889204993
2023-07-18,16077097114
2023-07-19,16344047668
2023-07-20,15634061868
2023-07-21,15732628226
2023-07-24,15533955410
2023-07-25,15474404902
2023-07-26,15715173767
2023-07-27,15371731612
2023-07-28,15358897451
2023-07-31,15809633194
2023-08-01,13079037046
2023-08-02,12379831941
2023-08-03,12811059759
2023-08-04,12906545919
2023-08-07,12743295388
2023-08-08,13023080103
2023-08-09,13239207379
2023-08-10,13112405865
2023-08-11,13447120791
2023-08-14,13545687149
2023-08-15,13757194127
2023-08-16,13652467371
2023-08-17,13657087669
2023-08-18,13962540707
2023-08-21,13734092636
2023-08-22,13828038697
2023-08-23,13865514448
2023-08-24,13651440638
2023-08-25,13778242151
2023-08-28,13856787218
2023-08-29,14040059041
2023-08-30,14328570985
2023-08-31,14118090741
2023-09-01,14166347187
2023-09-05,14027738246
2023-09-06,13983075365
2023-09-07,13565195074
2023-09-08,13161175678
2023-09-11,13079037046
2023-09-12,12901412254
2023-09-13,12843401846
2023-09-14,13080063779
2023-09-15,12905005820
2023-09-18,12998438514
2023-09-19,12945561769
2023-09-20,12106720990
2023-09-21,11739663978
2023-09-22,11661118911
2023-09-25,11712455556
2023-09-26,11497355014
2023-09-27,11597461471
2023-09-28,12160111101
2023-09-29,12142656641
2023-10-02,12000708435
2023-10-03,11831199648
2023-10-04,11862533091
2023-10-05,11431056179
2023-10-06,11498346031
2023-10-09,11433110831
2023-10-10,11423864897
2023-10-11,11154705490
2023-10-12,10831611470
2023-10-13,10628714589
2023-10-16,11042213296
2023-10-17,10940508024
2023-10-18,10741720446
2023-10-19,10580943931
2023-10-20,10506976460
2023-10-23,10544987521
2023-10-24,10576834627
2023-10-25,10217270534
2023-10-26,10521359024
2023-10-27,10642069826
2023-10-30,10775108541
2023-10-31,10757643999
2023-11-01,10170013539
2023-11-02,10632823893
2023-11-03,11007797875
2023-11-06,10582484919
2023-11-07,10686244843
2023-11-08,10604058765
2023-11-09,10402702873
2023-11-10,10590703527
2023-11-13,10407325840
2023-11-14,11077656042
2023-11-15,11144432231
2023-11-16,11068410108
2023-11-17,11198880507
2023-11-20,11328323581
2023-11-21,11424378560
2023-11-22,11601592292
2023-11-24,11758773167
2023-11-27,11891298218
2023-11-28,12014063673
2023-11-29,12154293669
2023-11-30,12172785537
2023-12-01,12390578644
2023-12-04,12295550991
2023-12-05,12038205833
2023-12-06,12026391584
2023-12-07,11980161915
2023-12-08,12129124182
2023-12-11,12309933555
2023-12-12,12296064654
2023-12-13,12555464464
2023-12-14,13979851935
2023-12-15,13878146663
2023-12-18,13698364617
2023-12-19,13839108276
2023-12-20,13437937481
2023-12-21,13627992787
2023-12-22,13838594613
2023-12-26,14151415374
2023-12-27,14166311601
2023-12-28,14143710429
2023-12-29,14039950505
2024-01-02,13770841008
2024-01-03,12976389176
2024-01-04,12999513582
2024-01-05,12985125063
2024-01-08,13416780651
2024-01-09,13177828450
2024-01-10,13117704993
2024-01-11,13105371977
2024-01-12,12788824545
2024-01-16,12513901046
2024-01-17,12290365116
2024-01-18,12825823596
2024-01-19,12800129811
2024-01-22,13081733694
2024-01-23,13159842801
2024-01-24,13061178666
2024-01-25,13206091614
2024-01-26,12958403526
2024-01-29,13151620790
2024-01-30,12893655188
2024-01-31,12309892393
2024-02-01,12466624482
2024-02-02,12666008253
2024-02-05,12439389069
2024-02-06,12460971849
2024-02-07,12698382422
2024-02-08,12698896298
2024-02-09,13005680091
2024-02-12,13329935657
2024-02-13,12631064706
2024-02-14,12998999707
2024-02-15,14581222987
2024-02-16,14155220032
2024-02-20,13973821910
2024-02-21,14102290835
2024-02-22,14361798063
2024-02-23,14131067874
2024-02-26,14288827714
2024-02-27,14171664054
2024-02-28,14018529096
2024-02-29,14361798063
2024-03-01,14883895774
2024-03-04,14987184790
2024-03-05,14621819167
2024-03-06,14762107233
2024-03-07,14829938826
2024-03-08,14521613406
2024-03-11,14400338741
2024-03-12,14668067980
2024-03-13,14619763665
2024-03-14,14479475598
2024-03-15,14689650760
2024-03-18,14695303392
2024-03-19,14655221088
2024-03-20,14687081381
2024-03-21,15162416404
2024-03-22,14976393400
2024-03-25,15310412605
2024-03-26,14973310146
2024-03-27,15373105441
2024-03-28,15490269100
2024-04-01,15467658570
2024-04-02,15236414505
2024-04-03,15043711117
2024-04-04,15054502507
2024-04-05,14921922576
2024-04-08,15255427905
2024-04-09,15733332306
2024-04-10,15411646118
2024-04-11,15289857577
2024-04-12,14885951277
2024-04-15,14542682310
2024-04-16,14410102379
2024-04-17,14190163579
2024-04-18,14030348237
2024-04-19,13775465889
2024-04-22,13958405639
2024-04-23,14211746359
2024-04-24,14261592302
2024-04-25,15032405852
2024-04-26,15272899679
2024-04-29,15416784875
2024-04-30,16164474019
2024-05-01,15881328508
2024-05-02,16069407014
2024-05-03,15909077796
2024-05-06,16227680730
2024-05-07,16334566875
2024-05-08,16441453021
2024-05-09,16264165905
2024-05-10,16228194606
2024-05-13,16238472120
2024-05-14,16494382218
2024-05-15,16642892295
2024-05-16,16436828140
2024-05-17,16335594627
2024-05-20,16452244411
2024-05-21,16535492274
2024-05-22,16802707638
2024-05-23,16652655934
2024-05-24,16803735390
2024-05-28,16764680836
2024-05-29,16286262560
2024-05-30,16270332413
2024-05-31,16050393613
2024-06-03,15808358159
2024-06-04,15558614568
2024-06-05,15801677775
2024-06-06,15801163899
2024-06-07,15458922683
2024-06-10,15549878682
2024-06-11,15487185846
2024-06-12,15650598319
2024-06-13,15874134248
2024-06-14,15486671970
2024-06-17,15539601167
2024-06-18,15172180042
2024-06-20,15243608764
2024-06-21,15416784875
2024-06-24,15761081594
2024-06-25,15726651922
2024-06-26,15782150498
2024-06-27,15775470114
2024-06-28,15875162000
2024-07-01,15735387809
2024-07-02,15931688327
2024-07-03,16076601274
2024-07-05,15956354360
2024-07-08,16160363013
2024-07-09,16199417566
2024-07-10,16639809041
2024-07-11,16871566982
2024-07-12,16710723888
2024-07-15,16829429175
2024-07-16,17253890503
2024-07-17,16746695187
2024-07-18,16617198510
2024-07-19,16518534376
2024-07-22,16781638734
2024-07-23,17019563184
2024-07-24,16551422421
2024-07-25,16670641583
2024-07-26,16751320068
2024-07-29,17253695301
2024-07-30,17924606548
2024-07-31,18082680034
2024-08-01,17639353416
2024-08-02,16595141590
2024-08-05,16366527167
2024-08-06,16299590511
2024-08-07,16201245117
2024-08-08,16564762646
2024-08-09,16474140713
