,PCG
2023-03-06,33329339999
2023-03-07,32513029999
2023-03-08,32493120000
2023-03-09,32154649999
2023-03-10,31517530000
2023-03-13,31378160000
2023-03-14,31836090000
2023-03-15,31577260000
2023-03-16,32174560000
2023-03-17,32055100000
2023-03-20,31856000000
2023-03-21,31796270000
2023-03-22,30940140000
2023-03-23,30442390000
2023-03-24,31139240000
2023-03-27,31358250000
2023-03-28,31338340000
2023-03-29,31537440000
2023-03-30,31636990000
2023-03-31,32647230000
2023-04-03,32687610000
2023-04-04,32566469999
2023-04-05,33313500000
2023-04-06,33737490000
2023-04-10,33878820000
2023-04-11,33959580000
2023-04-12,34242240000
2023-04-13,33919200000
2023-04-14,34100910000
2023-04-17,34040340000
2023-04-18,34121099999
2023-04-19,34100910000
2023-04-20,34141290000
2023-04-21,34100910000
2023-04-24,34605660000
2023-04-25,34868130000
2023-04-26,34201860000
2023-04-27,34423950000
2023-04-28,34545090000
2023-05-01,34726800000
2023-05-02,34847940000
2023-05-03,34908510000
2023-05-04,34807560000
2023-05-05,34868130000
2023-05-08,35150790000
2023-05-09,34888320000
2023-05-10,35070030000
2023-05-11,35029650000
2023-05-12,35231550000
2023-05-15,34464330000
2023-05-16,34040340000
2023-05-17,33919200000
2023-05-18,33434639999
2023-05-19,33535590000
2023-05-22,33333690000
2023-05-23,33131790000
2023-05-24,33252929999
2023-05-25,33172170000
2023-05-26,33353880000
2023-05-30,33616349999
2023-05-31,34201860000
2023-06-01,33434639999
2023-06-02,33616349999
2023-06-05,33979769999
2023-06-06,34201860000
2023-06-07,34625850000
2023-06-08,34323000000
2023-06-09,34080719999
2023-06-12,34201860000
2023-06-13,34242240000
2023-06-14,34807560000
2023-06-15,34827750000
2023-06-16,35130600000
2023-06-20,34060530000
2023-06-21,34888320000
2023-06-22,34908510000
2023-06-23,34100910000
2023-06-26,34040340000
2023-06-27,34201860000
2023-06-28,34141290000
2023-06-29,34464330000
2023-06-30,36478080000
2023-07-03,36478080000
2023-07-05,37618020000
2023-07-06,37005830000
2023-07-07,36731400000
2023-07-10,36625850000
2023-07-11,37322480000
2023-07-12,38377980000
2023-07-13,38082440000
2023-07-14,37618020000
2023-07-17,37639130000
2023-07-18,36963610000
2023-07-19,37449140000
2023-07-20,37428030000
2023-07-21,37913560000
2023-07-24,37744680000
2023-07-25,37913560000
2023-07-26,37786900000
2023-07-27,37132490000
2023-07-28,37280260000
2023-07-31,37174710000
2023-08-01,36625850000
2023-08-02,37090270000
2023-08-03,36541410000
2023-08-04,36055880000
2023-08-07,36773620000
2023-08-08,37005830000
2023-08-09,36815840000
2023-08-10,36731400000
2023-08-11,36773620000
2023-08-14,36309200000
2023-08-15,35760340000
2023-08-16,35823670000
2023-08-17,35169260000
2023-08-18,35295920000
2023-08-21,35211480000
2023-08-22,35422580000
2023-08-23,35253700000
2023-08-24,35274810000
2023-08-25,35253700000
2023-08-28,35211480000
2023-08-29,35211480000
2023-08-30,34894830000
2023-08-31,34409300000
2023-09-01,34747060000
2023-09-05,34324860000
2023-09-06,34725950000
2023-09-07,35633680000
2023-09-08,35802560000
2023-09-11,35675900000
2023-09-12,35760340000
2023-09-13,36034770000
2023-09-14,36330310000
2023-09-15,36541410000
2023-09-18,36520300000
2023-09-19,36752510000
2023-09-20,36731400000
2023-09-21,36393640000
2023-09-22,36182540000
2023-09-25,36055880000
2023-09-26,35042600000
2023-09-27,34704840000
2023-09-28,34367080000
2023-09-29,34050429999
2023-10-02,32473357876
2023-10-03,32708053630
2023-10-04,32388013966
2023-10-05,32729389607
2023-10-06,33092101226
2023-10-09,33241453069
2023-10-10,33732180553
2023-10-11,34222908038
2023-10-12,34052220217
2023-10-13,34734971500
2023-10-16,35012339208
2023-10-17,34884323343
2023-10-18,34585619657
2023-10-19,34137564128
2023-10-20,34180236083
2023-10-23,33582828710
2023-10-24,34542947702
2023-10-25,34500275746
2023-10-26,33881532397
2023-10-27,33732180553
2023-10-30,34564283679
2023-10-31,34777643455
2023-11-01,35567074625
2023-11-02,35759098424
2023-11-03,36036466132
2023-11-06,35780434401
2023-11-07,35545738648
2023-11-08,35225698984
2023-11-09,35183027029
2023-11-10,35801770379
2023-11-13,35353714850
2023-11-14,37124600989
2023-11-15,37359296742
2023-11-16,37871360204
2023-11-17,38234071823
2023-11-20,37722008361
2023-11-21,37850024226
2023-11-22,38340751711
2023-11-24,38447431599
2023-11-27,38191399868
2023-11-28,37337960765
2023-11-29,36633873504
2023-11-30,36633873504
2023-12-01,37231280877
2023-12-04,36847233280
2023-12-05,36399177751
2023-12-06,36783225347
2023-12-07,37060593056
2023-12-08,37572656518
2023-12-11,37615328473
2023-12-12,37828688249
2023-12-13,38724799307
2023-12-14,38191399868
2023-12-15,37892696182
2023-12-18,36953913168
2023-12-19,37593992495
2023-12-20,37039257078
2023-12-21,37252616854
2023-12-22,37593992495
2023-12-26,38127391935
2023-12-27,38255407800
2023-12-28,38554111487
2023-12-29,38468767576
2024-01-02,38518700000
2024-01-03,38347980000
2024-01-04,37793140000
2024-01-05,38177260000
2024-01-08,38518700000
2024-01-09,38540040000
2024-01-10,38753440000
2024-01-11,37494380000
2024-01-12,37366340000
2024-01-16,36512740000
2024-01-17,36192640000
2024-01-18,36021920000
2024-01-19,36064600000
2024-01-22,35552440000
2024-01-23,35253680000
2024-01-24,35275020000
2024-01-25,35765840000
2024-01-26,36256660000
2024-01-29,36342020000
2024-01-30,36213980000
2024-01-31,36000580000
2024-02-01,36534080000
2024-02-02,35531100000
2024-02-05,34933580000
2024-02-06,34656160000
2024-02-07,35018940000
2024-02-08,34656160000
2024-02-09,34677500000
2024-02-12,35104300000
2024-02-13,34762860000
2024-02-14,34890900000
2024-02-15,35275020000
2024-02-16,35061620000
2024-02-20,35488420000
2024-02-21,35808520000
2024-02-22,35531100000
2024-02-23,36342020000
2024-02-26,34933580000
2024-02-27,35403060000
2024-02-28,35403060000
2024-02-29,35616460000
2024-03-01,35424400000
2024-03-04,35936560000
2024-03-05,35061620000
2024-03-06,35189660000
2024-03-07,35403060000
2024-03-08,35339040000
2024-03-11,35104300000
2024-03-12,34826880000
2024-03-13,34997600000
2024-03-14,34506780000
2024-03-15,34677500000
2024-03-18,34272039999
2024-03-19,34677500000
2024-03-20,34570800000
2024-03-21,35061620000
2024-03-22,35018940000
2024-03-25,35018940000
2024-03-26,34741520000
2024-03-27,35723160000
2024-03-28,35765840000
2024-04-01,35339040000
2024-04-02,35616460000
2024-04-03,35659140000
2024-04-04,35360380000
2024-04-05,35872540000
2024-04-08,35872540000
2024-04-09,36256660000
2024-04-10,35680480000
2024-04-11,35146980000
2024-04-12,35424400000
2024-04-15,34762860000
2024-04-16,34208020000
2024-04-17,35082960000
2024-04-18,35296360000
2024-04-19,35957900000
2024-04-22,36171300000
2024-04-23,36192640000
2024-04-24,36278000000
2024-04-25,36427380000
2024-04-26,36342020000
2024-04-29,36832840000
2024-04-30,36512740000
2024-05-01,37152940000
2024-05-02,37409020000
2024-05-03,37494380000
2024-05-06,37707780000
2024-05-07,37835820000
2024-05-08,38070560000
2024-05-09,38198600000
2024-05-10,38049220000
2024-05-13,38134580000
2024-05-14,38433340000
2024-05-15,39073540000
2024-05-16,39372300000
2024-05-17,39692400000
2024-05-20,39799100000
2024-05-21,40375280000
2024-05-22,39969820000
2024-05-23,39222920000
2024-05-24,39393640000
2024-05-28,38881480000
2024-05-29,38625400000
2024-05-30,39009520000
2024-05-31,39564360000
2024-06-03,38924160000
2024-06-04,39094880000
2024-06-05,38881480000
2024-06-06,38860140000
2024-06-07,38518700000
2024-06-10,39350960000
2024-06-11,39073540000
2024-06-12,38710760000
2024-06-13,39201580000
2024-06-14,38945500000
2024-06-17,37942520000
2024-06-18,37942520000
2024-06-20,38049220000
2024-06-21,37686440000
2024-06-24,37793140000
2024-06-25,37558400000
2024-06-26,37515720000
2024-06-27,37302320000
2024-06-28,37259640000
2024-07-01,36640780000
2024-07-02,36448720000
2024-07-03,36747480000
2024-07-05,36768820000
2024-07-08,36662120000
2024-07-09,37003560000
2024-07-10,37643760000
2024-07-11,38326640000
2024-07-12,38668080000
2024-07-15,37707780000
2024-07-16,37814480000
2024-07-17,38283960000
2024-07-18,38091900000
2024-07-19,38412000000
2024-07-22,39000250000
2024-07-23,38807920000
2024-07-24,39000250000
2024-07-25,38508740000
2024-07-26,38530110000
2024-07-29,39064360000
2024-07-30,39171210000
2024-07-31,39000250000
2024-08-01,39406280000
2024-08-02,39342170000
2024-08-05,38059970000
2024-08-06,38059970000
2024-08-07,38551480000
2024-08-08,38722440000
2024-08-09,38893400000
