,ITW
2023-03-06,72806550000
2023-03-07,72129450000
2023-03-08,72324650000
2023-03-09,71610950000
2023-03-10,70232350000
2023-03-13,70229300000
2023-03-14,71412700000
2023-03-15,69707750000
2023-03-16,70253700000
2023-03-17,70092050000
2023-03-20,71336450000
2023-03-21,71723800000
2023-03-22,70491600000
2023-03-23,70540400000
2023-03-24,70644100000
2023-03-27,70958250000
2023-03-28,71403550000
2023-03-29,73029200000
2023-03-30,73163400000
2023-03-31,73838385000
2023-04-03,74120454000
2023-04-04,71120817000
2023-04-05,69580053000
2023-04-06,69061410000
2023-04-10,69373809000
2023-04-11,69928848000
2023-04-12,70471755000
2023-04-13,70132059000
2023-04-14,70159356000
2023-04-17,70608240000
2023-04-18,71372556000
2023-04-19,70720461000
2023-04-20,71475678000
2023-04-21,71636427000
2023-04-24,72091377000
2023-04-25,71284599000
2023-04-26,70174521000
2023-04-27,72961848000
2023-04-28,73380402000
2023-05-01,74554173000
2023-05-02,71090487000
2023-05-03,70426260000
2023-05-04,68906727000
2023-05-05,69853023000
2023-05-08,69343479000
2023-05-09,69228225000
2023-05-10,69379875000
2023-05-11,69122070000
2023-05-12,69310116000
2023-05-15,69537591000
2023-05-16,68545800000
2023-05-17,69561855000
2023-05-18,69049278000
2023-05-19,69164532000
2023-05-22,68949189000
2023-05-23,67654098000
2023-05-24,67326534000
2023-05-25,67299236999
2023-05-26,68263731000
2023-05-30,67757220000
2023-05-31,66340809000
2023-06-01,67326534000
2023-06-02,69510294000
2023-06-05,68424480000
2023-06-06,69449634000
2023-06-07,71712252000
2023-06-08,71885133000
2023-06-09,72036783000
2023-06-12,72722241000
2023-06-13,74187180000
2023-06-14,74144718000
2023-06-15,74854440000
2023-06-16,75215367000
2023-06-20,74023398000
2023-06-21,74287269000
2023-06-22,73392534000
2023-06-23,73474425000
2023-06-26,74390391000
2023-06-27,75709746000
2023-06-28,75239631000
2023-06-29,75373083000
2023-06-30,75523304000
2023-07-03,75746710000
2023-07-05,74297590000
2023-07-06,73207731000
2023-07-07,73606239000
2023-07-10,74976865000
2023-07-11,75834261000
2023-07-12,75891622000
2023-07-13,75212347000
2023-07-14,75345183000
2023-07-17,75828223000
2023-07-18,76821474000
2023-07-19,76972424000
2023-07-20,77138469000
2023-07-21,77156583000
2023-07-24,76785246000
2023-07-25,77280362000
2023-07-26,77105260000
2023-07-27,77168659000
2023-07-28,78497019000
2023-07-31,79496308000
2023-08-01,76033515000
2023-08-02,75481038000
2023-08-03,75544437000
2023-08-04,74460616000
2023-08-07,75393487000
2023-08-08,75094606000
2023-08-09,74539110000
2023-08-10,72999420000
2023-08-11,71680117000
2023-08-14,72139005000
2023-08-15,71686155000
2023-08-16,71556338000
2023-08-17,71511053000
2023-08-18,71181982000
2023-08-21,71172925000
2023-08-22,71245381000
2023-08-23,72688463000
2023-08-24,71752573000
2023-08-25,72628083000
2023-08-28,73189617000
2023-08-29,74155697000
2023-08-30,74952713000
2023-08-31,74674965000
2023-09-01,74681003000
2023-09-05,73165465000
2023-09-06,73723980000
2023-09-07,71972960000
2023-09-08,71988055000
2023-09-11,71864276000
2023-09-12,71704269000
2023-09-13,71825029000
2023-09-14,72356373000
2023-09-15,71945789000
2023-09-18,71764649000
2023-09-19,71707288000
2023-09-20,71308780000
2023-09-21,70074009000
2023-09-22,70496669000
2023-09-25,70786493000
2023-09-26,69464171000
2023-09-27,70161560000
2023-09-28,70055895000
2023-09-29,69530589000
2023-10-02,69047008000
2023-10-03,69146041000
2023-10-04,69644207000
2023-10-05,69872283000
2023-10-06,70538505000
2023-10-09,70367448000
2023-10-10,70517498000
2023-10-11,71006661000
2023-10-12,70142373000
2023-10-13,69473150000
2023-10-16,70106361000
2023-10-17,70613530000
2023-10-18,67645541000
2023-10-19,67492490000
2023-10-20,67090356000
2023-10-23,66757245000
2023-10-24,66940306000
2023-10-25,67813597000
2023-10-26,67270416000
2023-10-27,67000326000
2023-10-30,67096358000
2023-10-31,67258412000
2023-11-01,67384454000
2023-11-02,69536171000
2023-11-03,69956311000
2023-11-06,69368115000
2023-11-07,68989989000
2023-11-08,68725901000
2023-11-09,68572850000
2023-11-10,69770249000
2023-11-13,69656211000
2023-11-14,70952643000
2023-11-15,71279752000
2023-11-16,71729902000
2023-11-17,71999992000
2023-11-20,71909962000
2023-11-21,72567181000
2023-11-22,72234070000
2023-11-24,72579185000
2023-11-27,72564180000
2023-11-28,72399125000
2023-11-29,72273083000
2023-11-30,72687221000
2023-12-01,73596524000
2023-12-04,74295757000
2023-12-05,73410462000
2023-12-06,74091689000
2023-12-07,74295757000
2023-12-08,74907961000
2023-12-11,75145040000
2023-12-12,75550175000
2023-12-13,75802259000
2023-12-14,77815930000
2023-12-15,77527834000
2023-12-18,77323766000
2023-12-19,77602859000
2023-12-20,77032669000
2023-12-21,78173049000
2023-12-22,78599191000
2023-12-26,79145373000
2023-12-27,79127367000
2023-12-28,78590188000
2023-12-29,78608194000
2024-01-02,77890351000
2024-01-03,77205870000
2024-01-04,77528682000
2024-01-05,77104244000
2024-01-08,76883058000
2024-01-09,76640949000
2024-01-10,75914622000
2024-01-11,75911633000
2024-01-12,75810007000
2024-01-16,75830930000
2024-01-17,74790758000
2024-01-18,75555942000
2024-01-19,76371939000
2024-01-22,77023541000
2024-01-23,77985999000
2024-01-24,77295540000
2024-01-25,78365602000
2024-01-26,78434349000
2024-01-29,78963402000
2024-01-30,79450609000
2024-01-31,77983010000
2024-02-01,76383895000
2024-02-02,76536334000
2024-02-05,75983369000
2024-02-06,76425741000
2024-02-07,75947501000
2024-02-08,76073039000
2024-02-09,76443675000
2024-02-12,76643938000
2024-02-13,75239108000
2024-02-14,75956468000
2024-02-15,76766487000
2024-02-16,75896688000
2024-02-20,76398840000
2024-02-21,77131145000
2024-02-22,77316463000
2024-02-23,77752857000
2024-02-26,77639275000
2024-02-27,78165339000
2024-02-28,78512063000
2024-02-29,78356635000
2024-03-01,77770791000
2024-03-04,77436023000
2024-03-05,77080332000
2024-03-06,77791714000
2024-03-07,78156372000
2024-03-08,78066702000
2024-03-11,78246041999
2024-03-12,78574832000
2024-03-13,78512063000
2024-03-14,79184588000
2024-03-15,79782388000
2024-03-18,79166654000
2024-03-19,79606037000
2024-03-20,80329375000
2024-03-21,80801637000
2024-03-22,80302474000
2024-03-25,79465554000
2024-03-26,79354961000
2024-03-27,80167969000
2024-03-28,80203837000
2024-04-01,79277247000
2024-04-02,78888677000
2024-04-03,78972369000
2024-04-04,78246041999
2024-04-05,78592766000
2024-04-08,78323756000
2024-04-09,78485162000
2024-04-10,77501781000
2024-04-11,77020552000
2024-04-12,75774139000
2024-04-15,75869787000
2024-04-16,75086669000
2024-04-17,74587506000
2024-04-18,74375287000
2024-04-19,74862494000
2024-04-22,74713044000
2024-04-23,74916296000
2024-04-24,75251064000
2024-04-25,74175024000
2024-04-26,74210892000
2024-04-29,74497836000
2024-04-30,72964479000
2024-05-01,72414503000
2024-05-02,72345756000
2024-05-03,72907688000
2024-05-06,73287291000
2024-05-07,73870146000
2024-05-08,73947860000
2024-05-09,74644297000
2024-05-10,74823637000
2024-05-13,74811681000
2024-05-14,74539682000
2024-05-15,74453001000
2024-05-16,74656253000
2024-05-17,74904340000
2024-05-20,74901351000
2024-05-21,74360342000
2024-05-22,74348386000
2024-05-23,72169405000
2024-05-24,71756923000
2024-05-28,70961849000
2024-05-29,70244489000
2024-05-30,71078420000
2024-05-31,72557975000
2024-06-03,71697143000
2024-06-04,71936263000
2024-06-05,72154460000
2024-06-06,72025933000
2024-06-07,71861538000
2024-06-10,71547693000
2024-06-11,71209936000
2024-06-12,71679209000
2024-06-13,71915340000
2024-06-14,70292313000
2024-06-17,71422155000
2024-06-18,71882461000
2024-06-20,72731337000
2024-06-21,71855560000
2024-06-24,72510151000
2024-06-25,71123255000
2024-06-26,71401232000
2024-06-27,70955871000
2024-06-28,70827344000
2024-07-01,69766249000
2024-07-02,70393939000
2024-07-03,70537411000
2024-07-05,69685546000
2024-07-08,69915699000
2024-07-09,69960534000
2024-07-10,70513499000
2024-07-11,71792791000
2024-07-12,73508477000
2024-07-15,73747597000
2024-07-16,75768161000
2024-07-17,75887721000
2024-07-18,74512781000
2024-07-19,72519118000
2024-07-22,73347071000
2024-07-23,72650634000
2024-07-24,71526770000
2024-07-25,72880787000
2024-07-26,73974761000
2024-07-29,73810752000
2024-07-30,74203584000
2024-07-31,73590528000
2024-08-01,72096576000
2024-08-02,72569760000
2024-08-05,71233536000
2024-08-06,70938912000
2024-08-07,70489536000
2024-08-08,71355552000
2024-08-09,71188896000
