,HSY
2023-03-02,48838624000
2023-03-03,48838624000
2023-03-06,49141816800
2023-03-07,48828381000
2023-03-08,48957442800
2023-03-09,48883693200
2023-03-10,48703416400
2023-03-13,49283170200
2023-03-14,49576120000
2023-03-15,50071881200
2023-03-16,50190700000
2023-03-17,49811709000
2023-03-20,50096464400
2023-03-21,49819903400
2023-03-22,49727716400
2023-03-23,49981742800
2023-03-24,50776599600
2023-03-27,51399374000
2023-03-28,51809094000
2023-03-29,51747636000
2023-03-30,51888989400
2023-03-31,52118432600
2023-04-03,52638337560
2023-04-04,52824606370
2023-04-05,53102986130
2023-04-06,53193050170
2023-04-10,52963796250
2023-04-11,53043625740
2023-04-12,52935139510
2023-04-13,52810278000
2023-04-14,52458209479
2023-04-17,53021109729
2023-04-18,53137783600
2023-04-19,52666994300
2023-04-20,53305630220
2023-04-21,53393647350
2023-04-24,53424351000
2023-04-25,53829639180
2023-04-26,53577869250
2023-04-27,55948191030
2023-04-28,55892924460
2023-05-01,56566357850
2023-05-02,56146741300
2023-05-03,56128319109
2023-05-04,56216336240
2023-05-05,56357573030
2023-05-08,56242946070
2023-05-09,56101709280
2023-05-10,56109896920
2023-05-11,56244992979
2023-05-12,56204054780
2023-05-15,55360727859
2023-05-16,55108957930
2023-05-17,54754842500
2023-05-18,54619746439
2023-05-19,54455993640
2023-05-22,53809170080
2023-05-23,53715012220
2023-05-24,53725246770
2023-05-25,53297442580
2023-05-26,52752964520
2023-05-30,52476631670
2023-05-31,53158252700
2023-06-01,53150065060
2023-06-02,53405928810
2023-06-05,53113220680
2023-06-06,52255565390
2023-06-07,51827761200
2023-06-08,52220767920
2023-06-09,52364051620
2023-06-12,52235096290
2023-06-13,52755011430
2023-06-14,53340427689
2023-06-15,53395694260
2023-06-16,53367037520
2023-06-20,52904435859
2023-06-21,52992452990
2023-06-22,53283114210
2023-06-23,53033391189
2023-06-26,53123455229
2023-06-27,53201237810
2023-06-28,51088826690
2023-06-29,50902557880
2023-06-30,51111342700
2023-07-03,51536682900
2023-07-05,50938871300
2023-07-06,50723904800
2023-07-07,49745295400
2023-07-10,49526234300
2023-07-11,49384970600
2023-07-12,48889524000
2023-07-13,48824010400
2023-07-14,48903855100
2023-07-17,49022598500
2023-07-18,49102443200
2023-07-19,49679781800
2023-07-20,50285782600
2023-07-21,50494607200
2023-07-24,50326728600
2023-07-25,49954120000
2023-07-26,49225281200
2023-07-27,47816738800
2023-07-28,48242577200
2023-07-31,47356096300
2023-08-01,47208690700
2023-08-02,47740988700
2023-08-03,47298771900
2023-08-04,46725527900
2023-08-07,46858602400
2023-08-08,45920939000
2023-08-09,46197324500
2023-08-10,45816526700
2023-08-11,45771486100
2023-08-14,45933222800
2023-08-15,45185958300
2023-08-16,44936187700
2023-08-17,44532869600
2023-08-18,44790829400
2023-08-21,44281051700
2023-08-22,43781510500
2023-08-23,44082463600
2023-08-24,43787652400
2023-08-25,44489876300
2023-08-28,44633187300
2023-08-29,44567673700
2023-08-30,44489876300
2023-08-31,43988287800
2023-09-01,43781510500
2023-09-05,43423233000
2023-09-06,43073144700
2023-09-07,42786522700
2023-09-08,42794711900
2023-09-11,43408901900
2023-09-12,42499900700
2023-09-13,42933928300
2023-09-14,43359766700
2023-09-15,43476462800
2023-09-18,43496935800
2023-09-19,42802901100
2023-09-20,43265590900
2023-09-21,42614549500
2023-09-22,42571556200
2023-09-25,42168238100
2023-09-26,42010596000
2023-09-27,41470108800
2023-09-28,41322703200
2023-09-29,40962378400
2023-10-02,40736749970
2023-10-03,40362154460
2023-10-04,40718327240
2023-10-05,40020310470
2023-10-06,39924102880
2023-10-09,40063296840
2023-10-10,39780814980
2023-10-11,39254743690
2023-10-12,38411392050
2023-10-13,39068469420
2023-10-16,39267025510
2023-10-17,39050046690
2023-10-18,39138066400
2023-10-19,39215851260
2023-10-20,39084845180
2023-10-23,38728672400
2023-10-24,38951792130
2023-10-25,39807425590
2023-10-26,38697967850
2023-10-27,37686764670
2023-10-30,38069548060
2023-10-31,38349982950
2023-11-01,38452331450
2023-11-02,38800316350
2023-11-03,38480989030
2023-11-06,38413439020
2023-11-07,38378640530
2023-11-08,38691826940
2023-11-09,38609948140
2023-11-10,39195381560
2023-11-13,39854505900
2023-11-14,40497254480
2023-11-15,40063296840
2023-11-16,40087860480
2023-11-17,40120612000
2023-11-20,39520849790
2023-11-21,39013201230
2023-11-22,39221992170
2023-11-24,39236320960
2023-11-27,38564914800
2023-11-28,38685686030
2023-11-29,38016326840
2023-11-30,38466660240
2023-12-01,39093033060
2023-12-04,39019342140
2023-12-05,38468707210
2023-12-06,38728672400
2023-12-07,38700014820
2023-12-08,38020420780
2023-12-11,38130957160
2023-12-12,37805488930
2023-12-13,38644746630
2023-12-14,38116628370
2023-12-15,37195491870
2023-12-18,37308075220
2023-12-19,37367437350
2023-12-20,36747205440
2023-12-21,37050157000
2023-12-22,37361296440
2023-12-26,37541429800
2023-12-27,37647872240
2023-12-28,37686764670
2023-12-29,38163708680
2024-01-02,39216942690
2024-01-03,39178140320
2024-01-04,38904481500
2024-01-05,38320403720
2024-01-08,39098493350
2024-01-09,39433419070
2024-01-10,38728849720
2024-01-11,38886101430
2024-01-12,38933072720
2024-01-16,39114831190
2024-01-17,39116873420
2024-01-18,39102577810
2024-01-19,38896312580
2024-01-22,38447021980
2024-01-23,39216942690
2024-01-24,38661456130
2024-01-25,38671667280
2024-01-26,38845256830
2024-01-29,39372152170
2024-01-30,40309535740
2024-01-31,39525319420
2024-02-01,40523969890
2024-02-02,40366718180
2024-02-05,40107354970
2024-02-06,39778555940
2024-02-07,39672359980
2024-02-08,41316355130
2024-02-09,39915385350
2024-02-12,39562079560
2024-02-13,39790809320
2024-02-14,39057648750
2024-02-15,39329265340
2024-02-16,39039268680
2024-02-20,39531446110
2024-02-21,39310885270
2024-02-22,39525319420
2024-02-23,39584544090
2024-02-26,38518500030
2024-02-27,38224418910
2024-02-28,38028364830
2024-02-29,38377586160
2024-03-01,38404135150
2024-03-04,37577032000
2024-03-05,38304065880
2024-03-06,39380321090
2024-03-07,39317011960
2024-03-08,39733626880
2024-03-11,40644461460
2024-03-12,40123692810
2024-03-13,40005243470
2024-03-14,39835738380
2024-03-15,39525319420
2024-03-18,40242142150
2024-03-19,41297975060
2024-03-20,40442280690
2024-03-21,40703686130
2024-03-22,40434111770
2024-03-25,39263913980
2024-03-26,38986170700
2024-03-27,39560037330
2024-03-28,39721373500
2024-04-01,40151062890
2024-04-02,40612778850
2024-04-03,39462539090
2024-04-04,39681246650
2024-04-05,39233706180
2024-04-08,39324834330
2024-04-09,39403812060
2024-04-10,38887419210
2024-04-11,38375076500
2024-04-12,37625800600
2024-04-15,36971702990
2024-04-16,37121558170
2024-04-17,36947402150
2024-04-18,37435444020
2024-04-19,37467845140
2024-04-22,37733129310
2024-04-23,37885009560
2024-04-24,38099666980
2024-04-25,37899185050
2024-04-26,37698703120
2024-04-29,38976522290
2024-04-30,39270157440
2024-05-01,39225605900
2024-05-02,39667071160
2024-05-03,40080185440
2024-05-06,39790600430
2024-05-07,40128787120
2024-05-08,40493299720
2024-05-09,40519625630
2024-05-10,41469383460
2024-05-13,42427241570
2024-05-14,42301687230
2024-05-15,41596962870
2024-05-16,42155882190
2024-05-17,41927049280
2024-05-20,42139681630
2024-05-21,41989826450
2024-05-22,41629363990
2024-05-23,40712007280
2024-05-24,39893879000
2024-05-28,40017408270
2024-05-29,39195229850
2024-05-30,39110176910
2024-05-31,40061959810
2024-06-03,39776424940
2024-06-04,40515575490
2024-06-05,40169288520
2024-06-06,39958681240
2024-06-07,39703522420
2024-06-10,38703137840
2024-06-11,38599859270
2024-06-12,37913360540
2024-06-13,37583274130
2024-06-14,37864758860
2024-06-17,37068906350
2024-06-18,37004104110
2024-06-20,36856274000
2024-06-21,36874499630
2024-06-24,37929561100
2024-06-25,37650101440
2024-06-26,37068906350
2024-06-27,37196485760
2024-06-28,37226861810
2024-07-01,36947402150
2024-07-02,37392917550
2024-07-03,37210661250
2024-07-05,37291664050
2024-07-08,37415193320
2024-07-09,37008154250
2024-07-10,37601499760
2024-07-11,37826282530
2024-07-12,38261672580
2024-07-15,38257622440
2024-07-16,38470254790
2024-07-17,39286358000
2024-07-18,39152703380
2024-07-19,38709213050
2024-07-22,38737564030
2024-07-23,38464179580
2024-07-24,38901594700
2024-07-25,39017023690
2024-07-26,39191179710
2024-07-29,38994747920
2024-07-30,39280282790
2024-07-31,39991082360
2024-08-01,40424447340
2024-08-02,40315093560
2024-08-05,39695422140
2024-08-06,40377870730
2024-08-07,40464948740
2024-08-08,40926664700
2024-08-09,40805160500
