,JKHY
2023-03-10,11529564800
2023-03-13,10303527450
2023-03-14,10341453650
2023-03-15,10609125100
2023-03-16,10802402850
2023-03-17,10682060100
2023-03-20,11086849350
2023-03-21,11098518950
2023-03-22,10762288600
2023-03-23,10698105800
2023-03-24,10738949400
2023-03-27,10898677050
2023-03-28,10919828200
2023-03-29,10832306200
2023-03-30,10792921300
2023-03-31,10984816337
2023-04-03,10975341641
2023-04-04,10845611193
2023-04-05,10726084264
2023-04-06,10831034739
2023-04-10,10839051789
2023-04-11,11179412008
2023-04-12,11049681561
2023-04-13,11537992796
2023-04-14,11220954905
2023-04-17,11441788195
2023-04-18,11266141914
2023-04-19,11223141373
2023-04-20,11365261807
2023-04-21,11455635827
2023-04-24,11552569251
2023-04-25,11364532984
2023-04-26,11279989546
2023-04-27,11637112689
2023-04-28,11904590635
2023-05-01,11889285357
2023-05-02,11658248549
2023-05-03,11513212823
2023-05-04,10793864779
2023-05-05,11145886162
2023-05-08,11238446650
2023-05-09,11094139748
2023-05-10,11172852604
2023-05-11,11295294824
2023-05-12,11355787111
2023-05-15,11278531901
2023-05-16,10778559501
2023-05-17,10804068297
2023-05-18,10983358691
2023-05-19,10844882371
2023-05-22,10989189273
2023-05-23,10851441775
2023-05-24,10653201990
2023-05-25,10809170056
2023-05-26,10827390625
2023-05-30,10827390625
2023-05-31,11142970871
2023-06-01,11017613360
2023-06-02,11132038530
2023-06-05,11313515393
2023-06-06,11325905379
2023-06-07,11384940021
2023-06-08,11366719453
2023-06-09,11507382241
2023-06-12,11596298616
2023-06-13,11559128656
2023-06-14,11726029063
2023-06-15,12052541651
2023-06-16,11919167089
2023-06-20,11935201190
2023-06-21,11972371149
2023-06-22,11825877779
2023-06-23,11865234207
2023-06-26,11929370608
2023-06-27,12000795236
2023-06-28,11970913504
2023-06-29,12133440975
2023-06-30,12193169770
2023-07-03,12259480560
2023-07-05,12138518020
2023-07-06,11911166740
2023-07-07,11878375690
2023-07-10,11893678180
2023-07-11,12010997270
2023-07-12,12043788320
2023-07-13,12129045050
2023-07-14,12150905750
2023-07-17,12265310080
2023-07-18,12392830830
2023-07-19,12588848440
2023-07-20,12528367170
2023-07-21,12505049090
2023-07-24,12627469010
2023-07-25,12636941980
2023-07-26,12451126030
2023-07-27,12351295500
2023-07-28,12258023180
2023-07-31,12210658330
2023-08-01,12506506470
2023-08-02,12376799650
2023-08-03,12472258040
2023-08-04,12317775760
2023-08-07,12533468000
2023-08-08,12425621880
2023-08-09,12526181100
2023-08-10,12519622890
2023-08-11,12511607300
2023-08-14,12530553240
2023-08-15,12264581390
2023-08-16,11401812430
2023-08-17,11283035960
2023-08-18,11296881070
2023-08-21,11304167970
2023-08-22,11412742780
2023-08-23,11406184570
2023-08-24,11504557720
2023-08-25,11540263530
2023-08-28,11562852920
2023-08-29,11477596190
2023-08-30,11640822750
2023-08-31,11424401820
2023-09-01,11519131520
2023-09-05,11375579590
2023-09-06,11199965300
2023-09-07,11001761620
2023-09-08,11032366600
2023-09-11,11030909220
2023-09-12,11148957000
2023-09-13,11038196120
2023-09-14,11130739750
2023-09-15,11257531810
2023-09-18,11308540110
2023-09-19,11126367610
2023-09-20,11140212720
2023-09-21,10829062090
2023-09-22,10776596409
2023-09-25,10765666060
2023-09-26,10751092260
2023-09-27,10816674360
2023-09-28,11052041230
2023-09-29,11013420659
2023-10-02,10916231060
2023-10-03,10680964319
2023-10-04,10743605000
2023-10-05,10822270040
2023-10-06,10850676860
2023-10-09,10765456400
2023-10-10,10839751160
2023-10-11,10720296840
2023-10-12,10522177480
2023-10-13,10592830340
2023-10-16,10772740200
2023-10-17,10855047140
2023-10-18,10713013040
2023-10-19,10605941180
2023-10-20,10424574560
2023-10-23,10423117800
2023-10-24,10456623280
2023-10-25,10340082480
2023-10-26,10221356540
2023-10-27,10058927800
2023-10-30,10182024020
2023-10-31,10269429620
2023-11-01,10222813300
2023-11-02,10337897340
2023-11-03,10550584300
2023-11-06,10587731680
2023-11-07,10447154340
2023-11-08,10921329720
2023-11-09,10868157980
2023-11-10,10779295620
2023-11-13,10949008160
2023-11-14,11154411319
2023-11-15,11205397920
2023-11-16,11174077580
2023-11-17,11093227400
2023-11-20,11193015460
2023-11-21,11138386960
2023-11-22,11150769420
2023-11-24,11202484400
2023-11-27,11216323620
2023-11-28,11300087319
2023-11-29,11363456380
2023-11-30,11558662220
2023-12-01,11711622020
2023-12-04,11849285840
2023-12-05,11750954540
2023-12-06,12047405200
2023-12-07,12029195700
2023-12-08,11995690220
2023-12-11,11973110440
2023-12-12,12099848560
2023-12-13,12249166460
2023-12-14,12156662200
2023-12-15,11971653680
2023-12-18,12111502640
2023-12-19,12036479500
2023-12-20,11859483160
2023-12-21,11892260260
2023-12-22,12024097040
2023-12-26,12059059280
2023-12-27,11890075120
2023-12-28,11936691440
2023-12-29,11902457580
2024-01-02,11993505080
2024-01-03,11903914340
2024-01-04,12139909460
2024-01-05,12143551360
2024-01-08,12360608600
2024-01-09,12177785220
2024-01-10,12208377180
2024-01-11,12183612260
2024-01-12,12206920420
2024-01-16,12031380840
2024-01-17,12073626880
2024-01-18,12057602520
2024-01-19,12119514819
2024-01-22,12295782780
2024-01-23,12240425900
2024-01-24,12136995940
2024-01-25,12257907020
2024-01-26,12351139660
2024-01-29,12348954520
2024-01-30,12342399100
2024-01-31,12078725540
2024-02-01,12139909460
2024-02-02,12064886319
2024-02-05,11890075120
2024-02-06,11938876580
2024-02-07,12322732840
2024-02-08,12677453900
2024-02-09,12814389340
2024-02-12,12798364980
2024-02-13,12572567180
2024-02-14,12765587880
2024-02-15,12679639040
2024-02-16,12563098240
2024-02-20,12608257800
2024-02-21,12537604940
2024-02-22,12647590319
2024-02-23,12815846100
2024-02-26,12704403960
2024-02-27,12760489220
2024-02-28,12625010540
2024-02-29,12657059260
2024-03-01,12525222480
2024-03-04,12641034900
2024-03-05,12566011760
2024-03-06,12697120160
2024-03-07,12657787640
2024-03-08,12721156700
2024-03-11,12638849760
2024-03-12,12515025160
2024-03-13,12553629300
2024-03-14,12441458780
2024-03-15,12451656100
2024-03-18,12411595200
2024-03-19,12458939900
2024-03-20,12491717000
2024-03-21,12517938680
2024-03-22,12305980100
2024-03-25,12072898500
2024-03-26,12119514819
2024-03-27,12547073880
2024-03-28,12654145740
2024-04-01,12415965480
2024-04-02,12403583020
2024-04-03,12401397880
2024-04-04,12339485580
2024-04-05,12384645140
2024-04-08,12496815660
2024-04-09,12686194460
2024-04-10,12415965480
2024-04-11,12386101900
2024-04-12,12205463660
2024-04-15,12021183520
2024-04-16,11927222500
2024-04-17,11994233460
2024-04-18,12001517260
2024-04-19,12061972800
2024-04-22,12006615920
2024-04-23,12126070240
2024-04-24,12032837600
2024-04-25,12083095819
2024-04-26,12009529440
2024-04-29,12099848560
2024-04-30,11850014220
2024-05-01,11837631760
2024-05-02,11836903380
2024-05-03,11958542840
2024-05-06,12020965120
2024-05-07,12071246800
2024-05-08,12066874480
2024-05-09,12318282880
2024-05-10,12332857280
2024-05-13,12222091840
2024-05-14,12074161680
2024-05-15,12230107760
2024-05-16,12343059360
2024-05-17,12314639280
2024-05-20,12348160400
2024-05-21,12321197760
2024-05-22,12361277360
2024-05-23,12266543760
2024-05-24,12286947920
2024-05-28,11846801040
2024-05-29,11771014160
2024-05-30,11743322800
2024-05-31,12000560960
2024-06-03,11897082720
2024-06-04,11783402400
2024-06-05,11978699360
2024-06-06,11991087600
2024-06-07,12007848160
2024-06-10,11954651600
2024-06-11,11771014160
2024-06-12,11674823120
2024-06-13,11553855600
2024-06-14,11773929040
2024-06-17,12026794880
2024-06-18,11820567120
2024-06-20,12088007360
2024-06-21,12150677280
2024-06-24,12128086960
2024-06-25,12122985920
2024-06-26,12177639920
2024-06-27,12149219840
2024-06-28,12098209440
2024-07-01,11913843280
2024-07-02,11933518720
2024-07-03,11925502800
2024-07-05,11882508320
2024-07-08,11975784480
2024-07-09,11869391360
2024-07-10,11722918640
2024-07-11,11961210079
2024-07-12,12117156160
2024-07-15,12196586640
2024-07-16,12369293280
2024-07-17,12369293280
2024-07-18,12246139600
2024-07-19,12104039200
2024-07-22,12310995680
2024-07-23,12174725040
2024-07-24,12237394960
2024-07-25,12204602560
2024-07-26,12412287760
2024-07-29,12400628240
2024-07-30,12563861520
2024-07-31,12496090560
2024-08-01,12320469040
2024-08-02,12403543120
2024-08-05,11936433600
2024-08-06,12133916720
2024-08-07,12097480720
2024-08-08,12195129200
2024-08-09,12128815680
