,CCU
2023-03-27,5531457993
2023-03-28,5623833711
2023-03-29,5708819372
2023-03-30,5742074630
2023-03-31,5775329889
2023-04-03,5679259142
2023-04-04,5546238108
2023-04-05,5579493367
2023-04-06,5586883424
2023-04-10,5509287821
2023-04-11,5583188395
2023-04-12,5609053596
2023-04-13,5812280176
2023-04-14,5856620521
2023-04-17,5871400636
2023-04-18,5771634860
2023-04-19,5742074630
2023-04-20,5679259142
2023-04-21,5620138683
2023-04-24,5605358568
2023-04-25,5812280176
2023-04-26,5830755320
2023-04-27,6022896813
2023-04-28,5937911153
2023-05-01,5886180750
2023-05-02,5937911153
2023-05-03,6100492416
2023-05-04,6200258192
2023-05-05,6203953220
2023-05-08,6318499111
2023-05-09,6144832761
2023-05-10,6288938881
2023-05-11,6274158766
2023-05-12,6266768709
2023-05-15,6259378651
2023-05-16,6148527790
2023-05-17,6200258192
2023-05-18,6107882474
2023-05-19,6082017273
2023-05-22,6133747675
2023-05-23,6041371957
2023-05-24,5963776354
2023-05-25,5871400636
2023-05-26,5815975205
2023-05-30,5627528740
2023-05-31,5505592792
2023-06-01,5753159717
2023-06-02,5875095664
2023-06-05,5841840406
2023-06-06,5889875779
2023-06-07,5871400636
2023-06-08,5893570808
2023-06-09,5915740980
2023-06-12,5812280176
2023-06-13,5823365262
2023-06-14,5882485722
2023-06-15,5867705607
2023-06-16,5882485722
2023-06-20,5823365262
2023-06-21,5834450348
2023-06-22,5912045952
2023-06-23,5926826066
2023-06-26,5948996239
2023-06-27,5852925492
2023-06-28,5841840406
2023-06-29,5849230463
2023-06-30,5997031612
2023-07-03,6137442703
2023-07-05,6144832761
2023-07-06,6030286871
2023-07-07,6111577502
2023-07-10,6011811727
2023-07-11,6037676928
2023-07-12,6137442703
2023-07-13,6281548824
2023-07-14,6244598536
2023-07-17,6322194139
2023-07-18,6322194139
2023-07-19,6288938881
2023-07-20,6281548824
2023-07-21,6311109053
2023-07-24,6444130087
2023-07-25,6529115748
2023-07-26,6495860489
2023-07-27,6314804082
2023-07-28,6226123393
2023-07-31,6181783048
2023-08-01,6251988594
2023-08-02,5993336583
2023-08-03,5923131038
2023-08-04,5886180750
2023-08-07,5952691267
2023-08-08,5875095664
2023-08-09,5860315549
2023-08-10,5904655894
2023-08-11,5860315549
2023-08-14,5745769659
2023-08-15,5694039257
2023-08-16,5686649200
2023-08-17,5612748625
2023-08-18,5620138683
2023-08-21,5490812677
2023-08-22,5579493367
2023-08-23,5682954171
2023-08-24,5546238108
2023-08-25,5549933137
2023-08-28,5483422620
2023-08-29,5476032563
2023-08-30,5483422620
2023-08-31,5442777304
2023-09-01,5343011529
2023-09-05,5076969461
2023-09-06,5169345179
2023-09-07,5088054547
2023-09-08,5106529691
2023-09-11,4995678829
2023-09-12,4958728542
2023-09-13,5028934087
2023-09-14,5025239059
2023-09-15,4940253398
2023-09-18,4892218025
2023-09-19,4881132939
2023-09-20,4929168312
2023-09-21,4725941732
2023-09-22,4810927393
2023-09-25,4670516302
2023-09-26,4633566014
2023-09-27,4629870986
2023-09-28,4581835612
2023-09-29,4655736187
2023-10-02,4500544980
2023-10-03,4367523947
2023-10-04,4437729492
2023-10-05,4282538286
2023-10-06,4404474234
2023-10-09,4360133889
2023-10-10,4459899665
2023-10-11,4456204636
2023-10-12,4289928343
2023-10-13,4260368114
2023-10-16,4245587999
2023-10-17,4282538286
2023-10-18,4167992396
2023-10-19,4179077482
2023-10-20,4083006735
2023-10-23,4034971362
2023-10-24,4105176907
2023-10-25,4142127195
2023-10-26,4208637712
2023-10-27,4112566965
2023-10-30,4182772511
2023-10-31,4156907310
2023-11-01,4282538286
2023-11-02,4264063142
2023-11-03,4367523947
2023-11-06,4334268688
2023-11-07,4470984751
2023-11-08,4470984751
2023-11-09,4360133889
2023-11-10,4337963717
2023-11-13,4282538286
2023-11-14,4419254349
2023-11-15,4282538286
2023-11-16,4241892970
2023-11-17,4278843257
2023-11-20,4426644406
2023-11-21,4434034464
2023-11-22,4415559320
2023-11-24,4474679779
2023-11-27,4360133889
2023-11-28,4463594693
2023-11-29,4500544980
2023-11-30,4526410182
2023-12-01,4792452249
2023-12-04,4762892020
2023-12-05,4762892020
2023-12-06,4799842307
2023-12-07,4818317450
2023-12-08,4814622422
2023-12-11,4807232364
2023-12-12,4866352824
2023-12-13,4984593743
2023-12-14,4969813628
2023-12-15,4840487623
2023-12-18,4792452249
2023-12-19,4877437910
2023-12-20,4725941732
2023-12-21,4737026819
2023-12-22,4703771560
2023-12-26,4722246704
2023-12-27,4718551675
2023-12-28,4692686474
2023-12-29,4633566014
2024-01-02,2383293524
2024-01-03,2374055952
2024-01-04,2344495722
2024-01-05,2329715607
2024-01-08,2300155378
2024-01-09,2277985205
2024-01-10,2290917806
2024-01-11,2305697921
2024-01-12,2311240464
2024-01-16,2228102318
2024-01-17,2196694574
2024-01-18,2196694574
2024-01-19,2229949832
2024-01-22,2180066944
2024-01-23,2241034918
2024-01-24,2224407289
2024-01-25,2239187404
2024-01-26,2224407289
2024-01-29,2224407289
2024-01-30,2217017232
2024-01-31,2200389602
2024-02-01,2279832720
2024-02-02,2237339889
2024-02-05,2196694574
2024-02-06,2228102318
2024-02-07,2207779660
2024-02-08,2196694574
2024-02-09,2191152030
2024-02-12,2178219430
2024-02-13,2143116657
2024-02-14,2176371916
2024-02-15,2172676887
2024-02-16,2202237117
2024-02-20,2217017232
2024-02-21,2200389602
2024-02-22,2152354229
2024-02-23,2156049258
2024-02-26,2126489028
2024-02-27,2150506715
2024-02-28,2117251456
2024-02-29,2148659200
2024-03-01,2168981858
2024-03-04,2100623827
2024-03-05,2072911111
2024-03-06,2076606140
2024-03-07,2115403942
2024-03-08,2170829373
2024-03-11,2194847059
2024-03-12,2185609487
2024-03-13,2239187404
2024-03-14,2218864746
2024-03-15,2222559775
2024-03-18,2213322203
2024-03-19,2217017232
2024-03-20,2224407289
2024-03-21,2209627174
2024-03-22,2191152030
2024-03-25,2178219430
2024-03-26,2181914459
2024-03-27,2187457002
2024-03-28,2215169717
2024-04-01,2224407289
2024-04-02,2180066944
2024-04-03,2242882433
2024-04-04,2268747634
2024-04-05,2257662547
2024-04-08,2263205091
2024-04-09,2281680234
2024-04-10,2257662547
2024-04-11,2355580809
2024-04-12,2266900119
2024-04-15,2192999545
2024-04-16,2163439315
2024-04-17,2148659200
2024-04-18,2196694574
2024-04-19,2204084631
2024-04-22,2217017232
2024-04-23,2198542088
2024-04-24,2205932145
2024-04-25,2222559775
2024-04-26,2253967519
2024-04-29,2311240464
2024-04-30,2235492375
2024-05-01,2257662547
2024-05-02,2300155378
2024-05-03,2361123352
2024-05-06,2370360923
2024-05-07,2357428323
2024-05-08,2348190751
2024-05-09,2364818380
2024-05-10,2329715607
2024-05-13,2362970866
2024-05-14,2390683581
2024-05-15,2429481383
2024-05-16,2471974213
2024-05-17,2495991900
2024-05-20,2523704615
2024-05-21,2532942187
2024-05-22,2453499070
2024-05-23,2407311211
2024-05-24,2377750981
2024-05-28,2366665895
2024-05-29,2276137691
2024-05-30,2272442662
2024-05-31,2311240464
2024-06-03,2322325550
2024-06-04,2333410636
2024-06-05,2316783007
2024-06-06,2313087978
2024-06-07,2231797346
2024-06-10,2222559775
2024-06-11,2217017232
2024-06-12,2224407289
2024-06-13,2209627174
2024-06-14,2157896772
2024-06-17,2161591801
2024-06-18,2152354229
2024-06-20,2130184057
2024-06-21,2130184057
2024-06-24,2082148683
2024-06-25,2083996198
2024-06-26,2100623827
2024-06-27,2108013884
2024-06-28,2102471341
2024-07-01,2059978511
2024-07-02,2059978511
2024-07-03,2078453655
2024-07-05,2047045910
2024-07-08,2139421628
2024-07-09,2135726600
2024-07-10,2235492375
2024-07-11,2246577461
2024-07-12,2261357576
2024-07-15,2277985205
2024-07-16,2268747634
2024-07-17,2265052605
2024-07-18,2255815033
2024-07-19,2205932145
2024-07-22,2183761973
2024-07-23,2093233769
2024-07-24,2117251456
2024-07-25,2054435968
2024-07-26,2078453655
2024-07-29,2041503367
2024-07-30,2010095623
2024-07-31,2028570767
2024-08-01,2010095623
2024-08-02,2019333195
2024-08-05,1949127649
2024-08-06,3916730443
2024-08-07,3942595644
2024-08-08,4053446505
2024-08-09,4064531592
