,INTU
2023-03-06,115971510000
2023-03-07,115010490000
2023-03-08,117084270000
2023-03-09,113686980000
2023-03-10,110323410000
2023-03-13,110028360000
2023-03-14,114732300000
2023-03-15,114175920000
2023-03-16,117500150000
2023-03-17,116246890000
2023-03-20,115727040000
2023-03-21,118590429999
2023-03-22,116393010000
2023-03-23,121529690000
2023-03-24,120709170000
2023-03-27,119970140000
2023-03-28,117831730000
2023-03-29,121754490000
2023-03-30,123665290000
2023-03-31,125278230000
2023-04-03,123828270000
2023-04-04,123586610000
2023-04-05,123401150000
2023-04-06,125539560000
2023-04-10,124966320000
2023-04-11,122937500000
2023-04-12,122260290000
2023-04-13,124148610000
2023-04-14,124095220000
2023-04-17,123665290000
2023-04-18,124367790000
2023-04-19,125182690000
2023-04-20,125719400000
2023-04-21,125438400000
2023-04-24,124291920000
2023-04-25,117972230000
2023-04-26,116249700000
2023-04-27,120593960000
2023-04-28,124749950000
2023-05-01,123902800000
2023-05-02,122208800000
2023-05-03,120302000000
2023-05-04,118286000000
2023-05-05,119266000000
2023-05-08,119529200000
2023-05-09,119750400000
2023-05-10,120825600000
2023-05-11,118969200000
2023-05-12,119733600000
2023-05-15,119338800000
2023-05-16,117994800000
2023-05-17,120920800000
2023-05-18,125344800000
2023-05-19,124888399999
2023-05-22,127150800000
2023-05-23,125944000000
2023-05-24,116457600000
2023-05-25,115668000000
2023-05-26,117160400000
2023-05-30,113705200000
2023-05-31,117353600000
2023-06-01,118193600000
2023-06-02,120537200000
2023-06-05,123995200000
2023-06-06,125577200000
2023-06-07,118260800000
2023-06-08,118540800000
2023-06-09,120834000000
2023-06-12,124913600000
2023-06-13,125314000000
2023-06-14,124941600000
2023-06-15,127766800000
2023-06-16,127408399999
2023-06-20,127436400000
2023-06-21,126148399999
2023-06-22,126235200000
2023-06-23,126753200000
2023-06-26,126924000000
2023-06-27,128528399999
2023-06-28,128696400000
2023-06-29,127629600000
2023-06-30,128293200000
2023-07-03,126439600000
2023-07-05,128195200000
2023-07-06,126420000000
2023-07-07,125493200000
2023-07-10,130012400000
2023-07-11,129836000000
2023-07-12,133515200000
2023-07-13,134778000000
2023-07-14,135517200000
2023-07-17,137429600000
2023-07-18,138720400000
2023-07-19,140156800000
2023-07-20,137698400000
2023-07-21,137905600000
2023-07-24,136780000000
2023-07-25,139011600000
2023-07-26,139120800000
2023-07-27,139028400000
2023-07-28,143315200000
2023-07-31,143276000000
2023-08-01,142380000000
2023-08-02,139454000000
2023-08-03,139154400000
2023-08-04,139154400000
2023-08-07,141472800000
2023-08-08,140226800000
2023-08-09,139076000000
2023-08-10,140411600000
2023-08-11,139375600000
2023-08-14,141624000000
2023-08-15,139210400000
2023-08-16,138782000000
2023-08-17,136206000000
2023-08-18,136068800000
2023-08-21,136712800000
2023-08-22,136612000000
2023-08-23,140240800000
2023-08-24,139580000000
2023-08-25,145334000000
2023-08-28,145283600000
2023-08-29,150217200000
2023-08-30,151362400000
2023-08-31,151706799999
2023-09-01,153888000000
2023-09-05,154162400000
2023-09-06,154266000000
2023-09-07,155010800000
2023-09-08,154156799999
2023-09-11,153804000000
2023-09-12,152880000000
2023-09-13,151746000000
2023-09-14,153328000000
2023-09-15,150662400000
2023-09-18,149802800000
2023-09-19,148173200000
2023-09-20,146605200000
2023-09-21,141223600000
2023-09-22,142399600000
2023-09-25,142326800000
2023-09-26,140893200000
2023-09-27,142307200000
2023-09-28,143427200000
2023-09-29,143063200000
2023-10-02,144984000000
2023-10-03,142094400000
2023-10-04,144888800000
2023-10-05,144564000000
2023-10-06,149324000000
2023-10-09,149774800000
2023-10-10,151230800000
2023-10-11,151642400000
2023-10-12,152154800000
2023-10-13,149254000000
2023-10-16,151452000000
2023-10-17,150858400000
2023-10-18,147677600000
2023-10-19,146025600000
2023-10-20,141906800000
2023-10-23,141128400000
2023-10-24,141629600000
2023-10-25,135248399999
2023-10-26,134246000000
2023-10-27,134265600000
2023-10-30,136500000000
2023-10-31,138586000000
2023-11-01,136967600000
2023-11-02,140098000000
2023-11-03,139582800000
2023-11-06,140140000000
2023-11-07,143894800000
2023-11-08,146266400000
2023-11-09,144071200000
2023-11-10,148089200000
2023-11-13,149010400000
2023-11-14,155545600000
2023-11-15,155551200000
2023-11-16,155946000000
2023-11-17,156844800000
2023-11-20,158060000000
2023-11-21,157410400000
2023-11-22,157984400000
2023-11-24,157939600000
2023-11-27,157144400000
2023-11-28,158219600000
2023-11-29,161624400000
2023-11-30,160008800000
2023-12-01,160809600000
2023-12-04,159731600000
2023-12-05,160098400000
2023-12-06,158544400000
2023-12-07,160017200000
2023-12-08,160692000000
2023-12-11,164264800000
2023-12-12,166370400000
2023-12-13,170861600000
2023-12-14,168330400000
2023-12-15,170382800000
2023-12-18,173160400000
2023-12-19,174008800000
2023-12-20,172398800000
2023-12-21,173877200000
2023-12-22,174739600000
2023-12-26,174958000000
2023-12-27,176153600000
2023-12-28,175845600000
2023-12-29,175008400000
2024-01-02,169052800000
2024-01-03,165519200000
2024-01-04,164309600000
2024-01-05,164925600000
2024-01-08,167546400000
2024-01-09,169450400000
2024-01-10,170436000000
2024-01-11,170438800000
2024-01-12,171304000000
2024-01-16,169072400000
2024-01-17,167955200000
2024-01-18,171180800000
2024-01-19,174210400000
2024-01-22,176570800000
2024-01-23,178029600000
2024-01-24,178130400000
2024-01-25,179617200000
2024-01-26,179580800000
2024-01-29,182806400000
2024-01-30,181361600000
2024-01-31,176772400000
2024-02-01,177200800000
2024-02-02,179082400000
2024-02-05,179368000000
2024-02-06,177884000000
2024-02-07,180087600000
2024-02-08,182859600000
2024-02-09,184284800000
2024-02-12,183957200000
2024-02-13,178721200000
2024-02-14,183996400000
2024-02-15,185998400000
2024-02-16,183607200000
2024-02-20,180854800000
2024-02-21,178715600000
2024-02-22,184217600000
2024-02-23,184746799999
2024-02-26,185875200000
2024-02-27,187420800000
2024-02-28,184564800000
2024-02-29,185609200000
2024-03-01,186625600000
2024-03-04,187154800000
2024-03-05,179124400000
2024-03-06,182078400000
2024-03-07,181815200000
2024-03-08,182484400000
2024-03-11,182243600000
2024-03-12,185539200000
2024-03-13,183419600000
2024-03-14,182011200000
2024-03-15,175145600000
2024-03-18,176509200000
2024-03-19,177674000000
2024-03-20,179102000000
2024-03-21,182361200000
2024-03-22,180247200000
2024-03-25,178945200000
2024-03-26,179214000000
2024-03-27,181647200000
2024-03-28,182000000000
2024-04-01,179155200000
2024-04-02,175445200000
2024-04-03,174440000000
2024-04-04,173958400000
2024-04-05,178007200000
2024-04-08,180678400000
2024-04-09,180345200000
2024-04-10,175940800000
2024-04-11,175758800000
2024-04-12,173910800000
2024-04-15,171393600000
2024-04-16,171217200000
2024-04-17,171698800000
2024-04-18,170346400000
2024-04-19,169447600000
2024-04-22,170735600000
2024-04-23,176646400000
2024-04-24,177937200000
2024-04-25,175389200000
2024-04-26,178234000000
2024-04-29,178749200000
2024-04-30,175173600000
2024-05-01,172256000000
2024-05-02,171931200000
2024-05-03,176195600000
2024-05-06,177699200000
2024-05-07,179522000000
2024-05-08,177080400000
2024-05-09,175520800000
2024-05-10,177046799999
2024-05-13,175613200000
2024-05-14,177917600000
2024-05-15,183436400000
2024-05-16,182943600000
2024-05-17,185130400000
2024-05-20,187642000000
2024-05-21,186989600000
2024-05-22,187675600000
2024-05-23,185432800000
2024-05-24,169957200000
2024-05-28,168005600000
2024-05-29,167518400000
2024-05-30,157631600000
2024-05-31,161403200000
2024-06-03,158821600000
2024-06-04,160176799999
2024-06-05,160795600000
2024-06-06,160342000000
2024-06-07,160692000000
2024-06-10,158827200000
2024-06-11,158676000000
2024-06-12,165821600000
2024-06-13,166493600000
2024-06-14,166796000000
2024-06-17,168705600000
2024-06-18,170710400000
2024-06-20,172502400000
2024-06-21,177002000000
2024-06-24,174686400000
2024-06-25,176531600000
2024-06-26,178494400000
2024-06-27,182403200000
2024-06-28,184018800000
2024-07-01,182215600000
2024-07-02,183741600000
2024-07-03,184772000000
2024-07-05,187250000000
2024-07-08,184682400000
2024-07-09,182117600000
2024-07-10,177195200000
2024-07-11,176234800000
2024-07-12,179746000000
2024-07-15,184290400000
2024-07-16,186522000000
2024-07-17,184494800000
2024-07-18,178491600000
2024-07-19,178236799999
2024-07-22,180465600000
2024-07-23,178388000000
2024-07-24,173667200000
2024-07-25,175369600000
2024-07-26,177340800000
2024-07-29,178180800000
2024-07-30,178024000000
2024-07-31,181258000000
2024-08-01,178589600000
2024-08-02,174697600000
2024-08-05,168831600000
2024-08-06,171441200000
2024-08-07,170646000000
2024-08-08,175313600000
2024-08-09,176456000000
