,HAL
2023-03-06,35129440000
2023-03-07,34216400000
2023-03-08,33592639999
2023-03-09,32155280000
2023-03-10,31215120000
2023-03-13,30175520000
2023-03-14,30211680000
2023-03-15,27490640000
2023-03-16,28024000000
2023-03-17,27074800000
2023-03-20,27743760000
2023-03-21,28873760000
2023-03-22,27535840000
2023-03-23,26595680000
2023-03-24,26758400000
2023-03-27,27644320000
2023-03-28,28286160000
2023-03-29,28340400000
2023-03-30,28078240000
2023-03-31,28507640000
2023-04-03,30724100000
2023-04-04,29940229999
2023-04-05,29787060000
2023-04-06,29471710000
2023-04-10,29814090000
2023-04-11,30390729999
2023-04-12,30264590000
2023-04-13,30462810000
2023-04-14,30300630000
2023-04-17,30129439999
2023-04-18,30525880000
2023-04-19,30733110000
2023-04-20,30516869999
2023-04-21,30093400000
2023-04-24,31057470000
2023-04-25,29958250000
2023-04-26,28579720000
2023-04-27,28832000000
2023-04-28,29507750000
2023-05-01,29327549999
2023-05-02,26903860000
2023-05-03,26264150000
2023-05-04,26147020000
2023-05-05,26921880000
2023-05-08,26984950000
2023-05-09,27120100000
2023-05-10,26633560000
2023-05-11,25669490000
2023-05-12,25777610000
2023-05-15,26219100000
2023-05-16,25119880000
2023-05-17,26074940000
2023-05-18,26912870000
2023-05-19,27183170000
2023-05-22,27228220000
2023-05-23,27552580000
2023-05-24,27768820000
2023-05-25,27318320000
2023-05-26,27210200000
2023-05-30,26786730000
2023-05-31,25813650000
2023-06-01,27030000000
2023-06-02,28507640000
2023-06-05,28075160000
2023-06-06,28138230000
2023-06-07,29327549999
2023-06-08,28967150000
2023-06-09,29138340000
2023-06-12,28588730000
2023-06-13,29462700000
2023-06-14,28877049999
2023-06-15,29471710000
2023-06-16,29354580000
2023-06-20,28363480000
2023-06-21,28759920000
2023-06-22,28174270000
2023-06-23,27831890000
2023-06-26,28534670000
2023-06-27,29210420000
2023-06-28,29336560000
2023-06-29,29904189999
2023-06-30,29625020000
2023-07-03,30199740000
2023-07-05,29813600000
2023-07-06,29642980000
2023-07-07,31950840000
2023-07-10,32328000000
2023-07-11,33692960000
2023-07-12,34052160000
2023-07-13,33899500000
2023-07-14,33127220000
2023-07-17,33549280000
2023-07-18,34222780000
2023-07-19,33234980000
2023-07-20,32732100000
2023-07-21,33172119999
2023-07-24,34357480000
2023-07-25,34501160000
2023-07-26,34312580000
2023-07-27,34061140000
2023-07-28,34267679999
2023-07-31,35093840000
2023-08-01,35264460000
2023-08-02,35048940000
2023-08-03,35641620000
2023-08-04,35515900000
2023-08-07,35551820000
2023-08-08,35722440000
2023-08-09,36333080000
2023-08-10,36243280000
2023-08-11,36548600000
2023-08-14,36198380000
2023-08-15,35462020000
2023-08-16,35282420000
2023-08-17,35264460000
2023-08-18,35381200000
2023-08-21,35022000000
2023-08-22,34644840000
2023-08-23,34770560000
2023-08-24,34339520000
2023-08-25,34258700000
2023-08-28,34761580000
2023-08-29,34797500000
2023-08-30,34941180000
2023-08-31,34680760000
2023-09-01,35749380000
2023-09-05,36548600000
2023-09-06,36710240000
2023-09-07,36889840000
2023-09-08,37069440000
2023-09-11,37105360000
2023-09-12,38039280000
2023-09-13,37626200000
2023-09-14,37904580000
2023-09-15,37814780000
2023-09-18,38290720000
2023-09-19,37204140000
2023-09-20,37078420000
2023-09-21,36602480000
2023-09-22,36485740000
2023-09-25,36800040000
2023-09-26,36629420000
2023-09-27,37742940000
2023-09-28,37527420000
2023-09-29,36369000000
2023-10-02,35514610000
2023-10-03,35773580000
2023-10-04,34175110000
2023-10-05,33987580000
2023-10-06,34550170000
2023-10-09,36889830000
2023-10-10,36746950000
2023-10-11,37184520000
2023-10-12,37264890000
2023-10-13,37889990000
2023-10-16,37827480000
2023-10-17,38434720000
2023-10-18,38515090000
2023-10-19,38631180000
2023-10-20,37604230000
2023-10-23,37193450000
2023-10-24,35925390000
2023-10-25,36059340000
2023-10-26,35228850000
2023-10-27,35362800000
2023-10-30,35202060000
2023-10-31,35130620000
2023-11-01,35202060000
2023-11-02,36246870000
2023-11-03,35978970000
2023-11-06,35291360000
2023-11-07,33889350000
2023-11-08,33746470000
2023-11-09,33755399999
2023-11-10,34192970000
2023-11-13,34523380000
2023-11-14,34987740000
2023-11-15,34326919999
2023-11-16,33201740000
2023-11-17,33925070000
2023-11-20,34112600000
2023-11-21,34121530000
2023-11-22,33835770000
2023-11-24,33987580000
2023-11-27,33657169999
2023-11-28,33505360000
2023-11-29,33308899999
2023-11-30,33067790000
2023-12-01,33675030000
2023-12-04,33371409999
2023-12-05,32442690000
2023-12-06,31129980000
2023-12-07,30737060000
2023-12-08,31192490000
2023-12-11,31049610000
2023-12-12,30754919999
2023-12-13,30978169999
2023-12-14,32049770000
2023-12-15,31987260000
2023-12-18,32335530000
2023-12-19,32880260000
2023-12-20,32558780000
2023-12-21,32719520000
2023-12-22,32674870000
2023-12-26,33085649999
2023-12-27,32737379999
2023-12-28,32335530000
2023-12-29,32281950000
2024-01-02,32110679999
2024-01-03,32510730000
2024-01-04,31808420000
2024-01-05,31977330000
2024-01-08,31301690000
2024-01-09,30679390000
2024-01-10,30288230000
2024-01-11,30394909999
2024-01-12,30652719999
2024-01-16,29790390000
2024-01-17,29550360000
2024-01-18,29612590000
2024-01-19,30199330000
2024-01-22,30608270000
2024-01-23,31381699999
2024-01-24,32741870000
2024-01-25,32893000000
2024-01-26,33364170000
2024-01-29,33061909999
2024-01-30,32724090000
2024-01-31,31692850000
2024-02-01,31497270000
2024-02-02,30910530000
2024-02-05,30697170000
2024-02-06,30954980000
2024-02-07,30883860000
2024-02-08,31141670000
2024-02-09,30679390000
2024-02-12,30697170000
2024-02-13,30279340000
2024-02-14,30403800000
2024-02-15,31417260000
2024-02-16,31390590000
2024-02-20,31230570000
2024-02-21,31230570000
2024-02-22,31381699999
2024-02-23,31301690000
2024-02-26,31034989999
2024-02-27,31079440000
2024-02-28,31070550000
2024-02-29,31177230000
2024-03-01,31683960000
2024-03-04,31275020000
2024-03-05,31275020000
2024-03-06,31426150000
2024-03-07,32172909999
2024-03-08,32190690000
2024-03-11,32590739999
2024-03-12,32670750000
2024-03-13,32475170000
2024-03-14,33435290000
2024-03-15,33541969999
2024-03-18,33524190000
2024-03-19,34199830000
2024-03-20,33977580000
2024-03-21,34190940000
2024-03-22,34128710000
2024-03-25,34510980000
2024-03-26,34057590000
2024-03-27,34519870000
2024-03-28,35044380000
2024-04-01,35497770000
2024-04-02,35479990000
2024-04-03,36306760000
2024-04-04,36137850000
2024-04-05,36662360000
2024-04-08,36413440000
2024-04-09,36431220000
2024-04-10,36546790000
2024-04-11,36395660000
2024-04-12,35266630000
2024-04-15,34759900000
2024-04-16,34173159999
2024-04-17,33817560000
2024-04-18,34359850000
2024-04-19,34742120000
2024-04-22,34422080000
2024-04-23,34306510000
2024-04-24,34422080000
2024-04-25,34422080000
2024-04-26,34262060000
2024-04-29,34564320000
2024-04-30,33310830000
2024-05-01,32297370000
2024-05-02,32626300000
2024-05-03,32652969999
2024-05-06,32821880000
2024-05-07,33070800000
2024-05-08,32928560000
2024-05-09,33319719999
2024-05-10,32955230000
2024-05-13,33195260000
2024-05-14,33390840000
2024-05-15,33213040000
2024-05-16,33319719999
2024-05-17,33693100000
2024-05-20,33746440000
2024-05-21,33453070000
2024-05-22,32332929999
2024-05-23,31986219999
2024-05-24,32101790000
2024-05-28,32466280000
2024-05-29,31835090000
2024-05-30,31968440000
2024-05-31,32626300000
2024-06-03,30883860000
2024-06-04,30110429999
2024-06-05,29763719999
2024-06-06,30065980000
2024-06-07,30297120000
2024-06-10,30679390000
2024-06-11,30652719999
2024-06-12,30723840000
2024-06-13,30021530000
2024-06-14,29265880000
2024-06-17,29701489999
2024-06-18,29283659999
2024-06-20,29630370000
2024-06-21,29905960000
2024-06-24,30528260000
2024-06-25,30777179999
2024-06-26,30252670000
2024-06-27,29879290000
2024-06-28,30030420000
2024-07-01,29719270000
2024-07-02,29888179999
2024-07-03,30030420000
2024-07-05,29425900000
2024-07-08,29523690000
2024-07-09,29185870000
2024-07-10,29354780000
2024-07-11,29888179999
2024-07-12,30172659999
2024-07-15,31143319999
2024-07-16,31788640000
2024-07-17,32142240000
2024-07-18,32212959999
2024-07-19,30409600000
2024-07-22,29516760000
2024-07-23,29605160000
2024-07-24,29163160000
2024-07-25,30197439999
2024-07-26,30409600000
2024-07-29,29949920000
2024-07-30,30321199999
2024-07-31,30657120000
2024-08-01,29384160000
2024-08-02,28128880000
2024-08-05,27297920000
2024-08-06,27342120000
2024-08-07,27174160000
2024-08-08,27607320000
2024-08-09,27404000000
