,BLK
2018-07-17,81176950052
2018-07-18,82136834365
2018-07-19,81178557899
2018-07-20,80839302304
2018-07-23,81760598303
2018-07-24,81821696467
2018-07-25,82400521178
2018-07-26,81213930520
2018-07-27,80861812154
2018-07-30,80421262235
2018-07-31,80836086611
2018-08-01,77088196606
2018-08-02,76422548189
2018-08-03,77562511300
2018-08-06,77732943021
2018-08-07,78376081589
2018-08-08,78310159886
2018-08-09,77835845192
2018-08-10,77007804285
2018-08-13,76435410960
2018-08-14,76728039008
2018-08-15,75700625146
2018-08-16,76309998939
2018-08-17,76236038004
2018-08-20,76462744349
2018-08-21,76361450025
2018-08-22,76858274568
2018-08-23,75642742675
2018-08-24,76776274401
2018-08-27,77757060717
2018-08-28,77715256710
2018-08-29,78015923991
2018-08-30,76416116803
2018-08-31,77025490596
2018-09-04,76498116970
2018-09-05,76893647190
2018-09-06,75883919638
2018-09-07,75800311624
2018-09-10,76171724147
2018-09-11,75750468385
2018-09-12,75570389586
2018-09-13,75404781405
2018-09-14,76543136670
2018-09-17,75713487917
2018-09-18,75922507952
2018-09-19,77745805792
2018-09-20,78324630503
2018-09-21,78400199285
2018-09-24,77509452368
2018-09-25,77030314135
2018-09-26,76345371560
2018-09-27,76837372565
2018-09-28,75782625313
2018-10-01,75517512378
2018-10-02,76114034853
2018-10-03,75661060567
2018-10-04,75625971010
2018-10-05,75101222629
2018-10-08,75196921422
2018-10-09,73322820063
2018-10-10,68067361358
2018-10-11,66619119627
2018-10-12,68217289467
2018-10-15,68096070996
2018-10-16,65075179104
2018-10-17,65689246357
2018-10-18,63778460461
2018-10-19,64062366880
2018-10-22,62580630571
2018-10-23,61803875370
2018-10-24,60395508136
2018-10-25,62516831376
2018-10-26,61714556496
2018-10-29,62307889012
2018-10-30,64410072494
2018-10-31,65620662222
2018-11-01,65871074064
2018-11-02,65355895562
2018-11-05,65553673068
2018-11-06,65941253178
2018-11-07,67743580443
2018-11-08,67210857163
2018-11-09,66024192132
2018-11-12,64663674294
2018-11-13,64965125492
2018-11-14,64115001216
2018-11-15,64896541357
2018-11-16,65553673068
2018-11-19,65040089546
2018-11-20,64264929324
2018-11-21,65014569868
2018-11-23,64853476900
2018-11-26,66748312998
2018-11-27,66536180674
2018-11-28,68148705332
2018-11-29,67458079044
2018-11-30,68266733843
2018-12-03,69360890041
2018-12-04,65194802595
2018-12-06,63835879737
2018-12-07,62698659082
2018-12-10,62724178760
2018-12-11,61511994052
2018-12-12,62215380179
2018-12-13,61768785812
2018-12-14,60976080812
2018-12-17,60330113961
2018-12-18,61143553699
2018-12-19,59363556153
2018-12-20,59280617199
2018-12-21,58880277250
2018-12-24,57701587118
2018-12-26,60805417965
2018-12-27,61853319746
2018-12-28,61921903881
2018-12-31,62420530614
2019-01-02,61880258214
2019-01-03,60062400493
2019-01-04,62261626967
2019-01-07,62434831942
2019-01-08,63229350177
2019-01-09,63591650492
2019-01-10,63482006976
2019-01-11,63229350177
2019-01-14,62992583743
2019-01-15,63674280389
2019-01-16,65633562356
2019-01-17,65550932460
2019-01-18,66652134734
2019-01-22,65722548399
2019-01-23,64908961726
2019-01-24,64603866724
2019-01-25,65142550087
2019-01-28,64413182347
2019-01-29,64772304590
2019-01-30,64885126179
2019-01-31,65957725796
2019-02-01,66232629106
2019-02-04,66418546373
2019-02-05,66351806841
2019-02-06,66165889574
2019-02-07,65946602541
2019-02-08,65430165688
2019-02-11,65579535116
2019-02-12,67615090834
2019-02-13,67923363910
2019-02-14,67276626066
2019-02-15,68638430321
2019-02-19,68498595112
2019-02-20,69475852541
2019-02-21,69126264517
2019-02-22,69396400717
2019-02-25,69747577777
2019-02-26,70001823612
2019-02-27,70237001010
2019-02-28,70429274423
2019-03-01,70516671429
2019-03-04,69493331942
2019-03-05,68729005400
2019-03-06,68306321699
2019-03-07,67246434373
2019-03-08,66947695517
2019-03-11,68026651280
2019-03-12,67985336332
2019-03-13,68620950920
2019-03-14,68905388448
2019-03-15,68892676156
2019-03-18,69993878430
2019-03-19,69054757876
2019-03-20,68315855918
2019-03-21,68385773522
2019-03-22,66320026111
2019-03-25,66010164000
2019-03-26,67163804477
2019-03-27,66682326427
2019-03-28,67529282865
2019-03-29,67910651618
2019-04-01,68379398832
2019-04-02,68076800612
2019-04-03,68485464188
2019-04-04,68917524533
2019-04-05,69426014326
2019-04-08,69588231928
2019-04-09,68600888251
2019-04-10,69061024720
2019-04-11,69583552575
2019-04-12,70868815118
2019-04-15,70480428743
2019-04-16,72770192594
2019-04-17,72918372135
2019-04-18,72637610900
2019-04-22,72377126865
2019-04-23,73938471289
2019-04-24,74896179058
2019-04-25,74003982244
2019-04-26,74710564686
2019-04-29,74844706165
2019-04-30,75686989871
2019-05-01,74733961456
2019-05-02,74309700034
2019-05-03,75259608880
2019-05-06,74303460895
2019-05-07,72338132249
2019-05-08,72603295638
2019-05-09,72408322558
2019-05-10,72218028832
2019-05-13,69064144289
2019-05-14,69544557959
2019-05-15,69310590263
2019-05-16,69759808239
2019-05-17,68873850563
2019-05-20,68332605293
2019-05-21,68889448410
2019-05-22,68496382680
2019-05-23,67677495744
2019-05-24,67969175472
2019-05-28,66963114379
2019-05-29,66747864099
2019-05-30,66538852957
2019-05-31,64818410499
2019-06-03,65495357033
2019-06-04,67777321961
2019-06-05,68341964001
2019-06-06,68510420742
2019-06-07,69271595647
2019-06-10,69224802107
2019-06-11,69117176967
2019-06-12,69605389560
2019-06-13,69922025841
2019-06-14,69717694054
2019-06-17,68649241575
2019-06-18,70082683659
2019-06-19,70962402196
2019-06-20,72620453269
2019-06-21,73035355983
2019-06-24,72280420217
2019-06-25,71494288759
2019-06-26,71899832765
2019-06-27,72448876958
2019-06-28,73200693155
2019-07-01,73731911874
2019-07-02,73254844125
2019-07-03,74109200747
2019-07-05,74629921754
2019-07-08,73655518672
2019-07-09,73870666873
2019-07-10,74138822601
2019-07-11,74845069954
2019-07-12,75217681692
2019-07-15,75099194278
2019-07-16,74392946924
2019-07-17,73431016203
2019-07-18,74076460804
2019-07-19,73780242267
2019-07-22,73828572660
2019-07-23,74438159227
2019-07-24,74389828834
2019-07-25,73878462097
2019-07-26,74548851417
2019-07-29,74570678046
2019-07-30,74586268496
2019-07-31,72913413286
2019-08-01,70461035611
2019-08-02,69879511852
2019-08-05,67244725920
2019-08-06,67929146645
2019-08-07,67099734742
2019-08-08,68226924226
2019-08-09,66466762500
2019-08-12,64924867064
2019-08-13,66310858007
2019-08-14,64134431285
2019-08-15,63811708984
2019-08-16,65395698633
2019-08-19,66346716041
2019-08-20,65213290376
2019-08-21,65624878238
2019-08-22,65323982567
2019-08-23,63492104774
2019-08-26,63214594776
2019-08-27,64000353421
2019-08-28,64519515383
2019-08-29,65797932225
2019-08-30,65879002562
2019-09-03,64828206279
2019-09-04,64800143470
2019-09-05,66215756266
2019-09-06,66077001268
2019-09-09,67171450809
2019-09-10,66780130531
2019-09-11,67480141705
2019-09-12,67779478331
2019-09-13,69059454219
2019-09-16,67929146645
2019-09-17,68470135235
2019-09-18,69090635117
2019-09-19,69218476802
2019-09-20,69282397644
2019-09-23,69564584776
2019-09-24,68928494445
2019-09-25,69407121238
2019-09-26,69533403878
2019-09-27,69553671462
2019-09-30,69439182279
2019-10-01,67577145145
2019-10-02,65500077782
2019-10-03,65383213527
2019-10-04,66603276352
2019-10-07,65937929192
2019-10-08,64378180932
2019-10-09,65003015150
2019-10-10,65503194162
2019-10-11,67625449038
2019-10-14,67658171029
2019-10-15,69253757661
2019-10-16,69557604724
2019-10-17,70222951884
2019-10-18,69345690875
2019-10-21,70687292525
2019-10-22,70168415232
2019-10-23,71218635339
2019-10-24,70844669722
2019-10-25,71645579418
2019-10-28,72698915905
2019-10-29,72636588303
2019-10-30,72758127128
2019-10-31,71941635531
2019-11-01,73105603514
2019-11-04,74252431405
2019-11-05,75173321737
2019-11-06,76279636686
2019-11-07,76376244471
2019-11-08,76384035421
2019-11-11,75851134417
2019-11-12,75851134417
2019-11-13,75661035228
2019-11-14,75508332602
2019-11-15,76500899676
2019-11-18,76622438502
2019-11-19,76787606649
2019-11-20,76165888811
2019-11-21,75569102014
2019-11-22,75572218395
2019-11-25,76641136783
2019-11-26,76489992346
2019-11-27,77007311449
2019-11-29,77116384754
2019-12-02,76304567727
2019-12-03,75690640840
2019-12-04,75835552516
2019-12-05,76398059132
2019-12-06,77248830910
2019-12-09,77452953809
2019-12-10,76979264028
2019-12-11,76960565747
2019-12-12,78239839794
2019-12-13,77692915080
2019-12-16,78228932464
2019-12-17,78266329026
2019-12-18,77830035806
2019-12-19,78274119976
2019-12-20,77845617707
2019-12-23,77856525037
2019-12-24,77853408657
2019-12-26,78414357082
2019-12-27,78378518711
2019-12-30,78040391465
2019-12-31,78354212208
2020-01-02,79333055361
2020-01-03,78489816276
2020-01-06,78556838976
2020-01-07,79058729891
2020-01-08,79040025882
2020-01-09,79975226346
2020-01-10,79831828941
2020-01-13,81535452453
2020-01-14,80788850750
2020-01-15,82649899673
2020-01-16,83388708040
2020-01-17,83426116058
2020-01-21,82475328920
2020-01-22,83678620183
2020-01-23,84470423243
2020-01-24,83675502848
2020-01-27,81644559174
2020-01-28,82604698317
2020-01-29,83620949488
2020-01-30,84119723069
2020-01-31,82196327448
2020-02-03,82621843659
2020-02-04,83426116058
2020-02-05,84710458029
2020-02-06,86454606894
2020-02-07,86621384310
2020-02-10,87456830058
2020-02-11,88912625447
2020-02-12,89230593605
2020-02-13,88618037301
2020-02-14,88211225099
2020-02-18,88035095678
2020-02-19,89166688240
2020-02-20,88363974508
2020-02-21,86817776408
2020-02-24,82297640832
2020-02-25,78868572464
2020-02-26,79253563321
2020-02-27,74164514130
2020-02-28,72167861139
2020-03-02,76053619067
2020-03-03,75138681280
2020-03-04,77202356970
2020-03-05,73642360537
2020-03-06,70203940165
2020-03-09,65309724403
2020-03-10,71542835496
2020-03-11,67173890661
2020-03-12,60198853867
2020-03-13,64494541332
2020-03-16,55688070296
2020-03-17,60283021909
2020-03-18,58194407539
2020-03-19,61935209395
2020-03-20,55289051431
2020-03-23,51033889320
2020-03-24,57935668744
2020-03-25,62561793706
2020-03-26,70436181613
2020-03-27,67699161588
2020-03-30,70973921880
2020-03-31,67909491371
2020-04-01,63212612442
2020-04-02,65835023648
2020-04-03,64529220305
2020-04-06,69383536517
2020-04-07,68395694744
2020-04-08,69607344418
2020-04-09,72763807583
2020-04-13,69826521812
2020-04-14,70697057374
2020-04-15,68387977230
2020-04-16,70845233640
2020-04-17,73605016592
2020-04-20,72668110411
2020-04-21,73219140900
2020-04-22,74242483237
2020-04-23,72729850522
2020-04-24,73337990613
2020-04-27,76658065072
2020-04-28,76830937382
2020-04-29,78933188155
2020-04-30,77490013065
2020-05-01,74730230112
2020-05-04,74321201878
2020-05-05,74935515980
2020-05-06,74612923901
2020-05-07,76772284277
2020-05-08,76986831162
2020-05-11,76111665091
2020-05-12,70142939879
2020-05-13,74983364566
2020-05-14,76897308001
2020-05-15,79294367803
2020-05-18,79711113551
2020-05-19,77360358832
2020-05-20,78524159920
2020-05-21,78488659357
2020-05-22,79227997184
2020-05-26,80822435545
2020-05-27,82793488582
2020-05-28,82861402704
2020-05-29,81595730433
2020-06-01,83075949589
2020-06-02,83555978951
2020-06-03,84539190215
2020-06-04,84304577794
2020-06-05,85900559658
2020-06-08,86024039880
2020-06-09,86136715582
2020-06-10,86136715582
2020-06-11,81066308983
2020-06-12,81348769990
2020-06-15,83816830919
2020-06-16,84954392460
2020-06-17,85699904298
2020-06-18,85937603725
2020-06-19,85721513337
2020-06-22,85388116739
2020-06-23,85610381138
2020-06-24,83128428683
2020-06-25,84424971010
2020-06-26,82554245653
2020-06-29,82248632104
2020-06-30,83300436354
2020-07-01,83335649463
2020-07-02,84476247987
2020-07-06,85361168721
2020-07-07,84087372785
2020-07-08,85370354749
2020-07-09,84119523885
2020-07-10,84829910079
2020-07-13,84597197360
2020-07-14,85939888509
2020-07-15,87051397943
2020-07-16,86801844172
2020-07-17,89980209991
2020-07-20,88737034150
2020-07-21,88798274340
2020-07-22,89187149541
2020-07-23,88515038464
2020-07-24,87362191903
2020-07-27,88083295131
2020-07-28,87374439941
2020-07-29,88430833204
2020-07-30,87740350071
2020-07-31,88034302979
2020-08-03,88790619316
2020-08-04,87426494101
2020-08-05,89127440356
2020-08-06,89139688394
2020-08-07,90052167213
2020-08-10,88828894434
2020-08-11,89814861480
2020-08-12,90366023183
2020-08-13,90261914861
2020-08-14,90093504341
2020-08-17,90640073030
2020-08-18,90208329696
2020-08-19,90291003951
2020-08-20,89312691929
2020-08-21,89416800250
2020-08-24,90551274755
2020-08-25,90505344613
2020-08-26,90650790063
2020-08-27,91091719425
2020-08-28,92022570301
2020-08-31,90970770051
2020-09-01,91284626021
2020-09-02,93085087584
2020-09-03,88663545923
2020-09-04,86445120069
2020-09-08,84594135351
2020-09-09,85763822965
2020-09-10,83181017985
2020-09-11,82857975987
2020-09-14,83804136910
2020-09-15,83923555279
2020-09-16,86001128698
2020-09-17,83961830397
2020-09-18,85264715423
2020-09-21,84601790375
2020-09-22,84327740528
2020-09-23,82450728729
2020-09-24,81916408078
2020-09-25,83869970114
2020-09-28,85529579241
2020-09-29,84940142420
2020-09-30,86295102373
2020-10-01,86962739045
2020-10-02,87301151211
2020-10-05,88964117783
2020-10-06,88849272025
2020-10-07,90659241167
2020-10-08,92556493085
2020-10-09,93648293422
2020-10-12,94156677310
2020-10-13,97842460495
2020-10-14,97978744128
2020-10-15,98957229984
2020-10-16,100663072306
2020-10-19,97219230850
2020-10-20,98778070602
2020-10-21,97234543618
2020-10-22,97263637876
2020-10-23,97589799828
2020-10-26,95274509352
2020-10-27,94101551346
2020-10-28,91985326850
2020-10-29,92233393687
2020-10-30,91755635335
2020-11-02,94153614756
2020-11-03,96357122029
2020-11-04,99777994333
2020-11-05,102318382494
2020-11-06,100283315667
2020-11-09,101986095435
2020-11-10,101156143426
2020-11-11,102690482749
2020-11-12,101032110007
2020-11-13,102560324224
2020-11-16,103580154553
2020-11-17,102211193120
2020-11-18,102578699545
2020-11-19,103128427905
2020-11-20,103010519594
2020-11-23,104566296792
2020-11-24,107082184526
2020-11-25,107742164813
2020-11-27,109503133099
2020-11-30,106936713232
2020-12-01,109521508420
2020-12-02,110000798049
2020-12-03,109550602679
2020-12-04,107720726939
2020-12-07,108642555554
2020-12-08,109320911163
2020-12-09,107446628397
2020-12-10,106945900893
2020-12-11,106454361050
2020-12-14,104727080853
2020-12-15,106910681527
2020-12-16,106939775786
2020-12-17,108109671238
2020-12-18,107005620687
2020-12-21,107010214517
2020-12-22,106197106553
2020-12-23,107746758644
2020-12-24,108288830620
2020-12-28,108748213651
2020-12-29,108151015711
2020-12-30,108558335332
2020-12-31,110525621304
2021-01-04,108883529861
2021-01-05,109459487307
2021-01-06,112581299213
2021-01-07,114949464672
2021-01-08,115873141109
2021-01-11,117440174268
2021-01-12,119134346971
2021-01-13,119442239117
2021-01-14,113889457882
2021-01-15,111478401974
2021-01-19,112380633187
2021-01-20,113589224744
2021-01-21,113690323658
2021-01-22,112595085428
2021-01-25,110746200752
2021-01-26,110573107158
2021-01-27,106887592219
2021-01-28,110275937624
2021-01-29,107419127416
2021-02-01,109243503265
2021-02-02,111744935474
2021-02-03,110914698941
2021-02-04,112196816981
2021-02-05,111259354328
2021-02-08,111277735949
2021-02-09,111637709353
2021-02-10,110775304985
2021-02-11,110508771485
2021-02-12,110746200752
2021-02-16,111869011413
2021-02-17,110502644279
2021-02-18,107766846407
2021-02-19,108774771938
2021-02-22,107707106140
2021-02-23,107710169743
2021-02-24,109079600481
2021-02-25,106428051703
2021-02-26,106383629454
2021-03-01,110167179702
2021-03-02,109724489005
2021-03-03,107454358856
2021-03-04,104654225312
2021-03-05,107575371192
2021-03-08,107066813021
2021-03-09,110596084184
2021-03-10,111591755302
2021-03-11,110614465804
2021-03-12,109706107384
2021-03-15,110138075469
2021-03-16,110759986968
2021-03-17,111548864853
2021-03-18,110861085881
2021-03-19,111766380698
2021-03-22,111962451318
2021-03-23,109764315850
2021-03-24,110710969313
2021-03-25,111438575130
2021-03-26,115942072186
2021-03-29,116089125151
2021-03-30,114771775672
2021-03-31,115397542321
2021-04-01,117367363492
2021-04-05,119998383377
2021-04-06,119644825731
2021-04-07,120607543304
2021-04-08,122536039554
2021-04-09,123722217804
2021-04-12,123665587358
2021-04-13,122825313992
2021-04-14,122607975526
2021-04-15,125174712202
2021-04-16,124196689104
2021-04-19,124141589211
2021-04-20,123203360479
2021-04-21,124208933524
2021-04-22,121727907792
2021-04-23,124459944147
2021-04-26,125248178726
2021-04-27,125583369741
2021-04-28,124935946000
2021-04-29,126625676048
2021-04-30,125398172879
2021-05-03,126365482109
2021-05-04,128020009448
2021-05-05,130251555110
2021-05-06,132714214211
2021-05-07,133744276098
2021-05-10,131237230972
2021-05-11,129193943277
2021-05-12,126041004963
2021-05-13,128411830909
2021-05-14,131148458922
2021-05-17,130014319460
2021-05-18,128587844456
2021-05-19,128339894938
2021-05-20,129313326379
2021-05-21,131745374428
2021-05-24,133519284868
2021-05-25,133811620411
2021-05-26,134188136346
2021-05-27,134142219768
2021-05-28,134235583476
2021-06-01,134215686292
2021-06-02,135824297054
2021-06-03,134843212850
2021-06-04,135737055557
2021-06-07,135447781119
2021-06-08,135380436806
2021-06-09,133301946402
2021-06-10,132766252999
2021-06-11,134789643510
2021-06-14,134195789109
2021-06-15,134843212850
2021-06-16,133058588542
2021-06-17,132977469255
2021-06-18,128685799821
2021-06-21,131820371505
2021-06-22,132356064908
2021-06-23,132457081378
2021-06-24,132750947473
2021-06-25,133774887149
2021-06-28,134495777414
2021-06-29,133698359520
2021-06-30,133617404549
2021-07-01,134267952732
2021-07-02,136466988842
2021-07-06,136321913543
2021-07-07,137583305090
2021-07-08,133851052136
2021-07-09,137639808101
2021-07-12,139870913488
2021-07-13,138672133386
2021-07-14,134434407549
2021-07-15,134385540080
2021-07-16,133625040091
2021-07-19,129065094379
2021-07-20,134208395504
2021-07-21,134794805133
2021-07-22,132378919629
2021-07-23,132698085286
2021-07-26,133085970823
2021-07-27,131618419641
2021-07-28,131439747957
2021-07-29,132765278056
2021-07-30,132426259989
2021-08-02,133356269011
2021-08-03,134417609356
2021-08-04,134692488870
2021-08-05,135802696684
2021-08-06,136842657511
2021-08-09,137740597256
2021-08-10,139357805062
2021-08-11,140049585172
2021-08-12,140271015892
2021-08-13,140014461679
2021-08-16,141240729732
2021-08-17,138908835190
2021-08-18,137731434606
2021-08-19,138017003878
2021-08-20,140061802039
2021-08-23,141694280930
2021-08-24,141897386348
2021-08-25,143474889336
2021-08-26,142919021875
2021-08-27,145829690504
2021-08-30,144782094135
2021-08-31,144050609206
2021-09-01,144131545952
2021-09-02,145177615213
2021-09-03,143132817052
2021-09-07,141231567082
2021-09-08,141156738769
2021-09-09,140820774919
2021-09-10,139977811077
2021-09-13,139922835174
2021-09-14,137737543039
2021-09-15,138913416515
2021-09-16,135979841260
2021-09-17,133870904545
2021-09-20,130914422664
2021-09-21,129077311246
2021-09-22,129964561233
2021-09-23,133800657558
2021-09-24,133563955755
2021-09-27,133693759970
2021-09-28,131418368439
2021-09-29,130807525075
2021-09-30,127838580864
2021-10-01,128330936069
2021-10-04,125841722293
2021-10-05,127856872698
2021-10-06,127669381397
2021-10-07,128401054767
2021-10-08,128713540268
2021-10-11,128001683052
2021-10-12,127462073942
2021-10-13,132281972265
2021-10-14,136047041479
2021-10-15,138295412771
2021-10-18,136626282897
2021-10-19,137440269520
2021-10-20,137635382419
2021-10-21,137755803661
2021-10-22,139470663121
2021-10-25,140959923292
2021-10-26,142002557844
2021-10-27,139821256611
2021-10-28,142597042456
2021-10-29,143813449433
2021-11-01,142711366420
2021-11-02,144482625703
2021-11-03,145069488718
2021-11-04,145426179486
2021-11-05,145589281674
2021-11-08,147229449478
2021-11-09,147363589596
2021-11-10,146214252677
2021-11-11,147188292851
2021-11-12,148086117048
2021-11-15,145304233924
2021-11-16,144650300850
2021-11-17,141996460566
2021-11-18,140659632347
2021-11-19,139467614482
2021-11-22,140135266432
2021-11-23,142589420859
2021-11-24,141871466365
2021-11-26,137438745201
2021-11-29,141456851456
2021-11-30,137891468098
2021-12-01,137239059344
2021-12-02,140062099095
2021-12-03,137123211060
2021-12-06,136685731358
2021-12-07,140377633235
2021-12-08,140825783174
2021-12-09,140097158444
2021-12-10,141023944712
2021-12-13,139880705072
2021-12-14,137551544845
2021-12-15,139461517204
2021-12-16,140473665365
2021-12-17,139257258388
2021-12-20,136775666210
2021-12-21,138845692118
2021-12-22,138947821526
2021-12-23,139310609571
2021-12-27,140629145956
2021-12-28,140514821992
2021-12-29,138670395373
2021-12-30,139286220459
2021-12-31,138920523568
2022-01-03,138339386771
2022-01-04,139172400090
2022-01-05,135310799185
2022-01-06,135875245369
2022-01-07,135386665608
2022-01-10,132514362852
2022-01-11,134767595600
2022-01-12,134300258437
2022-01-13,131640381665
2022-01-14,128760492267
2022-01-18,126241727040
2022-01-19,125255463547
2022-01-20,125414783034
2022-01-21,121525870217
2022-01-24,119386437102
2022-01-25,121166263374
2022-01-26,120698926212
2022-01-27,119559412546
2022-01-28,122621381358
2022-01-31,124867027464
2022-02-01,125323743327
2022-02-02,124801782340
2022-02-03,122261774515
2022-02-04,122876292537
2022-02-07,123953595737
2022-02-08,122507581724
2022-02-09,123358802985
2022-02-10,118076982650
2022-02-11,117212105434
2022-02-14,115363999381
2022-02-15,118532181185
2022-02-16,118870545429
2022-02-17,115696294312
2022-02-18,114713065476
2022-02-22,113113801290
2022-02-23,111142791634
2022-02-24,111036578642
2022-02-25,113931641325
2022-02-28,112872546067
2022-03-01,108460154934
2022-03-02,111984908923
2022-03-03,111934837084
2022-03-04,105695582498
2022-03-07,102733757364
2022-03-08,100579150965
2022-03-09,105188794796
2022-03-10,105788139534
2022-03-11,104246533828
2022-03-14,105838211372
2022-03-15,107376782421
2022-03-16,110933400307
2022-03-17,112423416845
2022-03-18,112068361988
2022-03-21,111346113646
2022-03-22,113324709945
2022-03-23,111745171028
2022-03-24,112021324806
2022-03-25,112440107458
2022-03-28,113781425808
2022-03-29,117325905067
2022-03-30,117951044389
2022-03-31,115613250858
2022-04-01,116458976380
2022-04-04,118345594853
2022-04-05,115652586929
2022-04-06,112747769393
2022-04-07,113301500236
2022-04-08,111366468138
2022-04-11,110198489420
2022-04-12,108451060121
2022-04-13,108286151209
2022-04-14,104115014778
2022-04-18,102878954400
2022-04-19,106142335350
2022-04-20,105753513420
2022-04-21,103099841566
2022-04-22,100297902985
2022-04-25,101105805362
2022-04-26,97893863889
2022-04-27,97284154791
2022-04-28,98486930802
2022-04-29,94509448874
2022-05-02,94527603984
2022-05-03,95474695534
2022-05-04,100644362993
2022-05-05,95890750129
2022-05-06,95105541639
2022-05-09,91616734744
2022-05-10,92323271093
2022-05-11,90828500403
2022-05-12,90836065032
2022-05-13,93094863251
2022-05-16,90563738388
2022-05-17,92548697037
2022-05-18,89544026398
2022-05-19,89728603346
2022-05-20,90842116735
2022-05-23,92516925595
2022-05-24,93551766843
2022-05-25,94799930628
2022-05-26,98709330895
2022-05-27,100841043347
2022-05-31,101226839426
2022-06-01,99930262015
2022-06-02,103860843244
2022-06-03,101629277689
2022-06-06,102173930977
2022-06-07,102819950293
2022-06-08,100217717917
2022-06-09,99830408913
2022-06-10,93448887888
2022-06-13,90581893497
2022-06-14,89448712073
2022-06-15,90760418742
2022-06-16,88622654586
2022-06-17,88091617630
2022-06-21,92975342113
2022-06-22,92179543142
2022-06-23,94513987651
2022-06-24,98004307472
2022-06-27,96361270053
2022-06-28,95181187929
2022-06-29,93492762736
2022-06-30,91721424000
2022-07-01,92875020000
2022-07-05,93480432000
2022-07-06,92579844000
2022-07-07,93929220000
2022-07-08,93305735999
2022-07-11,91113000000
2022-07-12,90855474000
2022-07-13,89814828000
2022-07-14,88647678000
2022-07-15,90415722000
2022-07-18,89988018000
2022-07-19,94628004000
2022-07-20,95590338000
2022-07-21,96280085999
2022-07-22,95426184000
2022-07-25,95804190000
2022-07-26,93814764000
2022-07-27,96883992000
2022-07-28,99392988000
2022-07-29,100778508000
2022-08-01,101111334000
2022-08-02,100323696000
2022-08-03,103995324000
2022-08-04,104819106000
2022-08-05,104807058000
2022-08-08,104858262000
2022-08-09,104894406000
2022-08-10,109216626000
2022-08-11,109734690000
2022-08-12,113225598000
2022-08-15,113826492000
2022-08-16,114014742000
2022-08-17,111928932000
2022-08-18,112230132000
2022-08-19,107505810000
2022-08-22,104674530000
2022-08-23,104963682000
2022-08-24,105483252000
2022-08-25,107016360000
2022-08-26,101871864000
2022-08-29,101789034000
2022-08-30,101311632000
2022-08-31,100358334000
2022-09-01,100126410000
2022-09-02,99103835999
2022-09-06,99641478000
2022-09-07,101537532000
2022-09-08,104203152000
2022-09-09,104736276000
2022-09-12,104939585999
2022-09-13,97123446000
2022-09-14,96923148000
2022-09-15,95230404000
2022-09-16,94387044000
2022-09-19,95590338000
2022-09-20,93719885999
2022-09-21,91578354000
2022-09-22,90435300000
2022-09-23,89063334000
2022-09-26,88048290000
2022-09-27,87137160000
2022-09-28,88165758000
2022-09-29,84926352000
2022-09-30,82561762755
2022-10-03,85928568666
2022-10-04,88716235948
2022-10-05,87493443249
2022-10-06,85762028801
2022-10-07,82579767065
2022-10-10,81850592523
2022-10-11,79690075361
2022-10-12,79684073925
2022-10-13,84924828401
2022-10-14,82662286818
2022-10-17,85407944044
2022-10-18,87179868188
2022-10-19,86705754700
2022-10-20,85874555737
2022-10-21,89610449995
2022-10-24,91737959256
2022-10-25,95413839149
2022-10-26,95692905949
2022-10-27,97370307467
2022-10-28,99586337917
2022-10-31,96909697211
2022-11-01,97823415928
2022-11-02,95844442222
2022-11-03,95094262652
2022-11-04,98446064971
2022-11-07,101469288638
2022-11-08,102974148855
2022-11-09,100467048732
2022-11-10,113998787816
2022-11-11,116240324371
2022-11-14,111199117661
2022-11-15,111073087493
2022-11-16,109080610555
2022-11-17,108222405127
2022-11-18,108117379987
2022-11-21,108580990961
2022-11-22,110043841123
2022-11-23,110474444196
2022-11-25,110693496630
2022-11-28,108201400099
2022-11-29,107125642596
2022-11-30,107425714424
2022-12-01,108352936372
2022-12-02,106972605963
2022-12-05,106939598062
2022-12-06,106569009355
2022-12-07,106399468772
2022-12-08,105541263344
2022-12-09,106067889402
2022-12-12,106409971286
2022-12-13,108648507123
2022-12-14,106753553529
2022-12-15,104752074436
2022-12-16,105058147701
2022-12-19,103895369367
2022-12-20,103758836685
2022-12-21,106966604527
2022-12-22,105524759393
2022-12-23,105616281301
2022-12-27,105514256879
2022-12-28,105074651651
2022-12-29,107448219811
2022-12-30,106319949737
2023-01-03,106741448589
2023-01-04,108219554711
2023-01-05,105122427685
2023-01-06,110633095134
2023-01-09,112880236185
2023-01-10,113523347267
2023-01-11,113319470560
2023-01-12,113025648248
2023-01-13,113030145528
2023-01-17,112391531727
2023-01-18,112036246584
2023-01-19,109414332175
2023-01-20,111189258796
2023-01-23,112135186750
2023-01-24,112695847693
2023-01-25,112619393928
2023-01-26,113766200402
2023-01-27,113808175018
2023-01-30,112111201255
2023-01-31,113812672299
2023-02-01,114325362252
2023-02-02,115539627930
2023-02-03,113505358145
2023-02-06,111289698056
2023-02-07,111055839481
2023-02-08,109412833081
2023-02-09,107330592307
2023-02-10,108460908753
2023-02-13,110469693950
2023-02-14,109306397448
2023-02-15,108562847107
2023-02-16,106885361559
2023-02-17,107359075082
2023-02-21,104299425392
2023-02-22,103049181471
2023-02-23,103713279861
2023-02-24,102452542286
2023-02-27,102397075829
2023-02-28,103351998344
2023-03-01,102022302472
2023-03-02,102824317457
2023-03-03,104222971627
