,ROK
2023-03-06,35078288000
2023-03-07,34363084000
2023-03-08,34704040000
2023-03-09,34316016000
2023-03-10,33185236000
2023-03-13,32833948000
2023-03-14,33785640000
2023-03-15,31760568000
2023-03-16,32375895999
2023-03-17,31307107999
2023-03-20,31952284000
2023-03-21,32506768000
2023-03-22,31871924000
2023-03-23,31962616000
2023-03-24,31868480000
2023-03-27,31960319999
2023-03-28,32003943999
2023-03-29,32665192000
2023-03-30,33008443999
2023-03-31,33688060000
2023-04-03,33440092000
2023-04-04,32001648000
2023-04-05,31359916000
2023-04-06,31242819999
2023-04-10,31596404000
2023-04-11,31974095999
2023-04-12,32272576000
2023-04-13,31927028000
2023-04-14,31834040000
2023-04-17,31896031999
2023-04-18,31783528000
2023-04-19,31491936000
2023-04-20,31435684000
2023-04-21,31621660000
2023-04-24,31693984000
2023-04-25,31561964000
2023-04-26,31068324000
2023-04-27,32559576000
2023-04-28,32535468000
2023-05-01,32448219999
2023-05-02,32031495999
2023-05-03,31986724000
2023-05-04,32052160000
2023-05-05,32536616000
2023-05-08,32270280000
2023-05-09,31886848000
2023-05-10,31006331999
2023-05-11,31052252000
2023-05-12,31209528000
2023-05-15,31471272000
2023-05-16,30993704000
2023-05-17,31527524000
2023-05-18,32271428000
2023-05-19,32294388000
2023-05-22,32427556000
2023-05-23,31967207999
2023-05-24,31021256000
2023-05-25,31389764000
2023-05-26,32859204000
2023-05-30,32923492000
2023-05-31,31983280000
2023-06-01,32197956000
2023-06-02,33618031999
2023-06-05,33488307999
2023-06-06,33520452000
2023-06-07,34336680000
2023-06-08,34775216000
2023-06-09,35071400000
2023-06-12,35562744000
2023-06-13,36215956000
2023-06-14,35946176000
2023-06-15,36668268000
2023-06-16,36253840000
2023-06-20,36206772000
2023-06-21,36822100000
2023-06-22,36159704000
2023-06-23,35963396000
2023-06-26,36510992000
2023-06-27,37041368000
2023-06-28,36874908000
2023-06-29,37222752000
2023-06-30,37820860000
2023-07-03,37823156000
2023-07-05,37549932000
2023-07-06,37251452000
2023-07-07,37353624000
2023-07-10,38544100000
2023-07-11,38818472000
2023-07-12,38980340000
2023-07-13,39314408000
2023-07-14,39173204000
2023-07-17,39328184000
2023-07-18,39822972000
2023-07-19,39491200000
2023-07-20,39325888000
2023-07-21,38696784000
2023-07-24,38817324000
2023-07-25,38789772000
2023-07-26,38338608000
2023-07-27,37919588000
2023-07-28,38262840000
2023-07-31,38606092000
2023-08-01,35692468000
2023-08-02,34931344000
2023-08-03,34675340000
2023-08-04,34304536000
2023-08-07,35640808000
2023-08-08,35077140000
2023-08-09,34876240000
2023-08-10,34355048000
2023-08-11,34001464000
2023-08-14,34343568000
2023-08-15,34171368000
2023-08-16,33883219999
2023-08-17,33463052000
2023-08-18,33468792000
2023-08-21,33616884000
2023-08-22,33595072000
2023-08-23,34157592000
2023-08-24,34264356000
2023-08-25,34819988000
2023-08-28,35478940000
2023-08-29,36420300000
2023-08-30,35538636000
2023-08-31,35826784000
2023-09-01,36052940000
2023-09-05,35266560000
2023-09-06,35643104000
2023-09-07,34949712000
2023-09-08,34079528000
2023-09-11,33738572000
2023-09-12,33186384000
2023-09-13,32771956000
2023-09-14,32956784000
2023-09-15,32740960000
2023-09-18,33146204000
2023-09-19,33034848000
2023-09-20,32737516000
2023-09-21,32022312000
2023-09-22,32300128000
2023-09-25,32651416000
2023-09-26,32034940000
2023-09-27,32695040000
2023-09-28,32879868000
2023-09-29,32817876000
2023-10-02,32540670000
2023-10-03,32583072000
2023-10-04,33096480000
2023-10-05,32793936000
2023-10-06,33269526000
2023-10-09,33287862000
2023-10-10,33428820000
2023-10-11,34370832000
2023-10-12,34383438000
2023-10-13,33041472000
2023-10-16,33437987999
2023-10-17,33297030000
2023-10-18,31580322000
2023-10-19,31116191999
2023-10-20,30490476000
2023-10-23,30581010000
2023-10-24,30467556000
2023-10-25,30176472000
2023-10-26,30093960000
2023-10-27,30025200000
2023-10-30,30192515999
2023-10-31,30118026000
2023-11-01,30595908000
2023-11-02,29635560000
2023-11-03,30220020000
2023-11-06,29624100000
2023-11-07,29454491999
2023-11-08,29465952000
2023-11-09,29464806000
2023-11-10,29616078000
2023-11-13,29951856000
2023-11-14,30661230000
2023-11-15,30961482000
2023-11-16,31260587999
2023-11-17,31544796000
2023-11-20,31070352000
2023-11-21,30872094000
2023-11-22,31262880000
2023-11-24,31285800000
2023-11-27,31063476000
2023-11-28,30856050000
2023-11-29,31006176000
2023-11-30,31565424000
2023-12-01,32256462000
2023-12-04,32030700000
2023-12-05,31515000000
2023-12-06,31871406000
2023-12-07,31846194000
2023-12-08,31919537999
2023-12-11,32063934000
2023-12-12,32510874000
2023-12-13,33345162000
2023-12-14,35165010000
2023-12-15,34880802000
2023-12-18,34987380000
2023-12-19,35581008000
2023-12-20,34787976000
2023-12-21,35153550000
2023-12-22,35271588000
2023-12-26,35645184000
2023-12-27,35665812000
2023-12-28,35597052000
2023-12-29,35581008000
2024-01-02,35019234000
2024-01-03,34731198000
2024-01-04,34823781000
2024-01-05,34867215000
2024-01-08,34982658000
2024-01-09,34629471000
2024-01-10,34526601000
2024-01-11,34872930000
2024-01-12,34814637000
2024-01-16,34104834000
2024-01-17,33761934000
2024-01-18,34307144999
2024-01-19,34684335000
2024-01-22,34934652000
2024-01-23,34778061000
2024-01-24,34330005000
2024-01-25,34774632000
2024-01-26,34632900000
2024-01-29,34818066000
2024-01-30,35115246000
2024-01-31,28949904000
2024-02-01,30062043000
2024-02-02,30633543000
2024-02-05,30440376000
2024-02-06,29715714000
2024-02-07,30748985999
2024-02-08,31856552999
2024-02-09,32404050000
2024-02-12,32082867000
2024-02-13,31818834000
2024-02-14,31995999000
2024-02-15,32161734000
2024-02-16,31971996000
2024-02-20,31160466000
2024-02-21,31390209000
2024-02-22,31846266000
2024-02-23,32062293000
2024-02-26,31753683000
2024-02-27,32114871000
2024-02-28,32736663000
2024-02-29,32584644000
2024-03-01,33038415000
2024-03-04,32937831000
2024-03-05,32881824000
2024-03-06,33281874000
2024-03-07,33620202000
2024-03-08,33671636999
2024-03-11,32551497000
2024-03-12,32447484000
2024-03-13,32504634000
2024-03-14,32004000000
2024-03-15,32104584000
2024-03-18,31794831000
2024-03-19,31797117000
2024-03-20,32207453999
2024-03-21,33157286999
2024-03-22,32733234000
2024-03-25,32285177999
2024-03-26,32512635000
2024-03-27,33285302999
2024-03-28,33299019000
2024-04-01,32389191000
2024-04-02,32030289000
2024-04-03,31990284000
2024-04-04,31584519000
2024-04-05,31917132000
2024-04-08,32238315000
2024-04-09,32784669000
2024-04-10,32239458000
2024-04-11,32977835999
2024-04-12,32554926000
2024-04-15,32678369999
2024-04-16,32162877000
2024-04-17,31849694999
2024-04-18,31261050000
2024-04-19,30856427999
2024-04-22,31257621000
2024-04-23,31584519000
2024-04-24,31496508000
2024-04-25,31655385000
2024-04-26,32017716000
2024-04-29,32000571000
2024-04-30,30970727999
2024-05-01,30832425000
2024-05-02,30865572000
2024-05-03,31323915000
2024-05-06,31705677000
2024-05-07,31094172000
2024-05-08,31271336999
2024-05-09,30918150000
2024-05-10,31271336999
2024-05-13,30737556000
2024-05-14,30957011999
2024-05-15,31458789000
2024-05-16,30987873000
2024-05-17,30833568000
2024-05-20,31000446000
2024-05-21,30902148000
2024-05-22,30953583000
2024-05-23,29951172000
2024-05-24,30195774000
2024-05-28,29557980000
2024-05-29,29178504000
2024-05-30,29395674000
2024-05-31,29435678999
2024-06-03,29484827999
2024-06-04,29145357000
2024-06-05,29665422000
2024-06-06,29176218000
2024-06-07,29250513000
2024-06-10,29172789000
2024-06-11,29156787000
2024-06-12,29964888000
2024-06-13,29800296000
2024-06-14,29076777000
2024-06-17,29547693000
2024-06-18,29753433000
2024-06-20,29777435999
2024-06-21,29548835999
2024-06-24,30388941000
2024-06-25,30388941000
2024-06-26,30516957000
2024-06-27,30593538000
2024-06-28,31464503999
2024-07-01,30348935999
2024-07-02,30278069999
2024-07-03,30442661999
2024-07-05,30183201000
2024-07-08,30302073000
2024-07-09,29859732000
2024-07-10,30298644000
2024-07-11,31344489000
2024-07-12,32386905000
2024-07-15,32598360000
2024-07-16,33646491000
2024-07-17,32902398000
2024-07-18,31142177999
2024-07-19,30833568000
2024-07-22,31515939000
2024-07-23,31106744999
2024-07-24,30068901000
2024-07-25,30975300000
2024-07-26,31665672000
2024-07-29,31113602999
2024-07-30,31481649000
2024-07-31,31849694999
2024-08-01,30246066000
2024-08-02,28971621000
2024-08-05,28228299000
2024-08-06,28512549000
2024-08-07,28329492000
2024-08-08,29464218000
2024-08-09,29351654999
