,CSX
2023-02-21,62831860000
2023-02-22,61599460000
2023-02-23,62955100000
2023-02-24,63160500000
2023-02-27,63201580000
2023-02-28,62626460000
2023-03-01,63386440000
2023-03-02,64249120000
2023-03-03,63982100000
2023-03-06,62729160000
2023-03-07,60983260000
2023-03-08,62174580000
2023-03-09,61127040000
2023-03-10,60572460000
2023-03-13,59689240000
2023-03-14,60100040000
2023-03-15,59524920000
2023-03-16,60243820000
2023-03-17,59381140000
2023-03-20,59935720000
2023-03-21,60223280000
2023-03-22,58107660000
2023-03-23,57676320000
2023-03-24,58025500000
2023-03-27,59052500000
2023-03-28,59791940000
2023-03-29,60777860000
2023-03-30,60593000000
2023-03-31,60478800000
2023-04-03,60297000000
2023-04-04,59610200000
2023-04-05,59165800000
2023-04-06,60640400000
2023-04-10,60579800000
2023-04-11,61226200000
2023-04-12,60923200000
2023-04-13,61448400000
2023-04-14,61529200000
2023-04-17,61509000000
2023-04-18,61428200000
2023-04-19,61731200000
2023-04-20,62236200000
2023-04-21,64276400000
2023-04-24,63387600000
2023-04-25,62418000000
2023-04-26,60882800000
2023-04-27,61387800000
2023-04-28,61892800000
2023-05-01,63226000000
2023-05-02,62761400000
2023-05-03,62478600000
2023-05-04,63246200000
2023-05-05,64357200000
2023-05-08,64397600000
2023-05-09,64680400000
2023-05-10,64256200000
2023-05-11,64215800000
2023-05-12,64276400000
2023-05-15,64660199999
2023-05-16,63993600000
2023-05-17,64539000000
2023-05-18,65427800000
2023-05-19,65266200000
2023-05-22,64438000000
2023-05-23,63852200000
2023-05-24,62397800000
2023-05-25,62458400000
2023-05-26,62236200000
2023-05-30,62559400000
2023-05-31,61953400000
2023-06-01,63387600000
2023-06-02,64478400000
2023-06-05,64902600000
2023-06-06,64518800000
2023-06-07,65811600000
2023-06-08,65771200000
2023-06-09,65266200000
2023-06-12,65448000000
2023-06-13,65973199999
2023-06-14,66841800000
2023-06-15,67791200000
2023-06-16,67084200000
2023-06-20,66478199999
2023-06-21,66922600000
2023-06-22,66882200000
2023-06-23,66134800000
2023-06-26,66882200000
2023-06-27,67609400000
2023-06-28,67851800000
2023-06-29,68417399999
2023-06-30,67995400000
2023-07-03,68473960000
2023-07-05,67536779999
2023-07-06,66719240000
2023-07-07,66400199999
2023-07-10,67018340000
2023-07-11,67337380000
2023-07-12,66858820000
2023-07-13,67237680000
2023-07-14,67058220000
2023-07-17,66240680000
2023-07-18,67297500000
2023-07-19,67397199999
2023-07-20,67217740000
2023-07-21,64725240000
2023-07-24,64844880000
2023-07-25,66140980000
2023-07-26,65702300000
2023-07-27,65861820000
2023-07-28,67397199999
2023-07-31,66440080000
2023-08-01,66420140000
2023-08-02,65722240000
2023-08-03,65622539999
2023-08-04,62850880000
2023-08-07,63369320000
2023-08-08,62432140000
2023-08-09,62033340000
2023-08-10,61654480000
2023-08-11,61315500000
2023-08-14,61455080000
2023-08-15,60378320000
2023-08-16,60198860000
2023-08-17,60358380000
2023-08-18,61554780000
2023-08-21,61235740000
2023-08-22,60836940000
2023-08-23,61814000000
2023-08-24,60936640000
2023-08-25,61634540000
2023-08-28,61534840000
2023-08-29,61315500000
2023-08-30,61275620000
2023-08-31,60218800000
2023-09-01,61076220000
2023-09-05,59660480000
2023-09-06,59281620000
2023-09-07,58803060000
2023-09-08,59720300000
2023-09-11,60178920000
2023-09-12,60996460000
2023-09-13,60817000000
2023-09-14,61893760000
2023-09-15,61514900000
2023-09-18,62013400000
2023-09-19,61634540000
2023-09-20,62432140000
2023-09-21,61853880000
2023-09-22,62212800000
2023-09-25,62113100000
2023-09-26,61056280000
2023-09-27,60378320000
2023-09-28,60956580000
2023-09-29,61315500000
2023-10-02,59997896702
2023-10-03,60449747267
2023-10-04,60606912681
2023-10-05,59742502905
2023-10-06,60724786741
2023-10-09,61058763245
2023-10-10,61962464374
2023-10-11,62099984111
2023-10-12,61215928659
2023-10-13,61176637306
2023-10-16,61707070577
2023-10-17,61628487870
2023-10-18,60253290500
2023-10-19,59997896702
2023-10-20,60430101590
2023-10-23,59251360987
2023-10-24,58308368504
2023-10-25,58151203091
2023-10-26,58131557414
2023-10-27,57443958729
2023-10-30,57758289556
2023-10-31,58642345009
2023-11-01,58092266061
2023-11-02,59703211552
2023-11-03,59722857228
2023-11-06,59683565875
2023-11-07,59624628845
2023-11-08,59663920198
2023-11-09,59271006664
2023-11-10,60312227530
2023-11-13,59821085612
2023-11-14,61117700275
2023-11-15,60881952155
2023-11-16,61549905163
2023-11-17,62119629788
2023-11-20,62984039564
2023-11-21,63357307422
2023-11-22,63946677723
2023-11-24,64123488814
2023-11-27,62748291443
2023-11-28,62964393887
2023-11-29,62335732232
2023-11-30,63455535805
2023-12-01,65616560244
2023-12-04,66127347839
2023-12-05,65400457800
2023-12-06,65852308365
2023-12-07,65813017012
2023-12-08,64752150469
2023-12-11,65223646710
2023-12-12,65262938063
2023-12-13,65302229417
2023-12-14,66480970020
2023-12-15,66795300848
2023-12-18,67443608179
2023-12-19,67934750097
2023-12-20,67502545209
2023-12-21,67699001977
2023-12-22,68032978481
2023-12-26,68661640136
2023-12-27,68072269834
2023-12-28,68249080925
2023-12-29,68111561188
2024-01-02,67785959999
2024-01-03,67864279999
2024-01-04,67981760000
2024-01-05,67785959999
2024-01-08,67923019999
2024-01-09,67766380000
2024-01-10,67942600000
2024-01-11,67688060000
2024-01-12,68255880000
2024-01-16,68020920000
2024-01-17,67335620000
2024-01-18,67453100000
2024-01-19,67648899999
2024-01-22,68040500000
2024-01-23,68314620000
2024-01-24,67335620000
2024-01-25,68530000000
2024-01-26,69293620000
2024-01-29,69685220000
2024-01-30,70194300000
2024-01-31,69900600000
2024-02-01,71036240000
2024-02-02,71525740000
2024-02-05,71917340000
2024-02-06,72485160000
2024-02-07,72426420000
2024-02-08,72583060000
2024-02-09,72230620000
2024-02-12,72191460000
2024-02-13,71682380000
2024-02-14,72446000000
2024-02-15,72446000000
2024-02-16,71897760000
2024-02-20,72171880000
2024-02-21,72641800000
2024-02-22,74188620000
2024-02-23,75050140000
2024-02-26,74756440000
2024-02-27,74325680000
2024-02-28,73777440000
2024-02-29,74286520000
2024-03-01,74854340000
2024-03-04,75148040000
2024-03-05,74893500000
2024-03-06,74580220000
2024-03-07,74247360000
2024-03-08,74776020000
2024-03-11,74482320000
2024-03-12,74051560000
2024-03-13,73973240000
2024-03-14,72504740000
2024-03-15,72387260000
2024-03-18,73052980000
2024-03-19,72406840000
2024-03-20,73640380000
2024-03-21,74149460000
2024-03-22,73131300000
2024-03-25,72132720000
2024-03-26,70742540000
2024-03-27,72132720000
2024-03-28,72583060000
2024-04-01,72015240000
2024-04-02,71486580000
2024-04-03,71310360000
2024-04-04,70722960000
2024-04-05,71075400000
2024-04-08,70585900000
2024-04-09,70390100000
2024-04-10,69332780000
2024-04-11,69371940000
2024-04-12,69195720000
2024-04-15,68804120000
2024-04-16,68216720000
2024-04-17,66885279999
2024-04-18,67335620000
2024-04-19,67237720000
2024-04-22,67785959999
2024-04-23,67981760000
2024-04-24,65925860000
2024-04-25,66630740000
2024-04-26,66552420000
2024-04-29,66474100000
2024-04-30,65044760000
2024-05-01,65005600000
2024-05-02,65730060000
2024-05-03,66278300000
2024-05-06,65945440000
2024-05-07,66493680000
2024-05-08,67002760000
2024-05-09,67551000000
2024-05-10,67316040000
2024-05-13,67590160000
2024-05-14,66434940000
2024-05-15,66258720000
2024-05-16,66434940000
2024-05-17,65632160000
2024-05-20,65416779999
2024-05-21,64751060000
2024-05-22,66591579999
2024-05-23,65593000000
2024-05-24,66141240000
2024-05-28,65553839999
2024-05-29,65083920000
2024-05-30,65201399999
2024-05-31,66082500000
2024-06-03,64966440000
2024-06-04,64163660000
2024-06-05,64711899999
2024-06-06,64594420000
2024-06-07,64124500000
2024-06-10,64476940000
2024-06-11,63967860000
2024-06-12,64144079999
2024-06-13,63693740000
2024-06-14,63008440000
2024-06-17,63850380000
2024-06-18,64672740000
2024-06-20,65220980000
2024-06-21,65416779999
2024-06-24,65025180000
2024-06-25,64046180000
2024-06-26,64633579999
2024-06-27,64672740000
2024-06-28,65495100000
2024-07-01,65769220000
2024-07-02,66102079999
2024-07-03,65690899999
2024-07-05,65201399999
2024-07-08,65377620000
2024-07-09,63595839999
2024-07-10,64457360000
2024-07-11,66062920000
2024-07-12,66160820000
2024-07-15,67746800000
2024-07-16,69176140000
2024-07-17,69411100000
2024-07-18,68569160000
2024-07-19,67923019999
2024-07-22,67570579999
2024-07-23,65867120000
2024-07-24,65005600000
2024-07-25,65788800000
2024-07-26,67198560000
2024-07-29,67355200000
2024-07-30,68569160000
2024-07-31,68725800000
2024-08-01,68079660000
2024-08-02,66251520000
2024-08-05,64152000000
2024-08-06,65823840000
2024-08-07,65357279999
2024-08-08,66582000000
2024-08-09,66096000000
