,VNO
2018-07-16,14046723600
2018-07-17,13785539950
2018-07-18,13726440000
2018-07-19,13909459199
2018-07-20,13762662550
2018-07-23,13676872299
2018-07-24,13699749700
2018-07-25,13701656150
2018-07-26,13634930400
2018-07-27,13409969300
2018-07-30,13356588700
2018-07-31,13711188400
2018-08-01,13770288350
2018-08-02,13667340050
2018-08-03,13728346450
2018-08-06,13831294750
2018-08-07,13878956000
2018-08-08,13918991450
2018-08-09,13972372050
2018-08-10,13869423750
2018-08-13,13814136699
2018-08-14,14012407500
2018-08-15,14288842750
2018-08-16,14565278000
2018-08-17,14658694050
2018-08-20,14628190850
2018-08-21,14460423249
2018-08-22,14475674850
2018-08-23,14504271600
2018-08-24,14635816650
2018-08-27,14452797450
2018-08-28,14752110100
2018-08-29,14654881150
2018-08-30,14641536000
2018-08-31,14679665000
2018-09-04,14384165250
2018-09-05,14576716699
2018-09-06,14509990950
2018-09-07,14368913650
2018-09-10,14508084499
2018-09-11,14437545850
2018-09-12,14428013600
2018-09-13,14391791049
2018-09-14,14302187900
2018-09-17,14346036250
2018-09-18,14244994400
2018-09-19,14094384850
2018-09-20,14195426699
2018-09-21,14307907250
2018-09-24,14016220400
2018-09-25,14014313950
2018-09-26,13718814199
2018-09-27,13716907750
2018-09-28,13917085000
2018-10-01,13705106281
2018-10-02,13667184017
2018-10-03,13540144432
2018-10-04,13445338772
2018-10-05,13348636998
2018-10-08,13561001677
2018-10-09,13538248319
2018-10-10,13361909790
2018-10-11,12855647563
2018-10-12,12791179714
2018-10-15,12770322469
2018-10-16,13011128847
2018-10-17,12959933790
2018-10-18,12874608695
2018-10-19,12954245450
2018-10-22,12656555676
2018-10-23,12667932356
2018-10-24,12724815752
2018-10-25,12906842620
2018-10-26,12707750733
2018-10-29,12937180431
2018-10-30,12887881488
2018-10-31,12908738733
2018-11-01,12916323186
2018-11-02,12669828469
2018-11-05,12821517526
2018-11-06,13075596696
2018-11-07,13151441224
2018-11-08,13253831337
2018-11-09,13284169149
2018-11-12,13305026394
2018-11-13,13384663149
2018-11-14,13521183300
2018-11-15,13350533111
2018-11-16,13488949375
2018-11-19,13528767753
2018-11-20,13297441941
2018-11-21,13214012960
2018-11-23,13159025677
2018-11-26,13170402356
2018-11-27,13147648998
2018-11-28,13382767036
2018-11-29,13382767036
2018-11-30,13644430659
2018-12-03,13695625715
2018-12-04,13426377640
2018-12-06,13646326772
2018-12-07,13397935941
2018-12-10,13301234168
2018-12-11,13269000243
2018-12-12,12976998809
2018-12-13,13050947224
2018-12-14,12961829903
2018-12-17,12476424921
2018-12-18,12567438355
2018-12-19,12235618544
2018-12-20,12027046091
2018-12-21,11816577524
2018-12-24,11412705410
2018-12-26,11793824166
2018-12-27,11727460203
2018-12-28,11776759147
2018-12-31,11828438670
2019-01-02,11509988040
2019-01-03,11479477800
2019-01-04,11672073690
2019-01-07,11895179820
2019-01-08,12207909780
2019-01-09,12225071790
2019-01-10,12400505670
2019-01-11,12421481460
2019-01-14,12207909780
2019-01-15,12286092270
2019-01-16,12427202130
2019-01-17,12467246820
2019-01-18,12659842710
2019-01-22,12598822229
2019-01-23,12514919070
2019-01-24,12533987970
2019-01-25,12623611800
2019-01-28,12800952570
2019-01-29,12913459080
2019-01-30,13109868750
2019-01-31,13331067990
2019-02-01,13264326840
2019-02-04,13388274689
2019-02-05,13443574500
2019-02-06,13302464640
2019-02-07,13319626649
2019-02-08,13329161100
2019-02-11,13361578229
2019-02-12,13081265399
2019-02-13,13136565210
2019-02-14,13018338030
2019-02-15,13119403200
2019-02-19,13117496310
2019-02-20,12963038220
2019-02-21,13046941380
2019-02-22,13136565210
2019-02-25,13014524250
2019-02-26,12886762620
2019-02-27,12753280320
2019-02-28,12835276590
2019-03-01,12743745870
2019-03-04,12888669510
2019-03-05,12945876210
2019-03-06,12963038220
2019-03-07,12888669510
2019-03-08,12898203960
2019-03-11,13071730950
2019-03-12,13180423680
2019-03-13,13172796120
2019-03-14,13054568939
2019-03-15,12831462810
2019-03-18,12741838979
2019-03-19,12694166729
2019-03-20,12688446060
2019-03-21,12882948840
2019-03-22,12741838979
2019-03-25,12678911609
2019-03-26,12818114580
2019-03-27,12730397640
2019-03-28,12875321280
2019-03-29,12860066160
2019-04-01,12900611220
2019-04-02,13083760980
2019-04-03,13135271849
2019-04-04,13194413960
2019-04-05,13272634169
2019-04-08,13079945360
2019-04-09,12944490849
2019-04-10,12952122090
2019-04-11,12925412750
2019-04-12,13037973540
2019-04-15,12955937710
2019-04-16,12692659930
2019-04-17,12631610009
2019-04-18,12784234810
2019-04-22,12976923620
2019-04-23,13303159130
2019-04-24,13320329419
2019-04-25,13223031110
2019-04-26,13326052849
2019-04-29,13106654700
2019-04-30,13190598340
2019-05-01,13194413960
2019-05-02,12965476759
2019-05-03,12837653490
2019-05-06,12799497290
2019-05-07,12709830220
2019-05-08,12591546000
2019-05-09,12641149060
2019-05-10,12725092700
2019-05-13,12608716290
2019-05-14,12656411540
2019-05-15,12732723939
2019-05-16,12793773860
2019-05-17,12780419189
2019-05-20,12595361620
2019-05-21,12690752120
2019-05-22,12814759770
2019-05-23,12818575390
2019-05-24,12912058080
2019-05-28,12849100349
2019-05-29,12669766210
2019-05-30,12677397450
2019-05-31,12635425630
2019-06-03,12707922410
2019-06-04,12686936500
2019-06-05,12990278290
2019-06-06,13007448580
2019-06-07,13043696970
2019-06-10,12858639400
2019-06-11,12723184890
2019-06-12,12730816130
2019-06-13,12749894230
2019-06-14,12629702200
2019-06-17,12830022250
2019-06-18,12738447370
2019-06-19,12803312910
2019-06-20,12881533120
2019-06-21,12738447370
2019-06-24,12517141410
2019-06-25,12316821360
2019-06-26,12042096720
2019-06-27,12148934080
2019-06-28,12229062099
2019-07-01,12254075080
2019-07-02,12431532100
2019-07-03,12498317000
2019-07-05,12502133280
2019-07-08,12528847240
2019-07-09,12595632140
2019-07-10,12650968200
2019-07-11,12494500720
2019-07-12,12517398399
2019-07-15,12502133280
2019-07-16,12496408859
2019-07-17,12412450700
2019-07-18,12414358840
2019-07-19,12196830880
2019-07-22,12019373860
2019-07-23,12151035520
2019-07-24,12191106460
2019-07-25,12133862260
2019-07-26,12196830880
2019-07-29,12257891359
2019-07-30,12309411140
2019-07-31,12273156479
2019-08-01,12120505280
2019-08-02,11992659900
2019-08-05,11647286560
2019-08-06,11614848180
2019-08-07,11618664460
2019-08-08,11912518020
2019-08-09,11817111020
2019-08-12,11670184240
2019-08-13,11731244720
2019-08-14,11485094660
2019-08-15,11509900480
2019-08-16,11687357500
2019-08-19,11714071460
2019-08-20,11513716760
2019-08-21,11475553960
2019-08-22,11487002800
2019-08-23,11221771340
2019-08-26,11345800440
2019-08-27,11303821360
2019-08-28,11349616720
2019-08-29,11500359780
2019-08-30,11538522580
2019-09-03,11679724940
2019-09-04,11738877280
2019-09-05,11815202880
2019-09-06,11973578500
2019-09-09,11986935480
2019-09-10,12147219240
2019-09-11,12259799500
2019-09-12,12236901820
2019-09-13,12110964580
2019-09-16,12194922740
2019-09-17,12084250620
2019-09-18,12006016880
2019-09-19,11979302920
2019-09-20,11948772680
2019-09-23,11992659900
2019-09-24,11862906380
2019-09-25,12088066900
2019-09-26,12152943660
2019-09-27,12223544840
2019-09-30,12168432251
2019-10-01,11994515597
2019-10-02,11992604425
2019-10-03,12122564122
2019-10-04,12239145616
2019-10-07,12151231703
2019-10-08,12004071457
2019-10-09,11937180436
2019-10-10,11885578792
2019-10-11,11971581533
2019-10-14,11885578792
2019-10-15,12128297638
2019-10-16,12030827865
2019-10-17,11971581533
2019-10-18,11929535748
2019-10-21,12113008262
2019-10-22,12164609907
2019-10-23,12367194141
2019-10-24,12330881873
2019-10-25,12285013744
2019-10-28,12239145616
2019-10-29,12451285710
2019-10-30,12749428545
2019-10-31,12543021967
2019-11-01,12416884613
2019-11-04,12569778375
2019-11-05,12491420322
2019-11-06,12472308602
2019-11-07,12413062269
2019-11-08,12569778375
2019-11-11,12556400171
2019-11-12,12361460625
2019-11-13,12397772893
2019-11-14,12493331494
2019-11-15,12497153838
2019-11-18,12439818678
2019-11-19,12332793045
2019-11-20,12223856239
2019-11-21,12082429510
2019-11-22,12057584274
2019-11-25,12149320531
2019-11-26,12304125464
2019-11-27,12321326012
2019-11-29,12340437733
2019-12-02,12111097090
2019-12-03,12275457884
2019-12-04,12336615389
2019-12-05,12317503668
2019-12-06,12529643763
2019-12-09,12604179471
2019-12-10,12737961513
2019-12-11,12539199623
2019-12-12,12430262818
2019-12-13,12474219774
2019-12-16,12497153838
2019-12-17,12422618130
2019-12-18,12651958772
2019-12-19,12856454178
2019-12-20,12787651985
2019-12-23,12806763706
2019-12-24,12844987146
2019-12-26,12978769187
2019-12-27,12592712439
2019-12-30,12544933139
2019-12-31,12704027000
2020-01-02,12512989000
2020-01-03,12610418380
2020-01-06,12774711060
2020-01-07,12619970280
2020-01-08,12593224960
2020-01-09,12629522180
2020-01-10,12690654340
2020-01-13,12801456380
2020-01-14,12786173340
2020-01-15,12803366760
2020-01-16,12851126260
2020-01-17,12837753600
2020-01-21,12948555640
2020-01-22,12917989560
2020-01-23,13107117180
2020-01-24,12858767780
2020-01-27,12640984460
2020-01-28,12684923200
2020-01-29,12705937380
2020-01-30,12681102440
2020-01-31,12564569260
2020-02-03,12467139880
2020-02-04,12635253320
2020-02-05,12700206240
2020-02-06,12740324220
2020-02-07,12673460920
2020-02-10,12650536360
2020-02-11,12826291320
2020-02-12,12868319680
2020-02-13,12933272600
2020-02-14,12969569820
2020-02-18,12948555640
2020-02-19,12299026440
2020-02-20,12279922640
2020-02-21,12197776300
2020-02-24,11915040060
2020-02-25,11254048580
2020-02-26,10984685000
2020-02-27,10398198340
2020-02-28,10235816040
2020-03-02,10617892040
2020-03-03,10419212520
2020-03-04,10690486480
2020-03-05,10130745140
2020-03-06,10000839300
2020-03-09,8984517140
2020-03-10,9630225580
2020-03-11,9064753100
2020-03-12,8149681079
2020-03-13,8449610739
2020-03-16,6395952239
2020-03-17,6749372540
2020-03-18,5939371420
2020-03-19,6285150200
2020-03-20,5666187080
2020-03-23,5847673180
2020-03-24,6476188200
2020-03-25,6600362899
2020-03-26,7076047520
2020-03-27,7202132600
2020-03-30,7183028800
2020-03-31,6919875840
2020-04-01,6432560639
2020-04-02,5993021440
2020-04-03,6094306560
2020-04-06,6421094400
2020-04-07,7128179199
2020-04-08,7735889919
2020-04-09,8309201919
2020-04-13,8043567360
2020-04-14,8448707840
2020-04-15,8110453760
2020-04-16,7701491199
2020-04-17,8035923199
2020-04-20,7290617600
2020-04-21,6893121280
2020-04-22,7110979840
2020-04-23,7162577919
2020-04-24,7217998080
2020-04-27,7661359360
2020-04-28,7942282240
2020-04-29,8463996160
2020-04-30,8374177280
2020-05-01,8026368000
2020-05-04,7628871680
2020-05-05,7424390400
2020-05-06,6874010880
2020-05-07,7202709760
2020-05-08,7531408639
2020-05-11,7021160960
2020-05-12,6789925120
2020-05-13,6172659199
2020-05-14,6690551040
2020-05-15,6749793280
2020-05-18,7237108479
2020-05-19,7158755840
2020-05-20,7002050560
2020-05-21,6831968000
2020-05-22,6526201600
2020-05-26,7200798720
2020-05-27,7548608000
2020-05-28,7242841600
2020-05-29,6919875840
2020-06-01,7286795520
2020-06-02,7550519040
2020-06-03,7892595199
2020-06-04,7894506240
2020-06-05,8362711040
2020-06-08,8779317760
2020-06-09,8618790400
2020-06-10,8081788160
2020-06-11,7426301440
2020-06-12,7676647680
2020-06-15,7682380800
2020-06-16,7913616639
2020-06-17,7636515840
2020-06-18,7651804160
2020-06-19,7481721600
2020-06-22,7483632639
2020-06-23,7481721600
2020-06-24,7219909120
2020-06-25,7244752639
2020-06-26,7002050560
2020-06-29,7372792320
2020-06-30,7304300020
2020-07-01,7384588060
2020-07-02,7287095439
2020-07-06,7204895780
2020-07-07,6845511220
2020-07-08,6855069320
2020-07-09,6675377040
2020-07-10,6881832000
2020-07-13,7034761599
2020-07-14,7009910540
2020-07-15,7292830300
2020-07-16,7086375340
2020-07-17,6994617580
2020-07-20,6690670000
2020-07-21,6778604520
2020-07-22,6929622500
2020-07-23,6818748540
2020-07-24,6692581620
2020-07-27,6644791120
2020-07-28,6921976020
2020-07-29,6925799259
2020-07-30,6736548880
2020-07-31,6598912240
2020-08-03,6503331240
2020-08-04,6887566860
2020-08-05,6730814020
2020-08-06,6834041500
2020-08-07,6795809099
2020-08-10,7107403160
2020-08-11,7084463720
2020-08-12,7036673220
2020-08-13,6763311560
2020-08-14,6801543960
2020-08-17,6725079160
2020-08-18,6629498160
2020-08-19,6539652020
2020-08-20,6637144640
2020-08-21,6778604520
2020-08-24,7067259140
2020-08-25,7095933439
2020-08-26,6835953120
2020-08-27,7050054560
2020-08-28,7103579919
2020-08-31,6849334460
2020-09-01,6704051340
2020-09-02,6830218259
2020-09-03,6929622500
2020-09-04,7030938360
2020-09-08,6793897480
2020-09-09,6633321400
2020-09-10,6442159400
2020-09-11,6426866439
2020-09-14,6744195360
2020-09-15,6904771439
2020-09-16,7227835220
2020-09-17,7145635560
2020-09-18,6774781280
2020-09-21,6371429460
2020-09-22,6402015380
2020-09-23,6163062880
2020-09-24,6228057960
2020-09-25,6394368900
2020-09-28,6644791120
2020-09-29,6461275599
2020-09-30,6412732012
2020-10-01,6591550407
2020-10-02,6793196682
2020-10-05,6766564155
2020-10-06,6707592132
2020-10-07,6785587389
2020-10-08,6975819724
2020-10-09,6757052539
2020-10-12,6753247892
2020-10-13,6465997066
2020-10-14,6464094743
2020-10-15,6498336563
2020-10-16,6469801713
2020-10-19,6199671797
2020-10-20,6245327558
2020-10-21,6114067246
2020-10-22,6410829689
2020-10-23,6481215653
2020-10-26,6306201905
2020-10-27,6129285833
2020-10-28,5777356013
2020-10-29,5745016517
2020-10-30,5845839654
2020-11-02,6182550887
2020-11-03,6473606360
2020-11-04,6018951079
2020-11-05,6058899869
2020-11-06,5777356013
2020-11-09,7360089041
2020-11-10,7422865711
2020-11-11,7128005592
2020-11-12,6854071030
2020-11-13,7325847220
2020-11-16,7595977136
2020-11-17,7892739579
2020-11-18,7569344609
2020-11-19,7578856226
2020-11-20,7595977136
2020-11-23,7803330381
2020-11-24,7959320896
2020-11-25,7727237447
2020-11-27,7672070070
2020-11-30,7401940154
2020-12-01,7476130765
2020-12-02,7556028346
2020-12-03,7664460777
2020-12-04,7919372106
2020-12-07,7719628154
2020-12-08,7615000370
2020-12-09,7548419052
2020-12-10,7554126022
2020-12-11,7381014597
2020-12-14,7244047316
2020-12-15,7377209951
2020-12-16,7268777520
2020-12-17,7301117017
2020-12-18,6983429017
2020-12-21,6882605880
2020-12-22,6736126982
2020-12-23,6937773257
2020-12-24,6876898910
2020-12-28,7034791748
2020-12-29,6846461736
2020-12-30,6930163964
2020-12-31,7147548120
2021-01-04,7017383879
2021-01-05,6822137520
2021-01-06,7038439860
2021-01-07,6858506940
2021-01-08,6906361440
2021-01-11,6751312860
2021-01-12,6873820379
2021-01-13,7003984620
2021-01-14,7258570560
2021-01-15,7381078080
2021-01-19,7220286960
2021-01-20,7294939980
2021-01-21,7189660080
2021-01-22,7254742200
2021-01-25,7423190040
2021-01-26,7495928879
2021-01-27,7585895340
2021-01-28,7714145399
2021-01-29,7610779680
2021-02-01,7421275860
2021-02-02,7172432460
2021-02-03,7183917540
2021-02-04,7149462300
2021-02-05,7157119020
2021-02-08,7281540720
2021-02-09,7214544420
2021-02-10,7446160200
2021-02-11,7480615440
2021-02-12,7348537020
2021-02-16,7159033200
2021-02-17,7109264520
2021-02-18,6921674879
2021-02-19,7130320500
2021-02-22,7786884240
2021-02-23,8202261300
2021-02-24,8537242800
2021-02-25,8171634420
2021-02-26,8219488920
2021-03-01,8433877080
2021-03-02,8359224060
2021-03-03,8619552540
2021-03-04,8510444280
2021-03-05,8575526399
2021-03-08,9161265480
2021-03-09,8950705680
2021-03-10,9002388540
2021-03-11,9199549080
2021-03-12,9387138720
2021-03-15,9268459560
2021-03-16,9054071400
2021-03-17,9268459560
2021-03-18,9251231940
2021-03-19,9201463260
2021-03-22,9006216900
2021-03-23,8673149580
2021-03-24,8650179420
2021-03-25,8868395940
2021-03-26,9054071400
2021-03-29,8770772760
2021-03-30,8914336260
2021-03-31,8693410530
2021-04-01,8884937530
2021-04-05,8770021330
2021-04-06,8794919840
2021-04-07,8796835110
2021-04-08,8693410530
2021-04-09,8733631200
2021-04-12,8791089300
2021-04-13,8760444980
2021-04-14,8618715000
2021-04-15,8589985950
2021-04-16,8611053920
2021-04-19,8708732690
2021-04-20,8519120959
2021-04-21,8712563230
2021-04-22,8478900290
2021-04-23,8584240140
2021-04-26,8718309040
2021-04-27,8789174030
2021-04-28,8779597680
2021-04-29,8863869560
2021-04-30,8762360250
2021-05-03,8754699170
2021-05-04,9084125610
2021-05-05,8850462670
2021-05-06,8969209410
2021-05-07,8812157270
2021-05-10,8907920770
2021-05-11,8812157270
2021-05-12,8536358390
2021-05-13,8572748520
2021-05-14,8685749450
2021-05-17,8833225240
2021-05-18,8898344420
2021-05-19,8622545540
2021-05-20,8733631200
2021-05-21,8787258760
2021-05-24,8982616300
2021-05-25,8747038090
2021-05-26,8917497120
2021-05-27,8953887250
2021-05-28,9055396560
2021-06-01,9350348140
2021-06-02,9480586500
2021-06-03,9384823000
2021-06-04,9275652610
2021-06-07,9578265270
2021-06-08,9538044600
2021-06-09,9616570670
2021-06-10,9629977560
2021-06-11,9578265270
2021-06-14,9589756890
2021-06-15,9488247580
2021-06-16,9371416110
2021-06-17,9172228030
2021-06-18,8898344420
2021-06-21,9218194510
2021-06-22,9051566020
2021-06-23,9086040880
2021-06-24,9170312760
2021-06-25,9246923560
2021-06-28,9019006430
2021-06-29,8902174960
2021-06-30,8940898590
2021-07-01,9015613620
2021-07-02,8950477440
2021-07-06,8812542000
2021-07-07,8712921960
2021-07-08,8597975760
2021-07-09,8912162040
2021-07-12,9023276700
2021-07-13,8726332350
2021-07-14,8787636990
2021-07-15,8714837730
2021-07-16,8661196170
2021-07-19,8253137160
2021-07-20,8590312680
2021-07-21,8724416580
2021-07-22,8438966849
2021-07-23,8433219540
2021-07-26,8486861099
2021-07-27,8486861099
2021-07-28,8460040319
2021-07-29,8415977610
2021-07-30,8333599500
2021-08-02,8295284099
2021-08-03,8140106730
2021-08-04,7961940120
2021-08-05,8145854040
2021-08-06,8180337900
2021-08-09,8094128250
2021-08-10,8040486690
2021-08-11,8251221390
2021-08-12,8126696340
2021-08-13,8178422130
2021-08-16,8145854040
2021-08-17,8103707099
2021-08-18,7873814700
2021-08-19,7829751989
2021-08-20,7833583530
2021-08-23,7915961640
2021-08-24,7988760900
2021-08-25,7988760900
2021-08-26,7906382790
2021-08-27,8027076300
2021-08-30,7935119340
2021-08-31,8023244760
2021-09-01,8188000980
2021-09-02,8097959790
2021-09-03,8019413220
2021-09-07,8050065540
2021-09-08,8099875560
2021-09-09,7933203569
2021-09-10,7714805790
2021-09-13,7908298560
2021-09-14,7850825459
2021-09-15,7915961640
2021-09-16,7971518970
2021-09-17,7908298560
2021-09-20,7889140860
2021-09-21,7948529730
2021-09-22,8149685580
2021-09-23,8295284099
2021-09-24,8448545700
2021-09-27,8500271489
2021-09-28,8481113790
2021-09-29,8270379090
2021-09-30,8052434790
2021-10-01,8336119710
2021-10-04,8351454030
2021-10-05,8267115270
2021-10-06,8309284650
2021-10-07,8347620449
2021-10-08,8397456990
2021-10-11,8470295010
2021-10-12,8481795750
2021-10-13,8499046860
2021-10-14,8562300930
2021-10-15,8648556480
2021-10-18,8650473270
2021-10-19,8543133030
2021-10-20,8801899680
2021-10-21,8577635250
2021-10-22,8606387100
2021-10-25,8577635250
2021-10-26,8479878960
2021-10-27,8226862680
2021-10-28,8328452550
2021-10-29,8171275770
2021-11-01,8339953290
2021-11-02,8244113790
2021-11-03,8506714020
2021-11-04,8361037979
2021-11-05,8546966610
2021-11-08,8753979930
2021-11-09,8675391540
2021-11-10,8598719940
2021-11-11,8661974010
2021-11-12,8727144870
2021-11-15,8932241400
2021-11-16,8677308330
2021-11-17,8554633770
2021-11-18,8683058700
2021-11-19,8479878960
2021-11-22,8460711060
2021-11-23,8445376740
2021-11-24,8454960690
2021-11-26,8079269850
2021-11-29,7970012820
2021-11-30,7693995060
2021-12-01,7508066430
2021-12-02,7899091590
2021-12-03,7841587889
2021-12-06,8060101949
2021-12-07,8104188120
2021-12-08,8261364900
2021-12-09,8138690340
2021-12-10,8058185160
2021-12-13,7935510600
2021-12-14,7828170360
2021-12-15,7818586410
2021-12-16,7751498760
2021-12-17,7814752830
2021-12-20,7580904449
2021-12-21,7954678500
2021-12-22,7912509120
2021-12-23,7952761710
2021-12-27,7981513560
2021-12-28,7979596770
2021-12-29,7989180720
2021-12-30,8132939970
2021-12-31,8025566640
2022-01-03,8393676720
2022-01-04,8687014440
2022-01-05,8525966280
2022-01-06,8642917920
2022-01-07,8775207480
2022-01-10,8744531640
2022-01-11,8729193720
2022-01-12,8646752400
2022-01-13,8884490160
2022-01-14,8872986720
2022-01-18,8688931680
2022-01-19,8456945640
2022-01-20,8232628560
2022-01-21,8008311480
2022-01-24,7941208080
2022-01-25,7853015040
2022-01-26,7810835760
2022-01-27,7565429040
2022-01-28,7722642720
2022-01-31,7862601240
2022-02-01,7981470120
2022-02-02,7933539120
2022-02-03,7783994400
2022-02-04,7774408199
2022-02-07,7849180560
2022-02-08,7789746120
2022-02-09,7983387360
2022-02-10,7927787400
2022-02-11,7920118440
2022-02-14,7810835760
2022-02-15,8353414680
2022-02-16,8627580000
2022-02-17,8642917920
2022-02-18,8529800760
2022-02-22,8269056120
2022-02-23,8019814920
2022-02-24,8119511400
2022-02-25,8387925000
2022-02-28,8297814720
2022-03-01,8075414879
2022-03-02,8259469920
2022-03-03,8322738839
2022-03-04,8409014640
2022-03-07,8284394040
2022-03-08,8527883519
2022-03-09,8842310880
2022-03-10,8872986720
2022-03-11,8861483280
2022-03-14,8769455760
2022-03-15,8711938560
2022-03-16,8683179960
2022-03-17,8708104080
2022-03-18,8844228120
2022-03-21,8786710920
2022-03-22,8813552280
2022-03-23,8685097200
2022-03-24,8706186840
2022-03-25,8949676320
2022-03-28,8805883320
2022-03-29,9007193520
2022-03-30,8857648800
2022-03-31,8690110000
2022-04-01,8690110000
2022-04-04,8517535000
2022-04-05,8285517500
2022-04-06,8237580000
2022-04-07,8024737500
2022-04-08,7948037500
2022-04-11,7974882500
2022-04-12,7994057500
2022-04-13,8074592500
2022-04-14,7942285000
2022-04-18,7838740000
2022-04-19,7994057500
2022-04-20,8078427500
2022-04-21,8040077500
2022-04-22,7859832500
2022-04-25,7940367499
2022-04-26,7821482500
2022-04-27,7618227499
2022-04-28,7758205000
2022-04-29,7422642500
2022-05-02,7265407500
2022-05-03,7422642500
2022-05-04,7309509999
2022-05-05,7148440000
2022-05-06,6954772500
2022-05-09,6799455000
2022-05-10,6483067500
2022-05-11,6484985000
2022-05-12,6567437500
2022-05-13,6642220000
2022-05-16,6632632500
2022-05-17,6843557500
2022-05-18,6554015000
2022-05-19,6408285000
2022-05-20,6425542500
2022-05-23,6511830000
2022-05-24,6500325000
2022-05-25,6634550000
2022-05-26,6717002500
2022-05-27,6814795000
2022-05-31,6703580000
2022-06-01,6484985000
2022-06-02,6534840000
2022-06-03,6354595000
2022-06-06,6350759999
2022-06-07,6469645000
2022-06-08,6279812500
2022-06-09,6040125000
2022-06-10,5997940000
2022-06-13,5606770000
2022-06-14,5553080000
2022-06-15,5647037500
2022-06-16,5342155000
2022-06-17,5453370000
2022-06-21,5420772500
2022-06-22,5388175000
2022-06-23,5476380000
2022-06-24,5729490000
2022-06-27,5635532500
2022-06-28,5650872500
2022-06-29,5553080000
2022-06-30,5483361870
2022-07-01,5652139710
2022-07-05,5792148600
2022-07-06,5657893500
2022-07-07,5759543790
2022-07-08,5621452830
2022-07-11,5506377030
2022-07-12,5652139710
2022-07-13,5521720470
2022-07-14,5502541170
2022-07-15,5546653560
2022-07-18,5560079070
2022-07-19,5673236940
2022-07-20,5717349330
2022-07-21,5644467990
2022-07-22,5682826590
2022-07-25,5669401080
2022-07-26,5540899770
2022-07-27,5617616970
2022-07-28,5755707930
2022-07-29,5828589270
2022-08-01,5772969300
2022-08-02,5629124550
2022-08-03,5563914930
2022-08-04,5452674990
2022-08-05,5304994380
2022-08-08,5464182570
2022-08-09,5397055020
2022-08-10,5621452830
2022-08-11,5851604430
2022-08-12,5853522360
2022-08-15,5757625860
2022-08-16,5826671340
2022-08-17,5665565220
2022-08-18,5661729360
2022-08-19,5542817700
2022-08-22,5270471640
2022-08-23,5364450210
2022-08-24,5326091610
2022-08-25,5358696420
2022-08-26,5188000650
2022-08-29,5107447590
2022-08-30,5061417270
2022-08-31,5028812460
2022-09-01,4915654590
2022-09-02,5011551090
2022-09-06,5051827620
2022-09-07,5128544820
2022-09-08,5316501960
2022-09-09,5312666100
2022-09-12,5425823970
2022-09-13,5140052400
2022-09-14,5080596570
2022-09-15,5042237970
2022-09-16,5128544820
2022-09-19,5138134470
2022-09-20,5009633160
2022-09-21,4825511880
2022-09-22,4794825000
2022-09-23,4687420920
2022-09-26,4474530690
2022-09-27,4420828650
2022-09-28,4606867860
2022-09-29,4399731420
2022-09-30,4442805960
2022-10-03,4446642580
2022-10-04,4603944000
2022-10-05,4310442570
2022-10-06,4250974960
2022-10-07,4089836920
2022-10-10,4076408750
2022-10-11,4064898890
2022-10-12,4045715790
2022-10-13,4153141149
2022-10-14,4206853830
2022-10-17,4396766520
2022-10-18,4373746800
2022-10-19,4141631290
2022-10-20,4189589040
2022-10-21,4295096090
2022-10-24,4373746800
2022-10-25,4555986250
2022-10-26,4485008780
2022-10-27,4456234130
2022-10-28,4565577800
2022-10-31,4525293290
2022-11-01,4448560890
2022-11-02,4381420040
2022-11-03,4344972150
2022-11-04,4437051030
2022-11-07,4398684830
2022-11-08,4423622860
2022-11-09,4316197500
2022-11-10,4813039790
2022-11-11,4943484870
2022-11-14,4784265140
2022-11-15,4816876410
2022-11-16,4673003160
2022-11-17,4613535550
2022-11-18,4600107380
2022-11-21,4636555270
2022-11-22,4736307390
2022-11-23,4730552460
2022-11-25,4811121480
2022-11-28,4751653870
2022-11-29,4855242610
2022-11-30,4851405990
2022-12-01,4753572180
2022-12-02,4669166540
2022-12-05,4392929900
2022-12-06,4222200310
2022-12-07,4084081990
2022-12-08,4114774950
2022-12-09,4237546790
2022-12-12,4335380600
2022-12-13,4423622860
2022-12-14,4406358070
2022-12-15,4335380600
2022-12-16,4153141149
2022-12-19,4087918609
2022-12-20,4059143960
2022-12-21,4043797479
2022-12-22,4114774950
2022-12-23,4114774950
2022-12-27,4128203120
2022-12-28,4007349590
2022-12-29,4072572130
2022-12-30,3992003109
2023-01-03,4035005070
2023-01-04,4073378870
2023-01-05,4100240530
2023-01-06,4175069440
2023-01-09,4065704110
2023-01-10,4186581580
2023-01-11,4328564640
2023-01-12,4418743070
2023-01-13,4472466390
2023-01-17,4470547700
2023-01-18,4426417830
2023-01-19,4253735730
2023-01-20,4269085250
2023-01-23,4301702980
2023-01-24,4242223590
2023-01-25,4307459050
2023-01-26,4282516080
2023-01-27,4508921500
2023-01-30,4495490670
2023-01-31,4679684910
2023-02-01,4706546570
2023-02-02,5051910770
2023-02-03,4767944650
2023-02-06,4591425170
2023-02-07,4593343860
2023-02-08,4495490670
2023-02-09,4393800100
2023-02-10,4437929970
2023-02-13,4507002810
2023-02-14,4422580450
2023-02-15,4483978530
2023-02-16,4320889880
2023-02-17,4242223590
2023-02-21,4058029349
2023-02-22,4000468650
2023-02-23,4013899480
2023-02-24,3912208910
2023-02-27,3839298690
2023-02-28,3795168820
2023-03-01,3756795019
2023-03-02,3760632400
