,AEP
2023-03-06,45951967031
2023-03-07,45571476312
2023-03-08,45915974666
2023-03-09,45638319276
2023-03-10,45005881999
2023-03-13,45957108798
2023-03-14,46404442482
2023-03-15,47607615838
2023-03-16,47309393382
2023-03-17,46635821973
2023-03-20,47180849220
2023-03-21,45710304007
2023-03-22,44656241878
2023-03-23,43915827505
2023-03-24,45807997570
2023-03-27,45530342180
2023-03-28,45725729306
2023-03-29,46327315984
2023-03-30,46496994278
2023-03-31,46848853312
2023-04-03,46802514189
2023-04-04,46941531558
2023-04-05,48676674273
2023-04-06,48856881974
2023-04-10,48625186359
2023-04-11,48573698444
2023-04-12,48532508113
2023-04-13,48383193161
2023-04-14,47626320820
2023-04-17,48033075343
2023-04-18,47610874445
2023-04-19,48161795129
2023-04-20,48146348755
2023-04-21,48357449204
2023-04-24,48522210530
2023-04-25,48594293610
2023-04-26,47497601034
2023-04-27,47785933354
2023-04-28,47585130488
2023-05-01,47703552691
2023-05-02,46998168264
2023-05-03,46787067815
2023-05-04,47080548927
2023-05-05,47425517953
2023-05-08,47440964328
2023-05-09,46905490018
2023-05-10,47224715087
2023-05-11,46689240777
2023-05-12,47193822339
2023-05-15,46385462082
2023-05-16,45355703794
2023-05-17,44830527068
2023-05-18,44609129036
2023-05-19,44567938704
2023-05-22,44490706833
2023-05-23,44279606384
2023-05-24,43852256694
2023-05-25,42477529380
2023-05-26,42348809594
2023-05-30,42111965187
2023-05-31,42796754449
2023-06-01,42230387390
2023-06-02,42966664566
2023-06-05,43249848096
2023-06-06,42961515775
2023-06-07,43548477999
2023-06-08,43599965913
2023-06-09,43085086769
2023-06-12,43090235561
2023-06-13,42801903240
2023-06-14,43049045229
2023-06-15,43702941742
2023-06-16,43728685699
2023-06-20,43527882833
2023-06-21,43996422854
2023-06-22,43816215154
2023-06-23,42987259732
2023-06-26,43136574684
2023-06-27,42961515775
2023-06-28,42024435733
2023-06-29,42868837529
2023-06-30,43822721896
2023-07-03,44405636961
2023-07-05,44655457704
2023-07-06,44410841560
2023-07-07,43869563285
2023-07-10,43895586279
2023-07-11,44769958877
2023-07-12,45404919931
2023-07-13,45425738326
2023-07-14,45394510733
2023-07-17,44488910542
2023-07-18,44067338039
2023-07-19,44431659955
2023-07-20,45186326781
2023-07-21,45764037248
2023-07-24,45592285488
2023-07-25,45561057895
2023-07-26,45597490086
2023-07-27,44374409368
2023-07-28,44457682949
2023-07-31,44103770231
2023-08-01,43734243716
2023-08-02,43978859860
2023-08-03,42672505561
2023-08-04,42282160651
2023-08-07,42094795094
2023-08-08,42063567501
2023-08-09,42006316914
2023-08-10,42198887070
2023-08-11,42214500866
2023-08-14,41636790400
2023-08-15,41168376508
2023-08-16,41215217897
2023-08-17,41001829346
2023-08-18,41126739717
2023-08-21,40887328172
2023-08-22,40918555765
2023-08-23,41340128268
2023-08-24,41027852340
2023-08-25,41288082280
2023-08-28,41220422496
2023-08-29,41444220244
2023-08-30,41345332867
2023-08-31,40804054592
2023-09-01,40346049897
2023-09-05,39554950880
2023-09-06,39752725634
2023-09-07,40252367119
2023-09-08,40460551071
2023-09-11,40491778664
2023-09-12,40502187861
2023-09-13,41288082280
2023-09-14,41949066328
2023-09-15,41657608795
2023-09-18,41756496172
2023-09-19,41668017992
2023-09-20,41870997346
2023-09-21,41574335214
2023-09-22,41204808699
2023-09-25,40949783358
2023-09-26,39731907239
2023-09-27,39482086496
2023-09-28,38862739239
2023-09-29,39148992173
2023-10-02,37801100514
2023-10-03,38311499561
2023-10-04,38564068161
2023-10-05,37532746376
2023-10-06,37985265118
2023-10-09,38758756457
2023-10-10,39058681670
2023-10-11,39611175483
2023-10-12,38664043232
2023-10-13,39184965970
2023-10-16,40021599459
2023-10-17,39816387471
2023-10-18,39553295179
2023-10-19,39158656741
2023-10-20,38595639236
2023-10-23,38595639236
2023-10-24,39327035808
2023-10-25,39653270250
2023-10-26,39869005929
2023-10-27,39427010879
2023-10-30,39679579479
2023-10-31,39747983475
2023-11-01,40242596984
2023-11-02,41694866436
2023-11-03,41947435036
2023-11-06,41700128282
2023-11-07,41489654448
2023-11-08,41121325239
2023-11-09,40653020959
2023-11-10,40884542176
2023-11-13,39474367491
2023-11-14,40731948647
2023-11-15,40268906213
2023-11-16,40716163109
2023-11-17,40721424955
2023-11-20,40616188038
2023-11-21,41063444935
2023-11-22,41173943698
2023-11-24,41305489844
2023-11-27,41326537227
2023-11-28,41952696882
2023-11-29,41684342744
2023-11-30,41857983657
2023-12-01,42363120857
2023-12-04,42163170715
2023-12-05,41731699357
2023-12-06,42284193170
2023-12-07,42200003636
2023-12-08,41905340269
2023-12-11,42352597166
2023-12-12,42094766720
2023-12-13,43973245684
2023-12-14,43846961384
2023-12-15,43268158342
2023-12-18,43005066050
2023-12-19,43215539883
2023-12-20,42263145786
2023-12-21,42115814103
2023-12-22,42294716861
2023-12-26,42478881466
2023-12-27,42520976233
2023-12-28,42794592216
2023-12-29,42736711912
2024-01-02,43798598354
2024-01-03,43903908761
2024-01-04,43909174282
2024-01-05,44267229666
2024-01-08,44498912562
2024-01-09,44298822788
2024-01-10,43461605051
2024-01-11,42334783694
2024-01-12,42908725413
2024-01-16,42640183875
2024-01-17,41981993830
2024-01-18,41176369215
2024-01-19,40913093197
2024-01-22,40681410301
2024-01-23,41128979531
2024-01-24,40539241251
2024-01-25,41118448491
2024-01-26,40986810482
2024-01-29,41271148581
2024-01-30,41302741703
2024-01-31,41144776093
2024-02-01,41960931748
2024-02-02,41402786590
2024-02-05,40439196364
2024-02-06,40665613740
2024-02-07,40718268943
2024-02-08,39986361613
2024-02-09,40365479079
2024-02-12,40855172473
2024-02-13,41481769396
2024-02-14,41492300436
2024-02-15,42840273648
2024-02-16,42835008128
2024-02-20,42587528671
2024-02-21,43472136092
2024-02-22,43177266952
2024-02-23,43414215368
2024-02-26,42529607947
2024-02-27,44267229666
2024-02-28,43872315639
2024-02-29,44856967946
2024-03-01,44751657539
2024-03-04,44730595458
2024-03-05,44256698625
2024-03-06,44188246861
2024-03-07,44283026227
2024-03-08,44146122698
2024-03-11,44088201974
2024-03-12,43909174282
2024-03-13,43703818988
2024-03-14,43103549666
2024-03-15,43235187675
2024-03-18,43261515277
2024-03-19,43872315639
2024-03-20,43624836182
2024-03-21,43756474191
2024-03-22,43677491386
2024-03-25,43635367223
2024-03-26,43430011929
2024-03-27,44651612652
2024-03-28,45336130299
2024-04-01,44525240164
2024-04-02,44867498987
2024-04-03,44404133195
2024-04-04,44209308942
2024-04-05,44204043422
2024-04-08,44372540073
2024-04-09,44799047222
2024-04-10,43856519078
2024-04-11,43656429304
2024-04-12,43229922155
2024-04-15,42603325232
2024-04-16,41866152382
2024-04-17,42777087404
2024-04-18,43472136092
2024-04-19,44335681431
2024-04-22,44704267856
2024-04-23,45051792200
2024-04-24,45478299349
2024-04-25,45736309846
2024-04-26,44893826589
2024-04-29,45636264960
2024-04-30,45299271657
2024-05-01,46415561973
2024-05-02,46468217177
2024-05-03,46652510389
2024-05-06,46763086317
2024-05-07,47321231475
2024-05-08,47695083420
2024-05-09,47889907674
2024-05-10,48237432017
2024-05-13,48190042334
2024-05-14,47805659348
2024-05-15,48426990750
2024-05-16,48727125411
2024-05-17,48795577176
2024-05-20,48753453013
2024-05-21,48769249574
2024-05-22,48168980253
2024-05-23,47010565774
2024-05-24,46847334642
2024-05-28,46663041430
2024-05-29,46057506588
2024-05-30,46420827493
2024-05-31,47521321249
2024-06-03,47431807402
2024-06-04,47589773013
2024-06-05,46836803602
2024-06-06,46705165593
2024-06-07,46494544778
2024-06-10,46626182787
2024-06-11,46552465502
2024-06-12,46315517086
2024-06-13,46283923964
2024-06-14,46336579168
2024-06-17,46204941159
2024-06-18,46099630751
2024-06-20,46273392923
2024-06-21,45836354733
2024-06-24,46410296453
2024-06-25,45752106408
2024-06-26,45894275457
2024-06-27,46494544778
2024-06-28,46199675638
2024-07-01,45957461702
2024-07-02,46136489394
2024-07-03,46104896272
2024-07-05,46262861882
2024-07-08,45867947855
2024-07-09,46173348036
2024-07-10,46468217177
2024-07-11,47831986950
2024-07-12,47895173194
2024-07-15,47884642153
2024-07-16,48363804506
2024-07-17,49243146406
2024-07-18,49227349845
2024-07-19,49043056633
2024-07-22,49680184596
2024-07-23,49306332651
2024-07-24,50032974460
2024-07-25,50464747130
2024-07-26,51012290803
2024-07-29,51340208069
2024-07-30,51906129802
2024-07-31,51895551825
2024-08-01,53545716131
2024-08-02,53836610480
2024-08-05,51863817896
2024-08-06,51985464624
2024-08-07,52662455109
2024-08-08,51853239920
2024-08-09,51583501524
