,FISV
2023-03-03,74137194000
2023-03-06,74011814000
2023-03-07,73504025000
2023-03-08,73391183000
2023-03-09,72350529000
2023-03-10,70106227000
2023-03-13,65354325000
2023-03-14,69291257000
2023-03-15,68495094000
2023-03-16,68639281000
2023-03-17,67811773000
2023-03-20,69466789000
2023-03-21,70864776000
2023-03-22,69805315000
2023-03-23,69648590000
2023-03-24,70538788000
2023-03-27,70068613000
2023-03-28,69761432000
2023-03-29,70112496000
2023-03-30,70839700000
2023-03-31,70858507000
2023-04-03,69435582000
2023-04-04,68672486000
2023-04-05,69134036000
2023-04-06,69546354000
2023-04-10,69977134000
2023-04-11,70666382000
2023-04-12,70457146000
2023-04-13,71214088000
2023-04-14,71134086000
2023-04-17,72069494000
2023-04-18,72069494000
2023-04-19,72051032000
2023-04-20,71884874000
2023-04-21,71977184000
2023-04-24,72186420000
2023-04-25,73903386000
2023-04-26,72851052000
2023-04-27,73601840000
2023-04-28,75152648000
2023-05-01,74734176000
2023-05-02,73392604000
2023-05-03,73441836000
2023-05-04,72481812000
2023-05-05,74032620000
2023-05-08,73540300000
2023-05-09,73472606000
2023-05-10,72832590000
2023-05-11,73447990000
2023-05-12,73509530000
2023-05-15,73675688000
2023-05-16,73035672000
2023-05-17,73657226000
2023-05-18,73946464000
2023-05-19,73564916000
2023-05-22,73564916000
2023-05-23,72783358000
2023-05-24,71675638000
2023-05-25,69423274000
2023-05-26,70014058000
2023-05-30,69515584000
2023-05-31,69041726000
2023-06-01,69386350000
2023-06-02,70094060000
2023-06-05,69066342000
2023-06-06,70297142000
2023-06-07,71251012000
2023-06-08,70949466000
2023-06-09,71891028000
2023-06-12,72389502000
2023-06-13,73084904000
2023-06-14,73848000000
2023-06-15,74063390000
2023-06-16,73823384000
2023-06-20,73583378000
2023-06-21,73866462000
2023-06-22,74180316000
2023-06-23,74149546000
2023-06-26,73946464000
2023-06-27,75324960000
2023-06-28,75663430000
2023-06-29,76340370000
2023-06-30,77632710000
2023-07-03,76350890000
2023-07-05,75714380000
2023-07-06,76011418000
2023-07-07,75896240000
2023-07-10,76920718000
2023-07-11,76981338000
2023-07-12,77332934000
2023-07-13,78005816000
2023-07-14,77593600000
2023-07-17,77902762000
2023-07-18,78393784000
2023-07-19,77369306000
2023-07-20,78430156000
2023-07-21,77914886000
2023-07-24,78654450000
2023-07-25,78842372000
2023-07-26,77169260000
2023-07-27,74871762000
2023-07-28,75768938000
2023-07-31,76508502000
2023-08-01,76969214000
2023-08-02,75508272000
2023-08-03,75884116000
2023-08-04,75665884000
2023-08-07,76308456000
2023-08-08,75896240000
2023-08-09,75805310000
2023-08-10,76387262000
2023-08-11,76132658000
2023-08-14,75453714000
2023-08-15,74665654000
2023-08-16,73823036000
2023-08-17,72944046000
2023-08-18,72792496000
2023-08-21,72192358000
2023-08-22,72295412000
2023-08-23,72992542000
2023-08-24,73144092000
2023-08-25,73641176000
2023-08-28,74404988000
2023-08-29,74398926000
2023-08-30,74314058000
2023-08-31,73586618000
2023-09-01,74447422000
2023-09-05,73841222000
2023-09-06,74259500000
2023-09-07,74623220000
2023-09-08,73713920000
2023-09-11,73762416000
2023-09-12,73744230000
2023-09-13,73532060000
2023-09-14,74077640000
2023-09-15,73380510000
2023-09-18,73471440000
2023-09-19,73162278000
2023-09-20,72556078000
2023-09-21,70755664000
2023-09-22,70367696000
2023-09-25,70373758000
2023-09-26,69446272000
2023-09-27,68615778000
2023-09-28,68834010000
2023-09-29,68476352000
2023-10-02,67779799304
2023-10-03,66698685979
2023-10-04,67851873526
2023-10-05,67959984859
2023-10-06,68506547706
2023-10-09,68686733261
2023-10-10,68860912630
2023-10-11,68200232264
2023-10-12,67677694157
2023-10-13,67557570454
2023-10-16,68218250820
2023-10-17,69065122924
2023-10-18,67917941563
2023-10-19,67251255012
2023-10-20,66368345797
2023-10-23,65833795319
2023-10-24,69341407441
2023-10-25,68542584817
2023-10-26,68626671409
2023-10-27,67545558084
2023-10-30,67833854971
2023-10-31,68320355967
2023-11-01,69029085814
2023-11-02,70758867134
2023-11-03,71797937163
2023-11-06,71857999014
2023-11-07,71599733053
2023-11-08,72152302086
2023-11-09,71701838201
2023-11-10,72981155636
2023-11-13,73011186561
2023-11-14,73371557670
2023-11-15,75221462693
2023-11-16,74975209102
2023-11-17,74524745217
2023-11-20,74524745217
2023-11-21,75131369916
2023-11-22,75347592581
2023-11-24,75557809061
2023-11-27,75996260576
2023-11-28,76560841979
2023-11-29,77696010971
2023-11-30,78446784113
2023-12-01,78446784113
2023-12-04,78290623299
2023-12-05,78350685151
2023-12-06,78735081000
2023-12-07,78933285109
2023-12-08,79497866513
2023-12-11,80434831394
2023-12-12,80777183947
2023-12-13,81215635463
2023-12-14,81089505575
2023-12-15,79888268547
2023-12-18,80777183947
2023-12-19,80590992208
2023-12-20,79726101548
2023-12-21,80008392249
2023-12-22,80248639655
2023-12-26,79636008771
2023-12-27,79888268547
2023-12-28,80110497397
2023-12-29,79786163399
2024-01-02,78636972000
2024-01-03,77851075000
2024-01-04,78589700000
2024-01-05,78335613000
2024-01-08,79907407000
2024-01-09,79830590000
2024-01-10,80007860000
2024-01-11,80592850999
2024-01-12,80906028000
2024-01-16,80953300000
2024-01-17,81213296000
2024-01-18,81431929000
2024-01-19,82146918000
2024-01-22,83033268000
2024-01-23,83080540000
2024-01-24,82726000000
2024-01-25,83115994000
2024-01-26,83517806000
2024-01-29,84445519000
2024-01-30,85119145000
2024-01-31,83830983000
2024-02-01,85054146000
2024-02-02,85621410000
2024-02-05,85178235000
2024-02-06,83370081000
2024-02-07,84327339000
2024-02-08,84823695000
2024-02-09,85225507000
2024-02-12,85225507000
2024-02-13,84841422000
2024-02-14,85668682000
2024-02-15,87459109000
2024-02-16,87476836000
2024-02-20,87411837000
2024-02-21,87240475999
2024-02-22,88699999000
2024-02-23,89084084000
2024-02-26,89202264000
2024-02-27,89019085000
2024-02-28,87423655000
2024-02-29,88203643000
2024-03-01,88841815000
2024-03-04,88629091000
2024-03-05,88605455000
2024-03-06,89013175999
2024-03-07,88794543000
2024-03-08,89367716000
2024-03-11,88481366000
2024-03-12,89019085000
2024-03-13,89255445000
2024-03-14,88599546000
2024-03-15,88416367000
2024-03-18,89905435000
2024-03-19,91181779000
2024-03-20,91879041000
2024-03-21,92393124000
2024-03-22,92351761000
2024-03-25,92641302000
2024-03-26,93758103000
2024-03-27,94148097000
2024-03-28,94437638000
2024-04-01,93699013000
2024-04-02,93521743000
2024-04-03,93173112000
2024-04-04,91536319000
2024-04-05,92995842000
2024-04-08,93273565000
2024-04-09,91814042000
2024-04-10,90868602000
2024-04-11,90756331000
2024-04-12,89344080000
2024-04-15,87565471000
2024-04-16,86507760000
2024-04-17,86921390000
2024-04-18,86809119000
2024-04-19,87819558000
2024-04-22,87925920000
2024-04-23,91819950999
2024-04-24,89964525000
2024-04-25,90579061000
2024-04-26,92115400999
2024-04-29,91187688000
2024-04-30,90212703000
2024-05-01,87961374000
2024-05-02,88144553000
2024-05-03,88174098000
2024-05-06,88983631000
2024-05-07,90431336000
2024-05-08,90579061000
2024-05-09,91394503000
2024-05-10,91128598000
2024-05-13,90537698000
2024-05-14,90809512000
2024-05-15,91595409000
2024-05-16,90313156000
2024-05-17,90236339000
2024-05-20,89426806000
2024-05-21,90271793000
2024-05-22,90153613000
2024-05-23,88753180000
2024-05-24,88835906000
2024-05-28,87701378000
2024-05-29,87346838000
2024-05-30,87382292000
2024-05-31,88493184000
2024-06-03,87730923000
2024-06-04,87447291000
2024-06-05,88227279000
2024-06-06,88965904000
2024-06-07,89474078000
2024-06-10,88398640000
2024-06-11,87453200000
2024-06-12,87465018000
2024-06-13,87606834000
2024-06-14,88008646000
2024-06-17,88475457000
2024-06-18,88333641000
2024-06-20,88599546000
2024-06-21,88510911000
2024-06-24,88794543000
2024-06-25,87973192000
2024-06-26,88487275000
2024-06-27,88091372000
2024-06-28,88067736000
2024-07-01,86945025999
2024-07-02,88274550999
2024-07-03,87920011000
2024-07-05,88936359000
2024-07-08,89214082000
2024-07-09,89279081000
2024-07-10,87979100999
2024-07-11,89373625000
2024-07-12,90525880000
2024-07-15,91819950999
2024-07-16,92854025999
2024-07-17,93338564000
2024-07-18,93179021000
2024-07-19,92204036000
2024-07-22,92433701000
2024-07-23,91612094000
2024-07-24,93907932000
2024-07-25,90907027000
2024-07-26,93197038000
2024-07-29,94811117000
2024-07-30,95044197000
2024-07-31,95312239000
2024-08-01,94041952999
2024-08-02,92602684000
2024-08-05,90184479000
2024-08-06,91682018000
2024-08-07,91029394000
2024-08-08,93319405000
2024-08-09,94158493000
