,DISCA
2024-01-16,25212600000
2024-01-17,24749760000
2024-01-18,25042080000
2024-01-19,25212600000
2024-01-22,25504920000
2024-01-23,25675439999
2024-01-24,25358760000
2024-01-25,25772880000
2024-01-26,25870320000
2024-01-29,25553640000
2024-01-30,24603600000
2024-01-31,24408720000
2024-02-01,25480560000
2024-02-02,24969000000
2024-02-05,24530520000
2024-02-06,24530520000
2024-02-07,23751000000
2024-02-08,23945880000
2024-02-09,23483040000
2024-02-12,24262560000
2024-02-13,23239439999
2024-02-14,23702280000
2024-02-15,24701040000
2024-02-16,23945880000
2024-02-20,24092040000
2024-02-21,23312520000
2024-02-22,23288160000
2024-02-23,20973960000
2024-02-26,20827800000
2024-02-27,21193200000
2024-02-28,21217560000
2024-02-29,21412439999
2024-03-01,21120120000
2024-03-04,19755960000
2024-03-05,19829040000
2024-03-06,20486760000
2024-03-07,21290640000
2024-03-08,21266280000
2024-03-11,22094520000
2024-03-12,21582960000
2024-03-13,21558600000
2024-03-14,20779080000
2024-03-15,20803439999
2024-03-18,20657280000
2024-03-19,20706000000
2024-03-20,21290640000
2024-03-21,21241920000
2024-03-22,20559840000
2024-03-25,20608560000
2024-03-26,20413680000
2024-03-27,21047040000
2024-03-28,21266280000
2024-04-01,21412439999
2024-04-02,20657280000
2024-04-03,21266280000
2024-04-04,20559840000
2024-04-05,20267520000
2024-04-08,20754720000
2024-04-09,21168840000
2024-04-10,20267520000
2024-04-11,20803439999
2024-04-12,20316240000
2024-04-15,20364960000
2024-04-16,19829040000
2024-04-17,20048280000
2024-04-18,20243160000
2024-04-19,20462400000
2024-04-22,20632920000
2024-04-23,20559840000
2024-04-24,20413680000
2024-04-25,20194439999
2024-04-26,19755960000
2024-04-29,19853400000
2024-04-30,17928960000
2024-05-01,18562320000
2024-05-02,19366200000
2024-05-03,19414920000
2024-05-06,19446280000
2024-05-07,18982110000
2024-05-08,19055400000
2024-05-09,19641719999
2024-05-10,19910450000
2024-05-13,20472340000
2024-05-14,20912080000
2024-05-15,20032600000
2024-05-16,20105890000
2024-05-17,19666150000
2024-05-20,19763870000
2024-05-21,19275270000
2024-05-22,19690580000
2024-05-23,18811100000
2024-05-24,18884390000
2024-05-28,19226410000
2024-05-29,18713380000
2024-05-30,19739440000
2024-05-31,20130320000
2024-06-03,20350190000
2024-06-04,20130320000
2024-06-05,20276900000
2024-06-06,20374620000
2024-06-07,20203610000
2024-06-10,19837159999
2024-06-11,19641719999
2024-06-12,19079830000
2024-06-13,17809470000
2024-06-14,17687320000
2024-06-17,17491880000
2024-06-18,17076570000
2024-06-20,17198720000
2024-06-21,17540740000
2024-06-24,17858330000
2024-06-25,17687320000
2024-06-26,17711750000
2024-06-27,17956050000
2024-06-28,18175920000
2024-07-01,17345300000
2024-07-02,17589600000
2024-07-03,17662890000
2024-07-05,17614030000
2024-07-08,17369730000
2024-07-09,17931620000
2024-07-10,17882760000
2024-07-11,18029340000
2024-07-12,18078200000
2024-07-15,18127060000
2024-07-16,19495140000
2024-07-17,20325760000
2024-07-18,20814360000
2024-07-19,21180810000
2024-07-22,20887650000
2024-07-23,21058659999
2024-07-24,20692210000
2024-07-25,19519570000
2024-07-26,20301330000
2024-07-29,20570060000
2024-07-30,21449540000
2024-07-31,21131950000
2024-08-01,20472340000
2024-08-02,20203610000
2024-08-05,19313880000
2024-08-06,18554070000
2024-08-07,18897210000
2024-08-08,17206020000
2024-08-09,17230530000
