,GHC
2023-03-06,2963286530
2023-03-07,2911127890
2023-03-08,2959146200
2023-03-09,2889569620
2023-03-10,2790820370
2023-03-13,2670798390
2023-03-14,2695450010
2023-03-15,2653475630
2023-03-16,2739565940
2023-03-17,2691357270
2023-03-20,2726002789
2023-03-21,2738709320
2023-03-22,2711011940
2023-03-23,2700732500
2023-03-24,2728858190
2023-03-27,2793628180
2023-03-28,2778780100
2023-03-29,2788774000
2023-03-30,2798720310
2023-03-31,2800448000
2023-04-03,2792223000
2023-04-04,2737938000
2023-04-05,2746633000
2023-04-06,2715425000
2023-04-10,2736810000
2023-04-11,2768629000
2023-04-12,2785596000
2023-04-13,2808297000
2023-04-14,2792881000
2023-04-17,2820188000
2023-04-18,2785549000
2023-04-19,2791565000
2023-04-20,2777747000
2023-04-21,2774269000
2023-04-24,2746774000
2023-04-25,2701278000
2023-04-26,2687084000
2023-04-27,2737327000
2023-04-28,2705179000
2023-05-01,2727128000
2023-05-02,2679094000
2023-05-03,2715425000
2023-05-04,2637029000
2023-05-05,2739912000
2023-05-08,2720783000
2023-05-09,2744706000
2023-05-10,2747902000
2023-05-11,2724073000
2023-05-12,2712652000
2023-05-15,2702594000
2023-05-16,2721394000
2023-05-17,2740617000
2023-05-18,2764399000
2023-05-19,2745599000
2023-05-22,2760122000
2023-05-23,2742779000
2023-05-24,2725906000
2023-05-25,2676603000
2023-05-26,2677167000
2023-05-30,2676509000
2023-05-31,2654325000
2023-06-01,2647228000
2023-06-02,2749171000
2023-06-05,2635337000
2023-06-06,2734319000
2023-06-07,2799884000
2023-06-08,2745834000
2023-06-09,2701795000
2023-06-12,2744236000
2023-06-13,2699116000
2023-06-14,2692301000
2023-06-15,2711524000
2023-06-16,2683512000
2023-06-20,2672420000
2023-06-21,2690327000
2023-06-22,2696906999
2023-06-23,2669130000
2023-06-26,2668519000
2023-06-27,2685909000
2023-06-28,2696484000
2023-06-29,2696249000
2023-06-30,2629950960
2023-07-03,2625901200
2023-07-05,2593088940
2023-07-06,2564924700
2023-07-07,2579098860
2023-07-10,2605560360
2023-07-11,2610438480
2023-07-12,2608091460
2023-07-13,2608045440
2023-07-14,2578684680
2023-07-17,2573484420
2023-07-18,2625809160
2023-07-19,2690375220
2023-07-20,2672243340
2023-07-21,2640535560
2023-07-24,2683748340
2023-07-25,2655354000
2023-07-26,2679146340
2023-07-27,2656320420
2023-07-28,2667411240
2023-07-31,2700223500
2023-08-01,2681677440
2023-08-02,2687614020
2023-08-03,2720518320
2023-08-04,2749556940
2023-08-07,2789594340
2023-08-08,2775742320
2023-08-09,2739340500
2023-08-10,2709105360
2023-08-11,2727973560
2023-08-14,2705193660
2023-08-15,2687153820
2023-08-16,2678225940
2023-08-17,2669528160
2023-08-18,2653559220
2023-08-21,2649187320
2023-08-22,2639523119
2023-08-23,2651074140
2023-08-24,2653467180
2023-08-25,2633310420
2023-08-28,2652040560
2023-08-29,2684300580
2023-08-30,2696725980
2023-08-31,2698290660
2023-09-01,2716744680
2023-09-05,2603213340
2023-09-06,2618768100
2023-09-07,2618491980
2023-09-08,2625302940
2023-09-11,2662487100
2023-09-12,2682367740
2023-09-13,2687061780
2023-09-14,2736947460
2023-09-15,2695897619
2023-09-18,2731885260
2023-09-19,2693090400
2023-09-20,2677305540
2023-09-21,2683426200
2023-09-22,2696127720
2023-09-25,2668653780
2023-09-26,2645459700
2023-09-27,2655123900
2023-09-28,2695713540
2023-09-29,2682966000
2023-10-02,2628811120
2023-10-03,2617791020
2023-10-04,2649052120
2023-10-05,2649951720
2023-10-06,2639471379
2023-10-09,2673431280
2023-10-10,2683821660
2023-10-11,2677389520
2023-10-12,2644104320
2023-10-13,2645183840
2023-10-16,2692997580
2023-10-17,2688904400
2023-10-18,2667853760
2023-10-19,2637357320
2023-10-20,2607895420
2023-10-23,2585090560
2023-10-24,2590803020
2023-10-25,2575239940
2023-10-26,2577443960
2023-10-27,2545058360
2023-10-30,2590533140
2023-10-31,2603082560
2023-11-01,2606501040
2023-11-02,2692367860
2023-11-03,2800184920
2023-11-06,2784351960
2023-11-07,2792313420
2023-11-08,2783272440
2023-11-09,2723583980
2023-11-10,2758488460
2023-11-13,2769598520
2023-11-14,2857534420
2023-11-15,2804817860
2023-11-16,2765370400
2023-11-17,2808596180
2023-11-20,2808551200
2023-11-21,2761052320
2023-11-22,2830366500
2023-11-24,2815568080
2023-11-27,2816692580
2023-11-28,2799510220
2023-11-29,2783542320
2023-11-30,2820920700
2023-12-01,2869094280
2023-12-04,2913219660
2023-12-05,2865630820
2023-12-06,2851866940
2023-12-07,2921900800
2023-12-08,2931121700
2023-12-11,2929457440
2023-12-12,2908226879
2023-12-13,3000480860
2023-12-14,3046000620
2023-12-15,3001965200
2023-12-18,2993463980
2023-12-19,3050138780
2023-12-20,3060574140
2023-12-21,3073618340
2023-12-22,3118193520
2023-12-26,3134296360
2023-12-27,3135645760
2023-12-28,3126784700
2023-12-29,3132946960
2024-01-02,3111529919
2024-01-03,3058833440
2024-01-04,3049083040
2024-01-05,3011056480
2024-01-08,3051033120
2024-01-09,2949850560
2024-01-10,2967312640
2024-01-11,3008751840
2024-01-12,3014956640
2024-01-16,3102400000
2024-01-17,3103064800
2024-01-18,3111618560
2024-01-19,3139495840
2024-01-22,3216568320
2024-01-23,3224102720
2024-01-24,3240013600
2024-01-25,3309019840
2024-01-26,3266561280
2024-01-29,3269796640
2024-01-30,3278261760
2024-01-31,3192812800
2024-02-01,3240190880
2024-02-02,3123629280
2024-02-05,3134088800
2024-02-06,3120881440
2024-02-07,3098721440
2024-02-08,3134487680
2024-02-09,3201765440
2024-02-12,3288854240
2024-02-13,3128371520
2024-02-14,3204247360
2024-02-15,3296920480
2024-02-16,3228712000
2024-02-20,3161788800
2024-02-21,3174552960
2024-02-22,3154830560
2024-02-23,3125136160
2024-02-26,3067697440
2024-02-27,3062910880
2024-02-28,3107053600
2024-02-29,3112726560
2024-03-01,3103064800
2024-03-04,3250650400
2024-03-05,3176946240
2024-03-06,3198308480
2024-03-07,3186430720
2024-03-08,3187494400
2024-03-11,3205399680
2024-03-12,3219493440
2024-03-13,3223482240
2024-03-14,3138698080
2024-03-15,3143484640
2024-03-18,3142864160
2024-03-19,3197865280
2024-03-20,3273652480
2024-03-21,3314072320
2024-03-22,3304188960
2024-03-25,3302283200
2024-03-26,3280832320
2024-03-27,3349749919
2024-03-28,3402357760
2024-04-01,3350193120
2024-04-02,3357107040
2024-04-03,3373771360
2024-04-04,3342747360
2024-04-05,3379532960
2024-04-08,3354359200
2024-04-09,3375100960
2024-04-10,3273962720
2024-04-11,3257121120
2024-04-12,3174685919
2024-04-15,3144592640
2024-04-16,3133424000
2024-04-17,3080240000
2024-04-18,3094333760
2024-04-19,3121679200
2024-04-22,3105724000
2024-04-23,3186164800
2024-04-24,3179694080
2024-04-25,3130897760
2024-04-26,3181378240
2024-04-29,3169367520
2024-04-30,3108471840
2024-05-01,3181732800
2024-05-02,3216789919
2024-05-03,3247237760
2024-05-06,3303612800
2024-05-07,3327589919
2024-05-08,3382059200
2024-05-09,3381926240
2024-05-10,3399831520
2024-05-13,3373594080
2024-05-14,3387732160
2024-05-15,3411443360
2024-05-16,3390214080
2024-05-17,3376607840
2024-05-20,3367522240
2024-05-21,3326570560
2024-05-22,3332465120
2024-05-23,3282649440
2024-05-24,3315401919
2024-05-28,3284688160
2024-05-29,3218296800
2024-05-30,3293685120
2024-05-31,3334769760
2024-06-03,3308576640
2024-06-04,3273430880
2024-06-05,3247060480
2024-06-06,3201366560
2024-06-07,3155185120
2024-06-10,3145789280
2024-06-11,3179782720
2024-06-12,3187716000
2024-06-13,3144105120
2024-06-14,3129390880
2024-06-17,3141889120
2024-06-18,3171716480
2024-06-20,3146276800
2024-06-21,3153412320
2024-06-24,3112770880
2024-06-25,3067431520
2024-06-26,3101336320
2024-06-27,3082987840
2024-06-28,3100405600
2024-07-01,3073636320
2024-07-02,3108826400
2024-07-03,3111264000
2024-07-05,3092693919
2024-07-08,3087419840
2024-07-09,3053603680
2024-07-10,3094555360
2024-07-11,3253353919
2024-07-12,3244800160
2024-07-15,3298737600
2024-07-16,3451331360
2024-07-17,3480848480
2024-07-18,3439542240
2024-07-19,3388264000
2024-07-22,3451818880
2024-07-23,3519717120
2024-07-24,3455586080
2024-07-25,3594795200
2024-07-26,3628389760
2024-07-29,3573612000
2024-07-30,3586815000
2024-07-31,3410114850
2024-08-01,3251194740
2024-08-02,3205644390
2024-08-05,3083384610
2024-08-06,3113399430
2024-08-07,3078851580
2024-08-08,3185971920
2024-08-09,3206568600
