,SWKS
2023-05-16,15351656000
2023-05-17,15775128000
2023-05-18,16255912000
2023-05-19,16184272000
2023-05-22,16318000000
2023-05-23,16052136000
2023-05-24,15727368000
2023-05-25,15916816000
2023-05-26,16723960000
2023-05-30,16711224000
2023-05-31,16478792000
2023-06-01,16857688000
2023-06-02,16735104000
2023-06-05,16337104000
2023-06-06,16488343999
2023-06-07,16717592000
2023-06-08,16757392000
2023-06-09,16634808000
2023-06-12,17053504000
2023-06-13,17464240000
2023-06-14,17494488000
2023-06-15,17443544000
2023-06-16,17394192000
2023-06-20,17082160000
2023-06-21,16598192000
2023-06-22,16515408000
2023-06-23,16241584000
2023-06-26,16652320000
2023-06-27,17212704000
2023-06-28,17217480000
2023-06-29,17492896000
2023-06-30,17643986000
2023-07-03,17804980000
2023-07-05,17103620000
2023-07-06,17325186000
2023-07-07,17269396000
2023-07-10,17889462000
2023-07-11,17723686000
2023-07-12,17988290000
2023-07-13,18211450000
2023-07-14,17812950000
2023-07-17,18318248000
2023-07-18,18337376000
2023-07-19,18251300000
2023-07-20,17769912000
2023-07-21,18009012000
2023-07-24,17946846000
2023-07-25,17993072000
2023-07-26,17965974000
2023-07-27,17930906000
2023-07-28,18197104000
2023-07-31,18230578000
2023-08-01,18158848000
2023-08-02,17653550000
2023-08-03,17387352000
2023-08-04,17422420000
2023-08-07,17561098000
2023-08-08,17336344000
2023-08-09,17090868000
2023-08-10,17205636000
2023-08-11,17094056000
2023-08-14,17347502000
2023-08-15,16816700000
2023-08-16,16505870000
2023-08-17,16552096000
2023-08-18,16689180000
2023-08-21,17062176000
2023-08-22,16780038000
2023-08-23,17092462000
2023-08-24,16614262000
2023-08-25,16799166000
2023-08-28,16928280000
2023-08-29,17180132000
2023-08-30,17212012000
2023-08-31,17333156000
2023-09-01,17482992000
2023-09-05,17395322000
2023-09-06,16925092000
2023-09-07,15681772000
2023-09-08,15841172000
2023-09-11,15657862000
2023-09-12,15447454000
2023-09-13,15404416000
2023-09-14,15818856000
2023-09-15,15654673999
2023-09-18,15700900000
2023-09-19,15592507999
2023-09-20,15355002000
2023-09-21,15347032000
2023-09-22,15369348000
2023-09-25,15582944000
2023-09-26,15291242000
2023-09-27,15350220000
2023-09-28,15603666000
2023-09-29,15764541000
2023-10-02,15710175000
2023-10-03,15515097000
2023-10-04,15601442999
2023-10-05,15471924000
2023-10-06,15721367999
2023-10-09,15705378000
2023-10-10,15718170000
2023-10-11,15651012000
2023-10-12,15502305000
2023-10-13,15126540000
2023-10-16,15324816000
2023-10-17,15296034000
2023-10-18,15065778000
2023-10-19,14963442000
2023-10-20,14741181000
2023-10-23,14464553999
2023-10-24,14634048000
2023-10-25,14162342999
2023-10-26,14168739000
2023-10-27,14107977000
2023-10-30,13823355000
2023-10-31,13869726000
2023-11-01,13920894000
2023-11-02,14311050000
2023-11-03,14558895000
2023-11-06,14391000000
2023-11-07,14288664000
2023-11-08,14055210000
2023-11-09,13831350000
2023-11-10,14395797000
2023-11-13,14216709000
2023-11-14,14846715000
2023-11-15,15036996000
2023-11-16,14929863000
2023-11-17,15062580000
2023-11-20,15148926000
2023-11-21,14979432000
2023-11-22,15073773000
2023-11-24,15174510000
2023-11-27,15126540000
2023-11-28,15155322000
2023-11-29,15350400000
2023-11-30,15499107000
2023-12-01,15700581000
2023-12-04,15820506000
2023-12-05,15836496000
2023-12-06,16037970000
2023-12-07,16354572000
2023-12-08,16594422000
2023-12-11,17059731000
2023-12-12,17056533000
2023-12-13,17424303000
2023-12-14,18134259000
2023-12-15,18003141000
2023-12-18,17792073000
2023-12-19,17846439000
2023-12-20,17520243000
2023-12-21,17937582000
2023-12-22,18043116000
2023-12-26,18310149000
2023-12-27,18294159000
2023-12-28,18215808000
2023-12-29,18032168000
2024-01-02,17501244000
2024-01-03,16875683999
2024-01-04,16556488000
2024-01-05,16564508000
2024-01-08,17013627999
2024-01-09,16774632000
2024-01-10,16734532000
2024-01-11,16535636000
2024-01-12,16437792000
2024-01-16,16408920000
2024-01-17,16075288000
2024-01-18,16638292000
2024-01-19,17008816000
2024-01-22,17417836000
2024-01-23,17610316000
2024-01-24,17291120000
2024-01-25,17167612000
2024-01-26,16776236000
2024-01-29,17026460000
2024-01-30,16734532000
2024-01-31,16755383999
2024-02-01,16514783999
2024-02-02,16226064000
2024-02-05,16166716000
2024-02-06,16529220000
2024-02-07,16635083999
2024-02-08,16776236000
2024-02-09,16850020000
2024-02-12,17021648000
2024-02-13,16582152000
2024-02-14,16975132000
2024-02-15,16933427999
2024-02-16,16641500000
2024-02-20,16668768000
2024-02-21,16604608000
2024-02-22,16830772000
2024-02-23,16657540000
2024-02-26,16638292000
2024-02-27,16708868000
2024-02-28,16331927999
2024-02-29,16829168000
2024-03-01,17072976000
2024-03-04,16825960000
2024-03-05,16092932000
2024-03-06,16761800000
2024-03-07,17291120000
2024-03-08,17053727999
2024-03-11,17267060000
2024-03-12,17534928000
2024-03-13,17223752000
2024-03-14,16862852000
2024-03-15,16692827999
2024-03-18,16535636000
2024-03-19,16606212000
2024-03-20,16931824000
2024-03-21,17029668000
2024-03-22,16933427999
2024-03-25,16835583999
2024-03-26,16684808000
2024-03-27,17305556000
2024-03-28,17374528000
2024-04-01,17169216000
2024-04-02,17103452000
2024-04-03,17153176000
2024-04-04,16800296000
2024-04-05,16918992000
2024-04-08,16704056000
2024-04-09,17146760000
2024-04-10,16484308000
2024-04-11,16734532000
2024-04-12,16288620000
2024-04-15,16078496000
2024-04-16,15881204000
2024-04-17,15794588000
2024-04-18,15658248000
2024-04-19,15416044000
2024-04-22,15736844000
2024-04-23,15927720000
2024-04-24,16219648000
2024-04-25,16513180000
2024-04-26,16729720000
2024-04-29,17300744000
2024-04-30,17097036000
2024-05-01,14484120000
2024-05-02,14391088000
2024-05-03,14838604000
2024-05-06,14721512000
2024-05-07,14846624000
2024-05-08,14955696000
2024-05-09,14796900000
2024-05-10,14788880000
2024-05-13,15061560000
2024-05-14,15144968000
2024-05-15,15140156000
2024-05-16,15092036000
2024-05-17,15016648000
2024-05-20,15085620000
2024-05-21,14828980000
2024-05-22,14986172000
2024-05-23,14630083999
2024-05-24,14782464000
2024-05-28,14652540000
2024-05-29,14439208000
2024-05-30,14545072000
2024-05-31,14862664000
2024-06-03,14658956000
2024-06-04,14545072000
2024-06-05,14801712000
2024-06-06,14711888000
2024-06-07,14565924000
2024-06-10,15000608000
2024-06-11,15433688000
2024-06-12,16463456000
2024-06-13,17055332000
2024-06-14,16740948000
2024-06-17,17050520000
2024-06-18,17076183999
2024-06-20,16970320000
2024-06-21,17063352000
2024-06-24,16835583999
2024-06-25,17223752000
2024-06-26,17024856000
2024-06-27,16938240000
2024-06-28,17095432000
2024-07-01,17066560000
2024-07-02,17156383999
2024-07-03,16782652000
2024-07-05,16931824000
2024-07-08,17063352000
2024-07-09,17068164000
2024-07-10,17775528000
2024-07-11,17635980000
2024-07-12,18017732000
2024-07-15,18587152000
2024-07-16,19357072000
2024-07-17,18696224000
2024-07-18,18829356000
2024-07-19,18327304000
2024-07-22,18992964000
2024-07-23,18847000000
2024-07-24,18229460000
2024-07-25,18073872000
2024-07-26,18635272000
2024-07-29,18832564000
2024-07-30,18877476000
2024-07-31,18224648000
2024-08-01,17324804000
2024-08-02,16793880000
2024-08-05,15991880000
2024-08-06,15916492000
2024-08-07,15465768000
2024-08-08,16485912000
2024-08-09,16365612000
