,PSA
2023-03-06,53638879720
2023-03-07,53047609850
2023-03-08,52787942370
2023-03-09,51880860700
2023-03-10,49382438460
2023-03-13,50808855089
2023-03-14,50466725640
2023-03-15,50628140560
2023-03-16,51733481860
2023-03-17,51875597170
2023-03-20,52349314870
2023-03-21,51393106920
2023-03-22,49998271470
2023-03-23,49519290240
2023-03-24,50284256600
2023-03-27,50240393850
2023-03-28,49477182000
2023-03-29,50922898240
2023-03-30,51694882640
2023-03-31,53020735760
2023-04-03,53996426800
2023-04-04,54094697840
2023-04-05,53919213840
2023-04-06,54538672360
2023-04-10,54656246640
2023-04-11,55110750200
2023-04-12,54952814599
2023-04-13,53436632840
2023-04-14,50951779400
2023-04-17,51676528320
2023-04-18,50992140720
2023-04-19,50737688920
2023-04-20,50476217760
2023-04-21,50625379160
2023-04-24,50556940400
2023-04-25,50890360000
2023-04-26,50649946920
2023-04-27,51316786120
2023-04-28,51737947720
2023-05-01,51344863559
2023-05-02,50330566040
2023-05-03,49540888040
2023-05-04,50943005200
2023-05-05,51927470440
2023-05-08,52178412559
2023-05-09,52520606360
2023-05-10,52646954840
2023-05-11,51767780000
2023-05-12,51941509160
2023-05-15,51590541160
2023-05-16,50688553400
2023-05-17,50367417680
2023-05-18,49977843200
2023-05-19,49995391599
2023-05-22,49926952840
2023-05-23,50451650000
2023-05-24,49730410760
2023-05-25,49681275240
2023-05-26,50309507960
2023-05-30,50697327599
2023-05-31,49714617200
2023-06-01,49737430120
2023-06-02,50607830760
2023-06-05,49688294599
2023-06-06,49137274840
2023-06-07,51218515080
2023-06-08,50928966480
2023-06-09,50337585400
2023-06-12,50484991960
2023-06-13,50016449680
2023-06-14,49858514080
2023-06-15,50476217760
2023-06-16,50381456400
2023-06-20,50016449680
2023-06-21,50497275840
2023-06-22,49714617200
2023-06-23,49763752720
2023-06-26,50686798559
2023-06-27,50802618000
2023-06-28,50735934080
2023-06-29,50642927559
2023-06-30,51224648120
2023-07-03,51419452010
2023-07-05,51229913090
2023-07-06,51061434050
2023-07-07,50384007909
2023-07-10,51054414090
2023-07-11,51572136140
2023-07-12,51996843719
2023-07-13,52442611180
2023-07-14,52937518360
2023-07-17,52749734430
2023-07-18,51661640630
2023-07-19,51414187040
2023-07-20,50724475969
2023-07-21,51198323270
2023-07-24,51886279349
2023-07-25,51547566280
2023-07-26,51872239430
2023-07-27,50601626670
2023-07-28,49408233469
2023-07-31,49446843250
2023-08-01,49025645650
2023-08-02,48923856230
2023-08-03,50364703020
2023-08-04,48383319310
2023-08-07,49667971990
2023-08-08,49460883170
2023-08-09,50250628670
2023-08-10,49964565300
2023-08-11,50354173080
2023-08-14,49748701530
2023-08-15,49085315310
2023-08-16,48923856230
2023-08-17,47802417620
2023-08-18,47988446560
2023-08-21,47955101750
2023-08-22,48034076300
2023-08-23,48316629690
2023-08-24,48046361230
2023-08-25,48490373700
2023-08-28,48662362719
2023-08-29,48951936070
2023-08-30,49315219000
2023-08-31,48504413620
2023-09-01,48402624200
2023-09-05,47593573810
2023-09-06,47161846270
2023-09-07,47935796860
2023-09-08,48027056340
2023-09-11,48541268409
2023-09-12,47821722510
2023-09-13,47733973010
2023-09-14,48453518909
2023-09-15,48106030890
2023-09-18,47363670120
2023-09-19,47449664630
2023-09-20,47519864230
2023-09-21,46182561849
2023-09-22,46328226020
2023-09-25,46284351270
2023-09-26,46317696080
2023-09-27,46503725020
2023-09-28,46380875719
2023-09-29,46247496480
2023-10-02,45804385357
2023-10-03,44920761601
2023-10-04,45507501829
2023-10-05,45477637805
2023-10-06,46371801806
2023-10-09,47506634702
2023-10-10,47692845673
2023-10-11,48446473092
2023-10-12,47951081641
2023-10-13,47803518231
2023-10-16,48437689555
2023-10-17,47961621885
2023-10-18,46839085940
2023-10-19,45410882929
2023-10-20,44126729915
2023-10-23,43554043345
2023-10-24,42626501906
2023-10-25,41807876318
2023-10-26,41946656193
2023-10-27,41909765340
2023-10-30,41953683022
2023-10-31,41934359242
2023-11-01,42615961662
2023-11-02,43612014685
2023-11-03,44490368320
2023-11-06,43587420783
2023-11-07,43562826881
2023-11-08,44038894551
2023-11-09,43322157985
2023-11-10,43000680555
2023-11-13,43272970181
2023-11-14,45674389020
2023-11-15,45778034748
2023-11-16,45588310363
2023-11-17,45270346347
2023-11-20,45337101224
2023-11-21,45184267691
2023-11-22,44746847581
2023-11-24,44801305506
2023-11-27,45080621962
2023-11-28,45087648791
2023-11-29,45305480493
2023-11-30,45456557318
2023-12-01,46728413382
2023-12-04,47308126781
2023-12-05,47225561539
2023-12-06,47371368242
2023-12-07,47973918836
2023-12-08,48100401759
2023-12-11,48630927355
2023-12-12,47958108471
2023-12-13,49635763913
2023-12-14,51137748629
2023-12-15,50955051073
2023-12-18,50768840103
2023-12-19,51798270563
2023-12-20,51469766303
2023-12-21,52198799820
2023-12-22,52337579695
2023-12-26,53031479066
2023-12-27,53628759538
2023-12-28,54071449770
2023-12-29,53579571735
2024-01-02,54788531000
2024-01-03,53238857000
2024-01-04,52741626000
2024-01-05,52465777000
2024-01-08,52731084000
2024-01-09,52165329999
2024-01-10,51870154000
2024-01-11,51014495000
2024-01-12,51836770999
2024-01-16,51805145000
2024-01-17,51743650000
2024-01-18,51123429000
2024-01-19,51290344000
2024-01-22,51594304999
2024-01-23,51278045000
2024-01-24,50726347000
2024-01-25,51248176000
2024-01-26,50931916000
2024-01-29,50919617000
2024-01-30,50032332000
2024-01-31,49756483000
2024-02-01,50331022000
2024-02-02,49294392000
2024-02-05,48169912000
2024-02-06,48958804999
2024-02-07,49408597000
2024-02-08,50056929999
2024-02-09,49911099000
2024-02-12,49431437999
2024-02-13,48605648000
2024-02-14,49280336000
2024-02-15,50295882000
2024-02-16,49463064000
2024-02-20,49919884000
2024-02-21,50710534000
2024-02-22,50143023000
2024-02-23,50035845999
2024-02-26,48953534000
2024-02-27,49122206000
2024-02-28,49246953000
2024-02-29,49875959000
2024-03-01,49765268000
2024-03-04,50088556000
2024-03-05,49109907000
2024-03-06,49851361000
2024-03-07,50264256000
2024-03-08,51502941000
2024-03-11,51248176000
2024-03-12,51051392000
2024-03-13,50750945000
2024-03-14,49308448000
2024-03-15,48675928000
2024-03-18,48770806000
2024-03-19,48723367000
2024-03-20,49552670999
2024-03-21,49522802000
2024-03-22,49085309000
2024-03-25,48454545999
2024-03-26,48368453000
2024-03-27,50619170000
2024-03-28,50963542000
2024-04-01,50338050000
2024-04-02,49789866000
2024-04-03,49252224000
2024-04-04,49308448000
2024-04-05,49647549000
2024-04-08,50534834000
2024-04-09,51539837999
2024-04-10,48466845000
2024-04-11,48349126000
2024-04-12,47814998000
2024-04-15,46694032000
2024-04-16,46072054000
2024-04-17,46000017000
2024-04-18,45731195999
2024-04-19,45748766000
2024-04-22,45935008000
2024-04-23,46072054000
2024-04-24,46063269000
2024-04-25,45450076000
2024-04-26,45283161000
2024-04-29,46196801000
2024-04-30,45585365000
2024-05-01,45708354999
2024-05-02,46372501000
2024-05-03,46694032000
2024-05-06,47296683000
2024-05-07,48001240000
2024-05-08,47266814000
2024-05-09,48386023000
2024-05-10,48482658000
2024-05-13,48653087000
2024-05-14,49166131000
2024-05-15,50364404999
2024-05-16,50429414000
2024-05-17,50719319000
2024-05-20,50232629999
2024-05-21,49728370999
2024-05-22,49724857000
2024-05-23,48205052000
2024-05-24,47858923000
2024-05-28,47525093000
2024-05-29,46349660000
2024-05-30,47129768000
2024-05-31,48111931000
2024-06-03,48210323000
2024-06-04,49015029000
2024-06-05,48693498000
2024-06-06,48517798000
2024-06-07,48110174000
2024-06-10,48145314000
2024-06-11,48254248000
2024-06-12,48447518000
2024-06-13,49652820000
2024-06-14,49767025000
2024-06-17,49863660000
2024-06-18,51207765000
2024-06-20,51299129000
2024-06-21,51137485000
2024-06-24,51358867000
2024-06-25,50877449000
2024-06-26,50622684000
2024-06-27,50346835000
2024-06-28,50540104999
2024-07-01,49745941000
2024-07-02,50143023000
2024-07-03,50485637999
2024-07-05,50895019000
2024-07-08,51030308000
2024-07-09,50775543000
2024-07-10,50496179999
2024-07-11,52117891000
2024-07-12,53172091000
2024-07-15,53068428000
2024-07-16,53702704999
2024-07-17,54463486000
2024-07-18,53346034000
2024-07-19,52999904999
2024-07-22,53486594000
2024-07-23,53056129000
2024-07-24,51928135000
2024-07-25,51817444000
2024-07-26,52840018000
2024-07-29,53132013200
2024-07-30,53407499530
2024-07-31,51924786480
2024-08-01,52654737520
2024-08-02,54728781099
2024-08-05,53282916540
2024-08-06,54858628160
2024-08-07,54421710349
2024-08-08,54951626730
2024-08-09,55630691760
