,MMM
2023-03-06,50798657000
2023-03-07,49488758000
2023-03-08,49516393000
2023-03-09,48759194000
2023-03-10,48084900000
2023-03-13,47825131000
2023-03-14,47493511000
2023-03-15,47493511000
2023-03-16,48156751000
2023-03-17,47604051000
2023-03-20,48200967000
2023-03-21,48189913000
2023-03-22,46924230000
2023-03-23,46669988000
2023-03-24,46736312000
2023-03-27,46896595000
2023-03-28,47012662000
2023-03-29,47681429000
2023-03-30,47493511000
2023-03-31,48676732000
2023-04-03,48427477000
2023-04-04,47352911000
2023-04-05,47369528000
2023-04-06,47031649000
2023-04-10,47591088000
2023-04-11,48421938000
2023-04-12,48333314000
2023-04-13,49158625000
2023-04-14,48981377000
2023-04-17,49452192000
2023-04-18,49214015000
2023-04-19,49125391000
2023-04-20,48499484000
2023-04-21,48383165000
2023-04-24,48654576000
2023-04-25,48333314000
2023-04-26,47663095000
2023-04-27,48776434000
2023-04-28,49191859000
2023-05-01,49020150000
2023-05-02,47690790000
2023-05-03,47618783000
2023-05-04,47164585000
2023-05-05,47862499000
2023-05-08,47391684000
2023-05-09,46682692000
2023-05-10,46727004000
2023-05-11,46671614000
2023-05-12,46433437000
2023-05-15,46538678000
2023-05-16,45386566000
2023-05-17,46394664000
2023-05-18,46145409000
2023-05-19,45862920000
2023-05-22,47103656000
2023-05-23,46632841000
2023-05-24,44915751000
2023-05-25,44943446000
2023-05-26,44893595000
2023-05-30,44483709000
2023-05-31,43209739000
2023-06-01,43663937000
2023-06-02,47480308000
2023-06-05,45375488000
2023-06-06,45519502000
2023-06-07,46771316000
2023-06-08,46660536000
2023-06-09,46261728000
2023-06-12,46893174000
2023-06-13,47580010000
2023-06-14,47214436000
2023-06-15,48072981000
2023-06-16,48410860000
2023-06-20,47375067000
2023-06-21,46992876000
2023-06-22,46510983000
2023-06-23,46643919000
2023-06-26,46499905000
2023-06-27,45502885000
2023-06-28,45646899000
2023-06-29,45957083000
2023-06-30,46383824000
2023-07-03,46871608000
2023-07-05,45707578000
2023-07-06,44632236000
2023-07-07,45086762000
2023-07-10,45042418000
2023-07-11,47231903000
2023-07-12,47071156000
2023-07-13,47669800000
2023-07-14,47409279000
2023-07-17,47132129000
2023-07-18,47736316000
2023-07-19,47958036000
2023-07-20,48329417000
2023-07-21,48351589000
2023-07-24,48323874000
2023-07-25,50901369000
2023-07-26,52203974000
2023-07-27,51527728000
2023-07-28,51849222000
2023-07-31,51671846000
2023-08-01,51239492000
2023-08-02,50474558000
2023-08-03,49676366000
2023-08-04,48894803000
2023-08-07,48767314000
2023-08-08,48251815000
2023-08-09,48063353000
2023-08-10,48152041000
2023-08-11,48451363000
2023-08-14,47930321000
2023-08-15,46871608000
2023-08-16,46710861000
2023-08-17,47176473000
2023-08-18,46350566000
2023-08-21,45968099000
2023-08-22,45652148000
2023-08-23,46178733000
2023-08-24,45646605000
2023-08-25,45857239000
2023-08-28,48251815000
2023-08-29,48922518000
2023-08-30,48407019000
2023-08-31,49432474000
2023-09-01,49565506000
2023-09-05,49515619000
2023-09-06,49293899000
2023-09-07,49099894000
2023-09-08,49232926000
2023-09-11,49997860000
2023-09-12,49659737000
2023-09-13,46832807000
2023-09-14,47420365000
2023-09-15,46832807000
2023-09-18,46827264000
2023-09-19,46450340000
2023-09-20,45873868000
2023-09-21,45180993000
2023-09-22,44970359000
2023-09-25,43928275000
2023-09-26,43507007000
2023-09-27,43313002000
2023-09-28,43218771000
2023-09-29,43385061000
2023-10-02,41841021000
2023-10-03,41180928000
2023-10-04,40820373000
2023-10-05,40731621000
2023-10-06,40997877000
2023-10-09,41297415000
2023-10-10,42035166000
2023-10-11,41918679000
2023-10-12,41286321000
2023-10-13,41125458000
2023-10-16,41713440000
2023-10-17,41996337000
2023-10-18,40997877000
2023-10-19,40376613000
2023-10-20,40138092000
2023-10-23,39699879000
2023-10-24,41796645000
2023-10-25,41458278000
2023-10-26,41114364000
2023-10-27,40587399000
2023-10-30,41519295000
2023-10-31,42179388000
2023-11-01,41996337000
2023-11-02,42811746000
2023-11-03,43527309000
2023-11-06,43371993000
2023-11-07,43200036000
2023-11-08,42817293000
2023-11-09,42528849000
2023-11-10,43044720000
2023-11-13,42989250000
2023-11-14,44043180000
2023-11-15,44902965000
2023-11-16,44387094000
2023-11-17,44215137000
2023-11-20,44048727000
2023-11-21,43588326000
2023-11-22,44231778000
2023-11-24,44498034000
2023-11-27,45019452000
2023-11-28,45685092000
2023-11-29,45668451000
2023-11-30,45945801000
2023-12-01,46306356000
2023-12-04,47970456000
2023-12-05,47160594000
2023-12-06,47670918000
2023-12-07,47898345000
2023-12-08,47942721000
2023-12-11,47842875000
2023-12-12,47565525000
2023-12-13,48319917000
2023-12-14,49640103000
2023-12-15,49612368000
2023-12-18,49102044000
2023-12-19,49274001000
2023-12-20,48081396000
2023-12-21,48957822000
2023-12-22,49312830000
2023-12-26,50139333000
2023-12-27,50427777000
2023-12-28,50871537000
2023-12-29,50699580000
2024-01-02,51043350000
2024-01-03,50016600000
2024-01-04,50194200000
2024-01-05,50388450000
2024-01-08,50516100000
2024-01-09,50627100000
2024-01-10,50255250000
2024-01-11,50543850000
2024-01-12,50172000000
2024-01-16,49950000000
2024-01-17,49222950000
2024-01-18,49389450000
2024-01-19,50005500000
2024-01-22,50122050000
2024-01-23,44594250000
2024-01-24,43267800000
2024-01-25,44538750000
2024-01-26,44538750000
2024-01-29,44721900000
2024-01-30,44427750000
2024-01-31,43778400000
2024-02-01,44505450000
2024-02-02,44022600000
2024-02-05,43029150000
2024-02-06,43506450000
2024-02-07,43545300000
2024-02-08,43245600000
2024-02-09,43106850000
2024-02-12,43911600000
2024-02-13,42995850000
2024-02-14,42884850000
2024-02-15,42868200000
2024-02-16,42340950000
2024-02-20,42607350000
2024-02-21,42557400000
2024-02-22,42796050000
2024-02-23,42957000000
2024-02-26,42607350000
2024-02-27,42829350000
2024-02-28,42440850000
2024-02-29,42746100000
2024-03-01,42624000000
2024-03-04,42429750000
2024-03-05,43012500000
2024-03-06,42929250000
2024-03-07,42979200000
2024-03-08,43573050000
2024-03-11,43639650000
2024-03-12,45809700000
2024-03-13,48290550000
2024-03-14,47852100000
2024-03-15,48723450000
2024-03-18,48629100000
2024-03-19,48873300000
2024-03-20,50166450000
2024-03-21,50055450000
2024-03-22,49550400000
2024-03-25,48645750000
2024-03-26,47624550000
2024-03-27,48534750000
2024-03-28,49217400000
2024-04-01,52181100000
2024-04-02,51526200000
2024-04-03,51720450000
2024-04-04,50249700000
2024-04-05,50521650000
2024-04-08,51021150000
2024-04-09,51398550000
2024-04-10,51409650000
2024-04-11,51714900000
2024-04-12,50677050000
2024-04-15,50671500000
2024-04-16,50532750000
2024-04-17,50482800000
2024-04-18,50771400000
2024-04-19,51209850000
2024-04-22,51404100000
2024-04-23,51615000000
2024-04-24,51071100000
2024-04-25,50732550000
2024-04-26,50965650000
2024-04-29,51148800000
2024-04-30,53563050000
2024-05-01,54634200000
2024-05-02,53729550000
2024-05-03,53918250000
2024-05-06,53607450000
2024-05-07,53024700000
2024-05-08,53474250000
2024-05-09,54018150000
2024-05-10,54906150000
2024-05-13,55294650000
2024-05-14,55544400000
2024-05-15,56188200000
2024-05-16,58197300000
2024-05-17,58419300000
2024-05-20,58391550000
2024-05-21,57242700000
2024-05-22,56326950000
2024-05-23,55228050000
2024-05-24,55316850000
2024-05-28,54767400000
2024-05-29,54145800000
2024-05-30,54501000000
2024-05-31,55577700000
2024-06-03,55366800000
2024-06-04,54728550000
2024-06-05,54978300000
2024-06-06,54512100000
2024-06-07,55977300000
2024-06-10,55866300000
2024-06-11,56232600000
2024-06-12,56171550000
2024-06-13,56354700000
2024-06-14,55999500000
2024-06-17,55794150000
2024-06-18,55927350000
2024-06-20,56421300000
2024-06-21,56826450000
2024-06-24,57159450000
2024-06-25,56637750000
2024-06-26,56304750000
2024-06-27,57259350000
2024-06-28,56715450000
2024-07-01,55838550000
2024-07-02,56399100000
2024-07-03,56399100000
2024-07-05,56232600000
2024-07-08,56110500000
2024-07-09,55327950000
2024-07-10,56426850000
2024-07-11,57292650000
2024-07-12,57742200000
2024-07-15,57009600000
2024-07-16,57337050000
2024-07-17,58075200000
2024-07-18,57731100000
2024-07-19,57675600000
2024-07-22,58258350000
2024-07-23,57999474000
2024-07-24,57179850000
2024-07-25,57257382000
2024-07-26,70421208000
2024-07-29,69313608000
2024-07-30,70194150000
2024-07-31,70637190000
2024-08-01,70039086000
2024-08-02,69357912000
2024-08-05,69009018000
2024-08-06,69164082000
2024-08-07,68023254000
2024-08-08,69296994000
2024-08-09,68765346000
