,MET
2023-06-06,40899060000
2023-06-07,42009615000
2023-06-08,41174784000
2023-06-09,41259033000
2023-06-12,41366259000
2023-06-13,42254703000
2023-06-14,41312646000
2023-06-15,42247044000
2023-06-16,42507450000
2023-06-20,41756868000
2023-06-21,41779845000
2023-06-22,41251374000
2023-06-23,40845447000
2023-06-26,41404554000
2023-06-27,42109182000
2023-06-28,42024933000
2023-06-29,43028262000
2023-06-30,42476642000
2023-07-03,43040192000
2023-07-05,42664492000
2023-07-06,42611894000
2023-07-07,43288154000
2023-07-10,43137874000
2023-07-11,44512936000
2023-07-12,44107180000
2023-07-13,44460338000
2023-07-14,43701424000
2023-07-17,44332600000
2023-07-18,44610618000
2023-07-19,45279364000
2023-07-20,45790316000
2023-07-21,45985680000
2023-07-24,46571772000
2023-07-25,46376408000
2023-07-26,47225490000
2023-07-27,46827248000
2023-07-28,47007584000
2023-07-31,47315658000
2023-08-01,47202948000
2023-08-02,47150350000
2023-08-03,48405188000
2023-08-04,47736442000
2023-08-07,48224852000
2023-08-08,47713900000
2023-08-09,47060182000
2023-08-10,47082724000
2023-08-11,47826610000
2023-08-14,47766498000
2023-08-15,46481604000
2023-08-16,46331324000
2023-08-17,46466576000
2023-08-18,46782164000
2023-08-21,46549230000
2023-08-22,46075848000
2023-08-23,46383922000
2023-08-24,46789678000
2023-08-25,46894874000
2023-08-28,46985042000
2023-08-29,47225490000
2023-08-30,47293116000
2023-08-31,47593676000
2023-09-01,48315020000
2023-09-05,47916778000
2023-09-06,47488480000
2023-09-07,47165378000
2023-09-08,47571134000
2023-09-11,47638760000
2023-09-12,48082086000
2023-09-13,47931806000
2023-09-14,49539802000
2023-09-15,49329410000
2023-09-18,49817820000
2023-09-19,49862904000
2023-09-20,49660026000
2023-09-21,48608066000
2023-09-22,48405188000
2023-09-25,48878570000
2023-09-26,47383284000
2023-09-27,47187920000
2023-09-28,47263060000
2023-09-29,47270574000
2023-10-02,45084354337
2023-10-03,44039280148
2023-10-04,43849266660
2023-10-05,44061204782
2023-10-06,44813950526
2023-10-09,45237826770
2023-10-10,45442456681
2023-10-11,45932106826
2023-10-12,45661703015
2023-10-13,45354758148
2023-10-16,46297517381
2023-10-17,46728701837
2023-10-18,46100195681
2023-10-19,45252443193
2023-10-20,43936965193
2023-10-23,42745726782
2023-10-24,43271917982
2023-10-25,43089212704
2023-10-26,43556938215
2023-10-27,42599562560
2023-10-30,43425390415
2023-10-31,43856574871
2023-11-01,43834650237
2023-11-02,43856574871
2023-11-03,45135511815
2023-11-06,44163519737
2023-11-07,43885807715
2023-11-08,43374232937
2023-11-09,43345000093
2023-11-10,44207369004
2023-11-13,44185444371
2023-11-14,45610545537
2023-11-15,45179361082
2023-11-16,45332833515
2023-11-17,45712860493
2023-11-20,45683627648
2023-11-21,45493614159
2023-11-22,46019805359
2023-11-24,46443681604
2023-11-27,46202510637
2023-11-28,46180586004
2023-11-29,46158661370
2023-11-30,46502147292
2023-12-01,46597154037
2023-12-04,47174502715
2023-12-05,46750626470
2023-12-06,46436373392
2023-12-07,46377907704
2023-12-08,46838325003
2023-12-11,47459522948
2023-12-12,47649536437
2023-12-13,48402282181
2023-12-14,48891932325
2023-12-15,48497288925
2023-12-18,47664152859
2023-12-19,48526521770
2023-12-20,47664152859
2023-12-21,47934556670
2023-12-22,48131878370
2023-12-26,48409590392
2023-12-27,48248809748
2023-12-28,48446131448
2023-12-29,48329200070
2024-01-02,48707519999
2024-01-03,48541184000
2024-01-04,48808768000
2024-01-05,49842944000
2024-01-08,50276864000
2024-01-09,50059904000
2024-01-10,50117760000
2024-01-11,50117760000
2024-01-12,49777856000
2024-01-16,49336704000
2024-01-17,48750912000
2024-01-18,48975104000
2024-01-19,49821248000
2024-01-22,50262400000
2024-01-23,50233471999
2024-01-24,50392576000
2024-01-25,50906048000
2024-01-26,51260416000
2024-01-29,50884352000
2024-01-30,51209792000
2024-01-31,50132223999
2024-02-01,47261119999
2024-02-02,47695040000
2024-02-05,47593792000
2024-02-06,47702271999
2024-02-07,48454400000
2024-02-08,48273600000
2024-02-09,48816000000
2024-02-12,49575360000
2024-02-13,49061888000
2024-02-14,49430719999
2024-02-15,50291328000
2024-02-16,49734464000
2024-02-20,49625984000
2024-02-21,49857408000
2024-02-22,49799552000
2024-02-23,50139456000
2024-02-26,49589823999
2024-02-27,50016512000
2024-02-28,50146688000
2024-02-29,50435968000
2024-03-01,50428736000
2024-03-04,50558912000
2024-03-05,50963904000
2024-03-06,51376128000
2024-03-07,51614784000
2024-03-08,51289344000
2024-03-11,51860671999
2024-03-12,51846208000
2024-03-13,52554944000
2024-03-14,51998080000
2024-03-15,52352448000
2024-03-18,52468160000
2024-03-19,52359680000
2024-03-20,53053952000
2024-03-21,52988864000
2024-03-22,52526016000
2024-03-25,52865919999
2024-03-26,52836992000
2024-03-27,53458944000
2024-03-28,53596352000
2024-04-01,53292608000
2024-04-02,52959936000
2024-04-03,53205823999
2024-04-04,52887616000
2024-04-05,53227519999
2024-04-08,53357696000
2024-04-09,52706816000
2024-04-10,52005312000
2024-04-11,51332736000
2024-04-12,50725248000
2024-04-15,50219008000
2024-04-16,49850176000
2024-04-17,49842944000
2024-04-18,50587840000
2024-04-19,51426752000
2024-04-22,52041471999
2024-04-23,52229504000
2024-04-24,52591104000
2024-04-25,51998080000
2024-04-26,50927744000
2024-04-29,51853440000
2024-04-30,51405056000
2024-05-01,51983616000
2024-05-02,50797568000
2024-05-03,51000064000
2024-05-06,51484608000
2024-05-07,51535232000
2024-05-08,51824512000
2024-05-09,52460928000
2024-05-10,52598336000
2024-05-13,52366912000
2024-05-14,53017792000
2024-05-15,52887616000
2024-05-16,53133504000
2024-05-17,53675904000
2024-05-20,52714048000
2024-05-21,52497088000
2024-05-22,52699584000
2024-05-23,51817280000
2024-05-24,52460928000
2024-05-28,51332736000
2024-05-29,50942208000
2024-05-30,51426752000
2024-05-31,52337984000
2024-06-03,51650944000
2024-06-04,50848192000
2024-06-05,50862656000
2024-06-06,50652928000
2024-06-07,50660160000
2024-06-10,50819264000
2024-06-11,49944192000
2024-06-12,49915264000
2024-06-13,49654912000
2024-06-14,49575360000
2024-06-17,50175616000
2024-06-18,50522752000
2024-06-20,51238719999
2024-06-21,51542464000
2024-06-24,52157184000
2024-06-25,51643712000
2024-06-26,51477376000
2024-06-27,51245952000
2024-06-28,50761408000
2024-07-01,50537216000
2024-07-02,50652928000
2024-07-03,50739712000
2024-07-05,50262400000
2024-07-08,50197312000
2024-07-09,50566144000
2024-07-10,51795584000
2024-07-11,52388608000
2024-07-12,53075648000
2024-07-15,53827776000
2024-07-16,54717312000
2024-07-17,55093376000
2024-07-18,54522048000
2024-07-19,54080896000
2024-07-22,54413568000
2024-07-23,54377408000
2024-07-24,53892864000
2024-07-25,54471423999
2024-07-26,54963200000
2024-07-29,54601600000
2024-07-30,54530875000
2024-07-31,54601924999
2024-08-01,53841690000
2024-08-02,50132880000
2024-08-05,48285579999
2024-08-06,48740299999
2024-08-07,48832665000
2024-08-08,49486325000
2024-08-09,49827365000
