,OMC
2023-03-06,18561960000
2023-03-07,18359760000
2023-03-08,18210132000
2023-03-09,17789556000
2023-03-10,17684412000
2023-03-13,17316408000
2023-03-14,17666214000
2023-03-15,17322474000
2023-03-16,17654082000
2023-03-17,17423574000
2023-03-20,17929074000
2023-03-21,18177780000
2023-03-22,17720808000
2023-03-23,17920986000
2023-03-24,17718786000
2023-03-27,17898744000
2023-03-28,17941206000
2023-03-29,18295056000
2023-03-30,18752028000
2023-03-31,18764226000
2023-04-03,18935280000
2023-04-04,18853731000
2023-04-05,18626985000
2023-04-06,18507645000
2023-04-10,18539469000
2023-04-11,18611073000
2023-04-12,18615051000
2023-04-13,18778149000
2023-04-14,18897489000
2023-04-17,19036719000
2023-04-18,19122246000
2023-04-19,18330624000
2023-04-20,18350514000
2023-04-21,18666765000
2023-04-24,18652842000
2023-04-25,18515601000
2023-04-26,18008406000
2023-04-27,17952714000
2023-04-28,18014373000
2023-05-01,18334602000
2023-05-02,18107856000
2023-05-03,17312256000
2023-05-04,17447508000
2023-05-05,17851275000
2023-05-08,18294822000
2023-05-09,18233163000
2023-05-10,18127746000
2023-05-11,18125757000
2023-05-12,18465876000
2023-05-15,18243108000
2023-05-16,18274932000
2023-05-17,18483777000
2023-05-18,18740358000
2023-05-19,18557370000
2023-05-22,18457920000
2023-05-23,18306756000
2023-05-24,18078021000
2023-05-25,17725968000
2023-05-26,17891055000
2023-05-30,17974593000
2023-05-31,17540991000
2023-06-01,17761770000
2023-06-02,18163548000
2023-06-05,18109845000
2023-06-06,18459909000
2023-06-07,18855720000
2023-06-08,18788094000
2023-06-09,18794061000
2023-06-12,18955170000
2023-06-13,18969093000
2023-06-14,18819918000
2023-06-15,19014840000
2023-06-16,18925335000
2023-06-20,18626985000
2023-06-21,18796050000
2023-06-22,18925335000
2023-06-23,18533502000
2023-06-26,18744336000
2023-06-27,19243575000
2023-06-28,19189872000
2023-06-29,18722457000
2023-06-30,18849215000
2023-07-03,18930436000
2023-07-05,18623381000
2023-07-06,18254915000
2023-07-07,18421319000
2023-07-10,18449053000
2023-07-11,19069106000
2023-07-12,18857139000
2023-07-13,19096840000
2023-07-14,19075049000
2023-07-17,19459363000
2023-07-18,19397952000
2023-07-19,17389218000
2023-07-20,17466477000
2023-07-21,16602761000
2023-07-24,16460129000
2023-07-25,16363059999
2023-07-26,16424471000
2023-07-27,16311554000
2023-07-28,16353155000
2023-07-31,16763222000
2023-08-01,16412584999
2023-08-02,16376927000
2023-08-03,16228352000
2023-08-04,16164959999
2023-08-07,16147131000
2023-08-08,15921297000
2023-08-09,15911391999
2023-08-10,15812341999
2023-08-11,15830171000
2023-08-14,15838095000
2023-08-15,15859886000
2023-08-16,15752912000
2023-08-17,15578584000
2023-08-18,15830171000
2023-08-21,15715273000
2023-08-22,15677634000
2023-08-23,15865829000
2023-08-24,15709330000
2023-08-25,15820266000
2023-08-28,15935164000
2023-08-29,15988650999
2023-08-30,16024309000
2023-08-31,16048081000
2023-09-01,15889600999
2023-09-05,15782627000
2023-09-06,15881677000
2023-09-07,15762816999
2023-09-08,15630090000
2023-09-11,15735083000
2023-09-12,15663766999
2023-09-13,15406237000
2023-09-14,15529059000
2023-09-15,15334921000
2023-09-18,15340864000
2023-09-19,15208137000
2023-09-20,14827784999
2023-09-21,14796089000
2023-09-22,14607893999
2023-09-25,14738640000
2023-09-26,14552425999
2023-09-27,14538559000
2023-09-28,14669305000
2023-09-29,14754488000
2023-10-02,14525280000
2023-10-03,14349060000
2023-10-04,14513400000
2023-10-05,14436180000
2023-10-06,14701500000
2023-10-09,14830200000
2023-10-10,14905440000
2023-10-11,14818320000
2023-10-12,14962859999
2023-10-13,14760900000
2023-10-16,15051960000
2023-10-17,15154920000
2023-10-18,14915340000
2023-10-19,14695560000
2023-10-20,14640120000
2023-10-23,14964840000
2023-10-24,14749019999
2023-10-25,14729220000
2023-10-26,14707440000
2023-10-27,14650019999
2023-10-30,14754960000
2023-10-31,14832180000
2023-11-01,14747040000
2023-11-02,15166799999
2023-11-03,15374700000
2023-11-06,15257880000
2023-11-07,15178680000
2023-11-08,14982660000
2023-11-09,14846040000
2023-11-10,14996519999
2023-11-13,14990579999
2023-11-14,15489540000
2023-11-15,15477660000
2023-11-16,15240060000
2023-11-17,15653880000
2023-11-20,15675660000
2023-11-21,15576660000
2023-11-22,15713280000
2023-11-24,15857820000
2023-11-27,15681600000
2023-11-28,15669720000
2023-11-29,15798420000
2023-11-30,15964740000
2023-12-01,16198380000
2023-12-04,16313220000
2023-12-05,16117200000
2023-12-06,16226100000
2023-12-07,16255799999
2023-12-08,16224120000
2023-12-11,16641900000
2023-12-12,16624079999
2023-12-13,16618140000
2023-12-14,17113140000
2023-12-15,17186400000
2023-12-18,17091359999
2023-12-19,17162640000
2023-12-20,16974540000
2023-12-21,17113140000
2023-12-22,17043840000
2023-12-26,17166600000
2023-12-27,17154720000
2023-12-28,17172540000
2023-12-29,17128980000
2024-01-02,17266775000
2024-01-03,16819520999
2024-01-04,16839311000
2024-01-05,16995652000
2024-01-08,17458738000
2024-01-09,17492381000
2024-01-10,17460717000
2024-01-11,17642785000
2024-01-12,17565604000
2024-01-16,17502276000
2024-01-17,17345935000
2024-01-18,17403326000
2024-01-19,17391452000
2024-01-22,17569562000
2024-01-23,17710071000
2024-01-24,17642785000
2024-01-25,18004942000
2024-01-26,17987131000
2024-01-29,18076186000
2024-01-30,18084102000
2024-01-31,17886202000
2024-02-01,17773399000
2024-02-02,17803084000
2024-02-05,17573520000
2024-02-06,17613100000
2024-02-07,17082727999
2024-02-08,17144077000
2024-02-09,16740361000
2024-02-12,17108455000
2024-02-13,16849206000
2024-02-14,16977841000
2024-02-15,17223237000
2024-02-16,17318229000
2024-02-20,17486444000
2024-02-21,17537898000
2024-02-22,17476549000
2024-02-23,17533940000
2024-02-26,17630911000
2024-02-27,17644764000
2024-02-28,17434990000
2024-02-29,17492381000
2024-03-01,17502276000
2024-03-04,17652680000
2024-03-05,17624974000
2024-03-06,17929740000
2024-03-07,18353246000
2024-03-08,18145451000
2024-03-11,18683739000
2024-03-12,18770815000
2024-03-13,18933093000
2024-03-14,18331477000
2024-03-15,18258254000
2024-03-18,18355225000
2024-03-19,18473965000
2024-03-20,18654054000
2024-03-21,18663949000
2024-03-22,18596663000
2024-03-25,18477923000
2024-03-26,18361162000
2024-03-27,18832164000
2024-03-28,19148804000
2024-04-01,19113182000
2024-04-02,18861849000
2024-04-03,18762899000
2024-04-04,18432406000
2024-04-05,18329498000
2024-04-08,18420532000
2024-04-09,18590726000
2024-04-10,18159304000
2024-04-11,18321582000
2024-04-12,17927761000
2024-04-15,17919845000
2024-04-16,18000984000
2024-04-17,18295855000
2024-04-18,18107850000
2024-04-19,18329498000
2024-04-22,18557083000
2024-04-23,18646138000
2024-04-24,18994442000
2024-04-25,19138909000
2024-04-26,18976631000
2024-04-29,18976631000
2024-04-30,18373036000
2024-05-01,18533335000
2024-05-02,18331477000
2024-05-03,18355225000
2024-05-06,18442301000
2024-05-07,18741130000
2024-05-08,18814353000
2024-05-09,18937051000
2024-05-10,18962778000
2024-05-13,19057770000
2024-05-14,19113182000
2024-05-15,19326914000
2024-05-16,19127035000
2024-05-17,19024127000
2024-05-20,19039959000
2024-05-21,18794563000
2024-05-22,18851954000
2024-05-23,18646138000
2024-05-24,18822269000
2024-05-28,18446259000
2024-05-29,18032648000
2024-05-30,17953488000
2024-05-31,18396784000
2024-06-03,17882244000
2024-06-04,18052438000
2024-06-05,18070249000
2024-06-06,18000984000
2024-06-07,18026711000
2024-06-10,17803084000
2024-06-11,17741735000
2024-06-12,17646743000
2024-06-13,17690281000
2024-06-14,17496339000
2024-06-17,17826832000
2024-06-18,18040564000
2024-06-20,17761525000
2024-06-21,17904013000
2024-06-24,17955467000
2024-06-25,17771420000
2024-06-26,17551751000
2024-06-27,17611121000
2024-06-28,17751630000
2024-07-01,17353851000
2024-07-02,17628932000
2024-07-03,17658617000
2024-07-05,17593310000
2024-07-08,17733819000
2024-07-09,17911929000
2024-07-10,18040564000
2024-07-11,18260233000
2024-07-12,18464070000
2024-07-15,18365625000
2024-07-16,18679065000
2024-07-17,17928768000
2024-07-18,18040431000
2024-07-19,17826900000
2024-07-22,17973825000
2024-07-23,18075693000
2024-07-24,17777925000
2024-07-25,18287265000
2024-07-26,18694737000
2024-07-29,18704532000
2024-07-30,19182528000
2024-07-31,19206036000
2024-08-01,18581115000
2024-08-02,18022800000
2024-08-05,17609451000
2024-08-06,17899383000
2024-08-07,17754417000
2024-08-08,18330363000
2024-08-09,18281388000
