,MS
2018-07-18,85800320000
2018-07-19,84595450000
2018-07-20,85308190000
2018-07-23,86105780000
2018-07-24,86513060000
2018-07-25,86614880000
2018-07-26,86530030000
2018-07-27,86631850000
2018-07-30,86377300000
2018-07-31,85800320000
2018-08-01,85155460000
2018-08-02,84527570000
2018-08-03,84697270000
2018-08-06,84833030000
2018-08-07,85070610000
2018-08-08,85053640000
2018-08-09,83899680000
2018-08-10,82117830000
2018-08-13,80352950000
2018-08-14,81218420000
2018-08-15,80522650000
2018-08-16,81965100000
2018-08-17,82083890000
2018-08-20,81948130000
2018-08-21,82372380000
2018-08-22,82474200000
2018-08-23,81676610000
2018-08-24,81693580000
2018-08-27,84663330000
2018-08-28,84850000000
2018-08-29,84765150000
2018-08-30,83662100000
2018-08-31,82864510000
2018-09-04,82660870000
2018-09-05,82677840000
2018-09-06,81337210000
2018-09-07,81829340000
2018-09-10,81354180000
2018-09-11,81218420000
2018-09-12,80573560000
2018-09-13,80980840000
2018-09-14,81778430000
2018-09-17,80912960000
2018-09-18,81201450000
2018-09-19,83322700000
2018-09-20,84646360000
2018-09-21,83848770000
2018-09-24,82406320000
2018-09-25,81931160000
2018-09-26,80946900000
2018-09-27,81065690000
2018-09-28,79029290000
2018-10-01,78058620000
2018-10-02,78058620000
2018-10-03,78862140000
2018-10-04,79129980000
2018-10-05,78259500000
2018-10-08,78711480000
2018-10-09,77271840000
2018-10-10,74693880000
2018-10-11,72802260000
2018-10-12,72701820000
2018-10-15,72768780000
2018-10-16,76903560000
2018-10-17,78996060000
2018-10-18,77054220000
2018-10-19,77707080000
2018-10-22,75514140000
2018-10-23,74526480000
2018-10-24,72802260000
2018-10-25,74576700000
2018-10-26,73605780000
2018-10-29,73572300000
2018-10-30,74493000000
2018-10-31,76434840000
2018-11-01,76819860000
2018-11-02,76920300000
2018-11-05,76702680000
2018-11-06,76535280000
2018-11-07,78025140000
2018-11-08,77723820000
2018-11-09,76552020000
2018-11-12,73873620000
2018-11-13,74794320000
2018-11-14,73404900000
2018-11-15,74158200000
2018-11-16,73873620000
2018-11-19,74342340000
2018-11-20,72149400000
2018-11-21,73204020000
2018-11-23,72115920000
2018-11-26,74124720000
2018-11-27,73739700000
2018-11-28,75848940000
2018-11-29,74509740000
2018-11-30,74308860000
2018-12-03,76016340000
2018-12-04,72182880000
2018-12-06,71329140000
2018-12-07,69169680000
2018-12-10,68148540000
2018-12-11,67997879999
2018-12-12,68315940000
2018-12-13,67964400000
2018-12-14,66357360000
2018-12-17,66290400000
2018-12-18,66775860000
2018-12-19,65788199999
2018-12-20,65135339999
2018-12-21,63076320000
2018-12-24,61954740000
2018-12-26,65788199999
2018-12-27,66390839999
2018-12-28,65905379999
2018-12-31,65739700000
2019-01-02,66983200000
2019-01-03,65789440000
2019-01-04,68475399999
2019-01-07,69155180000
2019-01-08,68724100000
2019-01-09,69204920000
2019-01-10,69072280000
2019-01-11,69204920000
2019-01-14,70431840000
2019-01-15,71095040000
2019-01-16,73764420000
2019-01-17,70514740000
2019-01-18,72438020000
2019-01-22,70315780000
2019-01-23,69884700000
2019-01-24,69718900000
2019-01-25,71260840000
2019-01-28,70713700000
2019-01-29,70448420000
2019-01-30,70945820000
2019-01-31,70133400000
2019-02-01,69337560000
2019-02-04,70398680000
2019-02-05,70382100000
2019-02-06,70266040000
2019-02-07,68773840000
2019-02-08,67662980000
2019-02-11,66668180000
2019-02-12,68226700000
2019-02-13,68293020000
2019-02-14,67513760000
2019-02-15,69619420000
2019-02-19,69901280000
2019-02-20,70332360000
2019-02-21,69569680000
2019-02-22,69287820000
2019-02-25,69951020000
2019-02-26,70315780000
2019-02-27,70564480000
2019-02-28,69602840000
2019-03-01,70465000000
2019-03-04,69636000000
2019-03-05,69470200000
2019-03-06,69005960000
2019-03-07,68259860000
2019-03-08,68574880000
2019-03-11,69387300000
2019-03-12,69685740000
2019-03-13,70315780000
2019-03-14,70780020000
2019-03-15,71841140000
2019-03-18,73001740000
2019-03-19,72869100000
2019-03-20,71343740000
2019-03-21,71509540000
2019-03-22,69171760000
2019-03-25,68392500000
2019-03-26,69437040000
2019-03-27,68591459999
2019-03-28,69519940000
2019-03-29,69967600000
2019-04-01,71128020000
2019-04-02,71405800000
2019-04-03,72516920000
2019-04-04,73415620000
2019-04-05,73366600000
2019-04-08,73497320000
2019-04-09,72320840000
2019-04-10,72631300000
2019-04-11,73203200000
2019-04-12,76291460000
2019-04-15,75294720000
2019-04-16,76830680000
2019-04-17,78856840000
2019-04-18,77696700000
2019-04-22,77271860000
2019-04-23,77369900000
2019-04-24,77418920000
2019-04-25,77271860000
2019-04-26,78252260000
2019-04-29,79183640000
2019-04-30,78840500000
2019-05-01,77729380000
2019-05-02,78121540000
2019-05-03,78530040000
2019-05-06,77958140000
2019-05-07,76324140000
2019-05-08,76030020000
2019-05-09,75899300000
2019-05-10,75719560000
2019-05-13,72190120000
2019-05-14,71912340000
2019-05-15,71732600000
2019-05-16,72353520000
2019-05-17,71699920000
2019-05-20,71683580000
2019-05-21,72533260000
2019-05-22,71062660000
2019-05-23,69788140000
2019-05-24,70196640000
2019-05-28,68905780000
2019-05-29,68938460000
2019-05-30,68350220000
2019-05-31,66487460000
2019-06-03,66552819999
2019-06-04,69412320000
2019-06-05,69330620000
2019-06-06,69951540000
2019-06-07,69771800000
2019-06-10,70735860000
2019-06-11,71356780000
2019-06-12,69641080000
2019-06-13,70180300000
2019-06-14,69967880000
2019-06-17,69461340000
2019-06-18,70817560000
2019-06-19,70490760000
2019-06-20,71013640000
2019-06-21,71209720000
2019-06-24,70376380000
2019-06-25,69706440000
2019-06-26,70245660000
2019-06-27,71062660000
2019-06-28,71585540000
2019-07-01,70495800000
2019-07-02,70303320000
2019-07-03,70559960000
2019-07-05,70912840000
2019-07-08,69757960000
2019-07-09,70223120000
2019-07-10,69469240000
2019-07-11,70864720000
2019-07-12,71971480000
2019-07-15,71265720000
2019-07-16,71265720000
2019-07-17,70207080000
2019-07-18,71265720000
2019-07-19,71201560000
2019-07-22,71378000000
2019-07-23,72340400000
2019-07-24,72982000000
2019-07-25,71971480000
2019-07-26,73366960000
2019-07-29,72548920000
2019-07-30,71650680000
2019-07-31,71474240000
2019-08-01,68859720000
2019-08-02,67560479999
2019-08-05,64945960000
2019-08-06,66116880000
2019-08-07,65058240000
2019-08-08,66197080000
2019-08-09,66566000000
2019-08-12,64737440000
2019-08-13,65266760000
2019-08-14,63085320000
2019-08-15,62716400000
2019-08-16,64063760000
2019-08-19,64753479999
2019-08-20,63999600000
2019-08-21,64063760000
2019-08-22,64593080000
2019-08-23,63085320000
2019-08-26,64416639999
2019-08-27,63823160000
2019-08-28,64769520000
2019-08-29,66229160000
2019-08-30,66549960000
2019-09-03,65747960000
2019-09-04,66614120000
2019-09-05,68121880000
2019-09-06,67656720000
2019-09-09,69148440000
2019-09-10,69902320000
2019-09-11,70479760000
2019-09-12,71089280000
2019-09-13,72436640000
2019-09-16,71779000000
2019-09-17,70912840000
2019-09-18,71153440000
2019-09-19,70608080000
2019-09-20,70046680000
2019-09-23,69870240000
2019-09-24,68234160000
2019-09-25,69036160000
2019-09-26,68362479999
2019-09-27,68715360000
2019-09-30,67119910000
2019-10-01,65090740000
2019-10-02,63281789999
2019-10-03,63313250000
2019-10-04,64146940000
2019-10-07,63989640000
2019-10-08,62636860000
2019-10-09,63612120000
2019-10-10,64571649999
2019-10-11,65955890000
2019-10-14,66459250000
2019-10-15,66899690000
2019-10-16,67308670000
2019-10-17,68331120000
2019-10-18,68677179999
2019-10-21,70753540000
2019-10-22,71382740000
2019-10-23,72216430000
2019-10-24,71980480000
2019-10-25,72940010000
2019-10-28,73679320000
2019-10-29,73663590000
2019-10-30,72766980000
2019-10-31,72436650000
2019-11-01,74450090000
2019-11-04,76809590000
2019-11-05,76683750000
2019-11-06,76384880000
2019-11-07,76542180000
2019-11-08,77312950000
2019-11-11,77218570000
2019-11-12,77092730000
2019-11-13,76117470000
2019-11-14,76463530000
2019-11-15,77061270000
2019-11-18,77124190000
2019-11-19,77596090000
2019-11-20,77234300000
2019-11-21,76825320000
2019-11-22,77470250000
2019-11-25,78587080000
2019-11-26,77721930000
2019-11-27,78303940000
2019-11-29,77832040000
2019-12-02,77202840000
2019-12-03,75677030000
2019-12-04,76825320000
2019-12-05,77187110000
2019-12-06,78335400000
2019-12-09,78020800000
2019-12-10,78130910000
2019-12-11,77784850000
2019-12-12,79735370000
2019-12-13,79027520000
2019-12-16,79782560000
2019-12-17,80065700000
2019-12-18,79688180000
2019-12-19,80002780000
2019-12-20,79735370000
2019-12-23,79782560000
2019-12-24,79735370000
2019-12-26,80396030000
2019-12-27,80364570000
2019-12-30,80160080000
2019-12-31,79491600000
2020-01-02,80922200000
2020-01-03,79616000000
2020-01-06,79336100000
2020-01-07,79180600000
2020-01-08,80191350000
2020-01-09,80953300000
2020-01-10,81186550000
2020-01-13,82072900000
2020-01-14,82197300000
2020-01-15,82321700000
2020-01-16,87764200000
2020-01-17,89428050000
2020-01-21,86955600000
2020-01-22,86862300000
2020-01-23,86349150000
2020-01-24,84825250000
2020-01-27,82586050000
2020-01-28,84001100000
2020-01-29,83472400000
2020-01-30,83690100000
2020-01-31,81264300000
2020-02-03,81793000000
2020-02-04,84001100000
2020-02-05,85509450000
2020-02-06,85540550000
2020-02-07,85571650000
2020-02-10,86069250000
2020-02-11,86737900000
2020-02-12,87359900000
2020-02-13,86971150000
2020-02-14,86831200000
2020-02-18,86333600000
2020-02-19,87562050000
2020-02-20,83581250000
2020-02-21,81513100000
2020-02-24,77252400000
2020-02-25,74686650000
2020-02-26,73458200000
2020-02-27,70612550000
2020-02-28,70021650000
2020-03-02,72276400000
2020-03-03,69042000000
2020-03-04,70348200000
2020-03-05,66227450000
2020-03-06,65061200000
2020-03-09,58312500000
2020-03-10,61422500000
2020-03-11,57332849999
2020-03-12,48687050000
2020-03-13,58312500000
2020-03-16,49215750000
2020-03-17,52543450000
2020-03-18,47816250000
2020-03-19,48080600000
2020-03-20,46136850000
2020-03-23,43244550000
2020-03-24,51657100000
2020-03-25,52854450000
2020-03-26,55529050000
2020-03-27,52885550000
2020-03-30,54176200000
2020-03-31,52394000000
2020-04-01,48726420000
2020-04-02,52239900000
2020-04-03,52162850000
2020-04-06,57032410000
2020-04-07,56924540000
2020-04-08,60669169999
2020-04-09,63304280000
2020-04-13,60992780000
2020-04-14,61424260000
2020-04-15,59174400000
2020-04-16,59112760000
2020-04-17,60237690000
2020-04-20,59112760000
2020-04-21,56939950000
2020-04-22,58265210000
2020-04-23,57741270000
2020-04-24,58511770000
2020-04-27,60576710000
2020-04-28,61840330000
2020-04-29,62857390000
2020-04-30,60761630000
2020-05-01,59174400000
2020-05-04,58696690000
2020-05-05,58527179999
2020-05-06,57479299999
2020-05-07,59806210000
2020-05-08,61763280000
2020-05-11,61378030000
2020-05-12,59205220000
2020-05-13,57001590000
2020-05-14,58265210000
2020-05-15,57463890000
2020-05-18,62071480000
2020-05-19,60607530000
2020-05-20,63273460000
2020-05-21,62102299999
2020-05-22,61840330000
2020-05-26,67326290000
2020-05-27,72211260000
2020-05-28,68420400000
2020-05-29,68112200000
2020-06-01,68882700000
2020-06-02,70238780000
2020-06-03,72288310000
2020-06-04,75031290000
2020-06-05,76325730000
2020-06-08,77281150000
2020-06-09,77666400000
2020-06-10,75031290000
2020-06-11,68682370000
2020-06-12,71317480000
2020-06-15,73043400000
2020-06-16,74830960000
2020-06-17,73598160000
2020-06-18,73320780000
2020-06-19,72319130000
2020-06-22,73012580000
2020-06-23,73798490000
2020-06-24,72349950000
2020-06-25,75185390000
2020-06-26,72504050000
2020-06-29,72796840000
2020-06-30,74478600000
2020-07-01,73414620000
2020-07-02,73692180000
2020-07-06,75280440000
2020-07-07,73229580000
2020-07-08,75419220000
2020-07-09,73260420000
2020-07-10,76791600000
2020-07-13,77439240000
2020-07-14,77871000000
2020-07-15,79181700000
2020-07-16,81170880000
2020-07-17,80816220000
2020-07-20,79968120000
2020-07-21,80769960000
2020-07-22,78642000000
2020-07-23,77963520000
2020-07-24,77377560000
2020-07-27,79135440000
2020-07-28,77500920000
2020-07-29,78009780000
2020-07-30,75480900000
2020-07-31,75372960000
2020-08-03,76267320000
2020-08-04,75958920000
2020-08-05,76745340000
2020-08-06,76251900000
2020-08-07,77639700000
2020-08-10,77994360000
2020-08-11,79844760000
2020-08-12,80769960000
2020-08-13,80461560000
2020-08-14,80646600000
2020-08-17,79073760000
2020-08-18,78518640000
2020-08-19,79212540000
2020-08-20,78333600000
2020-08-21,78796200000
2020-08-24,80754540000
2020-08-25,80261100000
2020-08-26,79736820000
2020-08-27,81124620000
2020-08-28,81556380000
2020-08-31,80584920000
2020-09-01,81078360000
2020-09-02,82111500000
2020-09-03,81340500000
2020-09-04,81278820000
2020-09-08,77362140000
2020-09-09,78734520000
2020-09-10,77547180000
2020-09-11,77639700000
2020-09-14,78873300000
2020-09-15,77701380000
2020-09-16,78873300000
2020-09-17,77485500000
2020-09-18,77223360000
2020-09-21,74571120000
2020-09-22,73445460000
2020-09-23,71579640000
2020-09-24,71872620000
2020-09-25,72535680000
2020-09-28,74601960000
2020-09-29,72844080000
2020-09-30,85772900000
2020-10-01,83839240000
2020-10-02,85098780000
2020-10-05,86216400000
2020-10-06,84690760000
2020-10-07,86411540000
2020-10-08,86926000000
2020-10-09,86624420000
2020-10-12,90012760000
2020-10-13,89480560000
2020-10-14,89853100000
2020-10-15,91059420000
2020-10-16,91981900000
2020-10-19,90385300000
2020-10-20,91307780000
2020-10-21,89374120000
2020-10-22,91839980000
2020-10-23,92017380000
2020-10-26,89267680000
2020-10-27,86198660000
2020-10-28,84389180000
2020-10-29,85364880000
2020-10-30,85418100000
2020-11-02,87600120000
2020-11-03,90793320000
2020-11-04,91236820000
2020-11-05,92602800000
2020-11-06,91715800000
2020-11-09,99379480000
2020-11-10,98900500000
2020-11-11,99947160000
2020-11-12,98545700000
2020-11-13,100426140000
2020-11-16,103087140000
2020-11-17,104328940000
2020-11-18,104328940000
2020-11-19,104009620000
2020-11-20,102554940000
2020-11-23,106918980000
2020-11-24,112826400000
2020-11-25,112613520000
2020-11-27,113252160000
2020-11-30,109686420000
2020-12-01,112258720000
2020-12-02,113571480000
2020-12-03,113642440000
2020-12-04,115310000000
2020-12-07,113997240000
2020-12-08,113376340000
2020-12-09,114192380000
2020-12-10,114316560000
2020-12-11,112329680000
2020-12-14,109775120000
2020-12-15,113447300000
2020-12-16,113944020000
2020-12-17,114724580000
2020-12-18,113855320000
2020-12-21,120330420000
2020-12-22,118219360000
2020-12-23,121004539999
2020-12-24,120791660000
2020-12-28,120720700000
2020-12-29,120117539999
2020-12-30,120348160000
2020-12-31,123011350000
2021-01-04,122652350000
2021-01-05,124734549999
2021-01-06,132255600000
2021-01-07,134517300000
2021-01-08,135073750000
2021-01-11,136527700000
2021-01-12,136061000000
2021-01-13,135630200000
2021-01-14,137263650000
2021-01-15,135055799999
2021-01-19,134607049999
2021-01-20,134337800000
2021-01-21,134086500000
2021-01-22,133063349999
2021-01-25,129922099999
2021-01-26,127821949999
2021-01-27,122813900000
2021-01-28,124429399999
2021-01-29,120354750000
2021-02-01,121467650000
2021-02-02,127355250000
2021-02-03,126726999999
2021-02-04,129760550000
2021-02-05,131429900000
2021-02-08,133242850000
2021-02-09,133260799999
2021-02-10,133422350000
2021-02-11,132327400000
2021-02-12,133924950000
2021-02-16,136509750000
2021-02-17,135432750000
2021-02-18,134319850000
2021-02-19,136420000000
2021-02-22,138933000000
2021-02-23,139112500000
2021-02-24,143384600000
2021-02-25,140781850000
2021-02-26,137981650000
2021-03-01,142092200000
2021-03-02,145018050000
2021-03-03,147297700000
2021-03-04,145592450000
2021-03-05,145161650000
2021-03-08,145574500000
2021-03-09,145125750000
2021-03-10,149146550000
2021-03-11,149433750000
2021-03-12,151390300000
2021-03-15,150528700000
2021-03-16,148159300000
2021-03-17,150528700000
2021-03-18,150672300000
2021-03-19,148877300000
2021-03-22,147046400000
2021-03-23,142020400000
2021-03-24,142397350000
2021-03-25,143833350000
2021-03-26,143564100000
2021-03-29,139794600000
2021-03-30,141966550000
2021-03-31,140875240000
2021-04-01,141891080000
2021-04-05,141492000000
2021-04-06,143469260000
2021-04-07,143378560000
2021-04-08,145482800000
2021-04-09,146426080000
2021-04-12,145446520000
2021-04-13,144267420000
2021-04-14,146553060000
2021-04-15,146607480000
2021-04-16,142562260000
2021-04-19,145174420000
2021-04-20,140204060000
2021-04-21,143759500000
2021-04-22,142018060000
2021-04-23,146843300000
2021-04-26,147877280000
2021-04-27,148675440000
2021-04-28,150072220000
2021-04-29,151722960000
2021-04-30,149745700000
2021-05-03,149582440000
2021-05-04,149908960000
2021-05-05,153301140000
2021-05-06,157509620000
2021-05-07,159087800000
2021-05-10,156856580000
2021-05-11,154044880000
2021-05-12,151795520000
2021-05-13,153936040000
2021-05-14,158452900000
2021-05-17,159795260000
2021-05-18,157763580000
2021-05-19,156094700000
2021-05-20,156856580000
2021-05-21,160248760000
2021-05-24,162697660000
2021-05-25,161192040000
2021-05-26,162080900000
2021-05-27,163804200000
2021-05-28,164983300000
2021-06-01,167087540000
2021-06-02,168266640000
2021-06-03,169336900000
2021-06-04,170443440000
2021-06-07,169082940000
2021-06-08,168321060000
2021-06-09,168103380000
2021-06-10,166307520000
2021-06-11,166978700000
2021-06-14,164566080000
2021-06-15,164529800000
2021-06-16,165255400000
2021-06-17,159468740000
2021-06-18,152539260000
2021-06-21,155895160000
2021-06-22,155459800000
2021-06-23,155768180000
2021-06-24,157963120000
2021-06-25,160357600000
2021-06-28,159087800000
2021-06-29,164420960000
2021-06-30,163299890000
2021-07-01,163887620000
2021-07-02,163905430000
2021-07-06,160664010000
2021-07-07,160343430000
2021-07-08,156086840000
2021-07-09,160877730000
2021-07-12,165187750000
2021-07-13,166007010000
2021-07-14,164671260000
2021-07-15,164974030000
2021-07-16,162516250000
2021-07-19,159132350000
2021-07-20,164421920000
2021-07-21,170406080000
2021-07-22,170210170000
2021-07-23,168393550000
2021-07-26,171937740000
2021-07-27,171830880000
2021-07-28,171100670000
2021-07-29,171474680000
2021-07-30,170940380000
2021-08-02,171385630000
2021-08-03,172044600000
2021-08-04,171492490000
2021-08-05,174235230000
2021-08-06,177619130000
2021-08-09,179417940000
2021-08-10,181733240000
2021-08-11,185010280000
2021-08-12,186417270000
2021-08-13,185117140000
2021-08-16,184725320000
2021-08-17,183211470000
2021-08-18,180344060000
2021-08-19,177619130000
2021-08-20,179275460000
2021-08-23,181946960000
2021-08-24,183603290000
2021-08-25,185384290000
2021-08-26,184939040000
2021-08-27,187806450000
2021-08-30,185384290000
2021-08-31,185989830000
2021-09-01,185776110000
2021-09-02,186702230000
2021-09-03,185669250000
2021-09-07,185544580000
2021-09-08,184458170000
2021-09-09,184939040000
2021-09-10,184547220000
2021-09-13,185936400000
2021-09-14,181501710000
2021-09-15,183514240000
2021-09-16,182499070000
2021-09-17,181216750000
2021-09-20,175660030000
2021-09-21,175072300000
2021-09-22,179524800000
2021-09-23,184422550000
2021-09-24,183282710000
2021-09-27,187183100000
2021-09-28,181733240000
2021-09-29,177298550000
2021-09-30,170389810000
2021-10-01,173436550000
2021-10-04,170109650000
2021-10-05,173699200000
2021-10-06,173524100000
2021-10-07,172998800000
2021-10-08,175170040000
2021-10-11,170354790000
2021-10-12,171212780000
2021-10-13,172596070000
2021-10-14,176868510000
2021-10-15,178847140000
2021-10-18,177568910000
2021-10-19,178164250000
2021-10-20,176255660000
2021-10-21,175590280000
2021-10-22,178251800000
2021-10-25,178444410000
2021-10-26,181175970000
2021-10-27,178374370000
2021-10-28,179477500000
2021-10-29,179967780000
2021-11-01,182104000000
2021-11-02,183259660000
2021-11-03,179670110000
2021-11-04,174732290000
2021-11-05,174872370000
2021-11-08,175222570000
2021-11-09,174592210000
2021-11-10,171195270000
2021-11-11,173138880000
2021-11-12,174837350000
2021-11-15,175467710000
2021-11-16,176308190000
2021-11-17,171037680000
2021-11-18,171037680000
2021-11-19,169689410000
2021-11-22,173909320000
2021-11-23,178356860000
2021-11-24,177061120000
2021-11-26,171475430000
2021-11-29,170249730000
2021-11-30,166029820000
2021-12-01,166800260000
2021-12-02,173103860000
2021-12-03,171965710000
2021-12-06,173821770000
2021-12-07,179477500000
2021-12-08,177288750000
2021-12-09,176115580000
2021-12-10,172350930000
2021-12-13,170144670000
2021-12-14,173033820000
2021-12-15,174101930000
2021-12-16,175625300000
2021-12-17,170074630000
2021-12-20,166992870000
2021-12-21,171195270000
2021-12-22,172123300000
2021-12-23,173944340000
2021-12-27,175800400000
2021-12-28,175047470000
2021-12-29,172876230000
2021-12-30,172998800000
2021-12-31,170111280000
2022-01-03,173629270000
2022-01-04,180682580000
2022-01-05,176211440000
2022-01-06,179226860000
2022-01-07,180318650000
2022-01-10,180457290000
2022-01-11,183559360000
2022-01-12,178585650000
2022-01-13,177719150000
2022-01-14,171359040000
2022-01-18,162919330000
2022-01-19,165900090000
2022-01-20,173005390000
2022-01-21,171324380000
2022-01-24,169972640000
2022-01-25,171636320000
2022-01-26,173594610000
2022-01-27,175292950000
2022-01-28,176419400000
2022-01-31,177701820000
2022-02-01,180145350000
2022-02-02,180093360000
2022-02-03,177268570000
2022-02-04,180422630000
2022-02-07,182276940000
2022-02-08,184304550000
2022-02-09,188429090000
2022-02-10,186418810000
2022-02-11,181219810000
2022-02-14,177753810000
2022-02-15,179244190000
2022-02-16,175292950000
2022-02-17,166627950000
2022-02-18,165362860000
2022-02-22,164201750000
2022-02-23,162122150000
2022-02-24,159106730000
2022-02-25,163855150000
2022-02-28,157252420000
2022-03-01,151862790000
2022-03-02,153162540000
2022-03-03,152122740000
2022-03-04,149661880000
2022-03-07,144618850000
2022-03-08,144376230000
2022-03-09,151464200000
2022-03-10,148795380000
2022-03-11,147616940000
2022-03-14,146819760000
2022-03-15,149609890000
2022-03-16,159020080000
2022-03-17,162659380000
2022-03-18,164323060000
2022-03-21,160493130000
2022-03-22,163283260000
2022-03-23,160094540000
2022-03-24,159661290000
2022-03-25,160094540000
2022-03-28,158170910000
2022-03-29,159158720000
2022-03-30,156437910000
2022-03-31,148929600000
2022-04-01,148230960000
2022-04-04,148725120000
2022-04-05,145317120000
2022-04-06,141653520000
2022-04-07,141653520000
2022-04-08,143238240000
2022-04-11,143170080000
2022-04-12,143016720000
2022-04-13,143357520000
2022-04-14,144431040000
2022-04-18,147361920000
2022-04-19,151502640000
2022-04-20,154399440000
2022-04-21,151502640000
2022-04-22,144396960000
2022-04-25,144925200000
2022-04-26,140358480000
2022-04-27,140085840000
2022-04-28,142113600000
2022-04-29,137325360000
2022-05-02,139659840000
2022-05-03,142710000000
2022-05-04,148622880000
2022-05-05,144737760000
2022-05-06,143527920000
2022-05-09,138279600000
2022-05-10,136763040000
2022-05-11,134428560000
2022-05-12,133917360000
2022-05-13,137240160000
2022-05-16,136149600000
2022-05-17,141312720000
2022-05-18,137495760000
2022-05-19,136251839999
2022-05-20,135246480000
2022-05-23,140256240000
2022-05-24,139659840000
2022-05-25,140119920000
2022-05-26,144840000000
2022-05-27,147310800000
2022-05-31,146782560000
2022-06-01,144840000000
2022-06-02,145180800000
2022-06-03,143340480000
2022-06-06,144618480000
2022-06-07,145402320000
2022-06-08,141772800000
2022-06-09,138296640000
2022-06-10,131889600000
2022-06-13,128106720000
2022-06-14,127731839999
2022-06-15,129538080000
2022-06-16,126010800000
2022-06-17,124221600000
2022-06-21,127169519999
2022-06-22,126777600000
2022-06-23,126044880000
2022-06-24,132605279999
2022-06-27,131957760000
2022-06-28,133184640000
2022-06-29,133235760000
2022-06-30,127324440000
2022-07-01,128479500000
2022-07-05,127408140000
2022-07-06,126303300000
2022-07-07,128881259999
2022-07-08,128446020000
2022-07-11,126922679999
2022-07-12,127123560000
2022-07-13,125516520000
2022-07-14,125031060000
2022-07-15,130655700000
2022-07-18,132011640000
2022-07-19,136682100000
2022-07-20,136949940000
2022-07-21,138975480000
2022-07-22,137987820000
2022-07-25,138188700000
2022-07-26,135242460000
2022-07-27,138121740000
2022-07-28,138858300000
2022-07-29,141118200000
2022-08-01,140766660000
2022-08-02,139829220000
2022-08-03,142373700000
2022-08-04,142892640000
2022-08-05,144181620000
2022-08-08,144014220000
2022-08-09,144566640000
2022-08-10,148801860000
2022-08-11,150994800000
2022-08-12,153438840000
2022-08-15,154041480000
2022-08-16,153706680000
2022-08-17,152919900000
2022-08-18,153556020000
2022-08-19,150676740000
2022-08-22,148082040000
2022-08-23,147814200000
2022-08-24,148316400000
2022-08-25,150509340000
2022-08-26,145319940000
2022-08-29,142875900000
2022-08-30,141335820000
2022-08-31,142658280000
2022-09-01,144248580000
2022-09-02,144633600000
2022-09-06,142507620000
2022-09-07,145403640000
2022-09-08,148048560000
2022-09-09,149756040000
2022-09-12,150911100000
2022-09-13,145721700000
2022-09-14,145939320000
2022-09-15,147747240000
2022-09-16,146357820000
2022-09-19,148517280000
2022-09-20,145956060000
2022-09-21,144566640000
2022-09-22,141904980000
2022-09-23,136447740000
2022-09-26,133518240000
2022-09-27,133049520000
2022-09-28,136380780000
2022-09-29,133685640000
2022-09-30,130524520000
2022-10-03,132787760000
2022-10-04,138718440000
2022-10-05,137297720000
2022-10-06,134324120000
2022-10-07,130392360000
2022-10-10,129533320000
2022-10-11,127204000000
2022-10-12,126543199999
2022-10-13,131036639999
2022-10-14,124395600000
2022-10-17,127435280000
2022-10-18,131234880000
2022-10-19,128261280000
2022-10-20,126543199999
2022-10-21,130871440000
2022-10-24,131218360000
2022-10-25,133002520000
2022-10-26,133663320000
2022-10-27,133299880000
2022-10-28,135827440000
2022-10-31,135744840000
2022-11-01,138305440000
2022-11-02,139379240000
2022-11-03,138140240000
2022-11-04,140172200000
2022-11-07,141361640000
2022-11-08,140882560000
2022-11-09,137859400000
2022-11-10,146697600000
2022-11-11,149968560000
2022-11-14,148366120000
2022-11-15,149506000000
2022-11-16,148382640000
2022-11-17,146945400000
2022-11-18,147358400000
2022-11-21,147160160000
2022-11-22,148134840000
2022-11-23,148564360000
2022-11-25,150183320000
2022-11-28,148498280000
2022-11-29,150464160000
2022-11-30,153751640000
2022-12-01,153636000000
2022-12-02,152149200000
2022-12-05,148366120000
2022-12-06,144566520000
2022-12-07,144186560000
2022-12-08,146515880000
2022-12-09,147804440000
2022-12-12,150530240000
2022-12-13,153156920000
2022-12-14,149506000000
2022-12-15,145029080000
2022-12-16,143492720000
2022-12-19,141328600000
2022-12-20,140684320000
2022-12-21,143509240000
2022-12-22,142683240000
2022-12-23,142253720000
2022-12-27,140519120000
2022-12-28,139527920000
2022-12-29,140816480000
2022-12-30,140453040000
2023-01-03,141009400000
2023-01-04,142539250000
2023-01-05,141338400000
2023-01-06,144036200000
2023-01-09,144167800000
2023-01-10,146273400000
2023-01-11,147112350000
2023-01-12,148921850000
2023-01-13,150780700000
2023-01-17,159696600000
2023-01-18,158874100000
2023-01-19,154876750000
2023-01-20,158314800000
2023-01-23,159778850000
2023-01-24,157113950000
2023-01-25,157327800000
2023-01-26,158742500000
2023-01-27,159334700000
2023-01-30,157854200000
2023-01-31,160107850000
2023-02-01,161522550000
2023-02-02,163200450000
2023-02-03,163562350000
2023-02-06,162690500000
2023-02-07,163216900000
2023-02-08,162789200000
2023-02-09,161292250000
2023-02-10,161933800000
2023-02-13,163562350000
2023-02-14,165421200000
2023-02-15,165865350000
2023-02-16,163792650000
2023-02-17,163693950000
2023-02-21,160584900000
2023-02-22,160009150000
2023-02-23,161111300000
2023-02-24,160716500000
2023-02-27,159071500000
2023-02-28,158742500000
2023-03-01,158232550000
2023-03-02,158051600000
2023-03-03,161752850000
2023-03-06,161835100000
