,KSS
2023-03-06,3005200000
2023-03-07,2999700000
2023-03-08,2975500000
2023-03-09,2886400000
2023-03-10,2731300000
2023-03-13,2510200000
2023-03-14,2451900000
2023-03-15,2550900000
2023-03-16,2555300000
2023-03-17,2555300000
2023-03-20,2508000000
2023-03-21,2539900000
2023-03-22,2439800000
2023-03-23,2382600000
2023-03-24,2362800000
2023-03-27,2385900000
2023-03-28,2394700000
2023-03-29,2425500000
2023-03-30,2516800000
2023-03-31,2589400000
2023-04-03,2629000000
2023-04-04,2641100000
2023-04-05,2486000000
2023-04-06,2492600000
2023-04-10,2622400000
2023-04-11,2663100000
2023-04-12,2541000000
2023-04-13,2520100000
2023-04-14,2571800000
2023-04-17,2567400000
2023-04-18,2563000000
2023-04-19,2579500000
2023-04-20,2545400000
2023-04-21,2547600000
2023-04-24,2527800000
2023-04-25,2358400000
2023-04-26,2368300000
2023-04-27,2442000000
2023-04-28,2423300000
2023-05-01,2362800000
2023-05-02,2289100000
2023-05-03,2220900000
2023-05-04,2153800000
2023-05-05,2288000000
2023-05-08,2250600000
2023-05-09,2203300000
2023-05-10,2196700000
2023-05-11,2219800000
2023-05-12,2185700000
2023-05-15,2245100000
2023-05-16,2136200000
2023-05-17,2241800000
2023-05-18,2274800000
2023-05-19,2090000000
2023-05-22,2146100000
2023-05-23,2119700000
2023-05-24,2279200000
2023-05-25,2163700000
2023-05-26,2203300000
2023-05-30,2090000000
2023-05-31,2015200000
2023-06-01,1978899999
2023-06-02,2230800000
2023-06-05,2238500000
2023-06-06,2412300000
2023-06-07,2418900000
2023-06-08,2426600000
2023-06-09,2426600000
2023-06-12,2577300000
2023-06-13,2560800000
2023-06-14,2539900000
2023-06-15,2609200000
2023-06-16,2537700000
2023-06-20,2484900000
2023-06-21,2444200000
2023-06-22,2390300000
2023-06-23,2359500000
2023-06-26,2405700000
2023-06-27,2494800000
2023-06-28,2483800000
2023-06-29,2539900000
2023-06-30,2535500000
2023-07-03,2695000000
2023-07-05,2651000000
2023-07-06,2624600000
2023-07-07,2663100000
2023-07-10,2646600000
2023-07-11,2775300000
2023-07-12,2746700000
2023-07-13,2751100000
2023-07-14,2721400000
2023-07-17,2772000000
2023-07-18,2770900000
2023-07-19,2828100000
2023-07-20,2818200000
2023-07-21,2766500000
2023-07-24,2906200000
2023-07-25,2890800000
2023-07-26,3071200000
2023-07-27,3029400000
2023-07-28,3105300000
2023-07-31,3129500000
2023-08-01,3161400000
2023-08-02,3122900000
2023-08-03,3182300000
2023-08-04,3201000000
2023-08-07,3175700000
2023-08-08,3153700000
2023-08-09,3058000000
2023-08-10,3064600000
2023-08-11,3061300000
2023-08-14,3055800000
2023-08-15,3012900000
2023-08-16,2998600000
2023-08-17,2988700000
2023-08-18,3094300000
2023-08-21,3157000000
2023-08-22,2830300000
2023-08-23,2973300000
2023-08-24,2822600000
2023-08-25,2626800000
2023-08-28,2835800000
2023-08-29,2923800000
2023-08-30,2952400000
2023-08-31,2930400000
2023-09-01,2907300000
2023-09-05,2761000000
2023-09-06,2728000000
2023-09-07,2622400000
2023-09-08,2660900000
2023-09-11,2625700000
2023-09-12,2579500000
2023-09-13,2469500000
2023-09-14,2503600000
2023-09-15,2508000000
2023-09-18,2358400000
2023-09-19,2400200000
2023-09-20,2345200000
2023-09-21,2299000000
2023-09-22,2263800000
2023-09-25,2259400000
2023-09-26,2180200000
2023-09-27,2149400000
2023-09-28,2211000000
2023-09-29,2305600000
2023-10-02,2267100000
2023-10-03,2178000000
2023-10-04,2225300000
2023-10-05,2052600000
2023-10-06,2057000000
2023-10-09,2035000000
2023-10-10,2105400000
2023-10-11,2087800000
2023-10-12,2031699999
2023-10-13,1958000000
2023-10-16,2101000000
2023-10-17,2270400000
2023-10-18,2297900000
2023-10-19,2286900000
2023-10-20,2341900000
2023-10-23,2329800000
2023-10-24,2444200000
2023-10-25,2436500000
2023-10-26,2457400000
2023-10-27,2399100000
2023-10-30,2420000000
2023-10-31,2480500000
2023-11-01,2460700000
2023-11-02,2597100000
2023-11-03,2696100000
2023-11-06,2724700000
2023-11-07,2678500000
2023-11-08,2626800000
2023-11-09,2471700000
2023-11-10,2394700000
2023-11-13,2294600000
2023-11-14,2493700000
2023-11-15,2718100000
2023-11-16,2619100000
2023-11-17,2811600000
2023-11-20,2734600000
2023-11-21,2500300000
2023-11-22,2548700000
2023-11-24,2546500000
2023-11-27,2535500000
2023-11-28,2588300000
2023-11-29,2623500000
2023-11-30,2579500000
2023-12-01,2666400000
2023-12-04,2812700000
2023-12-05,2579500000
2023-12-06,2490400000
2023-12-07,2629000000
2023-12-08,2711500000
2023-12-11,2901800000
2023-12-12,2761000000
2023-12-13,2987600000
2023-12-14,3129500000
2023-12-15,3107500000
2023-12-18,3146000000
2023-12-19,3170200000
2023-12-20,2992000000
2023-12-21,3042600000
2023-12-22,3043700000
2023-12-26,3186700000
2023-12-27,3229600000
2023-12-28,3225200000
2023-12-29,3154800000
2024-01-02,3084400000
2024-01-03,2906200000
2024-01-04,2917200000
2024-01-05,2908400000
2024-01-08,2988700000
2024-01-09,3059100000
2024-01-10,3061300000
2024-01-11,2940300000
2024-01-12,2873200000
2024-01-16,2816000000
2024-01-17,2744500000
2024-01-18,2704900000
2024-01-19,2739000000
2024-01-22,2866600000
2024-01-23,2843500000
2024-01-24,2940300000
2024-01-25,3025000000
2024-01-26,3155900000
2024-01-29,3087700000
2024-01-30,2951300000
2024-01-31,2833600000
2024-02-01,2887500000
2024-02-02,2904000000
2024-02-05,2810500000
2024-02-06,2948000000
2024-02-07,2866600000
2024-02-08,2961200000
2024-02-09,2963400000
2024-02-12,3053600000
2024-02-13,2904000000
2024-02-14,3017300000
2024-02-15,3108600000
2024-02-16,3031600000
2024-02-20,3069000000
2024-02-21,3017300000
2024-02-22,3011800000
2024-02-23,3028300000
2024-02-26,3014000000
2024-02-27,3146000000
2024-02-28,3084400000
2024-02-29,3065700000
2024-03-01,3051400000
2024-03-04,3047000000
2024-03-05,3088800000
2024-03-06,2986500000
2024-03-07,2951300000
2024-03-08,2999700000
2024-03-11,2990900000
2024-03-12,2789600000
2024-03-13,2781900000
2024-03-14,2764300000
2024-03-15,2729100000
2024-03-18,2754400000
2024-03-19,2805000000
2024-03-20,2875400000
2024-03-21,3025000000
2024-03-22,2900700000
2024-03-25,2912800000
2024-03-26,2893000000
2024-03-27,3128400000
2024-03-28,3206500000
2024-04-01,3228500000
2024-04-02,3034900000
2024-04-03,2960100000
2024-04-04,2825900000
2024-04-05,2805000000
2024-04-08,2747800000
2024-04-09,2711500000
2024-04-10,2553100000
2024-04-11,2604800000
2024-04-12,2500300000
2024-04-15,2445300000
2024-04-16,2422200000
2024-04-17,2404600000
2024-04-18,2513500000
2024-04-19,2550900000
2024-04-22,2717000000
2024-04-23,2794000000
2024-04-24,2737900000
2024-04-25,2670800000
2024-04-26,2698300000
2024-04-29,2689500000
2024-04-30,2633400000
2024-05-01,2590500000
2024-05-02,2711500000
2024-05-03,2659800000
2024-05-06,2686200000
2024-05-07,2645500000
2024-05-08,2633400000
2024-05-09,2635600000
2024-05-10,2632300000
2024-05-13,2851200000
2024-05-14,2940300000
2024-05-15,2822600000
2024-05-16,2780800000
2024-05-17,2831400000
2024-05-20,2877600000
2024-05-21,2858900000
2024-05-22,2816000000
2024-05-23,2876500000
2024-05-24,2913900000
2024-05-28,3013650000
2024-05-29,3024750000
2024-05-30,2333220000
2024-05-31,2485290000
2024-06-03,2647350000
2024-06-04,2494170000
2024-06-05,2493060000
2024-06-06,2493060000
2024-06-07,2533020000
2024-06-10,2551890000
2024-06-11,2528580000
2024-06-12,2499720000
2024-06-13,2486400000
2024-06-14,2395380000
2024-06-17,2409810000
2024-06-18,2373180000
2024-06-20,2471970000
2024-06-21,2538570000
2024-06-24,2719500000
2024-06-25,2661780000
2024-06-26,2585190000
2024-06-27,2576310000
2024-06-28,2551890000
2024-07-01,2429790000
2024-07-02,2362080000
2024-07-03,2382060000
2024-07-05,2474190000
2024-07-08,2484180000
2024-07-09,2485290000
2024-07-10,2440890000
2024-07-11,2529690000
2024-07-12,2526360000
2024-07-15,2427570000
2024-07-16,2486400000
2024-07-17,2520810000
2024-07-18,2440890000
2024-07-19,2334330000
2024-07-22,2286600000
2024-07-23,2278830000
2024-07-24,2203350000
2024-07-25,2225550000
2024-07-26,2276610000
2024-07-29,2342100000
2024-07-30,2336550000
2024-07-31,2404260000
2024-08-01,2332110000
2024-08-02,2243310000
2024-08-05,2174490000
2024-08-06,2214450000
2024-08-07,2190030000
2024-08-08,2253300000
2024-08-09,2242200000
