,SHW
2023-03-06,57621449000
2023-03-07,56602350000
2023-03-08,56481701000
2023-03-09,55752673000
2023-03-10,54959470000
2023-03-13,54831120000
2023-03-14,55701333000
2023-03-15,55588385000
2023-03-16,56563845000
2023-03-17,55786044000
2023-03-20,56358485000
2023-03-21,56679360000
2023-03-22,54250978000
2023-03-23,53665702000
2023-03-24,54235576000
2023-03-27,54915831000
2023-03-28,54348524000
2023-03-29,55272644000
2023-03-30,55709034000
2023-03-31,57541120000
2023-04-03,58019840000
2023-04-04,57149440000
2023-04-05,57044480000
2023-04-06,57338880000
2023-04-10,57441280000
2023-04-11,57927680000
2023-04-12,57799680000
2023-04-13,58227200000
2023-04-14,57766400000
2023-04-17,59059200000
2023-04-18,58897920000
2023-04-19,59799040000
2023-04-20,59845120000
2023-04-21,59811840000
2023-04-24,60559360000
2023-04-25,60106240000
2023-04-26,58598400000
2023-04-27,59568640000
2023-04-28,60810240000
2023-05-01,59376640000
2023-05-02,59361280000
2023-05-03,59269120000
2023-05-04,58199040000
2023-05-05,59095040000
2023-05-08,59118080000
2023-05-09,58713600000
2023-05-10,58880000000
2023-05-11,58926080000
2023-05-12,58222080000
2023-05-15,58009600000
2023-05-16,56888320000
2023-05-17,58273280000
2023-05-18,59614720000
2023-05-19,59589120000
2023-05-22,59043840000
2023-05-23,58124800000
2023-05-24,58567680000
2023-05-25,57986560000
2023-05-26,58659840000
2023-05-30,58480640000
2023-05-31,58311680000
2023-06-01,60131840000
2023-06-02,61652480000
2023-06-05,61370880000
2023-06-06,61516800000
2023-06-07,61634560000
2023-06-08,62272000000
2023-06-09,61634560000
2023-06-12,62696960000
2023-06-13,63280640000
2023-06-14,62937600000
2023-06-15,63864320000
2023-06-16,63459840000
2023-06-20,63582720000
2023-06-21,63303680000
2023-06-22,63047680000
2023-06-23,63242240000
2023-06-26,64437760000
2023-06-27,65712640000
2023-06-28,65541119999
2023-06-29,66890240000
2023-06-30,67734151999
2023-07-03,67379563000
2023-07-05,66014777999
2023-07-06,65655087000
2023-07-07,65157642000
2023-07-10,65542843000
2023-07-11,66678038000
2023-07-12,67144870999
2023-07-13,67933130000
2023-07-14,68121904000
2023-07-17,68323432999
2023-07-18,68287719000
2023-07-19,68369351000
2023-07-20,67940782999
2023-07-21,68553023000
2023-07-24,68371901999
2023-07-25,70397396000
2023-07-26,71657590000
2023-07-27,70678006000
2023-07-28,71458612000
2023-07-31,70535150000
2023-08-01,71479020000
2023-08-02,70836168000
2023-08-03,69700973000
2023-08-04,69785156000
2023-08-07,69979032000
2023-08-08,69593831000
2023-08-09,69262201000
2023-08-10,69606586000
2023-08-11,69825972000
2023-08-14,70568313000
2023-08-15,70218826000
2023-08-16,69660157000
2023-08-17,68374452999
2023-08-18,68915265000
2023-08-21,68973938000
2023-08-22,68981591000
2023-08-23,69399955000
2023-08-24,68680573000
2023-08-25,67507113000
2023-08-28,67948436000
2023-08-29,68994346000
2023-08-30,68907612000
2023-08-31,69315772000
2023-09-01,70106582000
2023-09-05,68772409000
2023-09-06,68639757000
2023-09-07,69172916000
2023-09-08,69246895000
2023-09-11,69808115000
2023-09-12,68553023000
2023-09-13,68484145999
2023-09-14,68384657000
2023-09-15,66741813000
2023-09-18,66313245000
2023-09-19,66688242000
2023-09-20,66277531000
2023-09-21,64892338000
2023-09-22,64966317000
2023-09-25,65359170999
2023-09-26,64762237000
2023-09-27,63933162000
2023-09-28,65359170999
2023-09-29,65063255000
2023-10-02,64173100000
2023-10-03,63187580000
2023-10-04,65140839999
2023-10-05,64444880000
2023-10-06,64731900000
2023-10-09,63962280000
2023-10-10,64312800000
2023-10-11,64907160000
2023-10-12,63263780000
2023-10-13,62722760000
2023-10-16,64101980000
2023-10-17,64221360000
2023-10-18,61541660000
2023-10-19,60678060000
2023-10-20,60375800000
2023-10-23,60614560000
2023-10-24,59684920000
2023-10-25,60606940000
2023-10-26,60378340000
2023-10-27,59951620000
2023-10-30,59796680000
2023-10-31,60505340000
2023-11-01,60683140000
2023-11-02,62311280000
2023-11-03,63731140000
2023-11-06,63627000000
2023-11-07,64005460000
2023-11-08,65046859999
2023-11-09,64109600000
2023-11-10,64960500000
2023-11-13,64488060000
2023-11-14,67650359999
2023-11-15,67256660000
2023-11-16,68402200000
2023-11-17,68651119999
2023-11-20,69352160000
2023-11-21,69479160000
2023-11-22,69761100000
2023-11-24,70060820000
2023-11-27,69946520000
2023-11-28,69456300000
2023-11-29,69524880000
2023-11-30,70815200000
2023-12-01,71711820000
2023-12-04,71490840000
2023-12-05,71882000000
2023-12-06,72824340000
2023-12-07,74061320000
2023-12-08,73614280000
2023-12-11,74074020000
2023-12-12,74884280000
2023-12-13,77061060000
2023-12-14,77919580000
2023-12-15,78681580000
2023-12-18,78325980000
2023-12-19,78031340000
2023-12-20,77269340000
2023-12-21,77960220000
2023-12-22,79062580000
2023-12-26,79418180000
2023-12-27,79570580000
2023-12-28,79461360000
2023-12-29,79222600000
2024-01-02,76989775000
2024-01-03,74934425000
2024-01-04,74681925000
2024-01-05,74911700000
2024-01-08,75616175000
2024-01-09,75121275000
2024-01-10,75346000000
2024-01-11,75098550000
2024-01-12,76383775000
2024-01-16,75770200000
2024-01-17,75972200000
2024-01-18,77358425000
2024-01-19,76765050000
2024-01-22,77638700000
2024-01-23,77128650000
2024-01-24,76017650000
2024-01-25,76737275000
2024-01-26,76217125000
2024-01-29,77792725000
2024-01-30,77676575000
2024-01-31,76855950000
2024-02-01,78042700000
2024-02-02,78272475000
2024-02-05,76883725000
2024-02-06,77739700000
2024-02-07,78239650000
2024-02-08,78817875000
2024-02-09,78714350000
2024-02-12,78381050000
2024-02-13,77570525000
2024-02-14,78535075000
2024-02-15,78908775000
2024-02-16,78042700000
2024-02-20,78593150000
2024-02-21,79358225000
2024-02-22,80956550000
2024-02-23,81312575000
2024-02-26,81433775000
2024-02-27,82749300000
2024-02-28,83244200000
2024-02-29,83837575000
2024-03-01,84645575000
2024-03-04,85117750000
2024-03-05,84153200000
2024-03-06,84963725000
2024-03-07,87026650000
2024-03-08,86024225000
2024-03-11,85948475000
2024-03-12,86531750000
2024-03-13,85044525000
2024-03-14,84567300000
2024-03-15,84501650000
2024-03-18,84655675000
2024-03-19,84986450000
2024-03-20,86115125000
2024-03-21,87675575000
2024-03-22,86574675000
2024-03-25,86355000000
2024-03-26,86355000000
2024-03-27,87589725000
2024-03-28,87700825000
2024-04-01,85385400000
2024-04-02,84324900000
2024-04-03,84408225000
2024-04-04,83289650000
2024-04-05,83792125000
2024-04-08,83905750000
2024-04-09,84473875000
2024-04-10,81092900000
2024-04-11,80779800000
2024-04-12,80358125000
2024-04-15,79277425000
2024-04-16,77865950000
2024-04-17,78315400000
2024-04-18,78118450000
2024-04-19,77254900000
2024-04-22,78088150000
2024-04-23,76345900000
2024-04-24,76691825000
2024-04-25,76964525000
2024-04-26,77378625000
2024-04-29,77287725000
2024-04-30,75651525000
2024-05-01,76593350000
2024-05-02,76876150000
2024-05-03,78603250000
2024-05-06,79534975000
2024-05-07,80484375000
2024-05-08,80547500000
2024-05-09,80913625000
2024-05-10,81017150000
2024-05-13,79757175000
2024-05-14,79297625000
2024-05-15,79883425000
2024-05-16,79290050000
2024-05-17,78881000000
2024-05-20,78128550000
2024-05-21,78264900000
2024-05-22,77573050000
2024-05-23,76530225000
2024-05-24,76972100000
2024-05-28,76186825000
2024-05-29,75101075000
2024-05-30,76267625000
2024-05-31,76709500000
2024-06-03,76262575000
2024-06-04,77224600000
2024-06-05,77828075000
2024-06-06,76775150000
2024-06-07,73717375000
2024-06-10,74010275000
2024-06-11,74740000000
2024-06-12,75570725000
2024-06-13,75863625000
2024-06-14,74989975000
2024-06-17,76469625000
2024-06-18,75797975000
2024-06-20,76090875000
2024-06-21,76068150000
2024-06-24,75888875000
2024-06-25,74406700000
2024-06-26,74957150000
2024-06-27,74992500000
2024-06-28,75353575000
2024-07-01,74686975000
2024-07-02,74399125000
2024-07-03,75048050000
2024-07-05,74664250000
2024-07-08,75813125000
2024-07-09,75474775000
2024-07-10,77105925000
2024-07-11,79277425000
2024-07-12,80388425000
2024-07-15,80413675000
2024-07-16,82416000000
2024-07-17,82264500000
2024-07-18,82178650000
2024-07-19,80784350000
2024-07-22,80909850000
2024-07-23,86469500000
2024-07-24,83337020000
2024-07-25,86027740000
2024-07-26,87654220000
2024-07-29,88490050000
2024-07-30,88311840000
2024-07-31,88050800000
2024-08-01,87945380000
2024-08-02,87159750000
2024-08-05,85111590000
2024-08-06,86374120000
2024-08-07,85267210000
2024-08-08,86020210000
2024-08-09,86755640000
