,ATI
2023-05-02,4922835000
2023-05-03,4883000000
2023-05-04,4543760000
2023-05-05,4733940000
2023-05-08,4848305000
2023-05-09,4850875000
2023-05-10,4845735000
2023-05-11,4660695000
2023-05-12,4514205000
2023-05-15,4674830000
2023-05-16,4493645000
2023-05-17,4669690000
2023-05-18,4692820000
2023-05-19,4704385000
2023-05-22,4808470000
2023-05-23,4759640000
2023-05-24,4599015000
2023-05-25,4537335000
2023-05-26,4497500000
2023-05-30,4446100000
2023-05-31,4443530000
2023-06-01,4663265000
2023-06-02,4983230000
2023-06-05,4817465000
2023-06-06,4944680000
2023-06-07,5037200000
2023-06-08,5075750000
2023-06-09,5060330000
2023-06-12,5091170000
2023-06-13,5235090000
2023-06-14,5097595000
2023-06-15,5080890000
2023-06-16,5048765000
2023-06-20,5186260000
2023-06-21,5305765000
2023-06-22,5183690000
2023-06-23,5043625000
2023-06-26,5141285000
2023-06-27,5246655000
2023-06-28,5344315000
2023-06-29,5549915000
2023-06-30,5665863000
2023-07-03,5714541000
2023-07-05,5624871000
2023-07-06,5562102000
2023-07-07,5667144000
2023-07-10,5899005000
2023-07-11,5829831000
2023-07-12,5843922000
2023-07-13,5960493000
2023-07-14,5847765000
2023-07-17,5744004000
2023-07-18,5836236000
2023-07-19,5823426000
2023-07-20,5864418000
2023-07-21,5809335000
2023-07-24,5858013000
2023-07-25,5928468000
2023-07-26,6015576000
2023-07-27,5950245000
2023-07-28,6021981000
2023-07-31,6107808000
2023-08-01,6010452000
2023-08-02,5773467000
2023-08-03,5656896000
2023-08-04,5590284000
2023-08-07,5705574000
2023-08-08,5621028000
2023-08-09,5544168000
2023-08-10,5656896000
2023-08-11,5541606000
2023-08-14,5554416000
2023-08-15,5512143000
2023-08-16,5623590000
2023-08-17,5590284000
2023-08-18,5701731000
2023-08-21,5633838000
2023-08-22,5709417000
2023-08-23,5656896000
2023-08-24,5597970000
2023-08-25,5603094000
2023-08-28,5622309000
2023-08-29,5736318000
2023-08-30,5799087000
2023-08-31,5806773000
2023-09-01,5909253000
2023-09-05,5776029000
2023-09-06,5755533000
2023-09-07,5750409000
2023-09-08,5699169000
2023-09-11,5706855000
2023-09-12,5720946000
2023-09-13,5601813000
2023-09-14,5777310000
2023-09-15,5706855000
2023-09-18,5617185000
2023-09-19,5577474000
2023-09-20,5483961000
2023-09-21,5343051000
2023-09-22,5405820000
2023-09-25,5421192000
2023-09-26,5286687000
2023-09-27,5294373000
2023-09-28,5391729000
2023-09-29,5271315000
2023-10-02,5199936000
2023-10-03,5171952000
2023-10-04,5107080000
2023-10-05,5040936000
2023-10-06,5030760000
2023-10-09,5084184000
2023-10-10,5187216000
2023-10-11,5243184000
2023-10-12,5037120000
2023-10-13,4767456000
2023-10-16,4786536000
2023-10-17,4911192000
2023-10-18,4841232000
2023-10-19,4636440000
2023-10-20,4525776000
2023-10-23,4602096000
2023-10-24,4651704000
2023-10-25,4641528000
2023-10-26,4796712000
2023-10-27,4781448000
2023-10-30,4791624000
2023-10-31,4804344000
2023-11-01,4748376000
2023-11-02,5170680000
2023-11-03,5304240000
2023-11-06,5397096000
2023-11-07,5408544000
2023-11-08,5514120000
2023-11-09,5426352000
2023-11-10,5557368000
2023-11-13,5654040000
2023-11-14,5771064000
2023-11-15,5711280000
2023-11-16,5631144000
2023-11-17,5646408000
2023-11-20,5671848000
2023-11-21,5595528000
2023-11-22,5561184000
2023-11-24,5614608000
2023-11-27,5679480000
2023-11-28,5627328000
2023-11-29,5402184000
2023-11-30,5590440000
2023-12-01,5477232000
2023-12-04,5384376000
2023-12-05,5122344000
2023-12-06,5068920000
2023-12-07,5076552000
2023-12-08,5056200000
2023-12-11,5203752000
2023-12-12,5160504000
2023-12-13,5272440000
2023-12-14,5467056000
2023-12-15,5433984000
2023-12-18,5427624000
2023-12-19,5623512000
2023-12-20,5669304000
2023-12-21,5764704000
2023-12-22,5801592000
2023-12-26,5883000000
2023-12-27,5874096000
2023-12-28,5886816000
2023-12-29,5783784000
2024-01-02,6333060708
2024-01-03,6110045477
2024-01-04,6244426450
2024-01-05,6175806379
2024-01-08,6220123508
2024-01-09,6014263295
2024-01-10,6104327138
2024-01-11,6098608799
2024-01-12,6134348419
2024-01-16,6055721255
2024-01-17,5967086996
2024-01-18,6084312951
2024-01-19,6005685786
2024-01-22,6135778004
2024-01-23,6155792191
2024-01-24,6140066758
2024-01-25,5822698931
2024-01-26,5879882323
2024-01-29,5955650318
2024-01-30,5911333189
2024-01-31,5842713118
2024-02-01,5511049442
2024-02-02,5596824531
2024-02-05,5521056536
2024-02-06,5582528683
2024-02-07,5738353427
2024-02-08,5825558100
2024-02-09,6039995822
2024-02-12,6158651361
2024-02-13,5958509488
2024-02-14,6353074895
2024-02-15,6663294799
2024-02-16,6531772996
2024-02-20,6383096176
2024-02-21,6556075938
2024-02-22,6641851027
2024-02-23,6680449817
2024-02-26,6739062794
2024-02-27,6987810551
2024-02-28,6949211761
2024-02-29,7030698095
2024-03-01,7039275604
2024-03-04,7120761938
2024-03-05,7109325260
2024-03-06,7097888581
2024-03-07,7290882531
2024-03-08,7237987893
2024-03-11,7065008131
2024-03-12,6904894632
2024-03-13,7004965569
2024-03-14,6897746708
2024-03-15,7057860206
2024-03-18,6843422485
2024-03-19,6882021275
2024-03-20,6947782176
2024-03-21,6977803457
2024-03-22,7083592733
2024-03-25,7140776125
2024-03-26,7177945331
2024-03-27,7279445852
2024-03-28,7315185472
2024-04-01,7292312115
2024-04-02,7240847062
2024-04-03,7255142910
2024-04-04,7219403290
2024-04-05,7395242222
2024-04-08,7403819730
2024-04-09,7396671806
2024-04-10,7157931143
2024-04-11,7446707275
2024-04-12,7382375958
2024-04-15,7303748794
2024-04-16,7315185472
2024-04-17,7252283741
2024-04-18,7305178379
2024-04-19,7227980799
2024-04-22,7113614014
2024-04-23,7019261417
2024-04-24,7036416434
2024-04-25,7125050693
2024-04-26,7398101391
2024-04-29,7419545163
2024-04-30,8534621315
2024-05-01,8413106606
2024-05-02,8298739822
2024-05-03,8314465254
2024-05-06,8445987057
2024-05-07,8550346748
2024-05-08,8606100556
2024-05-09,8746199867
2024-05-10,8681868551
2024-05-13,8566072181
2024-05-14,8628973913
2024-05-15,8807672014
2024-05-16,8663283948
2024-05-17,8616107649
2024-05-20,8681868551
2024-05-21,8647558515
2024-05-22,8484585847
2024-05-23,8470289999
2024-05-24,8653276854
2024-05-28,8766214054
2024-05-29,8638981006
2024-05-30,8747629452
2024-05-31,8769073224
2024-06-03,8684727720
2024-06-04,8383085325
2024-06-05,8617537234
2024-06-06,8487445016
2024-06-07,8340197781
2024-06-10,8285873558
2024-06-11,8304458161
2024-06-12,8347345705
2024-06-13,8164358849
2024-06-14,7626834961
2024-06-17,7844131852
2024-06-18,7891308151
2024-06-20,7786948460
2024-06-21,7729765067
2024-06-24,7712610049
2024-06-25,7885589811
2024-06-26,8044273725
2024-06-27,8080013346
2024-06-28,7927047771
2024-07-01,7756927179
2024-07-02,7992808672
2024-07-03,8210105563
2024-07-05,8057139989
2024-07-08,8320183594
2024-07-09,8224401411
2024-07-10,8275866465
2024-07-11,8273007295
2024-07-12,8367359892
2024-07-15,8478867508
2024-07-16,8872003330
2024-07-17,8546057994
2024-07-18,8443127887
2024-07-19,8365930308
2024-07-22,8474578753
2024-07-23,9006384303
2024-07-24,8620396404
2024-07-25,9189371158
2024-07-26,9369498844
2024-07-29,9272287077
2024-07-30,9373787599
2024-07-31,9679718748
2024-08-01,9493872723
2024-08-02,8894876687
2024-08-05,7584668000
2024-08-06,7446584000
2024-08-07,7386872000
2024-08-08,7719020000
2024-08-09,7751364000
